date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2022-02-21,006201,3000,0,-27999,-24999,0,-27999
2022-02-21,00679B,8189000,0,15845424,24034424,0,15845424
2022-02-21,00687B,-23000,0,20000,-3000,0,20000
2022-02-21,00694B,0,0,-10000,-10000,0,-10000
2022-02-21,00695B,0,0,55000,55000,0,55000
2022-02-21,00696B,-1000,0,38000,37000,0,38000
2022-02-21,00697B,-5000,0,-25005,-30005,0,-25005
2022-02-21,00718B,0,0,23000,23000,0,23000
2022-02-21,00719B,-1000,0,1000,0,8000,-7000
2022-02-21,00720B,-114000,0,-47000,-161000,-15000,-32000
2022-02-21,00721B,0,0,0,0,0,0
2022-02-21,00722B,-3000,0,-4000,-7000,-2000,-2000
2022-02-21,00723B,-6000,0,3043,-2957,0,3043
2022-02-21,00724B,-7000,0,-15000,-22000,-11000,-4000
2022-02-21,00725B,-7000,0,-1000,-8000,-3000,2000
2022-02-21,00726B,-1000,0,0,-1000,0,0
2022-02-21,00727B,0,0,-1000,-1000,0,-1000
2022-02-21,00734B,0,0,-8000,-8000,0,-8000
2022-02-21,00740B,-2000,0,-13000,-15000,0,-13000
2022-02-21,00741B,34000,0,0,34000,0,0
2022-02-21,00744B,-1000,0,-1000,-2000,0,-1000
2022-02-21,00745B,0,0,0,0,0,0
2022-02-21,00746B,0,0,1000,1000,0,1000
2022-02-21,00747B,0,0,2,2,0,2
2022-02-21,00748B,0,0,0,0,0,0
2022-02-21,00749B,0,0,0,0,0,0
2022-02-21,00750B,0,0,0,0,0,0
2022-02-21,00751B,-171000,0,-49000,-220000,0,-49000
2022-02-21,00754B,-10000,0,9000,-1000,0,9000
2022-02-21,00755B,-4000,0,-17000,-21000,0,-17000
2022-02-21,00756B,-82000,0,-18174,-100174,0,-18174
2022-02-21,00758B,0,0,-1000,-1000,0,-1000
2022-02-21,00759B,0,0,0,0,0,0
2022-02-21,00760B,0,0,-2010,-2010,0,-2010
2022-02-21,00761B,-1000,0,-21000,-22000,-19000,-2000
2022-02-21,00764B,0,0,-11000,-11000,0,-11000
2022-02-21,00765B,0,0,1000,1000,0,1000
2022-02-21,00768B,0,0,955,955,0,955
2022-02-21,00772B,-136000,0,-118764,-254764,0,-118764
2022-02-21,00773B,-3000,0,-24030,-27030,0,-24030
2022-02-21,00777B,0,0,0,0,0,0
2022-02-21,00778B,0,0,0,0,0,0
2022-02-21,00779B,0,0,0,0,0,0
2022-02-21,00780B,0,0,0,0,0,0
2022-02-21,00781B,0,0,-1000,-1000,0,-1000
2022-02-21,00782B,0,0,-5000,-5000,0,-5000
2022-02-21,00784B,0,0,0,0,0,0
2022-02-21,00785B,9000,0,-32000,-23000,0,-32000
2022-02-21,00786B,2000,0,-11064,-9064,0,-11064
2022-02-21,00787B,0,0,-1000,-1000,0,-1000
2022-02-21,00788B,0,0,-7000,-7000,0,-7000
2022-02-21,00789B,0,0,0,0,0,0
2022-02-21,00790B,0,0,0,0,0,0
2022-02-21,00791B,0,0,-1000,-1000,0,-1000
2022-02-21,00792B,0,0,0,0,0,0
2022-02-21,00793B,0,0,-5100,-5100,0,-5100
2022-02-21,00794B,0,0,-2000,-2000,0,-2000
2022-02-21,00795B,1000,0,-18091,-17091,0,-18091
2022-02-21,00796B,0,0,-1000,-1000,0,-1000
2022-02-21,00799B,0,0,0,0,0,0
2022-02-21,00831B,0,0,0,0,0,0
2022-02-21,00834B,0,0,-1000,-1000,0,-1000
2022-02-21,00836B,0,0,-2000,-2000,0,-2000
2022-02-21,00838B,0,0,0,0,0,0
2022-02-21,00840B,0,0,0,0,0,0
2022-02-21,00841B,0,0,0,0,0,0
2022-02-21,00842B,0,0,0,0,0,0
2022-02-21,00843B,0,0,0,0,0,0
2022-02-21,00844B,0,0,-2000,-2000,0,-2000
2022-02-21,00845B,-3000,0,-2000,-5000,-121000,119000
2022-02-21,00846B,17000,0,-17000,0,0,-17000
2022-02-21,00847B,-1000,0,-4000,-5000,0,-4000
2022-02-21,00848B,0,0,0,0,0,0
2022-02-21,00849B,0,0,0,0,0,0
2022-02-21,00853B,0,0,0,0,0,0
2022-02-21,00856B,0,0,-1000,-1000,0,-1000
2022-02-21,00857B,0,0,-2000,-2000,0,-2000
2022-02-21,00858,0,0,-12379,-12379,0,-12379
2022-02-21,00859B,0,0,0,0,0,0
2022-02-21,00860B,0,0,-135,-135,0,-135
2022-02-21,00862B,0,0,-1000,-1000,0,-1000
2022-02-21,00863B,2000,0,2000,4000,0,2000
2022-02-21,00864B,0,0,0,0,0,0
2022-02-21,00867B,0,0,0,0,0,0
2022-02-21,00870B,0,-1000,-28000,-29000,0,-28000
2022-02-21,00877,176000,0,-38941,137059,0,-38941
2022-02-21,00883B,-1000,0,1996,996,0,1996
2022-02-21,00884B,1000,0,-3052,-2052,0,-3052
2022-02-21,00886,-2000,0,-82577,-84577,0,-82577
2022-02-21,00887,-5000,0,-53604,-58604,0,-53604
2022-02-21,00888,101188,0,-98501,2687,0,-98501
2022-02-21,00889B,0,0,-2000,-2000,0,-2000
2022-02-21,00890B,0,0,0,0,0,0
2022-02-21,020001,0,0,15000,15000,0,15000
2022-02-21,020021,0,0,-877000,-877000,0,-877000
2022-02-21,020023,0,0,13000,13000,0,13000
2022-02-21,020024,0,0,20000,20000,0,20000
2022-02-21,020025,0,0,-10000,-10000,0,-10000
2022-02-21,020027,0,0,68000,68000,0,68000
2022-02-21,02002L,0,0,6000,6000,0,6000
2022-02-21,1258,2000,0,0,2000,0,0
2022-02-21,1264,-609,0,0,-609,0,0
2022-02-21,1268,-1000,0,0,-1000,0,0
2022-02-21,1336,1000,0,0,1000,0,0
2022-02-21,1565,6000,0,-303,5697,0,-303
2022-02-21,1569,34000,0,0,34000,0,0
2022-02-21,1570,-1000,0,0,-1000,0,0
2022-02-21,1580,7000,0,0,7000,0,0
2022-02-21,1584,54000,0,0,54000,0,0
2022-02-21,1586,16000,0,0,16000,0,0
2022-02-21,1591,-1000,0,0,-1000,0,0
2022-02-21,1593,0,0,0,0,0,0
2022-02-21,1595,-6000,0,0,-6000,0,0
2022-02-21,1599,181000,0,0,181000,0,0
2022-02-21,1742,-16000,0,0,-16000,0,0
2022-02-21,1777,1000,0,0,1000,0,0
2022-02-21,1781,0,0,-1009,-1009,0,-1009
2022-02-21,1784,-74000,0,0,-74000,0,0
2022-02-21,1785,2072950,0,-341,2072609,-341,0
2022-02-21,1796,1000,0,0,1000,0,0
2022-02-21,1813,0,0,0,0,0,0
2022-02-21,1815,605000,0,-7012,597988,0,-7012
2022-02-21,2035,4000,0,0,4000,0,0
2022-02-21,2063,6000,0,0,6000,0,0
2022-02-21,2064,4000,0,0,4000,0,0
2022-02-21,2065,-11000,0,0,-11000,0,0
2022-02-21,2066,-1000,0,0,-1000,0,0
2022-02-21,2067,2000,0,0,2000,0,0
2022-02-21,2070,2000,0,0,2000,0,0
2022-02-21,2221,-18000,0,0,-18000,0,0
2022-02-21,2230,5000,0,0,5000,0,0
2022-02-21,2596,-3000,0,0,-3000,0,0
2022-02-21,2641,-1166000,0,32639,-1133361,17639,15000
2022-02-21,2643,-19000,0,0,-19000,0,0
2022-02-21,2726,-3000,0,0,-3000,0,0
2022-02-21,2729,-3000,0,0,-3000,0,0
2022-02-21,2732,-40000,0,-2000,-42000,0,-2000
2022-02-21,2734,10000,0,0,10000,0,0
2022-02-21,2736,-2000,0,0,-2000,0,0
2022-02-21,2743,-9000,0,0,-9000,0,0
2022-02-21,2745,-8000,0,0,-8000,0,0
2022-02-21,2754,-6000,0,0,-6000,0,0
2022-02-21,2756,-2000,0,0,-2000,0,0
2022-02-21,2916,-2000,0,-1,-2001,-1,0
2022-02-21,2926,2000,0,0,2000,0,0
2022-02-21,3066,100,0,0,100,0,0
2022-02-21,3071,-151000,0,0,-151000,0,0
2022-02-21,3078,112000,0,0,112000,0,0
2022-02-21,3081,-11000,0,-99,-11099,0,-99
2022-02-21,3083,-64000,0,157,-63843,0,157
2022-02-21,3086,3000,0,0,3000,0,0
2022-02-21,3088,129000,0,-1435,127565,-1000,-435
2022-02-21,3089,-1000,0,0,-1000,0,0
2022-02-21,3093,-1000,0,0,-1000,0,0
2022-02-21,3105,133736,-12000,-10631,111105,-24136,13505
2022-02-21,3114,35000,0,4,35004,0,4
2022-02-21,3122,-103000,0,963,-102037,963,0
2022-02-21,3128,23000,0,0,23000,0,0
2022-02-21,3131,4000,0,-4010,-10,-4000,-10
2022-02-21,3141,359000,11000,53004,423004,4000,49004
2022-02-21,3147,4000,0,0,4000,0,0
2022-02-21,3152,22000,-40000,-624,-18624,1000,-1624
2022-02-21,3162,-33000,0,-5000,-38000,-5000,0
2022-02-21,3163,28000,0,0,28000,0,0
2022-02-21,3169,-330000,0,-4213,-334213,1000,-5213
2022-02-21,3171,0,0,0,0,0,0
2022-02-21,3176,-82000,0,-6,-82006,0,-6
2022-02-21,3178,2000,0,-512,1488,0,-512
2022-02-21,3188,-8000,0,0,-8000,0,0
2022-02-21,3202,106000,0,-361,105639,0,-361
2022-02-21,3205,-1000,0,0,-1000,0,0
2022-02-21,3206,5000,0,0,5000,0,0
2022-02-21,3207,-195000,0,-9,-195009,0,-9
2022-02-21,3211,35000,0,-6258,28742,-6000,-258
2022-02-21,3213,14000,0,-30,13970,0,-30
2022-02-21,3217,-68000,30000,787,-37213,12000,-11213
2022-02-21,3218,24000,0,1455,25455,1000,455
2022-02-21,3219,-16950,0,0,-16950,0,0
2022-02-21,3221,-84000,0,-10,-84010,-10,0
2022-02-21,3224,-174000,0,0,-174000,0,0
2022-02-21,3227,-18000,0,1711,-16289,1711,0
2022-02-21,3228,-21000,0,324,-20676,324,0
2022-02-21,3230,10000,0,0,10000,0,0
2022-02-21,3232,-178000,0,-173,-178173,-173,0
2022-02-21,3234,77000,0,0,77000,0,0
2022-02-21,3236,35000,0,-2,34998,0,-2
2022-02-21,3252,5000,0,0,5000,0,0
2022-02-21,3259,-1000,0,0,-1000,0,0
2022-02-21,3260,-2093800,1235000,-947550,-1806350,-179000,-768550
2022-02-21,3264,-240000,0,-29618,-269618,0,-29618
2022-02-21,3265,42000,0,0,42000,0,0
2022-02-21,3268,4000,0,0,4000,0,0
2022-02-21,3272,0,0,0,0,0,0
2022-02-21,3276,47000,0,0,47000,0,0
2022-02-21,3284,-1000,0,0,-1000,0,0
2022-02-21,3285,2000,0,0,2000,0,0
2022-02-21,3287,-4000,0,0,-4000,0,0
2022-02-21,3288,1000,0,0,1000,0,0
2022-02-21,3289,13000,0,0,13000,0,0
2022-02-21,3290,-166000,0,0,-166000,0,0
2022-02-21,3293,-57000,6000,159,-50841,0,159
2022-02-21,3294,-42000,0,0,-42000,0,0
2022-02-21,3297,1000,0,0,1000,0,0
2022-02-21,3303,-232000,0,0,-232000,0,0
2022-02-21,3306,-12000,0,0,-12000,0,0
2022-02-21,3310,25000,0,-2000,23000,-2000,0
2022-02-21,3317,37000,0,-2019,34981,0,-2019
2022-02-21,3322,95000,0,20159,115159,20000,159
2022-02-21,3323,36000,0,890,36890,890,0
2022-02-21,3324,-680000,121000,93037,-465963,178424,-85387
2022-02-21,3325,-53000,0,1,-52999,0,1
2022-02-21,3339,-142000,0,0,-142000,0,0
2022-02-21,3354,-88000,0,-382,-88382,0,-382
2022-02-21,3357,6000,0,0,6000,0,0
2022-02-21,3360,-10000,0,0,-10000,0,0
2022-02-21,3362,16000,0,0,16000,0,0
2022-02-21,3363,-148000,0,0,-148000,0,0
2022-02-21,3372,63000,0,-569,62431,-569,0
2022-02-21,3373,4000,0,-10,3990,0,-10
2022-02-21,3374,48951,-89000,3738,-36311,11977,-8239
2022-02-21,3379,0,0,-114,-114,-114,0
2022-02-21,3388,-7000,0,-5000,-12000,0,-5000
2022-02-21,3390,-37000,0,-1137,-38137,-1000,-137
