date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2026-08-04,006201,10000,20000,40554,70554,0,40554
2026-08-04,00679B,1006000,0,-197000,809000,500000,-697000
2026-08-04,00687B,-998000,0,4368212,3370212,0,4368212
2026-08-04,00687C,0,0,0,0,0,0
2026-08-04,00694B,0,0,11466,11466,0,11466
2026-08-04,00695B,-7000,0,18845,11845,0,18845
2026-08-04,00696B,340000,0,-241950,98050,0,-241950
2026-08-04,00697B,2000,0,7462,9462,0,7462
2026-08-04,00719B,-698000,0,1719945,1021945,0,1719945
2026-08-04,00720B,18000,0,1408210,1426210,0,1408210
2026-08-04,00722B,30000,0,108657,138657,0,108657
2026-08-04,00723B,0,0,-5000,-5000,0,-5000
2026-08-04,00724B,-74000,0,67203,-6797,0,67203
2026-08-04,00725B,160000,0,-784033,-624033,0,-784033
2026-08-04,00726B,113000,0,262545,375545,0,262545
2026-08-04,00727B,0,0,-4429,-4429,0,-4429
2026-08-04,00734B,0,0,2000,2000,0,2000
2026-08-04,00740B,6000,500000,-489249,16751,0,-489249
2026-08-04,00741B,0,0,4000,4000,0,4000
2026-08-04,00746B,-125000,0,130039,5039,0,130039
2026-08-04,00749B,1000,0,-1000,0,0,-1000
2026-08-04,00750B,-1000,0,1000,0,0,1000
2026-08-04,00751B,36000,0,734601,770601,0,734601
2026-08-04,00754B,0,0,50000,50000,0,50000
2026-08-04,00755B,0,0,-2981,-2981,0,-2981
2026-08-04,00756B,-62000,0,15016,-46984,0,15016
2026-08-04,00758B,0,0,0,0,0,0
2026-08-04,00759B,0,0,-999,-999,0,-999
2026-08-04,00760B,-3000,0,901,-2099,0,901
2026-08-04,00761B,-1000,0,-11000,-12000,0,-11000
2026-08-04,00764B,64000,0,-32896,31104,0,-32896
2026-08-04,00768B,-2000,0,-20936,-22936,0,-20936
2026-08-04,00772B,16000,0,1241760,1257760,0,1241760
2026-08-04,00773B,0,0,-169994,-169994,0,-169994
2026-08-04,00777B,-10000,0,10000,0,0,10000
2026-08-04,00778B,-21000,0,21000,0,0,21000
2026-08-04,00779B,0,0,-1000,-1000,0,-1000
2026-08-04,00780B,-1000,0,-2999,-3999,0,-2999
2026-08-04,00781B,0,0,19000,19000,0,19000
2026-08-04,00782B,0,0,15000,15000,0,15000
2026-08-04,00785B,50000,0,-47980,2020,0,-47980
2026-08-04,00786B,-1000,0,74001,73001,0,74001
2026-08-04,00787B,-1000,0,11970,10970,0,11970
2026-08-04,00788B,0,0,-3966,-3966,0,-3966
2026-08-04,00789B,-1000,0,-20,-1020,0,-20
2026-08-04,00791B,-21000,0,21000,0,0,21000
2026-08-04,00792B,-49000,0,119200,70200,0,119200
2026-08-04,00793B,0,0,525,525,0,525
2026-08-04,00795B,62074,0,-546408,-484334,0,-546408
2026-08-04,00799B,1000,0,-10304,-9304,0,-10304
2026-08-04,00834B,0,0,0,0,0,0
2026-08-04,00836B,21000,0,-18978,2022,0,-18978
2026-08-04,00840B,0,0,0,0,0,0
2026-08-04,00841B,0,0,1000,1000,0,1000
2026-08-04,00842B,1000,0,-244521,-243521,0,-244521
2026-08-04,00845B,0,0,0,0,0,0
