stage,cell,mode,r,seed,first,end,trades,eq_sha,cagr,mdd,vol,win_a,win_b,w_mean
main,6,win,148,7148,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,149,7149,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,150,7150,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,151,7151,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,152,7152,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,153,7153,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,154,7154,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,155,7155,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,156,7156,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,157,7157,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,158,7158,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,159,7159,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,160,7160,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,161,7161,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,162,7162,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,163,7163,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,164,7164,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,165,7165,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,166,7166,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,167,7167,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,168,7168,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,169,7169,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,170,7170,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,171,7171,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,172,7172,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,173,7173,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,174,7174,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,175,7175,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,176,7176,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,177,7177,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,178,7178,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,179,7179,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,180,7180,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,181,7181,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,182,7182,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,183,7183,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,184,7184,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,185,7185,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,186,7186,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,187,7187,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,188,7188,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,189,7189,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,190,7190,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,191,7191,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,192,7192,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,193,7193,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,194,7194,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,195,7195,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,196,7196,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,197,7197,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,198,7198,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,6,win,199,7199,526,2859,294,e98fa3b294b5d9f6,0.17765829306621805,-0.44724125685588284,0.3091204603712637,523.0,2836.0,
main,7,win,0,1000,526,2859,304,20a534b24a54fc55,0.17745190796160193,-0.4428174312362029,0.27243489835319096,523.0,2836.0,
main,7,win,1,1001,526,2859,304,17fb4c129ffa1702,0.2025386817260093,-0.41414893890688204,0.2782464362206538,523.0,2836.0,
main,7,win,2,1002,526,2859,304,10b897ed92007d8a,0.1380717260811004,-0.4396066732724388,0.2762368167651449,523.0,2836.0,
main,7,win,3,1003,526,2859,304,3c652da92e13a0c2,0.12829117533949996,-0.4116432192009881,0.26955802723277733,523.0,2836.0,
main,7,win,4,1004,526,2859,304,0bf4299d66589475,0.15457903289971409,-0.4134379488176484,0.27365253920735655,523.0,2836.0,
main,7,win,5,1005,526,2859,304,de3d9db1629a99dd,0.18955888107914465,-0.4332912127786073,0.2738162331591915,523.0,2836.0,
main,7,win,6,1006,526,2859,304,826db5570bad31e0,0.14345068373573544,-0.42220022696197185,0.2724996002677881,523.0,2836.0,
main,7,win,7,1007,526,2859,304,5d193d0a253a873e,0.22014206150570725,-0.4176609793953647,0.28010695934728197,523.0,2836.0,
main,7,win,8,1008,526,2859,304,d583d76c944d7244,0.20524161953600317,-0.3983985102694153,0.2750794158892092,523.0,2836.0,
main,7,win,9,1009,526,2859,304,33eb0ff6810beca6,0.1542495581774006,-0.400400995917176,0.2760981466287012,523.0,2836.0,
main,7,win,10,1010,526,2859,304,2b2ae92ec2ee1852,0.16550585241672855,-0.40572799692269945,0.2733325204829632,523.0,2836.0,
main,7,win,11,1011,526,2859,304,6d9c8f2eddc5e2d9,0.1417218900472672,-0.4444690366184368,0.27366183472417627,523.0,2836.0,
main,7,win,12,1012,526,2859,304,dbc2fbd03c20da72,0.16907438137317432,-0.43944231161347125,0.27423581030868804,523.0,2836.0,
main,7,win,13,1013,526,2859,304,48ae760703b4b146,0.1503997557633041,-0.4436572778497433,0.27143474739022166,523.0,2836.0,
main,7,win,14,1014,526,2859,304,44f376ad75b5ca56,0.1424797412230856,-0.4423722294122267,0.27370180404506733,523.0,2836.0,
main,7,win,15,1015,526,2859,304,fa563a781f236614,0.18769873424896089,-0.44476233523091924,0.2770355439818214,523.0,2836.0,
main,7,win,16,1016,526,2859,304,19d04e15375577e7,0.1514652864942725,-0.41642757755640736,0.2691080132837434,523.0,2836.0,
main,7,win,17,1017,526,2859,304,096c51cddf23c220,0.20512343346952244,-0.39390542533665274,0.27512623120787677,523.0,2836.0,
main,7,win,18,1018,526,2859,304,ca57d87db0b18c05,0.14017030157296828,-0.3993153139831968,0.27224709683209897,523.0,2836.0,
main,7,win,19,1019,526,2859,304,92222162057742b2,0.16403440742637443,-0.42606782827822337,0.27213424671898273,523.0,2836.0,
main,7,win,20,1020,526,2859,304,64d08b01a9f4a924,0.2253134493956379,-0.4001606793273641,0.2823014101759956,523.0,2836.0,
main,7,win,21,1021,526,2859,304,52d69ffa80e9a6d2,0.16931739447149563,-0.3988656280903473,0.26912287497422144,523.0,2836.0,
main,7,win,22,1022,526,2859,304,1b72dab892a27535,0.18417642034422443,-0.4039201756462316,0.2751790553473556,523.0,2836.0,
main,7,win,23,1023,526,2859,304,50cd818aa416d4f9,0.18037347128509662,-0.42166545160777236,0.27242759124344346,523.0,2836.0,
main,7,win,24,1024,526,2859,304,63f77a02c47533f1,0.20991396623873881,-0.3963797349015405,0.27851328500459877,523.0,2836.0,
main,7,win,25,1025,526,2859,304,940f8bdd721d8ac5,0.15193355293539534,-0.42361588689078844,0.2760276031594362,523.0,2836.0,
main,7,win,26,1026,526,2859,304,1d44727f961bf246,0.2131780634622782,-0.40156327641045403,0.2780586424120919,523.0,2836.0,
main,7,win,27,1027,526,2859,304,1cbb5f8c094345a9,0.18323767878888075,-0.4086404635222584,0.2787194672636616,523.0,2836.0,
main,7,win,28,1028,526,2859,304,8daea4c6b8b6497d,0.20916051981973638,-0.39716985311305864,0.27420327267403194,523.0,2836.0,
main,7,win,29,1029,526,2859,304,2fc04893ca794bbd,0.1728452687955091,-0.4009960273622826,0.2750809480485521,523.0,2836.0,
main,7,win,30,1030,526,2859,304,0ac9c89857232b51,0.17698928370479639,-0.40608162833108435,0.26854777516595285,523.0,2836.0,
main,7,win,31,1031,526,2859,304,036a3ef8321c28fa,0.17507337958571867,-0.4378058184671555,0.2743465610696473,523.0,2836.0,
main,7,win,32,1032,526,2859,304,e1a8fc6c4d9fe536,0.18545011910272624,-0.4054849709128223,0.27554875744126267,523.0,2836.0,
main,7,win,33,1033,526,2859,304,3d540922c2949a8f,0.14980992356893497,-0.4372645199464319,0.2706172972908252,523.0,2836.0,
main,7,win,34,1034,526,2859,304,bee23f955a7f9680,0.17320613523192385,-0.4449435755897332,0.2812388263381122,523.0,2836.0,
main,7,win,35,1035,526,2859,304,d4e216410628f669,0.17652474860360812,-0.41581435833522207,0.282281901902003,523.0,2836.0,
main,7,win,36,1036,526,2859,304,2e2d9168cd875a90,0.19095937017973075,-0.3959885715819028,0.27403292102041443,523.0,2836.0,
main,7,win,37,1037,526,2859,304,45cc0c1fb86c12e8,0.22494070508137898,-0.44496379723267215,0.27836571187834613,523.0,2836.0,
main,7,win,38,1038,526,2859,304,cbec234fc100a5aa,0.16038453110418427,-0.42169486598511513,0.27701873292119067,523.0,2836.0,
main,7,win,39,1039,526,2859,304,8d66ad40e82a9037,0.21138826171523273,-0.4114144710615401,0.27626939300529535,523.0,2836.0,
main,7,win,40,1040,526,2859,304,fe98030f78bac01d,0.2042673207790251,-0.4470498955307823,0.2745859102355353,523.0,2836.0,
main,7,win,41,1041,526,2859,304,f5656dba0e485047,0.14443719065240135,-0.4107386731586068,0.26873810425164624,523.0,2836.0,
main,7,win,42,1042,526,2859,304,4ccb49dba8f8dd63,0.1910119707711848,-0.4147455569771166,0.28038568533128566,523.0,2836.0,
main,7,win,43,1043,526,2859,304,408675914ff8eba6,0.1900128130003842,-0.4067506355920503,0.27521561046192256,523.0,2836.0,
main,7,win,44,1044,526,2859,304,7debf1cf5994b44c,0.20860882977964113,-0.4026335630008027,0.2737733072788415,523.0,2836.0,
main,7,win,45,1045,526,2859,304,7769705cfd9cb134,0.16366360642756006,-0.40466061095313277,0.2724879317885461,523.0,2836.0,
main,7,win,46,1046,526,2859,304,1fc75b24b7f21ad5,0.19344256102896007,-0.4082142034840247,0.27571301285594496,523.0,2836.0,
main,7,win,47,1047,526,2859,304,eae49e5324ba984a,0.18409329631665483,-0.4044653093755267,0.27351203585200023,523.0,2836.0,
main,7,win,48,1048,526,2859,304,c4a7bfc986486b67,0.18178507064112548,-0.4057502609468439,0.2785206818936628,523.0,2836.0,
main,7,win,49,1049,526,2859,304,54c3c50a5020fc4b,0.2020128810947166,-0.4192694771697177,0.27067782198773416,523.0,2836.0,
main,7,win,50,1050,526,2859,304,356c38d7135a80d9,0.17134076398904652,-0.42471966471476313,0.27152339663755887,523.0,2836.0,
main,7,win,51,1051,526,2859,304,edfb75f3ed7f039c,0.1917186089835683,-0.4005112877034037,0.27142842787724913,523.0,2836.0,
main,7,win,52,1052,526,2859,304,9323dbb2bd72a74d,0.19601954397280874,-0.41620294545751857,0.27585093559258606,523.0,2836.0,
main,7,win,53,1053,526,2859,304,c553215c16e70d08,0.2067291394979005,-0.42016217221694707,0.2808887357586602,523.0,2836.0,
main,7,win,54,1054,526,2859,304,a6dd875301f29d56,0.13882619407547536,-0.45736283708690095,0.2722871779176711,523.0,2836.0,
main,7,win,55,1055,526,2859,304,9e611c9e234aafa4,0.15211024136026685,-0.4015611944277431,0.2678615063459891,523.0,2836.0,
main,7,win,56,1056,526,2859,304,830b57edaf58ec1a,0.16279622051457343,-0.4203469687407836,0.2740662961114952,523.0,2836.0,
main,7,win,57,1057,526,2859,304,5932c769a21d66a8,0.18451115311052235,-0.4259173766001262,0.2755876849501388,523.0,2836.0,
main,7,win,58,1058,526,2859,304,539ad542933388f0,0.2134342561260527,-0.40684862281222745,0.27116071850708606,523.0,2836.0,
main,7,win,59,1059,526,2859,304,2d8cc7e97b260421,0.1794519622507207,-0.4001872981421433,0.27488301576671115,523.0,2836.0,
main,7,win,60,1060,526,2859,304,48453a8fd1c094a8,0.16392619896817706,-0.4118762275082449,0.27440062094468937,523.0,2836.0,
main,7,win,61,1061,526,2859,304,5e275f6c63c47501,0.18753638057392696,-0.41849469563634223,0.27819540016654837,523.0,2836.0,
main,7,win,62,1062,526,2859,304,9b2a0e4833c7fd99,0.18874764108146191,-0.3959903481676251,0.2759870374737989,523.0,2836.0,
main,7,win,63,1063,526,2859,304,3bad0d1f7ef592cf,0.19196428151253797,-0.4083702344821768,0.2765200270886942,523.0,2836.0,
main,7,win,64,1064,526,2859,304,0e4e91ea706af420,0.17244752404577968,-0.41083622062723507,0.2766808174617052,523.0,2836.0,
main,7,win,65,1065,526,2859,304,f2df919362ba9574,0.1769218694709227,-0.4015585432171857,0.2703532201749278,523.0,2836.0,
main,7,win,66,1066,526,2859,304,00b0ba967dc8c1f5,0.17753582594441975,-0.39446678512301303,0.27684322690600427,523.0,2836.0,
main,7,win,67,1067,526,2859,304,91f584322973a8c5,0.1772853123727658,-0.4097837780493766,0.2727606606456368,523.0,2836.0,
main,7,win,68,1068,526,2859,304,99437d4273ed8369,0.16175586233335482,-0.41581192428482167,0.2709518253384247,523.0,2836.0,
main,7,win,69,1069,526,2859,304,dcf8696b7e6c6eab,0.22316127752356274,-0.40217264741282116,0.2796040950788257,523.0,2836.0,
main,7,win,70,1070,526,2859,304,263c5affce0e8cfd,0.16280457749006838,-0.40212524941940875,0.277266111587218,523.0,2836.0,
main,7,win,71,1071,526,2859,304,8bf90796f70078ff,0.1718713768636524,-0.39428080380020825,0.2703570555158526,523.0,2836.0,
main,7,win,72,1072,526,2859,304,4d28cecebc55f5da,0.19335603235045196,-0.3993225562284676,0.2727742727838465,523.0,2836.0,
main,7,win,73,1073,526,2859,304,59f69d3feda11d5c,0.19016989183918298,-0.435797714645178,0.2731532751836102,523.0,2836.0,
main,7,win,74,1074,526,2859,304,f76c109c92a52c8c,0.21472408745826588,-0.41854585089932267,0.275479785305156,523.0,2836.0,
main,7,win,75,1075,526,2859,304,f2fc1bddbc01a4f5,0.1711240159284051,-0.40838236608180895,0.2780526420266722,523.0,2836.0,
main,7,win,76,1076,526,2859,304,2efe024532283f88,0.16819623036828735,-0.4000474952912617,0.27084746423163064,523.0,2836.0,
main,7,win,77,1077,526,2859,304,0e01eab46545e91e,0.20524301553123725,-0.4208963037948817,0.2738617147792009,523.0,2836.0,
main,7,win,78,1078,526,2859,304,d579a1d7b96cf9c5,0.19198679657475637,-0.4176390802001868,0.2774249753225142,523.0,2836.0,
main,7,win,79,1079,526,2859,304,d7c03400d68c7e4f,0.17738039046875742,-0.40446040438771463,0.273101759566,523.0,2836.0,
main,7,win,80,1080,526,2859,304,4ffaea2b441cccf9,0.1854668648758555,-0.4068605189058008,0.27370860146486414,523.0,2836.0,
main,7,win,81,1081,526,2859,304,7266558f4a48d7af,0.22441202253202075,-0.4005046235306527,0.27732959828388665,523.0,2836.0,
main,7,win,82,1082,526,2859,304,d73a4be11d79f77a,0.21109476008633554,-0.3959839689631376,0.2769157014377864,523.0,2836.0,
main,7,win,83,1083,526,2859,304,3ec325038937c1a2,0.18871270481894165,-0.4550408725700743,0.2752099356977032,523.0,2836.0,
main,7,win,84,1084,526,2859,304,fa4d0ead216dcc34,0.23303970992816692,-0.42125110642339314,0.2847619230245577,523.0,2836.0,
main,7,win,85,1085,526,2859,304,794db1d48fb11e2a,0.157097550042693,-0.4436870890279508,0.2743340272189439,523.0,2836.0,
main,7,win,86,1086,526,2859,304,70168d2cdf493c04,0.2240994348698344,-0.4048481966942168,0.27120478271438214,523.0,2836.0,
main,7,win,87,1087,526,2859,304,a46995bc1592f5fe,0.1717643364602892,-0.404406697041469,0.27577305421437937,523.0,2836.0,
main,7,win,88,1088,526,2859,304,9f4640dd5978f105,0.14194842462802404,-0.45529037768984093,0.27377451777119877,523.0,2836.0,
main,7,win,89,1089,526,2859,304,a83626cd5e030fad,0.16322200642455087,-0.4103971571384737,0.2733119261137462,523.0,2836.0,
main,7,win,90,1090,526,2859,304,dd8cbcfa13630dfb,0.18592090206753453,-0.41695876079600813,0.27715926270220864,523.0,2836.0,
main,7,win,91,1091,526,2859,304,3780a0d809ad952f,0.18562581109445353,-0.4035146382640851,0.2682689645897097,523.0,2836.0,
main,7,win,92,1092,526,2859,304,773647ea7307624f,0.1746739294011257,-0.4086308669839257,0.270480527407115,523.0,2836.0,
main,7,win,93,1093,526,2859,304,56d73a038bae09f6,0.18231323878195593,-0.3992708453826312,0.2762047551694929,523.0,2836.0,
main,7,win,94,1094,526,2859,304,eb6999441d214b5e,0.1582143813418928,-0.4261087822691489,0.27597135953059937,523.0,2836.0,
main,7,win,95,1095,526,2859,304,bda4f4045816f120,0.16996775148946863,-0.39599296163273284,0.2722316954562245,523.0,2836.0,
main,7,win,96,1096,526,2859,304,e3333006a66c4406,0.1824095440695621,-0.40471847252439186,0.27129210787630836,523.0,2836.0,
main,7,win,97,1097,526,2859,304,92e346d75b923629,0.16614307027311637,-0.39639093736416586,0.27230381954613847,523.0,2836.0,
main,7,win,98,1098,526,2859,304,dc3bc10fe441ef52,0.23140659388444274,-0.45633430574029604,0.28011266364504017,523.0,2836.0,
main,7,win,99,1099,526,2859,304,2fe38a3de60935e6,0.22590725477817286,-0.4033839728522052,0.27811703940497307,523.0,2836.0,
main,7,win,100,1100,526,2859,304,a738b63343183d40,0.20976614746729005,-0.4265265244248687,0.275487433986464,523.0,2836.0,
main,7,win,101,1101,526,2859,304,cfbc119d021749fc,0.20369697615289595,-0.39911675234420085,0.2781415419769,523.0,2836.0,
main,7,win,102,1102,526,2859,304,18c00192129d6bd8,0.17325256537352884,-0.46433194433935,0.2756561327729466,523.0,2836.0,
main,7,win,103,1103,526,2859,304,2eaa75408b6a8025,0.19057409068035613,-0.4449872093659852,0.27734036426159664,523.0,2836.0,
main,7,win,104,1104,526,2859,304,b26e495f6be514e2,0.16992607394445702,-0.4025513715044243,0.27520368579404664,523.0,2836.0,
main,7,win,105,1105,526,2859,304,aea22cb266329ed9,0.19599557425309833,-0.4255483778207605,0.2762703509342242,523.0,2836.0,
main,7,win,106,1106,526,2859,304,e66803e354bcaa4b,0.16916579292715395,-0.4525519482279324,0.27510292573219935,523.0,2836.0,
main,7,win,107,1107,526,2859,304,f217b301a4c28fb1,0.18201474782783,-0.46172277884120205,0.27351587375722586,523.0,2836.0,
main,7,win,108,1108,526,2859,304,c40fe94383bc5973,0.17886049818407446,-0.4445128175239078,0.2727860032132389,523.0,2836.0,
main,7,win,109,1109,526,2859,304,311de5bbdb5bafb6,0.20239115060375568,-0.39637317202078454,0.2801384383344948,523.0,2836.0,
main,7,win,110,1110,526,2859,304,4f19e6cbcbe6ee8f,0.18871525320289506,-0.3953116562583256,0.2774245817054302,523.0,2836.0,
main,7,win,111,1111,526,2859,304,a636af779005bc7b,0.16061074095778305,-0.4265601337348898,0.27388056177442793,523.0,2836.0,
main,7,win,112,1112,526,2859,304,91669731f44fafb7,0.1861782873904383,-0.40885762102440076,0.2762761309474091,523.0,2836.0,
main,7,win,113,1113,526,2859,304,0ef90835fd34a637,0.1876441628639136,-0.41415336246587736,0.273905677703532,523.0,2836.0,
main,7,win,114,1114,526,2859,304,ffa5dd0471631b98,0.1772397527664713,-0.4383753620108665,0.27717337827683786,523.0,2836.0,
main,7,win,115,1115,526,2859,304,7cd4fb605f69fc81,0.22388254143507047,-0.4044536610822287,0.27838208747258575,523.0,2836.0,
main,7,win,116,1116,526,2859,304,eae2a978335e9a1a,0.2255182826063855,-0.4042745142646076,0.27412638156424385,523.0,2836.0,
main,7,win,117,1117,526,2859,304,38dd004d81079415,0.18168687305492393,-0.391185255002359,0.27484790739068393,523.0,2836.0,
main,7,win,118,1118,526,2859,304,57e78349fcc4c81d,0.1986053810467041,-0.4181361965601513,0.2744941606810089,523.0,2836.0,
main,7,win,119,1119,526,2859,304,cb0a8cd6a1816593,0.21241322274529972,-0.43344130101996503,0.27872620390891917,523.0,2836.0,
main,7,win,120,1120,526,2859,304,f366fb8a129458bb,0.16361575949304075,-0.43197294763930627,0.27602066093184574,523.0,2836.0,
main,7,win,121,1121,526,2859,304,e2ca19ddecbb1bf2,0.16922266780011141,-0.40767589750055716,0.2792437379304527,523.0,2836.0,
main,7,win,122,1122,526,2859,304,c81ac26b1db3487b,0.23723008035267967,-0.39155919244697934,0.2767492819307613,523.0,2836.0,
main,7,win,123,1123,526,2859,304,b2d19306290773d4,0.14925370176039365,-0.4261829733014608,0.2688484689656513,523.0,2836.0,
main,7,win,124,1124,526,2859,304,68efd1a0bf152060,0.18937622309385693,-0.4085212495382795,0.2729073140338156,523.0,2836.0,
main,7,win,125,1125,526,2859,304,2ededb5029a9bff1,0.18846316411397934,-0.40206167501981294,0.2782331334861954,523.0,2836.0,
main,7,win,126,1126,526,2859,304,fa97261051a61ba2,0.2102174054532706,-0.39925010739667216,0.2796535848257932,523.0,2836.0,
main,7,win,127,1127,526,2859,304,b4b9ba423a4251b0,0.1974749538440106,-0.41518329197233383,0.2744932675937082,523.0,2836.0,
main,7,win,128,1128,526,2859,304,787afc5789f27c32,0.17669183423701496,-0.448885396398488,0.27816885348529174,523.0,2836.0,
main,7,win,129,1129,526,2859,304,50a828277fe70926,0.2075762143241755,-0.4072874379500516,0.27624416899792614,523.0,2836.0,
main,7,win,130,1130,526,2859,304,87dc51f24ee0c4fd,0.2226515200424859,-0.40156324248284303,0.2796419827097259,523.0,2836.0,
main,7,win,131,1131,526,2859,304,26c6e0e59ca44442,0.22358514592655032,-0.4086040915007247,0.2824511235202001,523.0,2836.0,
main,7,win,132,1132,526,2859,304,961013a71c037cdd,0.19077130425483269,-0.41538098961614733,0.27311861406651977,523.0,2836.0,
main,7,win,133,1133,526,2859,304,15b66bf00010aec7,0.1867230805450626,-0.4222388843716998,0.278092694349826,523.0,2836.0,
main,7,win,134,1134,526,2859,304,ea4d712e1ed39352,0.177261605379321,-0.3998025731513654,0.2762468313382539,523.0,2836.0,
main,7,win,135,1135,526,2859,304,715a02593f07e58a,0.17963248315245695,-0.4071356860938083,0.2732606011860393,523.0,2836.0,
main,7,win,136,1136,526,2859,304,ed86e22cb20948c3,0.22014712129595715,-0.404471251687988,0.27381582095727647,523.0,2836.0,
main,7,win,137,1137,526,2859,304,bd4afefcd998ab37,0.19427996462284458,-0.4228863141225825,0.27720531410276206,523.0,2836.0,
main,7,win,138,1138,526,2859,304,58a7618139894784,0.2049885263415676,-0.4085270161439888,0.27435285114014646,523.0,2836.0,
main,7,win,139,1139,526,2859,304,5bbcaaa56b434c24,0.17958587434633855,-0.3972015718679533,0.2777478785309729,523.0,2836.0,
main,7,win,140,1140,526,2859,304,f247f50e7fdf9a7f,0.17788049096589753,-0.41175819597567725,0.2741441147059091,523.0,2836.0,
main,7,win,141,1141,526,2859,304,6727e857d8e65656,0.1760016295232787,-0.45192347714532566,0.2752169093595591,523.0,2836.0,
main,7,win,142,1142,526,2859,304,daca33906d967a1f,0.19053663800071186,-0.40446920654959395,0.2735664662318217,523.0,2836.0,
main,7,win,143,1143,526,2859,304,557af82cb37329ec,0.18396635789421656,-0.4035176976878642,0.27509132641226014,523.0,2836.0,
main,7,win,144,1144,526,2859,304,7672d86c5bc1d275,0.16137707197614626,-0.40128600149712546,0.27520018705734334,523.0,2836.0,
main,7,win,145,1145,526,2859,304,65c82782be16ec0f,0.13838184873969972,-0.4035168781735047,0.2696569692881094,523.0,2836.0,
main,7,win,146,1146,526,2859,304,d7f316a45e286dd0,0.21238780765659038,-0.44798876690719225,0.28408296981456527,523.0,2836.0,
main,7,win,147,1147,526,2859,304,7857cef0baac01c0,0.11849444876593873,-0.4291121798224614,0.26952051424444495,523.0,2836.0,
main,7,win,148,1148,526,2859,304,ef5fb832148ffd80,0.1869414811804304,-0.412201616983018,0.2818997607732006,523.0,2836.0,
main,7,win,149,1149,526,2859,304,0c92ab93006401fc,0.16616528725109392,-0.44404509828430555,0.27556003305353394,523.0,2836.0,
main,7,win,150,1150,526,2859,304,af028399ca254c00,0.1450692021668336,-0.40463267354451327,0.26962076850046185,523.0,2836.0,
main,7,win,151,1151,526,2859,304,0ca0d5d308fbcc89,0.1709028390213343,-0.46634193691901843,0.27306476445694083,523.0,2836.0,
