stage,cell,mode,r,seed,first,end,trades,eq_sha,cagr,mdd,vol,win_a,win_b
winonly,3,win,189,7189,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,190,7190,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,191,7191,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,192,7192,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,193,7193,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,194,7194,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,195,7195,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,196,7196,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,197,7197,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,198,7198,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,3,win,199,7199,526,2850,292,f7122ae00d98830b,0.2976075735851518,-0.3814804062864736,0.3110216107691548,523,2836
winonly,6,win,0,7000,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,1,7001,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,2,7002,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,3,7003,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,4,7004,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,5,7005,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,6,7006,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,7,7007,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,8,7008,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,9,7009,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,10,7010,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,11,7011,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
winonly,6,win,12,7012,526,2850,292,deab36aae7607f42,0.23341968283985315,-0.4325725368918804,0.3088184093258565,523,2836
