stage,cell,mode,r,seed,first,end,trades,eq_sha,cagr,mdd,vol,win_a,win_b
repro,1,orig,32,1032,511,2849,164,bc3d1c74030b39e4,0.4591824657805277,-0.4166882140988185,0.28949511291373525,511,2849
repro,1,orig,33,1033,511,2849,164,298686c4b0b1c4ba,0.44948879642115447,-0.4153799717801511,0.2881288625978457,511,2849
repro,1,orig,34,1034,511,2849,164,9d256a331dbc9758,0.46547385350393844,-0.39713792318203023,0.28632627285041223,511,2849
repro,1,orig,35,1035,511,2849,164,f9463e573efea9c0,0.4200111709891188,-0.3941743169895053,0.2797855501785524,511,2849
repro,1,orig,36,1036,511,2849,164,5d5000d6b888e2e6,0.44296942491792635,-0.40480738730146204,0.2840763667720237,511,2849
repro,1,orig,37,1037,511,2849,164,d7d814fdf8338f26,0.44405715258459333,-0.39726155772882515,0.28474281553845543,511,2849
repro,1,orig,38,1038,511,2849,164,731ec7c80cf5ea38,0.4443627354116002,-0.40112679769623316,0.282203618502876,511,2849
repro,1,orig,39,1039,511,2849,164,df53f022e11e2fa0,0.417122935720718,-0.39725944495279136,0.2819640059107594,511,2849
repro,1,orig,40,1040,511,2849,164,2e595429159e1e99,0.43498136680568966,-0.4036592951251698,0.2825582045253895,511,2849
repro,1,orig,41,1041,511,2849,164,4b9968c1618469b0,0.44853673026442764,-0.40364109080469623,0.28718302177667243,511,2849
repro,1,orig,42,1042,511,2849,164,8ca28ae0196a1884,0.4854926508857582,-0.3973100979894971,0.2873533097549756,511,2849
repro,1,orig,43,1043,511,2849,164,b853d60b4c3fa1a1,0.4088766842063467,-0.4031434947913466,0.28203330358539874,511,2849
repro,1,orig,44,1044,511,2849,164,1695b9dd153567f2,0.45780556289864816,-0.4084589638196821,0.2855904428101628,511,2849
repro,1,orig,45,1045,511,2849,164,7e7382af85f737df,0.4097531057549224,-0.4042208725249267,0.28112468328896223,511,2849
repro,1,orig,46,1046,511,2849,164,5273d0093ff91423,0.4374770648443471,-0.41159670953306127,0.28621232537454666,511,2849
repro,1,orig,47,1047,511,2849,164,914df87ccbb27a35,0.4375235656420111,-0.40480738730146215,0.2795423851268089,511,2849
repro,1,orig,48,1048,511,2849,164,565a7ef2d1152032,0.4583810077195658,-0.40660866141844104,0.2859966987083146,511,2849
repro,1,orig,49,1049,511,2849,164,589e4e1f0086d842,0.38498552703652367,-0.4016228846012268,0.2799190257173365,511,2849
repro,1,orig,50,1050,511,2849,164,ff589e1329823c78,0.42835145374268535,-0.4140300263042458,0.280167872246565,511,2849
repro,1,orig,51,1051,511,2849,164,c79fc9a25170f05b,0.42485854095005604,-0.41866633493417077,0.28523535955770246,511,2849
repro,1,orig,52,1052,511,2849,164,57d2d7b084f85842,0.4455875011805712,-0.4154335346613108,0.28819956066300545,511,2849
repro,1,orig,53,1053,511,2849,164,f9b01a4cab707874,0.45331332057520424,-0.4097398772502385,0.2841866624270972,511,2849
repro,1,orig,54,1054,511,2849,164,d02d65fd079a06c8,0.43938251912711834,-0.4141180647490211,0.2863699185657112,511,2849
repro,1,orig,55,1055,511,2849,164,121a1a98557a32d1,0.42153697178993954,-0.41690870722731344,0.28514636938767646,511,2849
repro,1,orig,56,1056,511,2849,164,b2e92093c01b678a,0.44411357059436174,-0.41411978873554317,0.28505021656461044,511,2849
repro,1,orig,57,1057,511,2849,164,a4ee2132d643677b,0.4494203223959581,-0.41027962562769515,0.28318777230267406,511,2849
repro,1,orig,58,1058,511,2849,164,6d0e6a9347baf730,0.44397676271216513,-0.398523737119404,0.2855608881158649,511,2849
repro,1,orig,59,1059,511,2849,164,f1bf2572d75e972b,0.4226035501295313,-0.40412445493569527,0.28270886924184807,511,2849
repro,1,orig,60,1060,511,2849,164,7333dd7672bcb78a,0.4296177975045652,-0.414059262352352,0.2876008760519075,511,2849
repro,1,orig,61,1061,511,2849,164,ac99033c6eac96e4,0.4298156688605519,-0.40038185844413793,0.2807425542430761,511,2849
repro,1,orig,62,1062,511,2849,164,3007ecb10620899f,0.4622443364138995,-0.41318636124328983,0.2870757171321756,511,2849
repro,1,orig,63,1063,511,2849,164,8882a46fc3c97a7d,0.42812186647593653,-0.3989779413135386,0.28306970433996226,511,2849
repro,1,orig,64,1064,511,2849,164,4aa7cee769d40d18,0.44625370892111293,-0.41898792841696336,0.28707295295927737,511,2849
repro,1,orig,65,1065,511,2849,164,25e6037e367e4519,0.45334869153730084,-0.394815167638316,0.28302837213782606,511,2849
repro,1,orig,66,1066,511,2849,164,7cfa53059a713084,0.44161043104001396,-0.3929213665017867,0.28182896579096317,511,2849
repro,1,orig,67,1067,511,2849,164,08c32864b560e65c,0.4247109969381493,-0.41405137361280736,0.28219195290069876,511,2849
repro,1,orig,68,1068,511,2849,164,752ffc074fd3f947,0.43030466759623476,-0.4115277040022924,0.28398312854659674,511,2849
repro,1,orig,69,1069,511,2849,164,039693118a0a9e2f,0.4960911665174548,-0.4065669045998093,0.29301127508653657,511,2849
repro,1,orig,70,1070,511,2849,164,5200cab47850ac42,0.4549940838331763,-0.3911741597448809,0.28562460518195204,511,2849
repro,1,orig,71,1071,511,2849,164,7363f0ebda1bc683,0.49881061246919867,-0.39480698511794304,0.28944273684369953,511,2849
repro,1,orig,72,1072,511,2849,164,d9c13c1255175d2a,0.46177557903837996,-0.3915349469675747,0.28371443273643127,511,2849
repro,1,orig,73,1073,511,2849,164,8eedf47dbdf3aee2,0.42603368799065855,-0.40843573465543664,0.28569423639588937,511,2849
repro,1,orig,74,1074,511,2849,164,7587c78391930979,0.46691823555934797,-0.39188732813630195,0.28241458963070804,511,2849
repro,1,orig,75,1075,511,2849,164,eea9d7414e89f4ea,0.4346300610093612,-0.3908694873893892,0.2835455487093308,511,2849
repro,1,orig,76,1076,511,2849,164,7772440019ba860c,0.44748564544469205,-0.4031896914909084,0.2855496715801287,511,2849
repro,1,orig,77,1077,511,2849,164,bdeba26a9bf89e86,0.4649567018075169,-0.40198178870088536,0.2859629343628947,511,2849
repro,1,orig,78,1078,511,2849,164,551b81f25a8833a6,0.44831691590405365,-0.40193477847668724,0.2827026855988618,511,2849
repro,1,orig,79,1079,511,2849,164,90b069a77ecc7717,0.4324769921114562,-0.41131226169121915,0.2831955291092899,511,2849
repro,1,orig,80,1080,511,2849,164,f1bc670899784b8f,0.4736681503797284,-0.3972558295350288,0.28837876591866085,511,2849
repro,1,orig,81,1081,511,2849,164,65063d7ec9f605ad,0.4179577046574827,-0.41321810011991295,0.28216572994246675,511,2849
repro,1,orig,82,1082,511,2849,164,e6d0a6f161f5153c,0.4808435362371237,-0.4031701293836835,0.288542993570347,511,2849
repro,1,orig,83,1083,511,2849,164,61c7939d31bbaa02,0.4639523555239049,-0.41671710545598795,0.28616416599724265,511,2849
repro,1,orig,84,1084,511,2849,164,078296e24f9eadf8,0.45525909838723533,-0.41313435702853885,0.2841783143092351,511,2849
repro,1,orig,85,1085,511,2849,164,25ae8c4d8a829b9a,0.43114624657701706,-0.4193106614442298,0.28439483505035035,511,2849
repro,1,orig,86,1086,511,2849,164,4d48619850c7345f,0.4192602802497798,-0.39129189703607137,0.2819131970961537,511,2849
repro,1,orig,87,1087,511,2849,164,4e884f30507bc7bf,0.4457305708989783,-0.4115125173880609,0.2867209801988454,511,2849
repro,1,orig,88,1088,511,2849,164,5590c8d7562bb6fa,0.4012429860308844,-0.4189879284169633,0.2799583949340277,511,2849
repro,1,orig,89,1089,511,2849,164,3bb2ba00fad5f77e,0.4571840099299198,-0.40242013200587673,0.28771654734919255,511,2849
repro,1,orig,90,1090,511,2849,164,8ca4a7c31d3932b1,0.44127259916513895,-0.4140417916906527,0.28620043945406504,511,2849
repro,1,orig,91,1091,511,2849,164,4edaacd1790317a1,0.45932300423699224,-0.39086982070628545,0.2857916596592436,511,2849
repro,1,orig,92,1092,511,2849,164,884b525dcd38676e,0.4496464152987434,-0.4031992319333137,0.28520900908357333,511,2849
repro,1,orig,93,1093,511,2849,164,6fb79009007a78da,0.4281885052645764,-0.40248833178948457,0.28253769392718836,511,2849
repro,1,orig,94,1094,511,2849,164,68fa30a998c8f84f,0.4576949199561182,-0.3974869406358957,0.28303575758403615,511,2849
repro,1,orig,95,1095,511,2849,164,fb7978ecc45d7c37,0.4178133243590392,-0.404807387301462,0.2822345113067108,511,2849
repro,1,orig,96,1096,511,2849,164,5c62d9c9a3602d30,0.48620833414203957,-0.41251002971008527,0.28980296534940336,511,2849
repro,1,orig,97,1097,511,2849,164,f5ccb3ec12b84101,0.4415727660269422,-0.4200050967000574,0.285300707644758,511,2849
repro,1,orig,98,1098,511,2849,164,abb5d7ce102a074b,0.4612762943406463,-0.40972031462566877,0.28723184740787816,511,2849
repro,1,orig,99,1099,511,2849,164,42d23f2d16ede1cf,0.482853081783557,-0.41023520110618195,0.2878727232526976,511,2849
repro,1,orig,100,1100,511,2849,164,3ba3222d2b355c86,0.44145084667898726,-0.39292229700293013,0.2793239533388358,511,2849
repro,1,orig,101,1101,511,2849,164,26d72390b2669af8,0.43549406263838963,-0.4123522181562889,0.2834598054374065,511,2849
repro,1,orig,102,1102,511,2849,164,3f34735016fa875d,0.4660013573048698,-0.3972536540179579,0.2845868118136557,511,2849
repro,1,orig,103,1103,511,2849,164,e8a5b5b8ef6e3b37,0.4306930376057656,-0.4190199988139702,0.2845510973587329,511,2849
repro,1,orig,104,1104,511,2849,164,7c7b128dad47fd5d,0.4653704966778409,-0.3985237371194039,0.28720294172609384,511,2849
repro,1,orig,105,1105,511,2849,164,62f933a925450f77,0.3940275288246251,-0.40242013200587656,0.281487979601607,511,2849
repro,1,orig,106,1106,511,2849,164,83a7f3464eb3f60a,0.4415088667837537,-0.4019817887008852,0.2849229650870437,511,2849
repro,1,orig,107,1107,511,2849,164,762d765500316936,0.46178756135791077,-0.39107621544263854,0.28539179622845856,511,2849
repro,1,orig,108,1108,511,2849,164,855f91ec1a76a4bc,0.46826137603565066,-0.40420241529210066,0.28825279167842416,511,2849
repro,1,orig,109,1109,511,2849,164,2d3fa16458c8b02c,0.457075965953897,-0.3985390058658435,0.2821602959494958,511,2849
repro,1,orig,110,1110,511,2849,164,b160229b4f10c865,0.44487157696931035,-0.3973065682883697,0.28129815506269024,511,2849
repro,1,orig,111,1111,511,2849,164,43cf498dcf46981e,0.4381124949111639,-0.40157917263634896,0.2834673133134988,511,2849
repro,1,orig,112,1112,511,2849,164,6fdda3f1f3e034df,0.4134530651266426,-0.41092505570189336,0.2832437981737823,511,2849
repro,1,orig,113,1113,511,2849,164,f2af94ff7d8e06d1,0.46912582903267097,-0.398995166048863,0.28736047907753837,511,2849
repro,1,orig,114,1114,511,2849,164,f3569f035ce53992,0.4624178601298068,-0.4097448520303085,0.28627040305319057,511,2849
repro,1,orig,115,1115,511,2849,164,f4d80b2e62047431,0.43479292145463466,-0.4041244549356954,0.2869263049879569,511,2849
repro,1,orig,116,1116,511,2849,164,e60ed2e8b99d79fd,0.4822439838799819,-0.4024288134501514,0.28980143306635203,511,2849
repro,1,orig,117,1117,511,2849,164,995f301c61b6180a,0.4032999079542898,-0.4039877841416985,0.28042414597801696,511,2849
repro,1,orig,118,1118,511,2849,164,ac267f68f83001bd,0.41878216039066185,-0.4169076302428378,0.28666686105578715,511,2849
repro,1,orig,119,1119,511,2849,164,d6b12ede24f9f9d8,0.4366612240683678,-0.39897794131353853,0.28131480530553266,511,2849
repro,1,orig,120,1120,511,2849,164,415676a7d25301c1,0.44832768283221647,-0.3973094697319624,0.28178350636932803,511,2849
repro,1,orig,121,1121,511,2849,164,e4e8384c5e4441dd,0.44996950295214,-0.3974936481706569,0.28491932753470767,511,2849
repro,1,orig,122,1122,511,2849,164,17bbd1292148b9c3,0.47515545546931315,-0.4179700138793529,0.2934258956838902,511,2849
repro,1,orig,123,1123,511,2849,164,4be7c009e47cc47f,0.4273350915113989,-0.4018673877163531,0.28339015430914094,511,2849
repro,1,orig,124,1124,511,2849,164,7a7e75ffe5b2da87,0.41962965150259635,-0.3972603929154368,0.2846145781465074,511,2849
repro,1,orig,125,1125,511,2849,164,2638cff0510d412b,0.46207396286874336,-0.41669547457776734,0.2893843800360869,511,2849
repro,1,orig,126,1126,511,2849,164,1ff9e1b60976a791,0.45896355590204396,-0.39730477966008587,0.28271944483068995,511,2849
repro,1,orig,127,1127,511,2849,164,98658eda84707af7,0.4177483909181037,-0.40815585907488366,0.28129930838798395,511,2849
repro,1,orig,128,1128,511,2849,164,587b6c94dd730079,0.44908785472155355,-0.4204652931852822,0.2903114094677025,511,2849
repro,1,orig,129,1129,511,2849,164,6ebecd5b87f455f7,0.43368080459368574,-0.40244931892997216,0.28359209607522057,511,2849
repro,1,orig,130,1130,511,2849,164,4c9636bb36248417,0.4441365280980085,-0.41092505570189325,0.2848071961384117,511,2849
repro,1,orig,131,1131,511,2849,164,967f8895281e494d,0.4151107199020816,-0.4031701293836835,0.2834980099315577,511,2849
repro,1,orig,132,1132,511,2849,164,ddb1c8e22b8550e7,0.4746181912361487,-0.39713633152014877,0.28484558162536266,511,2849
repro,1,orig,133,1133,511,2849,164,3dfef47622725c06,0.45328912638620333,-0.39713963877588904,0.2866740379919707,511,2849
repro,1,orig,134,1134,511,2849,164,9910362a4beb0571,0.43972063190812727,-0.40312449764797026,0.28638706865648933,511,2849
repro,1,orig,135,1135,511,2849,164,f9d7ffd477c90133,0.43763227218000433,-0.41320291588953717,0.2831653829954107,511,2849
repro,1,orig,136,1136,511,2849,164,d4e268a36dcda474,0.48055036852911415,-0.3910703060752901,0.28537876652435185,511,2849
repro,1,orig,137,1137,511,2849,164,7f9d8acbd5023e8a,0.4206504237636808,-0.39294107908879033,0.28051660057326416,511,2849
repro,1,orig,138,1138,511,2849,164,124f097d8bb5cc16,0.4431097008127054,-0.4043573226995531,0.2821530818307371,511,2849
repro,1,orig,139,1139,511,2849,164,ae49badfa4919391,0.4778723033976442,-0.3908694873893893,0.2865879966200633,511,2849
repro,1,orig,140,1140,511,2849,164,e9474b4c33facfe9,0.4694015165546057,-0.3941743169895054,0.287833289877856,511,2849
repro,1,orig,141,1141,511,2849,164,479450f1e3a37343,0.4410705747165953,-0.4186434396093392,0.286741167704006,511,2849
repro,1,orig,142,1142,511,2849,164,e803416c808ca128,0.47378218292157137,-0.4125100297100853,0.28939440258736515,511,2849
repro,1,orig,143,1143,511,2849,164,d970dc376e6de823,0.43644759062719674,-0.4172841687960779,0.28208517607680755,511,2849
repro,1,orig,144,1144,511,2849,164,31da7bf8b2af56cd,0.4435572640685963,-0.3972570486147101,0.28480230273885515,511,2849
repro,1,orig,145,1145,511,2849,164,cd5ae23d1357f34b,0.40483800893179755,-0.4113052826817234,0.28128029060692633,511,2849
repro,1,orig,146,1146,511,2849,164,821905cdb2d23fe3,0.4654660828563397,-0.4097789645661144,0.2875843581537947,511,2849
repro,1,orig,147,1147,511,2849,164,1ba4ff228ff6a656,0.43352749832994,-0.39862031409750104,0.2835749762614324,511,2849
repro,1,orig,148,1148,511,2849,164,03dc938b4c70cc2c,0.451351713556259,-0.4039924736514186,0.28223676317674695,511,2849
repro,1,orig,149,1149,511,2849,164,1c12723aa12bf045,0.47185842769333486,-0.40268932731728657,0.28565170617488495,511,2849
repro,1,orig,150,1150,511,2849,164,9b3078fd72282826,0.44102044022747067,-0.40315366930776514,0.2843274218052426,511,2849
repro,1,orig,151,1151,511,2849,164,8b98eca507f199bf,0.45856588098121476,-0.4065755264171045,0.28519706254009236,511,2849
repro,1,orig,152,1152,511,2849,164,724337296fa18d53,0.431881576227519,-0.39479924492811047,0.2816633216082193,511,2849
repro,1,orig,153,1153,511,2849,164,eeb24b6ccef886fe,0.4225306700159872,-0.3941639713133623,0.28021614488095076,511,2849
repro,1,orig,154,1154,511,2849,164,5fd1025ac55f152b,0.433882360684789,-0.41084784739114,0.28041906611395695,511,2849
repro,1,orig,155,1155,511,2849,164,c19cb448803957bd,0.4782617678206542,-0.4037045748912854,0.28791451872348167,511,2849
repro,1,orig,156,1156,511,2849,164,30b2e67761242b36,0.4299871259549406,-0.4019565971828382,0.2828152975997304,511,2849
repro,1,orig,157,1157,511,2849,164,563dbe5312cbf7a7,0.4018669346715624,-0.4019817887008854,0.28405988386636644,511,2849
repro,1,orig,158,1158,511,2849,164,78c996ba94ca7e22,0.4539297725558613,-0.41150899005661695,0.2855324757389848,511,2849
repro,1,orig,159,1159,511,2849,164,6c7fc0a681d235d6,0.4263591373582025,-0.4031936145283614,0.2859175821958056,511,2849
repro,1,orig,160,1160,511,2849,164,66c5a0c989d8b014,0.4427571750172825,-0.41930024831839635,0.28770125488440623,511,2849
repro,1,orig,161,1161,511,2849,164,3f179ca3e4ef21f2,0.43630039589452085,-0.4016123804496534,0.28541426714169144,511,2849
repro,1,orig,162,1162,511,2849,164,0e72f68bff3bc699,0.46150157377232337,-0.41313058876868064,0.2873963497822925,511,2849
repro,1,orig,163,1163,511,2849,164,a1b7d5c9f17b50e4,0.4256557291881169,-0.39117101918848984,0.28068688999847824,511,2849
repro,1,orig,164,1164,511,2849,164,ad98ff7265b3612c,0.40108325963680036,-0.4125332800778895,0.2846603321442072,511,2849
repro,1,orig,165,1165,511,2849,164,7735931049c9d162,0.46753208621669873,-0.3941989805876408,0.2863070044017562,511,2849
repro,1,orig,166,1166,511,2849,164,33902d59efed10bb,0.4653823535361099,-0.40198548585347504,0.2875651997408151,511,2849
repro,1,orig,167,1167,511,2849,164,060cdbfe841068dc,0.4693884640167487,-0.3989779413135386,0.28807624779800156,511,2849
repro,1,orig,168,1168,511,2849,164,9104bfd4a2d868d9,0.4292816025185764,-0.41320118519502924,0.28089357524882486,511,2849
repro,1,orig,169,1169,511,2849,164,5cb43a0c636b58fb,0.4352160928321309,-0.41025432159763153,0.2841976052801756,511,2849
repro,1,orig,170,1170,511,2849,164,f21a0c3dfad4abe0,0.4323370412440397,-0.3986155894975916,0.28447033245415887,511,2849
repro,1,orig,171,1171,511,2849,164,2f04fbecaace153b,0.4362843298619823,-0.39731217088011045,0.28398638838753726,511,2849
repro,1,orig,172,1172,511,2849,164,8c58e158489e311e,0.4520500482876262,-0.4011540175197782,0.2859478680108928,511,2849
repro,1,orig,173,1173,511,2849,164,ab784ef3420d3ef5,0.4620050912221858,-0.3929490498517607,0.28517941535006874,511,2849
repro,1,orig,174,1174,511,2849,164,26e4c0dfdc66b919,0.43421687228308015,-0.40116408305536677,0.2844399772102252,511,2849
repro,1,orig,175,1175,511,2849,164,de83ba6ffd3f8152,0.4622202795635002,-0.4019347784766872,0.28439071637204194,511,2849
repro,1,orig,176,1176,511,2849,164,b4d0a9989f833144,0.44332183684416204,-0.4027117510118648,0.28565797024836787,511,2849
repro,1,orig,177,1177,511,2849,164,6a606e855aef1c3f,0.44876417621285825,-0.4041239497477828,0.2844031091308032,511,2849
repro,1,orig,178,1178,511,2849,164,4cb3af8fa51191a4,0.41364581024353364,-0.3989871024233572,0.2792353441464343,511,2849
repro,1,orig,179,1179,511,2849,164,440031b9e3898377,0.47172890467218465,-0.4072696009991991,0.28951735560791925,511,2849
repro,1,orig,180,1180,511,2849,164,767ea25c6a1204ad,0.4184950490372523,-0.4036569411053326,0.28278172589755063,511,2849
repro,1,orig,181,1181,511,2849,164,a075c6d19e90606f,0.43878411714907717,-0.41947512708937484,0.28303465124014526,511,2849
repro,1,orig,182,1182,511,2849,164,edbe14275aa9efae,0.47291527769520614,-0.41197040640280574,0.2882545900998706,511,2849
repro,1,orig,183,1183,511,2849,164,88a54fb7c8594ffa,0.47395462868972627,-0.402449022852466,0.28886101405146986,511,2849
repro,1,orig,184,1184,511,2849,164,08e080b34892324d,0.42715185469340855,-0.39726039291543674,0.28280825752053984,511,2849
repro,1,orig,185,1185,511,2849,164,b1b9fe82a4384320,0.45749082225857873,-0.3974891510470967,0.2845488294600296,511,2849
repro,1,orig,186,1186,511,2849,164,07717327957fd679,0.47924429986462114,-0.42048156622282856,0.28929443385170944,511,2849
repro,1,orig,187,1187,511,2849,164,56276d69eb4241f6,0.4426314568472771,-0.41089348088388566,0.28401416926858497,511,2849
repro,1,orig,188,1188,511,2849,164,3bce542fb6d34f51,0.4866797460268386,-0.40843573465543653,0.2900683555642531,511,2849
repro,1,orig,189,1189,511,2849,164,16344143440393fd,0.4781063414488309,-0.4168551278027671,0.2901021272688469,511,2849
repro,1,orig,190,1190,511,2849,164,30c093260e442132,0.44536032950269666,-0.40663223572528695,0.2859023524076657,511,2849
repro,1,orig,191,1191,511,2849,164,8fccb905d436d5be,0.48308591118216837,-0.39417675644832306,0.2886981298896688,511,2849
repro,1,orig,192,1192,511,2849,164,1e4a0ded17ae1e5c,0.4492039320090584,-0.3915450353784188,0.2835764047621924,511,2849
repro,1,orig,193,1193,511,2849,164,acae9b74f59f929c,0.41689779794847914,-0.41322712351929436,0.2849490201363936,511,2849
repro,1,orig,194,1194,511,2849,164,59c7b30e7f390d85,0.4798485674224038,-0.39628689442240933,0.28827350043822914,511,2849
repro,1,orig,195,1195,511,2849,164,7f64bc611dfa3a93,0.49159798683212563,-0.39476923704425143,0.28734377851466336,511,2849
repro,1,orig,196,1196,511,2849,164,26ea14ce50b1e5e0,0.44189942893035083,-0.41567729421413246,0.28301870736869367,511,2849
repro,1,orig,197,1197,511,2849,164,ae0db8b4a0ce6dd1,0.4671383215815521,-0.4084314082470489,0.28573696225955514,511,2849
repro,1,orig,198,1198,511,2849,164,18bc098f4edc57a9,0.4718726434281777,-0.4139717451322785,0.2896174772958941,511,2849
repro,1,orig,199,1199,511,2849,164,ccd2ec4216fb07a1,0.4523550422370697,-0.4126364824972801,0.2861597101147942,511,2849
repro,4,orig,0,1000,511,2850,253,0363d620ab91e1fe,0.2698852966512275,-0.3254912359761423,0.2524180677423215,511,2850
repro,4,orig,1,1001,511,2850,241,6e9ae9677cec6bd1,0.3015968025776157,-0.276764821904765,0.24831808778342024,511,2850
repro,4,orig,2,1002,511,2850,258,c5049fab22098565,0.2124045721467056,-0.3216464688394163,0.2500823947274683,511,2850
repro,4,orig,3,1003,511,2850,253,3b44a3f7f2093ffe,0.2713846305638459,-0.31184465248228643,0.25022473919031146,511,2850
repro,4,orig,4,1004,511,2850,253,0ba24fe56c7d4be0,0.2543526387111297,-0.32651876545029573,0.25116964814425446,511,2850
repro,4,orig,5,1005,511,2850,251,973893448b6baaa3,0.2537963465357824,-0.2861231997465166,0.24931135182127312,511,2850
repro,4,orig,6,1006,511,2850,249,5a18796fdf4e7616,0.2714576965556157,-0.3159221813499706,0.24770661544700556,511,2850
repro,4,orig,7,1007,511,2850,248,abdb76067672fe35,0.2663460657488874,-0.2881659829972531,0.24909646532131083,511,2850
repro,4,orig,8,1008,511,2850,248,2cc0d515cb63196e,0.28342351912750186,-0.30597123639952173,0.24760258150630135,511,2850
repro,4,orig,9,1009,511,2850,252,b1cecc06daad2f05,0.254156081576949,-0.30597123639952184,0.24738984271865883,511,2850
repro,4,orig,10,1010,511,2850,251,eccac83594a6485c,0.2196956305577198,-0.31602529653984934,0.2456660283327392,511,2850
repro,4,orig,11,1011,511,2850,253,228aadc448ca5c9e,0.2433933227062699,-0.3111382477090957,0.25060472176932846,511,2850
repro,4,orig,12,1012,511,2850,249,429509ca9b5dedbc,0.26492448521458556,-0.30754664395842113,0.25091762410157864,511,2850
repro,4,orig,13,1013,511,2850,250,c88a4b7aa125afad,0.24510313673262107,-0.3094506149773553,0.2498215525352455,511,2850
repro,4,orig,14,1014,511,2850,247,dca87ff61e4f08e7,0.2475211529940775,-0.3010121858794244,0.24336442312497558,511,2850
