key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-12-28_0050,2015-12-28,0050,元大台灣50,twse,61.70,61.70,61.40,61.45,3449303,212316497,-0.15,,,964,
2015-12-28_0051,2015-12-28,0051,元大中型100,twse,24.99,25.06,24.84,24.84,42000,1050190,-0.01,,,22,
2015-12-28_0052,2015-12-28,0052,富邦科技,twse,38.59,38.59,38.59,38.59,1000,38590,0.17,up,,1,
2015-12-28_0053,2015-12-28,0053,元大電子,twse,26.09,26.33,26.09,26.33,6000,156840,0.33,,,3,
2015-12-28_0054,2015-12-28,0054,元大台商50,twse,20.45,20.45,20.39,20.39,5000,102010,0.04,,,3,
2015-12-28_0055,2015-12-28,0055,元大MSCI金融,twse,13.21,13.23,13.18,13.20,92000,1214220,0.0,,,55,
2015-12-28_0056,2015-12-28,0056,元大高股息,twse,22.01,22.11,22.00,22.01,782840,17252548,0.01,,,345,
2015-12-28_0057,2015-12-28,0057,富邦摩台,twse,38.05,38.05,37.90,37.99,114000,4326420,0.0,,,4,
2015-12-28_0060,2015-12-28,0060,新台灣,twse,28.05,28.38,28.05,28.38,4000,113130,-0.07,,,4,
2015-12-28_0061,2015-12-28,0061,元大寶滬深,twse,18.85,18.93,18.60,18.65,7407001,138882798,-0.19,,,2581,
2015-12-28_006201,2015-12-28,006201,寶富櫃,tpex,11.21,11.28,11.19,11.20,32000,359810,0.04,,28946000,16,
2015-12-28_006203,2015-12-28,006203,元大MSCI台灣,twse,28.79,28.79,28.79,28.79,1000,28790,0.0,down,,1,
2015-12-28_006204,2015-12-28,006204,永豐臺灣加權,twse,41.60,41.60,41.60,41.60,8000,332800,0.0,down,,2,
2015-12-28_006205,2015-12-28,006205,富邦上証,twse,33.05,33.09,32.58,32.60,3189000,104831370,-0.45,,,593,
2015-12-28_006206,2015-12-28,006206,元大上證50,twse,30.41,30.48,29.92,29.94,1033000,31260220,-0.39,,,242,
2015-12-28_006207,2015-12-28,006207,復華滬深,twse,25.00,25.07,24.55,24.58,2952000,73110910,-0.36,,,349,
2015-12-28_006208,2015-12-28,006208,富邦台50,twse,34.45,35.60,34.45,35.60,4000,140100,0.62,,,2,
2015-12-28_00631L,2015-12-28,00631L,元大台灣50正2,twse,18.40,18.48,18.37,18.38,3478284,64030884,0.02,,,794,
2015-12-28_00632R,2015-12-28,00632R,元大台灣50反1,twse,19.68,19.70,19.63,19.70,8240051,162102910,0.02,,,1618,
2015-12-28_00633L,2015-12-28,00633L,富邦上証正2,twse,38.10,38.24,36.60,36.60,67108099,2514017004,-1.3,,,10945,
2015-12-28_00634R,2015-12-28,00634R,富邦上証反1,twse,9.90,10.08,9.90,10.08,7419215,74143214,0.16,,,962,
2015-12-28_00635U,2015-12-28,00635U,期元大S&P黃金,twse,18.03,18.03,17.93,17.94,123200,2212327,-0.03,,,61,
2015-12-28_00636,2015-12-28,00636,國泰中國A50,twse,18.76,18.79,18.43,18.43,4963000,92304550,-0.26,,,218,
2015-12-28_00637L,2015-12-28,00637L,元大滬深300正2,twse,13.99,14.10,13.46,13.46,82912728,1141291879,-0.46,,,9924,
2015-12-28_00638R,2015-12-28,00638R,元大滬深300反1,twse,18.40,18.68,18.36,18.68,1957000,36174270,0.28,,,245,
2015-12-28_00639,2015-12-28,00639,富邦深100,twse,12.49,12.50,12.28,12.32,2704250,33501692,-0.15,,,461,
2015-12-28_00640L,2015-12-28,00640L,富邦日本正2,twse,20.48,20.75,20.43,20.67,2029323,41714466,0.41,,,338,
2015-12-28_00641R,2015-12-28,00641R,富邦日本反1,twse,19.34,19.37,19.21,19.25,1859000,35832990,-0.19,,,193,
2015-12-28_00642U,2015-12-28,00642U,期元大S&P石油,twse,17.80,17.89,17.73,17.77,2330999,41469130,-0.12,,,789,
2015-12-28_00643,2015-12-28,00643,群益深証中小,twse,19.78,19.84,19.62,19.64,4097000,81038330,-0.14,,,469,
2015-12-28_00645,2015-12-28,00645,富邦日本,twse,19.52,19.63,19.48,19.60,3747000,73208050,0.24,,,112,
2015-12-28_00646,2015-12-28,00646,元大S&P500,twse,20.03,20.03,19.97,19.97,672049,13436072,-0.02,,,95,
2015-12-28_00647L,2015-12-28,00647L,元大S&P500正2,twse,20.02,20.08,20.02,20.03,593000,11890660,0.01,,,44,
2015-12-28_00648R,2015-12-28,00648R,元大S&P500反1,twse,19.90,19.90,19.87,19.87,583000,11591200,-0.06,,,124,
2015-12-28_008201,2015-12-28,008201,BP上證50,twse,91.00,91.00,89.70,89.70,7100,641050,-0.9,,,38,
2015-12-28_01001T,2015-12-28,01001T,土銀富邦R1,twse,15.91,15.91,15.91,15.91,7000,111370,0.05,up,,4,
2015-12-28_01002T,2015-12-28,01002T,土銀國泰R1,twse,17.00,17.40,17.00,17.40,528000,9051920,0.37,,,66,
2015-12-28_01003T,2015-12-28,01003T,兆豐新光R1,twse,13.98,13.98,13.85,13.89,98000,1362270,-0.01,,,45,
2015-12-28_01004T,2015-12-28,01004T,土銀富邦R2,twse,12.49,12.60,12.49,12.59,48000,603470,0.11,,,13,
2015-12-28_01007T,2015-12-28,01007T,兆豐國泰R2,twse,15.20,15.57,15.20,15.57,182000,2812740,0.39,,,34,
2015-12-28_1101,2015-12-28,1101,台泥,twse,28.00,28.10,27.75,27.95,4861219,135587517,0.25,,,2131,
2015-12-28_1102,2015-12-28,1102,亞泥,twse,27.80,28.00,27.70,27.80,2490969,69378219,0.05,,,1184,
2015-12-28_1103,2015-12-28,1103,嘉泥,twse,9.50,9.58,9.50,9.55,700598,6665866,-0.05,,,95,
2015-12-28_1104,2015-12-28,1104,環泥,twse,22.40,22.45,22.15,22.25,541536,12051319,-0.3,,,221,
2015-12-28_1108,2015-12-28,1108,幸福,twse,10.15,10.15,10.00,10.05,317260,3191913,-0.1,,,171,
2015-12-28_1109,2015-12-28,1109,信大,twse,10.05,10.05,10.00,10.05,44835,449000,0.0,,,20,
2015-12-28_1110,2015-12-28,1110,東泥,twse,15.30,15.60,15.00,15.60,142500,2185424,0.0,,,87,
2015-12-28_1201,2015-12-28,1201,味全,twse,18.10,18.30,17.35,17.55,1968398,34773112,-0.55,,,914,
2015-12-28_1203,2015-12-28,1203,味王,twse,23.25,23.30,22.75,22.90,99023,2265506,0.15,,,52,
2015-12-28_1210,2015-12-28,1210,大成,twse,19.95,20.60,19.90,20.15,1855787,37689710,0.3,,,839,
2015-12-28_1213,2015-12-28,1213,大飲,twse,15.25,15.25,15.00,15.15,25004,378760,0.15,,,19,
2015-12-28_1215,2015-12-28,1215,卜蜂,twse,23.00,23.20,22.95,23.00,358004,8266262,0.05,,,192,
2015-12-28_1216,2015-12-28,1216,統一,twse,55.70,55.90,55.60,55.60,4301367,239924769,-0.1,,,2374,
2015-12-28_1217,2015-12-28,1217,愛之味,twse,9.40,9.45,8.96,9.00,11123681,101943299,-0.23,,,3410,
2015-12-28_1218,2015-12-28,1218,泰山,twse,12.00,12.00,11.85,11.90,265952,3172915,-0.05,,,144,
2015-12-28_1219,2015-12-28,1219,福壽,twse,14.80,14.80,14.60,14.80,20507,302298,0.1,,,25,
2015-12-28_1220,2015-12-28,1220,台榮,twse,10.55,10.60,10.50,10.55,11021,116264,0.0,,,24,
2015-12-28_1225,2015-12-28,1225,福懋油,twse,25.50,25.80,25.40,25.75,146104,3733937,0.45,,,87,
2015-12-28_1227,2015-12-28,1227,佳格,twse,79.20,80.90,79.20,80.10,1318941,105788980,0.9,,,905,
2015-12-28_1229,2015-12-28,1229,聯華,twse,19.00,19.10,18.95,19.05,161468,3071706,0.0,,,111,
2015-12-28_1231,2015-12-28,1231,聯華食,twse,28.20,28.35,27.90,28.25,51421,1446471,0.05,,,48,
2015-12-28_1232,2015-12-28,1232,大統益,twse,75.30,75.30,74.80,74.80,36080,2702680,-0.1,,,37,
