key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-12-01_006201,2015-12-01,006201,寶富櫃,tpex,11.19,11.41,11.19,11.41,109000,1239250,0.27,,28946000,30,
2015-12-01_1256,2015-12-01,1256,F-鮮活,tpex,141.00,141.00,139.00,139.00,11000,1542000,,,27165600,10,
2015-12-01_1258,2015-12-01,1258,F-其祥,tpex,39.90,39.95,39.30,39.75,67000,2658850,0.70,,34559268,56,
2015-12-01_1259,2015-12-01,1259,安心,tpex,63.50,63.50,63.20,63.20,17000,1075000,0.00,,32389500,8,
2015-12-01_1264,2015-12-01,1264,德麥,tpex,185.50,185.50,184.00,184.50,26000,4797500,,,30632700,24,
2015-12-01_1333,2015-12-01,1333,恩得利,tpex,5.60,5.79,5.50,5.77,147000,820510,0.17,,102525625,45,
2015-12-01_1336,2015-12-01,1336,台翰,tpex,7.62,7.90,7.43,7.90,62000,476660,0.28,,62753230,18,
2015-12-01_1565,2015-12-01,1565,精華,tpex,628.00,640.00,628.00,640.00,431000,274419000,15.00,,50416516,425,
2015-12-01_1566,2015-12-01,1566,捷邦,tpex,22.65,24.20,22.60,23.85,1939000,45788000,1.25,,66467028,883,
2015-12-01_1569,2015-12-01,1569,濱川,tpex,10.00,10.10,9.85,10.00,145000,1437170,0.02,,93784745,50,
2015-12-01_1570,2015-12-01,1570,力肯,tpex,18.20,18.50,18.00,18.10,292000,5319700,0.20,,51500839,159,
2015-12-01_1580,2015-12-01,1580,新麥,tpex,111.00,112.00,110.50,112.00,20000,2226500,2.00,,48531634,19,
2015-12-01_1584,2015-12-01,1584,精剛,tpex,13.20,14.30,13.10,14.00,3093000,42928800,0.80,,103470533,953,
2015-12-01_1586,2015-12-01,1586,和勤,tpex,31.50,31.50,30.90,31.15,339000,10540050,0.15,,45106273,183,
2015-12-01_1591,2015-12-01,1591,F-駿吉,tpex,26.20,26.20,26.20,26.20,1000,26200,0.60,up,30149825,1,
2015-12-01_1593,2015-12-01,1593,祺驊,tpex,40.00,40.50,39.60,40.20,12000,481050,0.70,,30300560,12,
2015-12-01_1595,2015-12-01,1595,川寶,tpex,58.50,59.50,58.20,58.70,63000,3722400,1.20,,38687448,50,
2015-12-01_1597,2015-12-01,1597,直得,tpex,27.80,29.10,27.70,28.80,236000,6751200,1.10,,59233799,152,
2015-12-01_1599,2015-12-01,1599,宏佳騰,tpex,64.80,67.00,63.90,65.00,1931000,126835600,1.20,,44980521,1248,
2015-12-01_1742,2015-12-01,1742,台蠟,tpex,11.55,12.10,11.55,11.70,158000,1854900,0.20,,64690524,59,
2015-12-01_1752,2015-12-01,1752,南光,tpex,52.00,53.70,51.60,53.10,5706000,300510900,1.60,,96643281,3367,
2015-12-01_1777,2015-12-01,1777,生泰,tpex,87.80,87.90,85.80,86.70,640000,55667000,,,30059550,429,
2015-12-01_1781,2015-12-01,1781,合世,tpex,27.00,27.30,26.80,26.80,473000,12800400,,,47407605,302,
2015-12-01_1784,2015-12-01,1784,訊聯,tpex,37.70,39.20,37.70,38.10,581000,22302700,0.75,,49688924,462,
2015-12-01_1785,2015-12-01,1785,光洋科,tpex,18.90,19.00,18.60,18.75,198000,3716350,,,408564346,131,
2015-12-01_1787,2015-12-01,1787,福盈科,tpex,22.80,24.55,22.75,24.00,4034000,96491250,1.25,,72004504,1707,
2015-12-01_1788,2015-12-01,1788,杏昌,tpex,98.50,101.00,98.50,100.00,321000,32109400,1.80,,35000000,204,
2015-12-01_1795,2015-12-01,1795,美時,tpex,80.60,81.50,78.70,79.30,3909000,312720500,,,238491744,2571,
2015-12-01_1799,2015-12-01,1799,易威,tpex,35.80,37.40,35.80,36.40,1354000,49807450,0.65,,65411393,724,
2015-12-01_1813,2015-12-01,1813,寶利徠,tpex,29.30,29.60,28.90,28.95,159000,4656800,,,46635510,86,
2015-12-01_1815,2015-12-01,1815,富喬,tpex,10.90,11.10,10.85,10.95,1305000,14283200,0.05,,411557308,386,
2015-12-01_2035,2015-12-01,2035,唐榮,tpex,45.50,45.50,44.35,45.40,17000,768850,,,350000000,16,
