key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-01-30_0050,2026-01-30,0050,元大台灣50,twse,73.15,73.20,72.30,72.60,175275799,12738811404,-1.15,,,241546,
2026-01-30_0051,2026-01-30,0051,元大中型100,twse,106.55,106.75,105.25,106.70,89671,9513773,0.15,,,959,
2026-01-30_0052,2026-01-30,0052,富邦科技,twse,43.50,43.54,43.10,43.28,76077198,3296105464,-0.68,,,56146,
2026-01-30_0053,2026-01-30,0053,元大電子,twse,160.75,161.55,159.80,161.55,23978,3852667,-1.95,,,262,
2026-01-30_0055,2026-01-30,0055,元大MSCI金融,twse,32.44,32.44,31.98,32.03,188795,6074041,-0.4,,,342,
2026-01-30_0056,2026-01-30,0056,元大高股息,twse,37.98,37.98,37.50,37.58,86589896,3260432547,-0.68,,,66855,
2026-01-30_0057,2026-01-30,0057,富邦摩台,twse,214.70,215.50,214.70,215.20,24251,5216584,-2.7,,,125,
2026-01-30_0061,2026-01-30,0061,元大寶滬深,twse,23.59,23.74,23.28,23.56,219914,5181465,0.06,,,196,
2026-01-30_006201,2026-01-30,006201,元大富櫃50,tpex,29.26,29.84,29.20,29.63,263000,7760380,-0.36,,16446000,141,
2026-01-30_006203,2026-01-30,006203,元大MSCI台灣,twse,133.20,133.20,132.35,132.35,4558,602223,-0.85,,,117,
2026-01-30_006204,2026-01-30,006204,永豐臺灣加權,twse,163.20,164.30,163.20,164.30,8682,1420355,-1.95,,,117,
2026-01-30_006205,2026-01-30,006205,富邦上証,twse,41.16,41.42,40.35,40.91,541586,22258096,-0.05,,,261,
2026-01-30_006206,2026-01-30,006206,元大上證50,twse,37.94,38.21,37.51,37.76,144060,5461504,-0.01,,,188,
2026-01-30_006207,2026-01-30,006207,復華滬深,twse,31.63,31.76,31.09,31.55,287763,9059357,0.12,,,160,
2026-01-30_006208,2026-01-30,006208,富邦台50,twse,168.50,168.80,167.35,168.05,6850570,1151987206,-2.7,,,25576,
2026-01-30_00631L,2026-01-30,00631L,元大台灣50正2,twse,451.00,451.10,440.60,444.95,7566795,3374357718,-13.8,,,23862,
2026-01-30_00632R,2026-01-30,00632R,元大台灣50反1,twse,14.71,14.89,14.70,14.82,77103686,1141003272,0.2,,,10399,
2026-01-30_00633L,2026-01-30,00633L,富邦上証正2,twse,48.51,48.64,47.10,48.33,8424023,404708880,0.75,,,1233,
2026-01-30_00634R,2026-01-30,00634R,富邦上証反1,twse,3.23,3.27,3.22,3.24,531200,1728750,-0.02,,,23,
2026-01-30_00635U,2026-01-30,00635U,期元大S&P黃金,twse,58.00,58.00,54.60,55.80,50334866,2834895744,-4.75,,,38486,
2026-01-30_00636,2026-01-30,00636,國泰中國A50,twse,26.56,26.75,26.40,26.73,2783715,74064113,0.29,,,387,
2026-01-30_00636K,2026-01-30,00636K,國泰中國A50+U,twse,8.54,8.54,8.54,8.54,200,1708,0.08,up,,2,
2026-01-30_00637L,2026-01-30,00637L,元大滬深300正2,twse,19.90,19.94,19.35,19.80,66569360,1313916801,0.31,,,7598,
2026-01-30_00638R,2026-01-30,00638R,元大滬深300反1,twse,6.96,7.00,6.92,6.93,87050,604598,-0.06,,,25,
2026-01-30_00639,2026-01-30,00639,富邦深100,twse,15.21,15.43,15.07,15.39,1235311,18859820,0.18,,,324,
