key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2022-09-14_0050,2022-09-14,0050,元大台灣50,twse,113.05,113.95,112.80,113.65,11875719,1347366608,-2.35,,,19904,
2022-09-14_0051,2022-09-14,0051,元大中型100,twse,55.10,55.10,54.20,54.95,26291,1441761,-0.5,,,206,
2022-09-14_0052,2022-09-14,0052,富邦科技,twse,95.00,96.25,95.00,95.95,149426,14308233,-2.1,,,385,
2022-09-14_0053,2022-09-14,0053,元大電子,twse,55.70,55.85,55.70,55.85,2919,162099,-1.05,,,917,
2022-09-14_0055,2022-09-14,0055,元大MSCI金融,twse,23.00,23.08,22.94,23.03,120766,2777795,-0.28,,,264,
2022-09-14_0056,2022-09-14,0056,元大高股息,twse,28.16,28.37,28.11,28.35,19627900,555068414,-0.36,,,12467,
2022-09-14_0061,2022-09-14,0061,元大寶滬深,twse,19.60,19.66,19.50,19.55,69015,1349455,-0.24,,,645,
2022-09-14_006201,2022-09-14,006201,元大富櫃50,tpex,17.54,17.54,17.10,17.47,84000,1458820,-0.18,,18446000,40,
2022-09-14_006203,2022-09-14,006203,元大MSCI台灣,twse,55.50,55.50,55.50,55.50,1224,67840,-1.05,down,,92,
2022-09-14_006204,2022-09-14,006204,永豐臺灣加權,twse,75.80,75.80,75.80,75.80,21485,1627969,-1.05,down,,922,
2022-09-14_006205,2022-09-14,006205,富邦上証,twse,32.75,32.97,32.64,32.69,550552,18021767,-0.51,,,194,
2022-09-14_006206,2022-09-14,006206,元大上證50,twse,31.36,31.41,31.29,31.35,48110,1507986,-0.44,,,857,
2022-09-14_006207,2022-09-14,006207,復華滬深,twse,25.79,25.90,25.66,25.66,120279,3110807,-0.45,,,774,
2022-09-14_006208,2022-09-14,006208,富邦台50,twse,65.20,65.60,65.00,65.40,3624672,236875173,-1.3,,,8819,
2022-09-14_00631L,2022-09-14,00631L,元大台灣50正2,twse,97.80,99.55,97.50,99.00,6015345,592829975,-3.85,,,2806,
2022-09-14_00632R,2022-09-14,00632R,元大台灣50反1,twse,5.95,5.95,5.87,5.89,200247564,1182416780,0.1,,,7858,
2022-09-14_00633L,2022-09-14,00633L,富邦上証正2,twse,42.45,43.11,42.19,42.31,7226615,307741392,-1.38,,,1770,
2022-09-14_00634R,2022-09-14,00634R,富邦上証反1,twse,4.48,4.49,4.44,4.49,657000,2932350,0.08,,,51,
2022-09-14_00635U,2022-09-14,00635U,期元大S&P黃金,twse,22.34,22.38,22.29,22.37,319045,7124012,-0.23,,,176,
2022-09-14_00636,2022-09-14,00636,國泰中國A50,twse,22.21,22.35,22.05,22.05,939247,20868259,-0.4,,,1133,
2022-09-14_00636K,2022-09-14,00636K,國泰中國A50+U,twse,7.12,7.12,7.12,7.12,200,1424,-0.14,down,,2,
2022-09-14_00637L,2022-09-14,00637L,元大滬深300正2,twse,16.75,16.98,16.63,16.68,81628394,1371560811,-0.55,,,8835,
2022-09-14_00638R,2022-09-14,00638R,元大滬深300反1,twse,9.53,9.60,9.51,9.60,434000,4142700,0.22,,,85,
2022-09-14_00639,2022-09-14,00639,富邦深100,twse,13.55,13.75,13.44,13.44,381398,5143618,-0.28,,,897,
2022-09-14_00640L,2022-09-14,00640L,富邦日本正2,twse,28.18,28.37,28.14,28.25,391658,11048361,-1.0,,,92,
2022-09-14_00641R,2022-09-14,00641R,富邦日本反1,twse,9.86,9.88,9.84,9.87,450000,4438260,0.17,,,83,
2022-09-14_00642U,2022-09-14,00642U,期元大S&P石油,twse,18.25,18.34,18.12,18.18,2431217,44351813,-0.13,,,638,
2022-09-14_00643,2022-09-14,00643,群益深証中小,twse,16.24,16.32,16.11,16.13,504138,8185324,-0.27,,,831,
2022-09-14_00645,2022-09-14,00645,富邦日本,twse,25.75,25.87,25.75,25.78,72375,1866999,-0.48,,,371,
