key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2021-01-08_0050,2021-01-08,0050,元大台灣50,twse,130.60,131.25,129.55,131.20,13298515,1733821488,2.3,,,10629,
2021-01-08_0051,2021-01-08,0051,元大中型100,twse,44.68,44.78,44.50,44.78,137356,6127611,0.24,,,50,
2021-01-08_0052,2021-01-08,0052,富邦科技,twse,119.00,119.50,118.15,119.50,1244695,148170135,2.7,,,849,
2021-01-08_0053,2021-01-08,0053,元大電子,twse,61.80,62.35,61.20,62.30,122449,7575188,1.3,,,63,
2021-01-08_0054,2021-01-08,0054,元大台商50,twse,29.78,29.87,29.68,29.79,23001,683606,0.26,,,14,
2021-01-08_0055,2021-01-08,0055,元大MSCI金融,twse,18.15,18.33,18.15,18.31,233619,4259382,0.21,,,124,
2021-01-08_0056,2021-01-08,0056,元大高股息,twse,30.35,30.47,30.25,30.46,26867681,816005868,0.24,,,12236,
2021-01-08_0057,2021-01-08,0057,富邦摩台,twse,85.85,86.30,85.20,86.30,44020,3771224,1.8,,,7,
2021-01-08_0061,2021-01-08,0061,元大寶滬深,twse,25.10,25.45,25.10,25.16,1236721,31244896,0.12,,,315,
2021-01-08_006201,2021-01-08,006201,元大富櫃50,tpex,18.17,18.23,18.00,18.18,142000,2566230,0.18,,13946000,52,
2021-01-08_006203,2021-01-08,006203,元大MSCI台灣,twse,60.10,60.50,60.10,60.50,9032,544133,0.55,,,11,
2021-01-08_006204,2021-01-08,006204,永豐臺灣加權,twse,76.55,76.95,76.55,76.85,4679,358398,0.6,,,10,
2021-01-08_006205,2021-01-08,006205,富邦上証,twse,40.50,40.90,40.27,40.41,2352137,95190754,0.26,,,447,
2021-01-08_006206,2021-01-08,006206,元大上證50,twse,41.20,41.90,41.20,41.35,1126763,46902448,0.3,,,254,
2021-01-08_006207,2021-01-08,006207,復華滬深,twse,33.00,33.18,32.54,32.70,780203,25622291,0.01,,,278,
2021-01-08_006208,2021-01-08,006208,富邦台50,twse,73.75,74.15,73.10,74.10,1892145,139466617,1.7,,,1781,
2021-01-08_00625K,2021-01-08,00625K,富邦上証+R,twse,9.21,9.34,9.21,9.34,25000,232850,0.14,,,3,
2021-01-08_00631L,2021-01-08,00631L,元大台灣50正2,twse,99.35,100.50,98.00,100.35,5901383,586703980,2.9,,,1696,
2021-01-08_00632R,2021-01-08,00632R,元大台灣50反1,twse,6.66,6.72,6.63,6.63,174959156,1166438280,-0.1,,,12968,
2021-01-08_00633L,2021-01-08,00633L,富邦上証正2,twse,81.20,81.90,78.10,78.80,12705669,1016046436,0.4,,,1721,
2021-01-08_00634R,2021-01-08,00634R,富邦上証反1,twse,3.70,3.78,3.69,3.77,2756000,10316390,-0.01,,,207,
2021-01-08_00635U,2021-01-08,00635U,期元大S&P黃金,twse,25.95,25.95,25.83,25.87,887263,22956760,-0.13,,,471,
2021-01-08_00636,2021-01-08,00636,國泰中國A50,twse,29.77,29.77,29.08,29.15,1928961,56690674,0.08,,,655,
2021-01-08_00637L,2021-01-08,00637L,元大滬深300正2,twse,31.89,32.10,30.64,30.87,61532068,1938918638,0.13,,,8941,
2021-01-08_00638R,2021-01-08,00638R,元大滬深300反1,twse,7.41,7.53,7.37,7.51,2035000,15148500,0.0,,,337,
2021-01-08_00639,2021-01-08,00639,富邦深100,twse,18.21,18.40,18.05,18.14,1587373,28837720,0.0,,,510,
2021-01-08_00640L,2021-01-08,00640L,富邦日本正2,twse,25.65,25.85,25.52,25.85,1646002,42261901,0.62,,,161,
2021-01-08_00641R,2021-01-08,00641R,富邦日本反1,twse,11.55,11.56,11.50,11.51,212000,2444390,-0.12,,,71,
2021-01-08_00642U,2021-01-08,00642U,期元大S&P石油,twse,8.76,8.76,8.70,8.73,17318578,151183311,-0.01,,,2775,
2021-01-08_00643,2021-01-08,00643,群益深証中小,twse,19.95,20.05,19.72,19.81,1276927,25380815,0.04,,,442,
2021-01-08_00645,2021-01-08,00645,富邦日本,twse,24.13,24.25,24.05,24.25,256368,6189176,0.34,,,58,
2021-01-08_00646,2021-01-08,00646,元大S&P500,twse,32.61,32.70,32.58,32.66,1700012,55515604,0.46,,,556,
2021-01-08_00647L,2021-01-08,00647L,元大S&P500正2,twse,51.70,51.95,51.55,51.95,171000,8846000,1.5,,,65,
2021-01-08_00648R,2021-01-08,00648R,元大S&P500反1,twse,8.25,8.25,8.21,8.23,2009000,16521550,-0.12,,,206,
2021-01-08_00650L,2021-01-08,00650L,復華香港正2,twse,28.35,28.87,28.15,28.80,1361000,38883920,0.65,,,309,
2021-01-08_00651R,2021-01-08,00651R,復華香港反1,twse,7.37,7.39,7.29,7.31,422000,3098210,-0.08,,,49,
