key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-12-18_0050,2019-12-18,0050,元大台灣50,twse,98.00,98.30,97.80,98.20,3762355,368980745,0.05,,,2718,
2019-12-18_0051,2019-12-18,0051,元大中型100,twse,35.10,35.24,35.06,35.24,30731,1081448,0.24,,,24,
2019-12-18_0052,2019-12-18,0052,富邦科技,twse,73.80,74.15,73.75,74.15,132997,9841777,0.3,,,49,
2019-12-18_0053,2019-12-18,0053,元大電子,twse,42.79,42.80,42.79,42.80,14005,599404,0.01,,,10,
2019-12-18_0054,2019-12-18,0054,元大台商50,twse,24.45,24.50,24.45,24.50,40000,978660,0.13,,,18,
2019-12-18_0055,2019-12-18,0055,元大MSCI金融,twse,18.92,19.00,18.86,19.00,105100,1986645,0.05,,,37,
2019-12-18_0056,2019-12-18,0056,元大高股息,twse,28.73,28.82,28.69,28.77,8885507,255627625,0.06,,,3381,
2019-12-18_0057,2019-12-18,0057,富邦摩台,twse,62.25,62.25,62.25,62.25,20028,1246743,0.15,up,,3,
2019-12-18_0059,2019-12-18,0059,富邦金融,twse,49.74,49.74,49.70,49.70,4000,198920,0.43,,,4,
2019-12-18_0061,2019-12-18,0061,元大寶滬深,twse,18.48,18.60,18.38,18.55,5497159,101734526,0.09,,,3406,
2019-12-18_006201,2019-12-18,006201,元大富櫃50,tpex,14.01,14.06,14.00,14.00,76000,1065840,-0.01,,27946000,36,
2019-12-18_006203,2019-12-18,006203,元大MSCI台灣,twse,45.48,45.83,45.48,45.83,6000,273760,0.4,,,5,
2019-12-18_006204,2019-12-18,006204,永豐臺灣加權,twse,59.90,60.00,59.90,60.00,49140,2947500,0.05,,,13,
2019-12-18_006205,2019-12-18,006205,富邦上証,twse,31.68,31.68,31.38,31.50,2142219,67464950,-0.19,,,658,
2019-12-18_006206,2019-12-18,006206,元大上證50,twse,33.30,33.30,33.04,33.19,286154,9499420,-0.11,,,98,
2019-12-18_006207,2019-12-18,006207,復華滬深,twse,24.00,24.12,24.00,24.08,437423,10530322,-0.07,,,182,
2019-12-18_006208,2019-12-18,006208,富邦台50,twse,54.20,54.30,54.05,54.30,703226,38095575,0.05,,,338,
2019-12-18_00625K,2019-12-18,00625K,富邦上証+R,twse,7.26,7.26,7.26,7.26,50000,363000,0.03,up,,2,
2019-12-18_00631L,2019-12-18,00631L,元大台灣50正2,twse,54.30,54.70,54.25,54.65,935000,50904800,0.1,,,372,
2019-12-18_00632R,2019-12-18,00632R,元大台灣50反1,twse,9.96,9.98,9.94,9.95,33771405,336186167,0.0,,,4096,
2019-12-18_00633L,2019-12-18,00633L,富邦上証正2,twse,49.50,49.92,49.35,49.69,9357465,464659057,-0.04,,,2298,
2019-12-18_00634R,2019-12-18,00634R,富邦上証反1,twse,5.71,5.74,5.69,5.71,3684000,21092900,0.01,,,159,
2019-12-18_00635U,2019-12-18,00635U,期元大S&P黃金,twse,21.22,21.24,21.20,21.23,316473,6715079,-0.02,,,100,
2019-12-18_00636,2019-12-18,00636,國泰中國A50,twse,22.07,22.09,21.90,22.01,2361625,51945240,-0.06,,,910,
2019-12-18_00636K,2019-12-18,00636K,國泰中國A50+U,twse,7.30,7.30,7.30,7.30,100,730,-0.01,down,,1,
2019-12-18_00637L,2019-12-18,00637L,元大滬深300正2,twse,19.07,19.19,18.96,19.10,86846800,1657755207,-0.03,,,8251,
2019-12-18_00638R,2019-12-18,00638R,元大滬深300反1,twse,11.46,11.52,11.46,11.48,854000,9810800,0.02,,,109,
2019-12-18_00639,2019-12-18,00639,富邦深100,twse,11.12,11.15,11.06,11.09,2451038,27210538,-0.03,,,836,
2019-12-18_00640L,2019-12-18,00640L,富邦日本正2,twse,23.17,23.17,22.97,22.99,621000,14324670,-0.23,,,41,
2019-12-18_00641R,2019-12-18,00641R,富邦日本反1,twse,13.40,13.47,13.39,13.47,237000,3179830,0.08,,,33,
2019-12-18_00642U,2019-12-18,00642U,期元大S&P石油,twse,17.65,17.66,17.61,17.63,1619001,28560447,0.1,,,542,
2019-12-18_00643,2019-12-18,00643,群益深証中小,twse,12.79,12.86,12.73,12.84,2072722,26536103,0.05,,,588,
2019-12-18_00645,2019-12-18,00645,富邦日本,twse,22.40,22.43,22.38,22.40,116000,2596820,-0.03,,,9,
2019-12-18_00646,2019-12-18,00646,元大S&P500,twse,29.27,29.36,29.27,29.33,353102,10360220,-0.03,,,274,
2019-12-18_00647L,2019-12-18,00647L,元大S&P500正2,twse,41.37,41.41,41.37,41.41,42000,1738070,0.03,,,15,
2019-12-18_00648R,2019-12-18,00648R,元大S&P500反1,twse,11.12,11.14,11.12,11.12,952000,10588340,0.02,,,77,
2019-12-18_00649,2019-12-18,00649,FH香港,twse,20.82,20.91,20.78,20.85,70000,1458160,0.03,,,40,
2019-12-18_00650L,2019-12-18,00650L,復華香港正2,twse,30.09,30.36,29.94,30.08,450048,13553053,-0.04,,,263,
2019-12-18_00651R,2019-12-18,00651R,復華香港反1,twse,8.10,8.10,8.04,8.09,477000,3848250,0.01,,,93,
2019-12-18_00652,2019-12-18,00652,富邦印度,twse,23.99,24.13,23.99,24.11,175921,4234927,0.12,,,43,
2019-12-18_00653L,2019-12-18,00653L,富邦印度正2,twse,30.33,30.44,30.32,30.36,304300,9246960,0.1,,,92,
2019-12-18_00654R,2019-12-18,00654R,富邦印度反1,twse,13.00,13.01,12.99,13.00,37000,480960,-0.05,,,25,
2019-12-18_00655L,2019-12-18,00655L,國泰中國A50正2,twse,36.25,36.43,36.01,36.23,6300100,228085500,-0.06,,,1297,
2019-12-18_00656R,2019-12-18,00656R,國泰中國A50反1,twse,10.50,10.50,10.45,10.47,161000,1686660,0.02,,,31,
2019-12-18_00657,2019-12-18,00657,國泰日經225,twse,29.82,29.82,29.72,29.74,106000,3150560,-0.11,,,8,
2019-12-18_00657K,2019-12-18,00657K,國泰日經225+U,twse,9.87,9.87,9.87,9.87,100,987,-0.04,down,,1,
2019-12-18_00658L,2019-12-18,00658L,國泰日本正2,twse,40.23,40.23,40.00,40.00,4000,160360,-0.37,,,4,
2019-12-18_00659R,2019-12-18,00659R,國泰日本反1,twse,10.80,10.81,10.80,10.80,8000,86460,0.04,,,3,
2019-12-18_00660,2019-12-18,00660,元大歐洲50,twse,26.57,26.57,26.57,26.57,4024,106918,-0.18,down,,5,
2019-12-18_00661,2019-12-18,00661,元大日經225,twse,30.30,30.30,30.30,30.30,1000,30300,0.0,down,,1,
2019-12-18_00662,2019-12-18,00662,富邦NASDAQ,twse,33.07,33.07,33.06,33.06,13400,442949,-0.04,,,18,
2019-12-18_00663L,2019-12-18,00663L,國泰臺灣加權正2,twse,48.12,48.16,48.12,48.16,4100,197417,-0.14,,,4,
2019-12-18_00664R,2019-12-18,00664R,國泰臺灣加權反1,twse,11.34,11.34,11.30,11.32,1125000,12739670,0.0,,,183,
2019-12-18_00665L,2019-12-18,00665L,富邦恒生國企正2,twse,27.32,27.72,27.30,27.49,265000,7281570,0.12,,,70,
2019-12-18_00666R,2019-12-18,00666R,富邦恒生國企反1,twse,12.74,12.76,12.74,12.76,86000,1096840,0.02,,,5,
2019-12-18_00668,2019-12-18,00668,國泰美國道瓊,twse,30.57,30.60,30.56,30.56,10017,306189,0.01,,,10,
2019-12-18_00668K,2019-12-18,00668K,國泰美國道瓊+U,twse,10.16,10.16,10.16,10.16,100,1016,0.01,up,,1,
2019-12-18_00669R,2019-12-18,00669R,國泰美國道瓊反1,twse,11.52,11.53,11.52,11.53,1158000,13346530,0.0,,,80,
2019-12-18_00670L,2019-12-18,00670L,富邦NASDAQ正2,twse,42.10,42.13,42.05,42.05,183000,7704500,-0.2,,,50,
2019-12-18_00671R,2019-12-18,00671R,富邦NASDAQ反1,twse,11.11,11.11,11.09,11.09,399000,4426190,0.01,,,39,
2019-12-18_00672L,2019-12-18,00672L,元大S&P原油正2,twse,16.73,16.75,16.66,16.68,26166764,437260631,0.17,,,4124,
2019-12-18_00673R,2019-12-18,00673R,期元大S&P原油反1,twse,13.42,13.44,13.41,13.44,24197000,324772470,-0.08,,,3505,
2019-12-18_00674R,2019-12-18,00674R,期元大S&P黃金反1,twse,16.99,16.99,16.98,16.98,4000,67940,0.0,,,3,
2019-12-18_00675L,2019-12-18,00675L,富邦臺灣加權正2,twse,20.79,20.96,20.79,20.91,32000,668850,0.03,,,14,
2019-12-18_00676R,2019-12-18,00676R,富邦臺灣加權反1,twse,6.17,6.17,6.14,6.15,1189128,7315857,-0.01,,,148,
2019-12-18_00677U,2019-12-18,00677U,期富邦VIX,twse,2.87,2.93,2.87,2.92,94227500,273378950,0.04,,,4720,
2019-12-18_00678,2019-12-18,00678,群益那斯達克生技,twse,23.62,23.65,23.60,23.65,349000,8247080,0.02,,,23,
2019-12-18_00679B,2019-12-18,00679B,元大美債20年,tpex,42.80,42.82,42.67,42.70,842000,35948290,-0.15,,1020192000,387,
2019-12-18_00680L,2019-12-18,00680L,元大美債20正2,twse,23.84,23.93,23.84,23.89,175000,4177180,-0.21,,,58,
2019-12-18_00681R,2019-12-18,00681R,元大美債20反1,twse,15.89,15.92,15.89,15.92,2000,31810,0.08,,,2,
2019-12-18_00682U,2019-12-18,00682U,期元大美元指數,twse,19.30,19.39,19.30,19.39,41000,791390,0.13,,,3,
2019-12-18_00683L,2019-12-18,00683L,期元大美元指正2,twse,19.34,19.34,19.23,19.23,41000,788540,0.09,,,3,
2019-12-18_00684R,2019-12-18,00684R,期元大美元指反1,twse,18.54,18.55,18.54,18.55,43000,797620,-0.04,,,3,
2019-12-18_00685L,2019-12-18,00685L,群益臺灣加權正2,twse,18.50,18.54,18.46,18.54,14000,259150,0.03,,,13,
2019-12-18_00686R,2019-12-18,00686R,群益臺灣加權反1,twse,6.69,6.70,6.69,6.69,564000,3773660,-0.01,,,10,
2019-12-18_00687B,2019-12-18,00687B,國泰20年美債,tpex,44.58,44.58,44.49,44.53,240000,10685550,-0.13,,562787000,71,
2019-12-18_00688L,2019-12-18,00688L,國泰20年美債正2,twse,24.13,24.18,24.13,24.18,214000,5168110,-0.14,,,20,
2019-12-18_00689R,2019-12-18,00689R,國泰20年美債反1,twse,16.18,16.21,16.18,16.21,114000,1845580,0.08,,,4,
2019-12-18_00690,2019-12-18,00690,兆豐藍籌30,twse,24.47,24.49,24.38,24.49,364918,8918346,0.02,,,71,
2019-12-18_00692,2019-12-18,00692,富邦公司治理,twse,24.20,24.25,24.18,24.25,3300442,79932296,0.04,,,1066,
2019-12-18_00693U,2019-12-18,00693U,期街口S&P黃豆,twse,15.44,15.45,15.43,15.43,606259,9358236,0.01,,,146,
2019-12-18_00694B,2019-12-18,00694B,富邦美債1-3,tpex,40.19,40.29,40.19,40.29,316000,12716060,0.00,,375576000,9,
2019-12-18_00695B,2019-12-18,00695B,富邦美債7-10,tpex,39.02,39.02,38.98,39.02,313000,12207150,-0.01,,9186000,17,
2019-12-18_00696B,2019-12-18,00696B,富邦美債20年,tpex,44.72,44.77,44.70,44.77,562000,25142050,-0.11,,810181000,47,
2019-12-18_00697B,2019-12-18,00697B,元大美債7-10,tpex,41.45,41.45,41.43,41.43,115000,4764520,-0.04,,6712000,16,
2019-12-18_00700,2019-12-18,00700,富邦恒生國企,twse,20.69,20.75,20.66,20.74,106263,2197679,0.05,,,21,
2019-12-18_00701,2019-12-18,00701,國泰股利精選30,twse,23.64,23.71,23.64,23.71,293516,6947777,0.07,,,35,
2019-12-18_00702,2019-12-18,00702,國泰標普低波高息,twse,21.50,21.50,21.35,21.44,53000,1131790,-0.06,,,5,
2019-12-18_00703,2019-12-18,00703,台新MSCI中國,twse,20.90,21.07,20.90,20.98,212000,4452370,0.02,,,46,
2019-12-18_00706L,2019-12-18,00706L,期元大S&P日圓正2,twse,17.41,17.43,17.41,17.42,99000,1724780,0.01,,,23,
2019-12-18_00707R,2019-12-18,00707R,期元大S&P日圓反1,twse,20.04,20.04,20.00,20.00,41000,820040,-0.03,,,3,
2019-12-18_00708L,2019-12-18,00708L,期元大S&P黃金正2,twse,21.32,21.35,21.30,21.34,988000,21058550,-0.02,,,257,
2019-12-18_00709,2019-12-18,00709,富邦歐洲,twse,21.50,21.50,21.20,21.50,103300,2219643,-0.11,,,7,
2019-12-18_00710B,2019-12-18,00710B,復華彭博非投等債,twse,20.52,20.56,20.49,20.51,448000,9197290,-0.01,,,170,
2019-12-18_00711B,2019-12-18,00711B,復華彭博新興債,twse,22.34,22.41,22.34,22.39,632000,14147780,0.05,,,38,
2019-12-18_00712,2019-12-18,00712,復華富時不動產,twse,18.30,18.30,18.22,18.22,469000,8562080,0.07,,,88,
2019-12-18_00713,2019-12-18,00713,元大台灣高息低波,twse,32.17,32.20,32.16,32.20,99100,3190564,0.0,,,41,
2019-12-18_00714,2019-12-18,00714,群益道瓊美國地產,twse,21.49,21.50,21.45,21.50,116000,2493830,-0.15,,,15,
2019-12-18_00715L,2019-12-18,00715L,期街口布蘭特正2,twse,23.45,23.45,23.34,23.36,30000,702170,0.3,,,8,
2019-12-18_00717,2019-12-18,00717,富邦美國特別股,twse,19.53,19.55,19.52,19.55,729322,14245810,0.03,,,165,
2019-12-18_00718B,2019-12-18,00718B,富邦中國政策債,tpex,19.65,19.66,19.57,19.59,1520000,29822970,-0.09,,1265001000,161,
2019-12-18_00719B,2019-12-18,00719B,元大美債1-3,tpex,31.82,31.82,31.80,31.80,103000,3275420,0.00,,865014000,5,
2019-12-18_00720B,2019-12-18,00720B,元大投資級公司債,tpex,45.35,45.37,45.35,45.35,140000,6349070,-0.04,,699109000,17,
2019-12-18_00721B,2019-12-18,00721B,元大中國債3-5,tpex,45.09,45.09,45.08,45.08,101000,4553090,-0.01,,461622000,3,
2019-12-18_00722B,2019-12-18,00722B,群益15年IG電信債,tpex,48.28,48.28,48.14,48.20,117000,5640390,-0.08,,440239000,11,
2019-12-18_00723B,2019-12-18,00723B,群益15年IG科技債,tpex,44.10,44.13,44.10,44.13,103000,4545320,-0.02,,914083000,6,
2019-12-18_00724B,2019-12-18,00724B,群益10年IG金融債,tpex,44.38,44.45,44.38,44.45,103000,4578210,0.03,,1475775000,7,
2019-12-18_00725B,2019-12-18,00725B,國泰投資級公司債,tpex,45.66,45.70,45.66,45.70,201000,9185660,-0.04,,333206000,4,
2019-12-18_00726B,2019-12-18,00726B,國泰5Y+新興債,tpex,45.54,45.60,45.54,45.60,201000,9165540,0.09,,819489000,5,
2019-12-18_00727B,2019-12-18,00727B,國泰1-5Y高收債,tpex,42.25,42.25,42.01,42.02,261000,11013150,0.02,,185689000,56,
2019-12-18_00728,2019-12-18,00728,第一金工業30,twse,21.99,21.99,21.88,21.97,819350,17957352,0.13,,,114,
2019-12-18_00730,2019-12-18,00730,富邦臺灣優質高息,twse,18.38,18.45,18.36,18.43,540741,9950852,0.04,,,220,
2019-12-18_00731,2019-12-18,00731,復華富時高息低波,twse,48.44,48.74,48.42,48.73,169100,8236160,0.15,,,30,
2019-12-18_00732,2019-12-18,00732,國泰RMB短期報酬,twse,38.39,38.39,38.39,38.39,200000,7678000,-0.04,down,,4,
2019-12-18_00733,2019-12-18,00733,富邦臺灣中小,twse,20.06,20.10,20.06,20.10,232100,4664330,0.04,,,26,
2019-12-18_00734B,2019-12-18,00734B,台新JPM新興債,tpex,22.28,22.30,22.26,22.30,1025000,22846780,0.04,,31479000,16,
2019-12-18_00735,2019-12-18,00735,國泰臺韓科技,twse,21.78,21.86,21.78,21.85,103196,2253770,-0.07,,,6,
2019-12-18_00736,2019-12-18,00736,國泰新興市場,twse,20.68,20.72,20.63,20.69,124000,2564300,0.21,,,14,
2019-12-18_00737,2019-12-18,00737,國泰AI機器人,twse,22.50,22.50,22.40,22.40,319844,7173002,-0.1,,,61,
2019-12-18_00738U,2019-12-18,00738U,期元大道瓊白銀,twse,19.12,19.17,19.10,19.16,448000,8571970,-0.05,,,121,
2019-12-18_00739,2019-12-18,00739,元大MSCI A股,twse,21.42,21.44,21.34,21.40,609772,13042778,-0.05,,,154,
2019-12-18_00740B,2019-12-18,00740B,富邦全球投等債,tpex,49.09,49.09,48.90,48.90,322000,15745990,-0.19,,313971000,8,
2019-12-18_00741B,2019-12-18,00741B,富邦全球高收債,tpex,40.55,40.70,40.55,40.70,248000,10092650,0.20,,14628000,10,
2019-12-18_00742,2019-12-18,00742,新光內需收益,twse,21.81,21.88,21.81,21.88,6000,130960,0.17,,,3,
2019-12-18_00743,2019-12-18,00743,國泰中國A150,twse,21.52,21.52,21.38,21.51,79707,1708933,-0.01,,,41,
2019-12-18_00744B,2019-12-18,00744B,國泰中國政金債5+,tpex,41.04,41.06,40.98,40.99,242000,9928110,-0.11,,1092728000,18,
2019-12-18_00745B,2019-12-18,00745B,富邦中政債0-1,tpex,39.50,39.50,39.50,39.50,100000,3950000,-0.08,down,5516000,4,
2019-12-18_00746B,2019-12-18,00746B,富邦A級公司債,tpex,46.20,46.20,46.20,46.20,101000,4666200,-0.10,down,1255464000,5,
2019-12-18_00747B,2019-12-18,00747B,FH中國政策債,tpex,50.05,50.05,50.05,50.05,100000,5005000,-0.10,down,872500000,2,
2019-12-18_00748B,2019-12-18,00748B,凱基中國債3-10,tpex,41.10,41.12,41.10,41.12,102000,4192220,-0.03,,653000000,4,
2019-12-18_00749B,2019-12-18,00749B,凱基新興債10+,tpex,47.65,47.65,47.56,47.65,113000,5383650,0.14,,688500000,9,
2019-12-18_00750B,2019-12-18,00750B,凱基科技債10+,tpex,45.62,45.69,45.61,45.69,110000,5025150,0.03,,273500000,6,
2019-12-18_00751B,2019-12-18,00751B,元大AAA至A公司債,tpex,47.38,47.38,47.22,47.22,520000,24578430,-0.14,,1527103000,181,
2019-12-18_00752,2019-12-18,00752,中信中國50,twse,23.94,24.06,23.94,24.05,1298206,31188967,0.13,,,633,
2019-12-18_00753L,2019-12-18,00753L,中信中國50正2,twse,26.88,27.02,26.70,26.90,192000,5154980,0.02,,,118,
2019-12-18_00754B,2019-12-18,00754B,群益AAA-AA公司債,tpex,47.45,47.45,47.43,47.43,102000,4837880,-0.12,,333400000,4,
2019-12-18_00755B,2019-12-18,00755B,群益15年IG公用債,tpex,45.39,45.43,45.39,45.43,120000,5450260,-0.08,,79230000,21,
2019-12-18_00756B,2019-12-18,00756B,群益15年EM主權債,tpex,49.23,49.26,49.23,49.26,107000,5267700,0.16,,751800000,8,
2019-12-18_00757,2019-12-18,00757,統一FANG+,twse,22.25,22.34,22.25,22.34,233000,5193450,0.14,,,17,
2019-12-18_00758B,2019-12-18,00758B,FH能源債,tpex,68.50,68.50,68.50,68.50,101000,6918500,0.05,up,22025000,3,
2019-12-18_00759B,2019-12-18,00759B,FH製藥債,tpex,71.25,71.25,71.25,71.25,100000,7125000,0.00,down,54025000,2,
2019-12-18_00760B,2019-12-18,00760B,FH新興企業債,tpex,69.30,69.30,69.30,69.30,100000,6930000,0.05,up,203520000,2,
2019-12-18_00761B,2019-12-18,00761B,國泰A級公司債,tpex,47.86,48.08,47.86,47.92,554000,26607940,0.06,,1339089000,79,
2019-12-18_00762,2019-12-18,00762,元大全球AI,twse,25.18,25.18,25.00,25.02,146400,3663410,0.07,,,79,
2019-12-18_00763U,2019-12-18,00763U,期街口道瓊銅,twse,19.43,19.44,19.43,19.44,3000,58310,-0.01,,,3,
2019-12-18_00764B,2019-12-18,00764B,群益25年美債,tpex,44.46,44.51,44.46,44.49,105000,4668380,-0.10,,553500000,6,
2019-12-18_00765B,2019-12-18,00765B,群益中國政金債,tpex,39.35,39.35,39.35,39.35,100000,3935000,-0.06,down,21500000,2,
2019-12-18_00766L,2019-12-18,00766L,台新MSCI中國正2,twse,10.94,11.03,10.89,10.94,649000,7106400,0.04,,,108,
2019-12-18_00767,2019-12-18,00767,FH美國金融股,twse,23.76,23.76,23.76,23.76,100000,2376000,0.09,up,,4,
2019-12-18_00768B,2019-12-18,00768B,FH20年美債,tpex,69.30,69.30,69.05,69.30,110000,7620500,0.15,,50600000,4,
2019-12-18_00769B,2019-12-18,00769B,FH中國信用債,tpex,60.65,60.65,60.65,60.65,100000,6065000,0.00,down,3090000,2,
2019-12-18_00770,2019-12-18,00770,國泰北美科技,twse,24.82,24.82,24.82,24.82,1000,24820,0.01,up,,1,
2019-12-18_00771,2019-12-18,00771,元大US高息特別股,twse,20.50,20.53,20.50,20.51,22000,451180,-0.01,,,12,
2019-12-18_00772B,2019-12-18,00772B,中信高評級公司債,tpex,46.66,46.74,46.66,46.74,221000,10323310,0.02,,1398790000,8,
2019-12-18_00773B,2019-12-18,00773B,中信優先金融債,tpex,47.57,47.90,47.57,47.89,274000,13110340,0.05,,751290000,14,
2019-12-18_00774B,2019-12-18,00774B,新光中國政金綠債,twse,39.05,39.05,39.05,39.05,2000,78100,-0.03,down,,2,
2019-12-18_00775B,2019-12-18,00775B,台新投等債15+,twse,45.20,45.20,45.20,45.20,2000,90400,0.05,up,,2,
2019-12-18_00777B,2019-12-18,00777B,凱基AAA至A公司債,tpex,45.85,45.85,45.67,45.73,111000,5075550,,,457150000,6,
2019-12-18_00778B,2019-12-18,00778B,凱基金融債20+,tpex,47.18,47.26,47.18,47.26,110000,5197800,,,369150000,12,
2019-12-18_00779B,2019-12-18,00779B,凱基美債25+,tpex,45.11,45.12,45.00,45.12,190000,8569500,,,402650000,10,
2019-12-18_00780B,2019-12-18,00780B,國泰A級金融債,tpex,41.91,41.98,41.91,41.98,207000,8689370,-0.01,,492102000,6,
2019-12-18_00781B,2019-12-18,00781B,國泰A級科技債,tpex,44.98,45.06,44.98,45.06,207000,9326860,,,30336000,6,
2019-12-18_00782B,2019-12-18,00782B,國泰A級公用債,tpex,44.81,44.85,44.76,44.85,209000,9372930,-0.09,,39967000,7,
2019-12-18_00783,2019-12-18,00783,富邦中証500,twse,18.05,18.10,17.98,18.07,1162340,20940672,0.02,,,136,
