key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-03-19_0050,2018-03-19,0050,元大台灣50,twse,83.65,84.10,83.45,83.85,2035534,170676406,-0.05,,,892,
2018-03-19_0051,2018-03-19,0051,元大中型100,twse,32.40,32.40,32.40,32.40,1302,42787,0.12,up,,4,
2018-03-19_0052,2018-03-19,0052,富邦科技,twse,57.60,57.75,57.60,57.75,8093,467070,-0.05,,,11,
2018-03-19_0053,2018-03-19,0053,元大電子,twse,37.00,37.09,37.00,37.09,16000,592920,0.09,,,7,
2018-03-19_0054,2018-03-19,0054,元大台商50,twse,24.32,24.35,24.31,24.35,13000,316340,0.18,,,5,
2018-03-19_0055,2018-03-19,0055,元大MSCI金融,twse,16.94,16.98,16.92,16.98,18058,306033,0.08,,,8,
2018-03-19_0056,2018-03-19,0056,元大高股息,twse,26.16,26.20,26.12,26.19,1225634,32085400,0.03,,,502,
2018-03-19_0057,2018-03-19,0057,富邦摩台,twse,51.45,51.50,51.45,51.50,4000,205950,0.35,,,2,
2018-03-19_0058,2018-03-19,0058,富邦發達,twse,46.03,46.31,46.03,46.31,3000,138540,0.61,,,3,
2018-03-19_0059,2018-03-19,0059,富邦金融,twse,41.75,41.93,41.75,41.93,2000,83680,0.53,,,2,
2018-03-19_0061,2018-03-19,0061,元大寶滬深,twse,19.43,19.43,19.23,19.37,1788803,34643084,-0.1,,,510,
2018-03-19_006201,2018-03-19,006201,元大富櫃50,tpex,15.00,15.08,15.00,15.08,94000,1415560,0.13,,13446000,16,
2018-03-19_006203,2018-03-19,006203,元大MSCI台灣,twse,38.88,38.88,38.88,38.88,2000,77760,0.11,up,,2,
2018-03-19_006204,2018-03-19,006204,永豐臺灣加權,twse,54.60,54.60,54.60,54.60,1001,54654,0.0,down,,2,
2018-03-19_006205,2018-03-19,006205,富邦上証,twse,32.64,32.66,32.38,32.54,4465702,145300374,-0.23,,,808,
2018-03-19_006206,2018-03-19,006206,元大上證50,twse,33.13,33.13,32.77,33.00,1718627,56642481,-0.15,,,353,
2018-03-19_006207,2018-03-19,006207,復華滬深,twse,25.00,25.00,24.65,24.77,1364202,33833625,-0.2,,,360,
2018-03-19_006208,2018-03-19,006208,富邦台50,twse,48.85,49.08,48.85,48.93,4527,221269,-0.13,,,8,
2018-03-19_00625K,2018-03-19,00625K,富邦上証+R,twse,7.04,7.04,7.04,7.04,50000,352000,-0.12,down,,2,
2018-03-19_00631L,2018-03-19,00631L,元大台灣50正2,twse,37.64,38.10,37.52,37.87,1347000,50916690,0.07,,,387,
2018-03-19_00632R,2018-03-19,00632R,元大台灣50反1,twse,12.66,12.68,12.58,12.62,31084528,392375124,-0.01,,,2668,
2018-03-19_00633L,2018-03-19,00633L,富邦上証正2,twse,49.34,49.64,48.57,49.17,25358400,1246835856,-0.66,,,5306,
