key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2024-03-11_0050,2024-03-11,0050,元大台灣50,twse,153.85,154.20,152.55,152.90,13908138,2131482853,-1.55,,,19953,
2024-03-11_0051,2024-03-11,0051,元大中型100,twse,76.65,77.95,76.65,77.20,129599,10046112,0.15,,,364,
2024-03-11_0052,2024-03-11,0052,富邦科技,twse,155.95,156.60,154.55,155.25,588741,91488030,-1.45,,,969,
2024-03-11_0053,2024-03-11,0053,元大電子,twse,83.70,83.70,82.90,82.90,27699,2306098,-0.8,,,112,
2024-03-11_0055,2024-03-11,0055,元大MSCI金融,twse,24.34,24.57,24.34,24.52,1375159,33725790,0.27,,,559,
2024-03-11_0056,2024-03-11,0056,元大高股息,twse,38.44,38.60,38.39,38.43,26629376,1025064786,-0.02,,,19456,
2024-03-11_0057,2024-03-11,0057,富邦摩台,twse,113.55,113.65,113.55,113.65,12008,1363001,-1.2,,,89,
2024-03-11_0061,2024-03-11,0061,元大寶滬深,twse,16.66,16.99,16.66,16.85,604912,10205102,0.19,,,254,
2024-03-11_006201,2024-03-11,006201,元大富櫃50,tpex,21.46,21.63,21.39,21.57,136000,2927080,0.06,,15446000,36,
2024-03-11_006203,2024-03-11,006203,元大MSCI台灣,twse,72.95,73.65,72.95,72.95,10176,744592,-1.05,,,76,
2024-03-11_006204,2024-03-11,006204,永豐臺灣加權,twse,98.55,98.55,98.20,98.20,3280,322203,-0.55,,,104,
2024-03-11_006205,2024-03-11,006205,富邦上証,twse,28.87,29.19,28.81,29.08,1191505,34645570,0.21,,,298,
2024-03-11_006206,2024-03-11,006206,元大上證50,twse,27.75,28.20,27.75,28.05,279165,7808839,0.3,,,158,
2024-03-11_006207,2024-03-11,006207,復華滬深,twse,21.85,22.24,21.85,22.11,57798,1278130,0.25,,,70,
2024-03-11_006208,2024-03-11,006208,富邦台50,twse,89.70,90.00,89.15,89.30,6332525,566583927,-0.8,,,11973,
2024-03-11_00631L,2024-03-11,00631L,元大台灣50正2,twse,184.85,186.55,183.90,184.80,2324776,430022195,-1.3,,,2733,
2024-03-11_00632R,2024-03-11,00632R,元大台灣50反1,twse,4.05,4.05,4.01,4.04,120805971,487544934,0.01,,,4923,
2024-03-11_00633L,2024-03-11,00633L,富邦上証正2,twse,31.59,32.88,31.56,32.50,13758612,445670338,1.03,,,2576,
2024-03-11_00634R,2024-03-11,00634R,富邦上証反1,twse,4.73,4.73,4.67,4.69,367060,1725795,-0.07,,,35,
2024-03-11_00635U,2024-03-11,00635U,期元大S&P黃金,twse,26.09,26.10,25.98,26.05,767290,19978320,0.31,,,444,
2024-03-11_00636,2024-03-11,00636,國泰中國A50,twse,19.52,19.93,19.52,19.81,1361211,26943220,0.29,,,487,
2024-03-11_00636K,2024-03-11,00636K,國泰中國A50+U,twse,6.33,6.33,6.33,6.33,200,1266,0.1,up,,2,
2024-03-11_00637L,2024-03-11,00637L,元大滬深300正2,twse,12.52,13.06,12.51,12.92,107109176,1375407474,0.44,,,10926,
2024-03-11_00638R,2024-03-11,00638R,元大滬深300反1,twse,9.98,9.98,9.78,9.83,1984000,19594520,-0.13,,,158,
2024-03-11_00639,2024-03-11,00639,富邦深100,twse,10.18,10.48,10.18,10.43,1001119,10389133,0.24,,,315,
2024-03-11_00640L,2024-03-11,00640L,富邦日本正2,twse,54.25,54.25,52.70,52.70,2457745,131914074,-3.6,,,1227,
2024-03-11_00641R,2024-03-11,00641R,富邦日本反1,twse,6.71,6.80,6.70,6.80,3814133,25710835,0.2,,,525,
2024-03-11_00642U,2024-03-11,00642U,期元大S&P石油,twse,16.92,16.95,16.90,16.92,3075934,52052033,-0.41,,,999,
2024-03-11_00643,2024-03-11,00643,群益深証中小,twse,11.23,11.40,11.21,11.36,738749,8350956,0.22,,,226,
2024-03-11_00645,2024-03-11,00645,富邦日本,twse,36.67,36.72,36.37,36.38,3213601,117509012,-1.01,,,1780,
2024-03-11_00646,2024-03-11,00646,元大S&P500,twse,50.15,50.25,50.10,50.20,1689754,84787886,-0.3,,,1193,
2024-03-11_00647L,2024-03-11,00647L,元大S&P500正2,twse,79.45,79.45,79.15,79.20,71814,5698744,-1.4,,,60,
2024-03-11_00648R,2024-03-11,00648R,元大S&P500反1,twse,5.83,5.84,5.81,5.84,733376,4271476,0.05,,,79,
2024-03-11_00650L,2024-03-11,00650L,復華香港正2,twse,8.39,8.67,8.39,8.63,20837924,178950787,0.13,,,1456,
2024-03-11_00651R,2024-03-11,00651R,復華香港反1,twse,9.78,9.78,9.60,9.64,908000,8749040,-0.05,,,82,
2024-03-11_00652,2024-03-11,00652,富邦印度,twse,36.77,36.77,36.54,36.58,582493,21349918,-0.19,,,473,
2024-03-11_00653L,2024-03-11,00653L,富邦印度正2,twse,59.30,59.30,58.40,58.45,292543,17178262,-0.95,,,162,
2024-03-11_00654R,2024-03-11,00654R,富邦印度反1,twse,6.73,6.78,6.73,6.77,82025,554009,0.05,,,22,
2024-03-11_00655L,2024-03-11,00655L,國泰中國A50正2,twse,21.84,22.75,21.84,22.47,6498033,145209263,0.64,,,1207,
2024-03-11_00656R,2024-03-11,00656R,國泰中國A50反1,twse,8.95,8.95,8.77,8.82,883000,7825380,-0.14,,,51,
2024-03-11_00657,2024-03-11,00657,國泰日經225,twse,45.73,45.84,45.40,45.44,850017,38785980,-1.32,,,726,
2024-03-11_00657K,2024-03-11,00657K,國泰日經225+U,twse,14.52,14.52,14.52,14.52,200,2904,-0.39,down,,2,
2024-03-11_00660,2024-03-11,00660,元大歐洲50,twse,35.28,35.30,35.27,35.30,5662,199575,-0.4,,,100,
2024-03-11_00661,2024-03-11,00661,元大日經225,twse,49.69,49.80,49.43,49.48,1973474,97945403,-1.32,,,1291,
2024-03-11_00662,2024-03-11,00662,富邦NASDAQ,twse,72.80,72.90,72.75,72.80,1781359,129757103,-1.1,,,1725,
2024-03-11_00663L,2024-03-11,00663L,國泰臺灣加權正2,twse,170.10,171.30,169.60,169.80,406100,69280120,0.7,,,30,
2024-03-11_00664R,2024-03-11,00664R,國泰臺灣加權反1,twse,4.57,4.58,4.54,4.57,10046389,45845046,0.02,,,398,
2024-03-11_00665L,2024-03-11,00665L,富邦恒生國企正2,twse,5.30,5.48,5.30,5.45,52289604,283646748,0.11,,,3052,
2024-03-11_00666R,2024-03-11,00666R,富邦恒生國企反1,twse,16.56,16.56,16.35,16.42,68000,1118040,-0.14,,,30,
2024-03-11_00668,2024-03-11,00668,國泰美國道瓊,twse,44.23,44.27,44.18,44.20,248866,11000214,-0.14,,,102,
2024-03-11_00668K,2024-03-11,00668K,國泰美國道瓊+U,twse,14.05,14.05,14.05,14.05,200,2810,-0.01,down,,2,
2024-03-11_00669R,2024-03-11,00669R,國泰美國道瓊反1,twse,7.11,7.12,7.09,7.12,5630086,40004522,0.02,,,138,
2024-03-11_00670L,2024-03-11,00670L,富邦NASDAQ正2,twse,110.50,111.10,110.00,110.15,1954549,215860372,-3.65,,,1311,
