key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-04-30_0050,2019-04-30,0050,元大台灣50,twse,82.80,82.90,82.40,82.80,3247891,268471136,0.0,,,1525,
2019-04-30_0051,2019-04-30,0051,元大中型100,twse,32.68,32.68,32.42,32.62,9000,292720,0.01,,,5,
2019-04-30_0052,2019-04-30,0052,富邦科技,twse,56.35,56.40,56.35,56.40,102200,5763929,0.3,,,9,
2019-04-30_0053,2019-04-30,0053,元大電子,twse,35.61,35.61,35.40,35.40,2000,71010,-0.41,,,2,
2019-04-30_0054,2019-04-30,0054,元大台商50,twse,22.79,22.79,22.70,22.74,11000,249950,-0.08,,,8,
2019-04-30_0055,2019-04-30,0055,元大MSCI金融,twse,17.67,17.75,17.65,17.75,49100,868475,0.11,,,38,
2019-04-30_0056,2019-04-30,0056,元大高股息,twse,27.35,27.35,27.20,27.35,4149917,113086153,0.0,,,2262,
2019-04-30_0057,2019-04-30,0057,富邦摩台,twse,52.15,52.15,52.00,52.00,21000,1092150,0.0,,,4,
2019-04-30_0058,2019-04-30,0058,富邦發達,twse,47.35,47.35,47.31,47.31,21000,993550,-0.02,,,2,
2019-04-30_0059,2019-04-30,0059,富邦金融,twse,44.92,44.92,44.90,44.90,2000,89820,0.14,,,2,
2019-04-30_0061,2019-04-30,0061,元大寶滬深,twse,18.82,18.82,18.65,18.77,1119951,20981826,-0.14,,,339,
2019-04-30_006201,2019-04-30,006201,元大富櫃50,tpex,12.69,12.70,12.62,12.70,79000,1000000,0.01,,35446000,47,
2019-04-30_006203,2019-04-30,006203,元大MSCI台灣,twse,38.63,38.63,38.57,38.57,4000,154420,0.23,,,4,
2019-04-30_006205,2019-04-30,006205,富邦上証,twse,32.59,32.63,32.39,32.59,2442856,79434914,-0.2,,,703,
2019-04-30_006206,2019-04-30,006206,元大上證50,twse,33.43,33.85,33.43,33.84,364631,12305587,-0.17,,,97,
2019-04-30_006207,2019-04-30,006207,復華滬深,twse,24.30,24.30,24.15,24.26,790000,19137990,-0.23,,,102,
2019-04-30_006208,2019-04-30,006208,富邦台50,twse,47.34,47.34,47.32,47.33,52236,2471929,-0.01,,,19,
2019-04-30_00625K,2019-04-30,00625K,富邦上証+R,twse,7.12,7.12,7.12,7.12,50000,356000,-0.03,down,,2,
2019-04-30_00631L,2019-04-30,00631L,元大台灣50正2,twse,40.13,40.38,39.93,40.38,658000,26400460,0.14,,,242,
2019-04-30_00632R,2019-04-30,00632R,元大台灣50反1,twse,11.70,11.72,11.64,11.64,32800416,383085063,-0.02,,,2296,
2019-04-30_00633L,2019-04-30,00633L,富邦上証正2,twse,46.71,47.16,46.14,46.78,36762300,1713418386,-0.63,,,6423,
2019-04-30_00634R,2019-04-30,00634R,富邦上証反1,twse,6.23,6.26,6.18,6.19,3296000,20494080,0.04,,,299,
2019-04-30_00635U,2019-04-30,00635U,期元大S&P黃金,twse,18.94,18.96,18.92,18.96,201146,3810424,-0.01,,,89,
2019-04-30_00636,2019-04-30,00636,國泰中國A50,twse,22.16,22.19,21.94,22.06,3482488,76752370,-0.17,,,1341,
2019-04-30_00636K,2019-04-30,00636K,國泰中國A50+U,twse,7.21,7.21,7.21,7.21,500,3605,0.14,up,,2,
2019-04-30_00637L,2019-04-30,00637L,元大滬深300正2,twse,17.82,17.98,17.60,17.88,173761218,3087142166,-0.19,,,17083,
2019-04-30_00638R,2019-04-30,00638R,元大滬深300反1,twse,12.60,12.69,12.54,12.55,1433000,18073270,0.03,,,266,
2019-04-30_00639,2019-04-30,00639,富邦深100,twse,10.78,10.78,10.63,10.70,3154209,33652051,-0.11,,,1122,
2019-04-30_00640L,2019-04-30,00640L,富邦日本正2,twse,20.11,20.23,20.10,20.15,344000,6935500,-0.1,,,18,
2019-04-30_00641R,2019-04-30,00641R,富邦日本反1,twse,14.90,14.91,14.75,14.78,181000,2672560,0.02,,,24,
2019-04-30_00642U,2019-04-30,00642U,期元大S&P石油,twse,18.83,18.83,18.78,18.80,924436,17384926,0.12,,,203,
2019-04-30_00643,2019-04-30,00643,群益深証中小,twse,12.61,12.66,12.58,12.63,1396507,17605022,-0.12,,,672,
2019-04-30_00645,2019-04-30,00645,富邦日本,twse,20.76,20.85,20.69,20.69,95000,1979610,-0.07,,,9,
2019-04-30_00646,2019-04-30,00646,元大S&P500,twse,27.50,27.50,27.44,27.47,53218,1462116,-0.02,,,25,
2019-04-30_00647L,2019-04-30,00647L,元大S&P500正2,twse,35.95,35.95,35.95,35.95,1000,35950,0.0,down,,1,
2019-04-30_00648R,2019-04-30,00648R,元大S&P500反1,twse,12.35,12.37,12.34,12.34,121000,1494920,-0.01,,,48,
