key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2017-12-19_0050,2017-12-19,0050,元大台灣50,twse,81.20,81.40,80.70,80.80,4095098,331846488,-0.4,,,885,
2017-12-19_0051,2017-12-19,0051,元大中型100,twse,31.06,31.31,31.00,31.15,14000,435600,1.35,,,9,
2017-12-19_0052,2017-12-19,0052,富邦科技,twse,54.00,54.10,52.00,52.00,17000,908500,-2.0,,,16,
2017-12-19_0053,2017-12-19,0053,元大電子,twse,34.89,34.90,34.89,34.89,8000,279180,-0.13,,,7,
2017-12-19_0054,2017-12-19,0054,元大台商50,twse,23.49,23.67,23.49,23.50,17000,399570,0.0,,,6,
2017-12-19_0055,2017-12-19,0055,元大MSCI金融,twse,16.17,16.20,16.16,16.18,14000,226400,0.02,,,8,
2017-12-19_0056,2017-12-19,0056,元大高股息,twse,24.95,24.95,24.71,24.88,691578,17159465,-0.07,,,448,
2017-12-19_0057,2017-12-19,0057,富邦摩台,twse,48.78,48.78,48.77,48.77,4000,195090,0.26,,,2,
2017-12-19_0058,2017-12-19,0058,富邦發達,twse,45.45,45.46,45.45,45.46,3000,136360,0.0,,,2,
2017-12-19_0059,2017-12-19,0059,富邦金融,twse,40.55,40.55,39.93,39.93,14000,563560,-0.54,,,8,
2017-12-19_0061,2017-12-19,0061,元大寶滬深,twse,18.90,19.02,18.83,18.97,1465908,27779881,0.11,,,318,
2017-12-19_006201,2017-12-19,006201,元大富櫃50,tpex,14.62,14.62,14.50,14.59,7000,102110,0.16,,15946000,6,
2017-12-19_006203,2017-12-19,006203,元大MSCI台灣,twse,37.50,37.50,37.50,37.50,1000,37500,0.0,down,,1,
2017-12-19_006205,2017-12-19,006205,富邦上証,twse,31.68,32.05,31.68,32.02,2704136,86386925,0.36,,,407,
2017-12-19_006206,2017-12-19,006206,元大上證50,twse,31.98,32.30,31.91,32.29,1552230,49893859,0.41,,,214,
2017-12-19_006207,2017-12-19,006207,復華滬深,twse,24.03,24.25,24.03,24.24,2172263,52577042,0.23,,,117,
2017-12-19_006208,2017-12-19,006208,富邦台50,twse,46.00,46.00,45.68,45.68,9826,450550,-0.34,,,14,
2017-12-19_00625K,2017-12-19,00625K,富邦上証+R,twse,7.07,7.07,7.07,7.07,50000,353500,0.0,down,,2,
2017-12-19_00631L,2017-12-19,00631L,元大台灣50正2,twse,34.28,34.32,33.82,33.84,973010,33173911,-0.33,,,445,
2017-12-19_00632R,2017-12-19,00632R,元大台灣50反1,twse,13.37,13.47,13.35,13.45,20013300,268406306,0.06,,,3299,
2017-12-19_00633L,2017-12-19,00633L,富邦上証正2,twse,49.17,50.50,49.10,50.50,20764200,1037357650,1.61,,,4287,
2017-12-19_00634R,2017-12-19,00634R,富邦上証反1,twse,7.14,7.14,7.04,7.04,2099000,14872500,-0.09,,,223,
2017-12-19_00635U,2017-12-19,00635U,期元大S&P黃金,twse,19.60,19.63,19.58,19.63,1458298,28584538,0.11,,,145,
2017-12-19_00636,2017-12-19,00636,國泰中國A50,twse,20.90,21.10,20.82,21.07,2366865,49694010,0.26,,,621,
2017-12-19_00636K,2017-12-19,00636K,國泰中國A50+U,twse,7.02,7.02,7.02,7.02,120000,842400,0.07,up,,4,
2017-12-19_00637L,2017-12-19,00637L,元大滬深300正2,twse,18.59,19.12,18.59,19.12,68534406,1294779592,0.61,,,9248,
2017-12-19_00638R,2017-12-19,00638R,元大滬深300反1,twse,14.39,14.39,14.21,14.21,136000,1939260,-0.19,,,20,
2017-12-19_00639,2017-12-19,00639,富邦深100,twse,11.47,11.51,11.44,11.48,3069097,35232457,0.05,,,330,
2017-12-19_00640L,2017-12-19,00640L,富邦日本正2,twse,25.60,25.69,25.57,25.61,581000,14885300,-0.07,,,33,
2017-12-19_00641R,2017-12-19,00641R,富邦日本反1,twse,14.43,14.43,14.39,14.40,185000,2666620,0.0,,,31,
2017-12-19_00642U,2017-12-19,00642U,期元大S&P石油,twse,17.44,17.48,17.42,17.47,624334,10891471,-0.01,,,158,
2017-12-19_00643,2017-12-19,00643,群益深証中小,twse,15.55,15.68,15.55,15.65,415525,6491634,0.08,,,119,
2017-12-19_00645,2017-12-19,00645,富邦日本,twse,22.93,22.93,22.89,22.93,128000,2933130,-0.02,,,11,
2017-12-19_00646,2017-12-19,00646,元大S&P500,twse,24.11,24.20,24.11,24.20,87100,2105601,0.09,,,66,
2017-12-19_00647L,2017-12-19,00647L,元大S&P500正2,twse,32.01,32.01,31.90,31.98,95000,3035670,0.28,,,28,
2017-12-19_00648R,2017-12-19,00648R,元大S&P500反1,twse,13.92,13.95,13.91,13.92,637000,8871850,-0.04,,,167,
2017-12-19_00649,2017-12-19,00649,FH香港,twse,20.97,21.06,20.97,21.06,28000,588930,0.23,,,4,
2017-12-19_00650L,2017-12-19,00650L,復華香港正2,twse,33.80,34.37,33.76,34.36,166000,5664690,0.68,,,67,
2017-12-19_00651R,2017-12-19,00651R,復華香港反1,twse,8.75,8.75,8.68,8.68,136000,1183650,-0.11,,,33,
2017-12-19_00652,2017-12-19,00652,富邦印度,twse,23.10,23.18,23.10,23.15,157404,3643283,-0.03,,,28,
2017-12-19_00653L,2017-12-19,00653L,富邦印度正2,twse,28.80,28.80,28.68,28.78,527000,15143160,-0.02,,,99,
2017-12-19_00654R,2017-12-19,00654R,富邦印度反1,twse,15.14,15.17,15.12,15.14,207000,3137570,0.0,,,22,
2017-12-19_00655L,2017-12-19,00655L,國泰中國A50正2,twse,35.96,37.04,35.96,37.00,7580021,277745036,1.11,,,2183,
2017-12-19_00656R,2017-12-19,00656R,國泰中國A50反1,twse,13.22,13.22,13.04,13.04,196000,2574850,-0.23,,,27,
