key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-06-08_00400A,2026-06-08,00400A,主動國泰動能高息,twse,13.28,14.10,13.28,14.08,63381811,870333037,-0.47,,,14872,
2026-06-08_00401A,2026-06-08,00401A,主動摩根台灣鑫收,twse,12.72,13.26,12.72,13.25,8323687,108842036,-0.43,,,1586,
2026-06-08_00403A,2026-06-08,00403A,主動統一升級50,twse,9.70,10.15,9.69,10.13,687072227,6834206053,-0.28,,,165474,
2026-06-08_0050,2026-06-08,0050,元大台灣50,twse,98.05,101.30,98.05,100.95,524952235,52211365308,-3.2,,,599172,
2026-06-08_0051,2026-06-08,0051,元大中型100,twse,139.95,139.95,133.00,137.25,238808,32257654,-6.0,,,1303,
2026-06-08_0052,2026-06-08,0052,富邦科技,twse,57.25,59.25,57.25,58.85,72781356,4254363343,-2.15,,,59819,
2026-06-08_0053,2026-06-08,0053,元大電子,twse,228.60,231.80,225.00,230.90,97085,22194060,-8.4,,,2030,
2026-06-08_0055,2026-06-08,0055,元大MSCI金融,twse,37.34,38.32,37.34,38.15,1454427,55120684,-0.99,,,1166,
2026-06-08_0056,2026-06-08,0056,元大高股息,twse,47.67,49.45,47.64,49.45,126733268,6198509757,-2.35,,,106806,
2026-06-08_0057,2026-06-08,0057,富邦摩台,twse,293.90,299.50,293.25,298.40,15231,4517820,-9.6,,,117,
2026-06-08_0061,2026-06-08,0061,元大寶滬深,twse,24.30,24.58,24.25,24.25,278350,6787093,-0.75,,,261,
2026-06-08_006201,2026-06-08,006201,元大富櫃50,tpex,45.15,46.90,43.32,46.49,536000,24326760,-1.63,,19446000,249,
2026-06-08_006203,2026-06-08,006203,元大MSCI台灣,twse,181.00,183.50,179.05,183.35,21871,3979007,-5.15,,,112,
2026-06-08_006204,2026-06-08,006204,永豐臺灣加權,twse,213.45,216.70,212.30,216.70,26570,5673182,-8.8,,,117,
2026-06-08_006205,2026-06-08,006205,富邦上証,twse,40.00,40.00,39.42,39.42,1294442,51407847,-1.07,,,328,
2026-06-08_006206,2026-06-08,006206,元大上證50,twse,36.23,36.23,35.39,35.72,65461,2343598,-0.63,,,317,
2026-06-08_006207,2026-06-08,006207,復華滬深,twse,32.74,32.80,32.53,32.53,366886,11980325,-0.9,,,152,
2026-06-08_006208,2026-06-08,006208,富邦台50,twse,228.50,234.75,227.35,233.85,10547287,2446967930,-7.2,,,43067,
2026-06-08_00625K,2026-06-08,00625K,富邦上証+R,twse,8.67,8.67,8.67,8.67,6000,52020,0.0,down,,2,
2026-06-08_00631L,2026-06-08,00631L,元大台灣50正2,twse,32.26,34.80,32.25,33.80,732939511,24652062223,-2.87,,,261062,
2026-06-08_00632R,2026-06-08,00632R,元大台灣50反1,twse,11.06,11.06,10.75,10.77,312368578,3400405997,0.4,,,30664,
2026-06-08_00633L,2026-06-08,00633L,富邦上証正2,twse,50.90,50.95,49.80,49.90,2845005,143020245,-2.65,,,862,
2026-06-08_00634R,2026-06-08,00634R,富邦上証反1,twse,3.05,3.14,3.05,3.13,2207799,6877248,0.08,,,77,
2026-06-08_00635U,2026-06-08,00635U,期元大S&P黃金,twse,45.42,45.42,44.99,45.03,5898388,266197704,-1.4,,,5828,
2026-06-08_00636,2026-06-08,00636,國泰中國A50,twse,28.20,28.32,27.96,28.05,776262,21847066,-0.66,,,382,
2026-06-08_00636K,2026-06-08,00636K,國泰中國A50+U,twse,9.01,9.01,9.01,9.01,200,1802,-0.24,down,,2,
2026-06-08_00637L,2026-06-08,00637L,元大滬深300正2,twse,21.00,21.15,20.65,20.65,29807422,622738114,-1.04,,,3797,
2026-06-08_00638R,2026-06-08,00638R,元大滬深300反1,twse,6.51,6.69,6.51,6.67,575000,3821780,0.17,,,82,
2026-06-08_00639,2026-06-08,00639,富邦深100,twse,17.95,17.95,17.65,17.65,1818412,32300681,-0.64,,,414,
2026-06-08_00640L,2026-06-08,00640L,富邦日本正2,twse,97.15,97.45,95.35,96.05,494868,47702809,-5.8,,,340,
2026-06-08_00641R,2026-06-08,00641R,富邦日本反1,twse,3.94,3.96,3.92,3.94,2536593,9996642,0.1,,,196,
2026-06-08_00642U,2026-06-08,00642U,期元大S&P石油,twse,29.42,30.06,29.28,29.89,11844559,352476613,0.47,,,1554,
