key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2023-08-28_0050,2023-08-28,0050,元大台灣50,twse,124.85,125.70,124.75,125.35,4490279,563092008,0.8,,,5969,
2023-08-28_0051,2023-08-28,0051,元大中型100,twse,71.35,71.35,69.45,69.45,81335,5693718,-0.6,,,235,
2023-08-28_0052,2023-08-28,0052,富邦科技,twse,116.75,116.95,116.15,116.35,166421,19388864,0.35,,,281,
2023-08-28_0053,2023-08-28,0053,元大電子,twse,67.10,67.70,67.10,67.60,16180,1089180,0.05,,,941,
2023-08-28_0055,2023-08-28,0055,元大MSCI金融,twse,23.15,23.43,23.15,23.39,222420,5196191,0.31,,,301,
2023-08-28_0056,2023-08-28,0056,元大高股息,twse,35.14,35.20,34.77,35.06,25932930,907852277,-0.08,,,17661,
2023-08-28_0057,2023-08-28,0057,富邦摩台,twse,92.30,92.55,92.30,92.45,4892,451469,0.2,,,896,
2023-08-28_0061,2023-08-28,0061,元大寶滬深,twse,17.88,18.50,17.88,17.98,1219318,22268581,0.4,,,1130,
2023-08-28_006201,2023-08-28,006201,元大富櫃50,tpex,17.69,17.79,17.61,17.79,9000,159560,0.10,,18446000,9,
2023-08-28_006203,2023-08-28,006203,元大MSCI台灣,twse,60.90,61.00,60.90,61.00,3476,211047,0.1,,,551,
2023-08-28_006204,2023-08-28,006204,永豐臺灣加權,twse,86.75,86.80,86.55,86.60,26929,2330785,0.1,,,926,
2023-08-28_006205,2023-08-28,006205,富邦上証,twse,30.55,31.34,30.38,30.38,1264819,38930989,0.49,,,523,
2023-08-28_006206,2023-08-28,006206,元大上證50,twse,28.76,29.88,28.76,28.87,238723,7032877,0.46,,,1032,
2023-08-28_006207,2023-08-28,006207,復華滬深,twse,23.30,24.20,23.30,23.50,513108,12302555,0.37,,,261,
2023-08-28_006208,2023-08-28,006208,富邦台50,twse,72.15,72.80,72.15,72.40,3644646,264598534,0.25,,,4313,
2023-08-28_00631L,2023-08-28,00631L,元大台灣50正2,twse,130.50,131.30,130.10,130.40,2617982,342149770,1.05,,,1471,
2023-08-28_00632R,2023-08-28,00632R,元大台灣50反1,twse,4.88,4.89,4.86,4.88,63618783,310149485,-0.02,,,1943,
2023-08-28_00633L,2023-08-28,00633L,富邦上証正2,twse,38.85,39.71,36.98,36.99,23844807,915871628,1.07,,,4854,
2023-08-28_00634R,2023-08-28,00634R,富邦上証反1,twse,4.45,4.57,4.39,4.57,2385065,10638361,-0.05,,,154,
2023-08-28_00635U,2023-08-28,00635U,期元大S&P黃金,twse,23.81,23.81,23.78,23.79,239487,5699786,0.02,,,96,
2023-08-28_00636,2023-08-28,00636,國泰中國A50,twse,21.27,21.52,20.80,20.80,1048773,22198830,0.32,,,630,
2023-08-28_00636K,2023-08-28,00636K,國泰中國A50+U,twse,6.63,6.63,6.63,6.63,200,1326,0.0,down,,2,
2023-08-28_00637L,2023-08-28,00637L,元大滬深300正2,twse,15.45,15.80,14.69,14.69,160070213,2445530597,0.39,,,18342,
2023-08-28_00638R,2023-08-28,00638R,元大滬深300反1,twse,9.66,9.69,9.32,9.69,1848011,17518548,-0.14,,,264,
2023-08-28_00639,2023-08-28,00639,富邦深100,twse,11.60,11.90,11.51,11.51,651758,7613668,0.21,,,561,
2023-08-28_00640L,2023-08-28,00640L,富邦日本正2,twse,39.41,39.77,39.41,39.70,648215,25677004,1.11,,,196,
2023-08-28_00641R,2023-08-28,00641R,富邦日本反1,twse,8.00,8.00,7.96,7.96,580072,4625784,-0.12,,,123,
2023-08-28_00642U,2023-08-28,00642U,期元大S&P石油,twse,17.11,17.12,17.03,17.07,800390,13665523,0.12,,,301,
2023-08-28_00643,2023-08-28,00643,群益深証中小,twse,12.92,13.39,12.88,12.88,675706,8895550,0.18,,,1049,
2023-08-28_00645,2023-08-28,00645,富邦日本,twse,31.04,31.17,31.03,31.12,1486950,46179009,0.35,,,1111,
2023-08-28_00646,2023-08-28,00646,元大S&P500,twse,43.66,43.71,43.59,43.65,711246,31050217,0.31,,,741,
2023-08-28_00647L,2023-08-28,00647L,元大S&P500正2,twse,62.70,62.80,62.65,62.75,106300,6666695,0.9,,,34,
2023-08-28_00648R,2023-08-28,00648R,元大S&P500反1,twse,6.70,6.70,6.69,6.70,984044,6586466,-0.04,,,54,
2023-08-28_00650L,2023-08-28,00650L,復華香港正2,twse,11.15,11.51,11.06,11.06,12920036,145754421,0.2,,,1835,
2023-08-28_00651R,2023-08-28,00651R,復華香港反1,twse,8.97,9.01,8.82,9.01,1776040,15813692,-0.1,,,121,
2023-08-28_00652,2023-08-28,00652,富邦印度,twse,32.32,32.47,32.32,32.47,171947,5569102,0.16,,,711,
2023-08-28_00653L,2023-08-28,00653L,富邦印度正2,twse,47.51,47.72,47.39,47.69,83089,3949965,0.42,,,38,
2023-08-28_00654R,2023-08-28,00654R,富邦印度反1,twse,7.71,7.71,7.63,7.63,63000,481640,-0.03,,,16,
2023-08-28_00655L,2023-08-28,00655L,國泰中國A50正2,twse,27.07,27.65,25.69,25.71,7311020,195475874,0.66,,,1743,
2023-08-28_00656R,2023-08-28,00656R,國泰中國A50反1,twse,8.39,8.62,8.28,8.62,920000,7741510,-0.11,,,111,
2023-08-28_00657,2023-08-28,00657,國泰日經225,twse,37.84,38.03,37.82,37.96,402933,15280207,0.56,,,401,
2023-08-28_00657K,2023-08-28,00657K,國泰日經225+U,twse,11.91,11.91,11.91,11.91,200,2382,0.0,down,,2,
2023-08-28_00660,2023-08-28,00660,元大歐洲50,twse,30.78,31.15,30.78,31.15,6203,191049,0.4,,,925,
2023-08-28_00661,2023-08-28,00661,元大日經225,twse,40.84,41.02,40.84,40.94,1143190,46829497,0.58,,,459,
2023-08-28_00662,2023-08-28,00662,富邦NASDAQ,twse,61.05,61.30,61.05,61.10,1220601,74669703,0.75,,,549,
2023-08-28_00663L,2023-08-28,00663L,國泰臺灣加權正2,twse,120.95,121.45,120.60,120.60,7004,848085,0.7,,,7,
2023-08-28_00664R,2023-08-28,00664R,國泰臺灣加權反1,twse,5.49,5.51,5.48,5.51,5499206,30226959,-0.01,,,151,
2023-08-28_00665L,2023-08-28,00665L,富邦恒生國企正2,twse,7.22,7.46,7.12,7.13,50403702,368202356,0.17,,,4269,
2023-08-28_00666R,2023-08-28,00666R,富邦恒生國企反1,twse,15.40,15.45,15.06,15.45,321205,4907240,-0.18,,,59,
2023-08-28_00668,2023-08-28,00668,國泰美國道瓊,twse,39.77,39.78,39.75,39.76,11149,443036,0.32,,,639,
2023-08-28_00668K,2023-08-28,00668K,國泰美國道瓊+U,twse,12.45,12.45,12.45,12.45,200,2490,0.0,down,,2,
2023-08-28_00669R,2023-08-28,00669R,國泰美國道瓊反1,twse,7.92,7.94,7.92,7.94,2289250,18140855,-0.05,,,131,
2023-08-28_00670L,2023-08-28,00670L,富邦NASDAQ正2,twse,82.90,83.15,82.75,82.85,1082746,89802494,1.5,,,702,
2023-08-28_00671R,2023-08-28,00671R,富邦NASDAQ反1,twse,4.88,4.89,4.87,4.89,8934612,43573549,-0.05,,,360,
2023-08-28_00673R,2023-08-28,00673R,期元大S&P原油反1,twse,8.16,8.18,8.14,8.16,29345840,239520717,-0.09,,,1239,
2023-08-28_00674R,2023-08-28,00674R,期元大S&P黃金反1,twse,12.60,12.60,12.58,12.59,141000,1776130,-0.03,,,23,
2023-08-28_00675L,2023-08-28,00675L,富邦臺灣加權正2,twse,52.75,53.10,52.65,52.85,625498,33089459,0.35,,,521,
2023-08-28_00676R,2023-08-28,00676R,富邦臺灣加權反1,twse,3.03,3.04,3.02,3.04,2738366,8297202,0.0,,,104,
2023-08-28_00678,2023-08-28,00678,群益那斯達克生技,twse,26.25,26.25,26.16,26.22,359700,9417035,0.23,,,736,
2023-08-28_00679B,2023-08-28,00679B,元大美債20年,tpex,30.42,30.50,30.34,30.47,9427000,286928700,0.16,,3499692000,2775,
2023-08-28_00680L,2023-08-28,00680L,元大美債20正2,twse,9.49,9.58,9.49,9.57,5814687,55395881,0.11,,,983,
2023-08-28_00681R,2023-08-28,00681R,元大美債20反1,twse,20.01,20.03,19.97,19.99,67015,1340090,-0.09,,,27,
2023-08-28_00682U,2023-08-28,00682U,期元大美元指數,twse,20.88,20.88,20.83,20.85,18033,375965,-0.02,,,20,
