key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-11-18_0050,2015-11-18,0050,元大台灣50,twse,62.35,62.35,61.20,61.40,14981437,923579944,-0.95,,,3674,
2015-11-18_0051,2015-11-18,0051,元大中型100,twse,25.71,25.75,25.47,25.56,40106,1027256,-0.14,,,26,
2015-11-18_0052,2015-11-18,0052,富邦科技,twse,37.45,37.45,36.90,36.90,5000,186130,-0.73,,,5,
2015-11-18_0053,2015-11-18,0053,元大電子,twse,26.85,26.90,26.64,26.64,6100,163300,-0.34,,,7,
2015-11-18_0054,2015-11-18,0054,元大台商50,twse,21.57,21.57,21.40,21.40,6200,133252,-0.27,,,7,
2015-11-18_0055,2015-11-18,0055,元大MSCI金融,twse,14.48,14.48,14.15,14.15,290130,4148115,-0.26,,,109,
2015-11-18_0056,2015-11-18,0056,元大高股息,twse,21.40,21.40,21.08,21.12,1614107,34196676,-0.11,,,670,
2015-11-18_0057,2015-11-18,0057,富邦摩台,twse,38.54,38.54,37.97,37.97,4000,153020,-0.77,,,4,
2015-11-18_0058,2015-11-18,0058,富邦發達,twse,36.49,36.49,36.13,36.13,3000,108930,-0.56,,,3,
2015-11-18_0059,2015-11-18,0059,富邦金融,twse,32.92,32.92,32.60,32.60,3000,98280,-0.43,,,3,
2015-11-18_0060,2015-11-18,0060,新台灣,twse,30.70,31.12,29.85,29.85,143000,4403400,-0.54,,,32,
2015-11-18_0061,2015-11-18,0061,元大寶滬深,twse,18.61,18.65,18.40,18.48,11472766,212597892,-0.32,,,3216,
2015-11-18_006201,2015-11-18,006201,寶富櫃,tpex,11.38,11.42,11.35,11.35,35000,398040,0.02,,28946000,13,
2015-11-18_006203,2015-11-18,006203,元大MSCI台灣,twse,30.22,30.22,29.86,29.86,5000,149890,-0.5,,,4,
2015-11-18_006204,2015-11-18,006204,永豐臺灣加權,twse,41.88,41.88,41.67,41.67,2510,104766,-0.42,,,5,
2015-11-18_006205,2015-11-18,006205,富邦上証,twse,33.26,33.32,32.97,33.00,5942495,196959484,-0.61,,,1391,
