key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-02-02_0050,2015-02-02,0050,元大台灣50,twse,68.20,68.35,67.90,68.15,5810959,395850332,0.15,,,1258,
2015-02-02_0051,2015-02-02,0051,元大中型100,twse,29.65,30.00,29.65,30.00,10122,301496,-0.07,,,10,
2015-02-02_0052,2015-02-02,0052,富邦科技,twse,42.82,42.82,42.44,42.51,31000,1325350,-0.16,,,3,
2015-02-02_0053,2015-02-02,0053,元大電子,twse,29.60,29.60,29.43,29.57,21000,619940,0.0,,,19,
2015-02-02_0054,2015-02-02,0054,元大台商50,twse,23.05,23.08,23.00,23.08,15000,345490,-0.08,,,14,
2015-02-02_0055,2015-02-02,0055,元大MSCI金融,twse,14.45,14.52,14.45,14.50,227000,3290590,-0.03,,,65,
2015-02-02_0056,2015-02-02,0056,元大高股息,twse,24.65,24.66,24.55,24.57,411829,10127293,-0.08,,,214,
2015-02-02_0057,2015-02-02,0057,富邦摩台,twse,41.70,41.76,41.50,41.50,20000,834680,-0.12,,,4,
2015-02-02_0059,2015-02-02,0059,富邦金融,twse,32.57,32.57,32.57,32.57,2000,65140,0.0,down,,2,
2015-02-02_0060,2015-02-02,0060,新台灣,twse,31.70,31.71,31.70,31.71,2000,63410,-0.14,,,2,
2015-02-02_0061,2015-02-02,0061,元大寶滬深,twse,16.80,16.99,16.63,16.88,27928632,469869720,-0.1,,,4783,
2015-02-02_006201,2015-02-02,006201,寶富櫃,tpex,12.32,12.32,12.30,12.31,9000,110780,0.00,,31446000,5,
2015-02-02_006203,2015-02-02,006203,元大MSCI台灣,twse,32.56,32.56,32.55,32.55,2000,65110,-0.17,,,2,
2015-02-02_006204,2015-02-02,006204,永豐臺灣加權,twse,46.85,46.85,46.85,46.85,6013,281709,0.06,up,,4,
2015-02-02_006205,2015-02-02,006205,富邦上証,twse,30.00,30.21,29.56,30.09,13625797,406689987,-0.38,,,2525,
2015-02-02_006206,2015-02-02,006206,元大上證50,twse,27.80,28.38,27.60,28.20,14103636,395439901,-0.52,,,2382,
2015-02-02_006207,2015-02-02,006207,復華滬深,twse,21.75,21.75,21.28,21.45,10628250,227776564,-0.39,,,2289,
2015-02-02_006208,2015-02-02,006208,富邦台50,twse,38.42,38.42,38.42,38.42,1000,38420,-0.19,down,,1,
2015-02-02_00631L,2015-02-02,00631L,元大台灣50正2,twse,22.00,22.15,21.88,21.99,1315000,29000570,-0.01,,,188,
2015-02-02_00632R,2015-02-02,00632R,元大台灣50反1,twse,18.85,18.89,18.77,18.82,5573000,104918240,0.0,,,756,
2015-02-02_00633L,2015-02-02,00633L,富邦上証正2,twse,35.10,35.70,34.20,35.33,29863999,1040850903,-1.3,,,6740,
2015-02-02_00634R,2015-02-02,00634R,富邦上証反1,twse,13.70,13.93,13.64,13.73,18921000,260895530,0.29,,,1796,
2015-02-02_0080,2015-02-02,0080,恒中國,twse,440.00,440.00,430.00,430.00,1200,520200,-22.0,,,6,
2015-02-02_008201,2015-02-02,008201,BP上證50,twse,90.20,90.20,86.10,87.40,210435,18483657,-2.7,,,597,
2015-02-02_01001T,2015-02-02,01001T,土銀富邦R1,twse,16.00,16.03,16.00,16.02,14000,224250,0.02,,,5,
2015-02-02_01002T,2015-02-02,01002T,土銀國泰R1,twse,18.00,18.00,17.96,17.96,325000,5842110,-0.04,,,51,
2015-02-02_01003T,2015-02-02,01003T,兆豐新光R1,twse,13.01,13.01,12.98,12.99,249000,3238660,-0.07,,,15,
2015-02-02_01004T,2015-02-02,01004T,土銀富邦R2,twse,12.88,12.90,12.84,12.90,94000,1212240,0.0,,,15,
2015-02-02_01007T,2015-02-02,01007T,兆豐國泰R2,twse,15.56,15.65,15.56,15.60,294000,4585110,0.02,,,10,
2015-02-02_01008T,2015-02-02,01008T,駿馬R1,twse,18.94,18.94,18.81,18.92,1654000,31197050,-0.13,,,58,
2015-02-02_1101,2015-02-02,1101,台泥,twse,42.60,42.80,42.30,42.75,3475137,147908989,0.15,,,1378,
2015-02-02_1102,2015-02-02,1102,亞泥,twse,38.20,38.35,38.00,38.15,2510870,95709907,0.05,,,1096,
2015-02-02_1103,2015-02-02,1103,嘉泥,twse,13.85,13.90,13.80,13.85,179149,2473848,-0.05,,,74,
2015-02-02_1104,2015-02-02,1104,環泥,twse,27.00,27.00,26.70,26.80,175458,4701598,-0.2,,,87,
2015-02-02_1108,2015-02-02,1108,幸福,twse,10.15,10.30,10.10,10.25,349349,3570094,0.1,,,119,
2015-02-02_1109,2015-02-02,1109,信大,twse,13.85,14.25,13.65,13.65,82000,1142300,0.0,,,40,
2015-02-02_1110,2015-02-02,1110,東泥,twse,16.60,16.60,16.50,16.50,4001,66216,-0.1,,,5,
2015-02-02_1201,2015-02-02,1201,味全,twse,25.90,25.90,25.20,25.30,2034571,51576541,-0.6,,,901,
2015-02-02_1203,2015-02-02,1203,味王,twse,23.65,23.65,23.55,23.60,106012,2501777,-0.05,,,37,
2015-02-02_1210,2015-02-02,1210,大成,twse,28.00,28.00,27.55,27.55,1846358,51118944,-0.4,,,974,
2015-02-02_1213,2015-02-02,1213,大飲,twse,21.10,21.20,21.00,21.20,23509,495905,0.1,,,28,
2015-02-02_1215,2015-02-02,1215,卜蜂,twse,27.50,27.50,26.90,27.10,1728253,46876431,-0.4,,,761,
2015-02-02_1216,2015-02-02,1216,統一,twse,50.60,50.90,50.20,50.90,5452291,276205030,0.4,,,2170,
2015-02-02_1217,2015-02-02,1217,愛之味,twse,7.99,8.01,7.93,7.96,353642,2814144,0.0,,,156,
2015-02-02_1218,2015-02-02,1218,泰山,twse,11.90,11.90,11.80,11.90,343040,4066619,0.0,,,98,
2015-02-02_1219,2015-02-02,1219,福壽,twse,14.95,15.00,14.85,15.00,73364,1095528,0.05,,,26,
2015-02-02_1220,2015-02-02,1220,台榮,twse,10.45,10.45,10.40,10.40,15011,156360,-0.05,,,19,
2015-02-02_1225,2015-02-02,1225,福懋油,twse,20.20,20.45,20.20,20.25,193600,3941267,0.1,,,43,
2015-02-02_1227,2015-02-02,1227,佳格,twse,67.70,68.40,67.60,68.20,300455,20464228,0.5,,,263,
2015-02-02_1229,2015-02-02,1229,聯華,twse,20.65,20.70,20.60,20.60,494907,10220190,-0.1,,,174,
2015-02-02_1231,2015-02-02,1231,聯華食,twse,30.30,30.35,30.20,30.30,179116,5422321,0.0,,,85,
2015-02-02_1232,2015-02-02,1232,大統益,twse,70.50,71.00,70.50,70.90,80531,5701039,0.2,,,62,
2015-02-02_1233,2015-02-02,1233,天仁,twse,46.80,46.80,46.75,46.80,16001,748347,0.0,,,10,
2015-02-02_1234,2015-02-02,1234,黑松,twse,38.10,38.20,38.10,38.20,40200,1532574,0.1,,,44,
2015-02-02_1235,2015-02-02,1235,興泰,twse,24.00,24.05,23.00,23.30,235001,5509723,-0.8,,,99,
2015-02-02_1236,2015-02-02,1236,宏亞,twse,24.50,24.50,24.35,24.50,19334,472747,-0.05,,,15,
2015-02-02_1256,2015-02-02,1256,F-鮮活,tpex,216.00,216.00,208.00,210.00,19000,4010500,,,24696000,17,
2015-02-02_1258,2015-02-02,1258,F-其祥,tpex,24.20,24.20,23.50,24.00,52000,1240350,,,34000000,21,
2015-02-02_1259,2015-02-02,1259,安心,tpex,71.80,72.40,71.80,72.40,8000,576500,,,32389500,8,
2015-02-02_1262,2015-02-02,1262,綠悅-KY,twse,151.00,158.00,151.00,154.50,270512,42115360,4.0,,,230,
2015-02-02_1301,2015-02-02,1301,台塑,twse,76.90,77.50,76.60,77.30,3972118,306511742,0.8,,,2299,
2015-02-02_1303,2015-02-02,1303,南亞,twse,64.00,65.90,63.90,65.80,7784400,508067782,2.3,,,3837,
2015-02-02_1304,2015-02-02,1304,台聚,twse,18.25,18.30,17.75,17.85,2111407,37897955,0.0,,,910,
2015-02-02_1305,2015-02-02,1305,華夏,twse,15.40,15.70,15.20,15.20,4423695,68194590,0.1,,,1623,
2015-02-02_1307,2015-02-02,1307,三芳,twse,33.90,33.90,32.80,32.90,627969,20843668,-0.8,,,343,
2015-02-02_1308,2015-02-02,1308,亞聚,twse,23.65,23.70,23.40,23.40,860938,20226801,0.0,,,357,
2015-02-02_1309,2015-02-02,1309,台達化,twse,9.59,9.74,9.57,9.60,505034,4875889,0.09,,,215,
2015-02-02_1310,2015-02-02,1310,台苯,twse,13.45,13.55,13.25,13.30,1776690,23740186,0.0,,,505,
2015-02-02_1312,2015-02-02,1312,國喬,twse,17.40,17.80,17.30,17.35,4695836,82171465,0.0,,,1376,
2015-02-02_1312A,2015-02-02,1312A,國喬特,twse,21.45,21.45,21.45,21.45,1000,21450,0.05,up,,1,
2015-02-02_1313,2015-02-02,1313,聯成,twse,11.75,11.90,11.65,11.70,1575599,18561744,-0.05,,,383,
2015-02-02_1314,2015-02-02,1314,中石化,twse,11.80,12.10,11.75,12.05,27847049,332708788,0.2,,,5806,
2015-02-02_1315,2015-02-02,1315,達新,twse,28.25,28.50,28.25,28.30,22006,622468,-0.1,,,14,
2015-02-02_1316,2015-02-02,1316,上曜,twse,11.65,11.80,11.65,11.80,174000,2037850,0.0,,,56,
