key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-10-22_0050,2018-10-22,0050,元大台灣50,twse,78.35,79.55,78.00,79.20,12453453,979040928,-0.1,,,3464,
2018-10-22_0051,2018-10-22,0051,元大中型100,twse,29.28,29.51,29.20,29.50,14000,411230,0.21,,,12,
2018-10-22_0052,2018-10-22,0052,富邦科技,twse,49.78,50.40,49.78,50.40,101099,5094739,0.2,,,8,
2018-10-22_0053,2018-10-22,0053,元大電子,twse,32.19,32.75,32.19,32.75,7000,227250,0.35,,,6,
2018-10-22_0054,2018-10-22,0054,元大台商50,twse,21.10,21.36,21.10,21.36,5000,105880,0.21,,,5,
2018-10-22_0055,2018-10-22,0055,元大MSCI金融,twse,17.53,17.71,17.53,17.65,20000,353180,0.08,,,12,
2018-10-22_0056,2018-10-22,0056,元大高股息,twse,25.58,25.82,25.48,25.81,11707245,300937347,0.26,,,4273,
2018-10-22_0057,2018-10-22,0057,富邦摩台,twse,47.88,47.88,47.88,47.88,20000,957600,0.22,up,,3,
2018-10-22_0058,2018-10-22,0058,富邦發達,twse,43.60,43.88,43.60,43.88,21000,921200,0.28,,,5,
2018-10-22_0059,2018-10-22,0059,富邦金融,twse,42.79,42.79,42.79,42.79,1000,42790,0.0,down,,1,
2018-10-22_0061,2018-10-22,0061,元大寶滬深,twse,14.98,15.58,14.97,15.53,2577803,39515456,0.75,,,917,
2018-10-22_006201,2018-10-22,006201,元大富櫃50,tpex,10.20,10.48,10.20,10.42,284000,2957400,0.14,,19446000,70,
2018-10-22_006203,2018-10-22,006203,元大MSCI台灣,twse,35.95,36.11,35.81,36.11,7000,251660,0.11,,,7,
2018-10-22_006204,2018-10-22,006204,永豐臺灣加權,twse,51.05,51.65,50.95,51.65,32000,1635550,0.35,,,8,
2018-10-22_006205,2018-10-22,006205,富邦上証,twse,26.05,27.40,26.04,27.35,9245632,248283132,1.55,,,1899,
2018-10-22_006206,2018-10-22,006206,元大上證50,twse,27.40,28.76,27.40,28.76,3617805,101615220,1.69,,,767,
2018-10-22_006207,2018-10-22,006207,復華滬深,twse,19.03,20.00,19.03,19.96,1435223,28013993,1.21,,,320,
2018-10-22_006208,2018-10-22,006208,富邦台50,twse,45.76,46.16,45.59,46.16,41121,1888794,0.18,,,14,
2018-10-22_00625K,2018-10-22,00625K,富邦上証+R,twse,6.13,6.18,6.13,6.18,58000,355940,0.45,,,4,
2018-10-22_00631L,2018-10-22,00631L,元大台灣50正2,twse,32.73,33.72,32.39,33.46,7578116,250350213,0.12,,,2196,
2018-10-22_00632R,2018-10-22,00632R,元大台灣50反1,twse,13.24,13.31,13.04,13.10,82905301,1092810594,-0.02,,,5519,
2018-10-22_00633L,2018-10-22,00633L,富邦上証正2,twse,33.29,36.73,33.29,36.71,94236845,3323168028,4.0,,,19252,
2018-10-22_00634R,2018-10-22,00634R,富邦上証反1,twse,8.04,8.04,7.63,7.65,5161000,40085700,-0.48,,,1177,
2018-10-22_00635U,2018-10-22,00635U,期元大S&P黃金,twse,18.53,18.55,18.50,18.51,581000,10761420,-0.02,,,170,
2018-10-22_00636,2018-10-22,00636,國泰中國A50,twse,17.70,18.47,17.67,18.44,14996265,272639792,1.0,,,3554,
2018-10-22_00636K,2018-10-22,00636K,國泰中國A50+U,twse,5.90,5.96,5.90,5.96,300,1776,0.38,,,3,
2018-10-22_00637L,2018-10-22,00637L,元大滬深300正2,twse,12.68,13.93,12.68,13.93,385400169,5149640182,1.51,,,42621,
2018-10-22_00638R,2018-10-22,00638R,元大滬深300反1,twse,16.05,16.05,15.25,15.27,1966000,30548560,-0.96,,,589,
