key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2022-07-22_0050,2022-07-22,0050,元大台灣50,twse,116.60,117.20,116.30,116.80,15904768,1855616035,0.45,,,13658,
2022-07-22_0051,2022-07-22,0051,元大中型100,twse,53.00,53.00,52.80,52.80,10349,548297,0.1,,,147,
2022-07-22_0052,2022-07-22,0052,富邦科技,twse,99.90,100.10,98.90,99.30,711166,70633330,-0.05,,,441,
2022-07-22_0053,2022-07-22,0053,元大電子,twse,57.60,57.60,56.90,56.95,4080,233306,0.0,,,11,
2022-07-22_0055,2022-07-22,0055,元大MSCI金融,twse,21.83,22.10,21.78,22.10,186581,4099357,0.23,,,317,
2022-07-22_0056,2022-07-22,0056,元大高股息,twse,28.49,28.49,28.29,28.40,16289049,462016942,0.02,,,10212,
2022-07-22_0057,2022-07-22,0057,富邦摩台,twse,83.10,83.10,82.80,82.80,21895,1812516,0.4,,,851,
2022-07-22_0061,2022-07-22,0061,元大寶滬深,twse,20.10,20.22,20.06,20.07,63077,1267965,-0.22,,,863,
2022-07-22_006201,2022-07-22,006201,元大富櫃50,tpex,16.54,16.75,16.47,16.47,98000,1627400,-0.07,,18446000,60,
2022-07-22_006203,2022-07-22,006203,元大MSCI台灣,twse,56.45,56.45,56.20,56.45,4041,227105,0.45,,,811,
2022-07-22_006204,2022-07-22,006204,永豐臺灣加權,twse,76.50,76.50,76.50,76.50,21931,1676942,-0.05,down,,854,
2022-07-22_006205,2022-07-22,006205,富邦上証,twse,33.45,33.68,33.27,33.30,395704,13225162,-0.31,,,162,
2022-07-22_006206,2022-07-22,006206,元大上證50,twse,32.24,32.40,32.11,32.11,59047,1903866,-0.18,,,28,
2022-07-22_006207,2022-07-22,006207,復華滬深,twse,26.64,26.81,26.45,26.54,307131,8192236,-0.09,,,970,
2022-07-22_006208,2022-07-22,006208,富邦台50,twse,67.20,67.40,66.85,67.25,2155687,144684392,0.3,,,2703,
2022-07-22_00631L,2022-07-22,00631L,元大台灣50正2,twse,102.45,103.25,101.65,102.30,6166795,631489149,0.2,,,1959,
2022-07-22_00632R,2022-07-22,00632R,元大台灣50反1,twse,5.85,5.89,5.83,5.87,126761458,742731267,0.0,,,10551,
2022-07-22_00633L,2022-07-22,00633L,富邦上証正2,twse,45.24,46.45,44.93,45.45,6868504,313389819,-0.13,,,1636,
2022-07-22_00634R,2022-07-22,00634R,富邦上証反1,twse,4.28,4.28,4.22,4.26,985000,4193260,0.0,,,72,
2022-07-22_00635U,2022-07-22,00635U,期元大S&P黃金,twse,22.57,22.61,22.54,22.57,343882,7764916,0.3,,,197,
2022-07-22_00636,2022-07-22,00636,國泰中國A50,twse,22.98,23.25,22.86,22.97,702019,16177767,-0.06,,,814,
2022-07-22_00636K,2022-07-22,00636K,國泰中國A50+U,twse,7.67,7.67,7.67,7.67,200,1534,-0.03,down,,2,
2022-07-22_00637L,2022-07-22,00637L,元大滬深300正2,twse,17.89,18.39,17.78,18.00,61668639,1115531401,-0.03,,,9993,
2022-07-22_00638R,2022-07-22,00638R,元大滬深300反1,twse,9.06,9.08,8.92,9.02,204000,1839350,0.01,,,63,
2022-07-22_00639,2022-07-22,00639,富邦深100,twse,14.35,14.43,14.20,14.22,562189,8025758,-0.17,,,975,
2022-07-22_00640L,2022-07-22,00640L,富邦日本正2,twse,28.35,28.60,28.34,28.54,194020,5522537,0.32,,,59,
2022-07-22_00641R,2022-07-22,00641R,富邦日本反1,twse,9.94,9.95,9.89,9.90,664045,6582396,-0.06,,,161,
2022-07-22_00642U,2022-07-22,00642U,期元大S&P石油,twse,19.79,20.06,19.74,19.97,1795537,35681534,-0.28,,,578,
2022-07-22_00643,2022-07-22,00643,群益深証中小,twse,16.93,17.00,16.76,16.80,402100,6797766,-0.27,,,84,
