key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-09-18_0050,2019-09-18,0050,元大台灣50,twse,84.40,85.00,84.35,84.95,16999486,1442542539,0.7,,,5496,
2019-09-18_0051,2019-09-18,0051,元大中型100,twse,34.26,34.50,34.26,34.39,19588,674003,0.16,,,13,
2019-09-18_0052,2019-09-18,0052,富邦科技,twse,58.90,59.40,58.90,59.40,116313,6903267,0.7,,,12,
2019-09-18_0053,2019-09-18,0053,元大電子,twse,37.25,37.50,37.25,37.46,19200,718443,0.21,,,18,
2019-09-18_0054,2019-09-18,0054,元大台商50,twse,23.17,23.32,23.17,23.27,8000,185840,0.1,,,6,
2019-09-18_0055,2019-09-18,0055,元大MSCI金融,twse,18.86,19.05,18.86,18.99,236604,4472571,0.11,,,39,
2019-09-18_0056,2019-09-18,0056,元大高股息,twse,28.00,28.08,28.00,28.05,5340038,149726689,0.05,,,2516,
2019-09-18_0057,2019-09-18,0057,富邦摩台,twse,53.75,54.00,53.75,53.90,100000,5386750,0.15,,,7,
2019-09-18_0058,2019-09-18,0058,富邦發達,twse,46.63,46.77,46.62,46.76,31000,1447960,-0.05,,,12,
2019-09-18_0059,2019-09-18,0059,富邦金融,twse,48.08,48.34,48.07,48.34,19000,915160,0.34,,,10,
2019-09-18_0061,2019-09-18,0061,元大寶滬深,twse,18.17,18.25,18.11,18.20,2646285,48206691,0.03,,,1732,
2019-09-18_006201,2019-09-18,006201,元大富櫃50,tpex,13.13,13.28,13.13,13.24,293000,3875480,0.13,,29446000,67,
2019-09-18_006203,2019-09-18,006203,元大MSCI台灣,twse,39.88,40.16,39.88,40.09,111000,4447990,0.48,,,33,
2019-09-18_006204,2019-09-18,006204,永豐臺灣加權,twse,56.00,56.15,56.00,56.15,43195,2419398,0.3,,,6,
2019-09-18_006205,2019-09-18,006205,富邦上証,twse,31.55,31.55,31.27,31.36,5273716,165434247,-0.19,,,3420,
2019-09-18_006206,2019-09-18,006206,元大上證50,twse,32.96,33.35,32.91,33.10,196316,6493808,0.1,,,94,
2019-09-18_006207,2019-09-18,006207,復華滬深,twse,23.46,23.69,23.46,23.65,176000,4156160,0.04,,,131,
2019-09-18_006208,2019-09-18,006208,富邦台50,twse,47.57,47.95,47.57,47.90,805711,38475059,0.38,,,261,
2019-09-18_00625K,2019-09-18,00625K,富邦上証+R,twse,7.25,7.25,7.25,7.25,50000,362500,-0.01,down,,2,
2019-09-18_00631L,2019-09-18,00631L,元大台灣50正2,twse,42.42,42.82,42.33,42.71,961100,40884566,0.48,,,359,
2019-09-18_00632R,2019-09-18,00632R,元大台灣50反1,twse,11.20,11.20,11.13,11.16,61122763,682432247,-0.05,,,7208,
2019-09-18_00633L,2019-09-18,00633L,富邦上証正2,twse,48.00,48.71,48.00,48.32,10601000,512121040,0.07,,,2344,
2019-09-18_00634R,2019-09-18,00634R,富邦上証反1,twse,5.99,5.99,5.95,5.97,606000,3617920,-0.02,,,82,
2019-09-18_00635U,2019-09-18,00635U,期元大S&P黃金,twse,21.90,21.91,21.85,21.89,1424227,31150387,0.06,,,221,
2019-09-18_00636,2019-09-18,00636,國泰中國A50,twse,21.63,21.81,21.63,21.73,2133092,46372712,0.0,,,592,
2019-09-18_00636K,2019-09-18,00636K,國泰中國A50+U,twse,7.03,7.03,7.03,7.03,100,703,-0.01,down,,1,
2019-09-18_00637L,2019-09-18,00637L,元大滬深300正2,twse,18.41,18.64,18.40,18.55,75674928,1401269963,0.1,,,6386,
2019-09-18_00638R,2019-09-18,00638R,元大滬深300反1,twse,12.01,12.03,11.97,11.98,623000,7472100,-0.03,,,139,
2019-09-18_00639,2019-09-18,00639,富邦深100,twse,10.58,10.58,10.50,10.58,1919164,20235899,0.02,,,396,
2019-09-18_00640L,2019-09-18,00640L,富邦日本正2,twse,19.52,19.55,19.38,19.48,470000,9148990,-0.06,,,41,
2019-09-18_00641R,2019-09-18,00641R,富邦日本反1,twse,14.78,14.83,14.76,14.78,205000,3032000,0.02,,,38,
2019-09-18_00642U,2019-09-18,00642U,期元大S&P石油,twse,17.32,17.36,17.29,17.32,7924528,137264367,-0.87,,,4774,
2019-09-18_00643,2019-09-18,00643,群益深証中小,twse,12.22,12.38,12.21,12.34,1840191,22660807,0.12,,,904,
2019-09-18_00645,2019-09-18,00645,富邦日本,twse,20.77,20.78,20.70,20.77,116250,2409551,-0.03,,,19,
2019-09-18_00646,2019-09-18,00646,元大S&P500,twse,28.18,28.24,28.18,28.20,90850,2562573,0.06,,,61,
2019-09-18_00647L,2019-09-18,00647L,元大S&P500正2,twse,37.25,37.26,37.14,37.26,28000,1042560,0.25,,,15,
2019-09-18_00648R,2019-09-18,00648R,元大S&P500反1,twse,11.95,11.96,11.94,11.96,230000,2749250,-0.01,,,55,
2019-09-18_00649,2019-09-18,00649,FH香港,twse,20.62,20.62,20.51,20.53,101000,2074400,0.04,,,26,
2019-09-18_00650L,2019-09-18,00650L,復華香港正2,twse,28.28,28.56,28.28,28.32,247000,7003900,0.11,,,147,
2019-09-18_00651R,2019-09-18,00651R,復華香港反1,twse,8.48,8.48,8.41,8.44,329000,2770380,-0.04,,,109,
2019-09-18_00652,2019-09-18,00652,富邦印度,twse,22.40,22.40,22.23,22.30,196838,4387115,-0.1,,,107,
2019-09-18_00653L,2019-09-18,00653L,富邦印度正2,twse,25.82,25.98,25.80,25.92,922000,23870370,-0.15,,,420,
2019-09-18_00654R,2019-09-18,00654R,富邦印度反1,twse,14.67,14.75,14.67,14.69,42000,619240,0.04,,,8,
2019-09-18_00655L,2019-09-18,00655L,國泰中國A50正2,twse,34.54,35.02,34.48,34.75,4091100,142218874,0.19,,,1012,
2019-09-18_00656R,2019-09-18,00656R,國泰中國A50反1,twse,10.98,10.98,10.86,10.91,139000,1515470,-0.01,,,25,
2019-09-18_00657,2019-09-18,00657,國泰日經225,twse,27.28,27.28,27.25,27.25,2000,54530,-0.03,,,2,
2019-09-18_00657K,2019-09-18,00657K,國泰日經225+U,twse,8.81,8.81,8.81,8.81,100,881,-0.01,down,,1,
2019-09-18_00658L,2019-09-18,00658L,國泰日本正2,twse,33.68,33.73,33.59,33.59,8000,269460,-0.01,,,5,
2019-09-18_00659R,2019-09-18,00659R,國泰日本反1,twse,11.96,11.98,11.96,11.98,93000,1112300,-0.02,,,10,
2019-09-18_00660,2019-09-18,00660,元大歐洲50,twse,25.70,25.70,25.70,25.70,3000,77100,-0.05,down,,3,
2019-09-18_00661,2019-09-18,00661,元大日經225,twse,27.78,27.78,27.78,27.78,2000,55560,0.09,up,,2,
2019-09-18_00662,2019-09-18,00662,富邦NASDAQ,twse,33.04,33.13,33.04,33.08,189300,6268134,0.35,,,33,
2019-09-18_00663L,2019-09-18,00663L,國泰臺灣加權正2,twse,39.05,39.30,39.05,39.27,37000,1450740,0.42,,,12,
2019-09-18_00664R,2019-09-18,00664R,國泰臺灣加權反1,twse,12.71,12.71,12.65,12.66,1568000,19868860,-0.07,,,411,
2019-09-18_00665L,2019-09-18,00665L,富邦恒生國企正2,twse,26.30,26.39,26.08,26.08,80000,2101320,0.11,,,30,
2019-09-18_00666R,2019-09-18,00666R,富邦恒生國企反1,twse,13.59,13.59,13.47,13.50,84000,1131700,0.0,,,5,
2019-09-18_00668,2019-09-18,00668,國泰美國道瓊,twse,29.88,29.91,29.87,29.88,22302,666380,0.13,,,14,
2019-09-18_00668K,2019-09-18,00668K,國泰美國道瓊+U,twse,9.66,9.66,9.66,9.66,100,966,0.04,up,,1,
2019-09-18_00669R,2019-09-18,00669R,國泰美國道瓊反1,twse,12.13,12.14,12.12,12.14,939000,11391920,-0.01,,,94,
2019-09-18_00670L,2019-09-18,00670L,富邦NASDAQ正2,twse,36.17,36.20,36.09,36.16,285000,10299960,0.48,,,97,
2019-09-18_00671R,2019-09-18,00671R,富邦NASDAQ反1,twse,12.14,12.16,12.12,12.13,307000,3725270,-0.08,,,74,
2019-09-18_00672L,2019-09-18,00672L,元大S&P原油正2,twse,16.26,16.30,16.12,16.23,82892479,1346219226,-1.69,,,13873,
2019-09-18_00673R,2019-09-18,00673R,期元大S&P原油反1,twse,14.19,14.19,14.13,14.14,29891000,423124420,0.28,,,3862,
2019-09-18_00674R,2019-09-18,00674R,期元大S&P黃金反1,twse,16.76,16.81,16.74,16.78,60000,1007710,-0.04,,,19,
2019-09-18_00675L,2019-09-18,00675L,富邦臺灣加權正2,twse,16.93,17.08,16.93,17.08,103000,1754970,0.18,,,33,
2019-09-18_00676R,2019-09-18,00676R,富邦臺灣加權反1,twse,6.89,6.90,6.85,6.87,1756000,12070590,-0.04,,,301,
2019-09-18_00677U,2019-09-18,00677U,期富邦VIX,twse,4.89,4.89,4.87,4.89,78565000,383482380,-0.01,,,6143,
2019-09-18_00678,2019-09-18,00678,群益那斯達克生技,twse,21.43,21.43,21.36,21.37,322280,6887322,-0.09,,,25,
2019-09-18_00679B,2019-09-18,00679B,元大美債20年,tpex,44.25,44.37,44.25,44.37,1264000,55993140,0.22,,768692000,349,
2019-09-18_00680L,2019-09-18,00680L,元大美債20正2,twse,24.91,24.91,24.78,24.89,587000,14583120,-0.01,,,134,
2019-09-18_00681R,2019-09-18,00681R,元大美債20反1,twse,15.98,15.98,15.98,15.98,1000,15980,-0.11,down,,1,
2019-09-18_00682U,2019-09-18,00682U,期元大美元指數,twse,19.58,19.61,19.58,19.61,2000,39190,0.0,,,2,
2019-09-18_00683L,2019-09-18,00683L,期元大美元指正2,twse,19.60,19.65,19.60,19.65,10000,196250,-0.06,,,3,
2019-09-18_00684R,2019-09-18,00684R,期元大美元指反1,twse,18.66,18.66,18.66,18.66,4000,74640,0.01,up,,2,
2019-09-18_00685L,2019-09-18,00685L,群益臺灣加權正2,twse,14.90,15.08,14.90,15.08,14000,210320,0.19,,,14,
2019-09-18_00686R,2019-09-18,00686R,群益臺灣加權反1,twse,7.48,7.48,7.46,7.47,78000,582880,-0.04,,,16,
2019-09-18_00687B,2019-09-18,00687B,國泰20年美債,tpex,46.10,46.22,46.10,46.20,194000,8962400,0.30,,416287000,34,
2019-09-18_00688L,2019-09-18,00688L,國泰20年美債正2,twse,25.36,25.36,25.22,25.32,264000,6675620,0.24,,,32,
2019-09-18_00689R,2019-09-18,00689R,國泰20年美債反1,twse,16.20,16.20,16.17,16.17,103000,1666540,-0.13,,,4,
2019-09-18_00690,2019-09-18,00690,兆豐藍籌30,twse,22.60,22.75,22.56,22.75,355302,8053544,0.22,,,90,
2019-09-18_00692,2019-09-18,00692,富邦公司治理,twse,21.95,22.10,21.95,22.06,1687607,37182555,0.11,,,402,
2019-09-18_00693U,2019-09-18,00693U,期街口S&P黃豆,twse,15.24,15.27,15.20,15.25,541005,8241806,-0.07,,,140,
2019-09-18_00694B,2019-09-18,00694B,富邦美債1-3,tpex,41.31,41.32,41.30,41.31,317000,13092220,0.07,,466076000,11,
2019-09-18_00695B,2019-09-18,00695B,富邦美債7-10,tpex,40.30,40.37,40.30,40.34,311000,12545600,0.06,,9186000,10,
2019-09-18_00696B,2019-09-18,00696B,富邦美債20年,tpex,46.43,46.55,46.43,46.55,650000,30211700,0.35,,394181000,37,
2019-09-18_00697B,2019-09-18,00697B,元大美債7-10,tpex,42.86,42.86,42.78,42.79,459000,19636940,0.07,,12212000,13,
2019-09-18_00700,2019-09-18,00700,富邦恒生國企,twse,20.39,20.39,20.29,20.29,117565,2388995,-0.03,,,15,
2019-09-18_00701,2019-09-18,00701,國泰股利精選30,twse,22.87,22.98,22.85,22.98,166822,3824505,0.11,,,33,
2019-09-18_00702,2019-09-18,00702,國泰標普低波高息,twse,21.44,21.44,21.44,21.44,2000,42880,0.0,down,,1,
2019-09-18_00703,2019-09-18,00703,台新MSCI中國,twse,20.06,20.13,20.01,20.02,247000,4954730,0.04,,,33,
2019-09-18_00706L,2019-09-18,00706L,期元大S&P日圓正2,twse,18.10,18.10,18.09,18.09,14000,253270,-0.06,,,4,
2019-09-18_00707R,2019-09-18,00707R,期元大S&P日圓反1,twse,19.80,19.80,19.75,19.76,6000,118570,0.01,,,3,
2019-09-18_00708L,2019-09-18,00708L,期元大S&P黃金正2,twse,22.63,22.71,22.63,22.68,2348000,53221980,0.14,,,497,
2019-09-18_00709,2019-09-18,00709,富邦歐洲,twse,20.46,20.52,20.46,20.46,132352,2713916,-0.04,,,14,
2019-09-18_00710B,2019-09-18,00710B,復華彭博非投等債,twse,20.96,20.99,20.96,20.99,475000,9960080,0.03,,,29,
2019-09-18_00711B,2019-09-18,00711B,復華彭博新興債,twse,22.63,22.67,22.62,22.67,121000,2737560,0.08,,,15,
2019-09-18_00712,2019-09-18,00712,復華富時不動產,twse,17.61,17.62,17.60,17.61,443000,7803440,0.06,,,56,
2019-09-18_00713,2019-09-18,00713,元大台灣高息低波,twse,32.70,32.80,32.70,32.80,12184,398815,0.04,,,11,
2019-09-18_00714,2019-09-18,00714,群益道瓊美國地產,twse,22.80,22.83,22.79,22.79,108200,2469918,0.12,,,10,
2019-09-18_00715L,2019-09-18,00715L,期街口布蘭特正2,twse,21.63,21.74,21.53,21.62,295000,6375050,-2.35,,,96,
