key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2020-07-03_0050,2020-07-03,0050,元大台灣50,twse,92.10,92.75,92.10,92.55,14983163,1385847691,1.05,,,6056,
2020-07-03_0051,2020-07-03,0051,元大中型100,twse,38.27,38.27,38.00,38.24,30200,1153117,0.33,,,23,
2020-07-03_0052,2020-07-03,0052,富邦科技,twse,71.85,72.50,71.85,72.40,176159,12736248,1.3,,,66,
2020-07-03_0053,2020-07-03,0053,元大電子,twse,43.43,43.65,43.37,43.45,29601,1286132,0.64,,,22,
2020-07-03_0054,2020-07-03,0054,元大台商50,twse,25.70,25.70,25.47,25.50,41000,1045020,0.08,,,9,
2020-07-03_0055,2020-07-03,0055,元大MSCI金融,twse,18.00,18.10,18.00,18.06,72252,1303982,0.08,,,26,
2020-07-03_0056,2020-07-03,0056,元大高股息,twse,29.26,29.40,29.26,29.33,27369274,802705794,0.24,,,10758,
2020-07-03_0057,2020-07-03,0057,富邦摩台,twse,61.30,61.35,61.20,61.35,26000,1594900,0.85,,,5,
2020-07-03_0061,2020-07-03,0061,元大寶滬深,twse,18.99,19.32,18.99,19.15,4813489,92365627,0.2,,,1193,
2020-07-03_006201,2020-07-03,006201,元大富櫃50,tpex,15.15,15.24,15.10,15.19,215000,3260000,0.09,,18946000,73,
2020-07-03_006203,2020-07-03,006203,元大MSCI台灣,twse,43.17,43.81,43.17,43.65,20000,873220,0.48,,,10,
2020-07-03_006204,2020-07-03,006204,永豐臺灣加權,twse,59.85,59.85,59.70,59.70,2010,120150,0.55,,,3,
2020-07-03_006205,2020-07-03,006205,富邦上証,twse,31.12,31.82,31.12,31.68,5510117,174327633,0.58,,,1499,
2020-07-03_006206,2020-07-03,006206,元大上證50,twse,32.31,32.93,32.31,32.72,1587110,52001848,0.58,,,308,
2020-07-03_006207,2020-07-03,006207,復華滬深,twse,24.80,25.55,24.80,25.17,3084000,77866680,0.37,,,301,
2020-07-03_006208,2020-07-03,006208,富邦台50,twse,52.55,52.85,52.50,52.80,552569,29116504,0.6,,,430,
2020-07-03_00625K,2020-07-03,00625K,富邦上証+R,twse,7.56,7.65,7.56,7.65,53000,405180,0.25,,,3,
2020-07-03_00631L,2020-07-03,00631L,元大台灣50正2,twse,53.45,54.00,53.15,53.90,5607849,300854881,1.15,,,1467,
2020-07-03_00632R,2020-07-03,00632R,元大台灣50反1,twse,9.27,9.30,9.22,9.23,164632079,1522603901,-0.1,,,13681,
2020-07-03_00633L,2020-07-03,00633L,富邦上証正2,twse,50.30,51.75,50.30,51.10,24547232,1254980565,1.53,,,3931,
2020-07-03_00634R,2020-07-03,00634R,富邦上証反1,twse,5.19,5.19,5.09,5.12,3596000,18429540,-0.08,,,407,
2020-07-03_00635U,2020-07-03,00635U,期元大S&P黃金,twse,24.98,25.01,24.96,24.99,830100,20746146,0.14,,,323,
2020-07-03_00636,2020-07-03,00636,國泰中國A50,twse,21.90,22.32,21.90,22.18,4862113,107785138,0.38,,,937,
2020-07-03_00636K,2020-07-03,00636K,國泰中國A50+U,twse,7.50,7.50,7.50,7.50,100,750,0.15,up,,1,
2020-07-03_00637L,2020-07-03,00637L,元大滬深300正2,twse,19.49,20.06,19.49,19.81,132612151,2627019841,0.59,,,12470,
2020-07-03_00638R,2020-07-03,00638R,元大滬深300反1,twse,10.35,10.35,10.22,10.28,3697858,37969881,-0.17,,,529,
