key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-10-22_0050,2019-10-22,0050,元大台灣50,twse,88.20,88.80,88.20,88.70,3256399,288438607,0.85,,,1639,
2019-10-22_0051,2019-10-22,0051,元大中型100,twse,35.11,35.21,35.02,35.02,291200,10224379,-0.09,,,60,
2019-10-22_0052,2019-10-22,0052,富邦科技,twse,63.45,63.75,63.45,63.60,108355,6891534,0.25,,,22,
2019-10-22_0053,2019-10-22,0053,元大電子,twse,39.48,39.48,39.37,39.40,13076,515444,0.3,,,14,
2019-10-22_0054,2019-10-22,0054,元大台商50,twse,24.11,24.11,23.96,24.05,12000,288250,0.23,,,10,
2019-10-22_0055,2019-10-22,0055,元大MSCI金融,twse,18.89,18.95,18.89,18.93,30000,567840,0.05,,,24,
2019-10-22_0056,2019-10-22,0056,元大高股息,twse,29.00,29.06,28.97,29.03,33730255,978545345,0.08,,,11158,
2019-10-22_0057,2019-10-22,0057,富邦摩台,twse,56.40,56.40,56.25,56.25,24000,1350500,0.3,,,6,
2019-10-22_0058,2019-10-22,0058,富邦發達,twse,47.95,47.95,47.90,47.90,21000,1005950,0.21,,,3,
2019-10-22_0061,2019-10-22,0061,元大寶滬深,twse,17.88,17.90,17.77,17.78,549255,9785884,-0.07,,,178,
2019-10-22_006201,2019-10-22,006201,元大富櫃50,tpex,13.82,13.93,13.77,13.80,85000,1174050,-0.02,,28446000,57,
2019-10-22_006203,2019-10-22,006203,元大MSCI台灣,twse,41.50,41.50,41.19,41.20,4000,165080,0.01,,,4,
2019-10-22_006204,2019-10-22,006204,永豐臺灣加權,twse,57.70,57.75,57.70,57.75,43000,2481200,0.2,,,5,
2019-10-22_006205,2019-10-22,006205,富邦上証,twse,30.68,30.80,30.53,30.58,2119715,64840490,-0.05,,,229,
2019-10-22_006206,2019-10-22,006206,元大上證50,twse,32.85,32.85,32.60,32.60,141873,4637117,-0.11,,,73,
2019-10-22_006207,2019-10-22,006207,復華滬深,twse,23.07,23.15,23.05,23.05,301000,6945470,-0.1,,,70,
2019-10-22_006208,2019-10-22,006208,富邦台50,twse,49.70,50.05,49.70,50.05,495496,24763414,0.39,,,239,
2019-10-22_00625K,2019-10-22,00625K,富邦上証+R,twse,7.15,7.15,7.15,7.15,50000,357500,-0.03,down,,2,
2019-10-22_00631L,2019-10-22,00631L,元大台灣50正2,twse,45.78,46.07,45.66,46.07,741762,34049632,0.7,,,283,
2019-10-22_00632R,2019-10-22,00632R,元大台灣50反1,twse,10.80,10.82,10.76,10.77,44024930,474759033,-0.07,,,4370,
2019-10-22_00633L,2019-10-22,00633L,富邦上証正2,twse,48.78,48.87,48.03,48.07,14754281,712992420,-0.2,,,2887,
2019-10-22_00634R,2019-10-22,00634R,富邦上証反1,twse,5.89,5.92,5.86,5.91,640000,3764370,0.0,,,61,
2019-10-22_00635U,2019-10-22,00635U,期元大S&P黃金,twse,21.49,21.52,21.47,21.52,513200,11035610,-0.08,,,152,
2019-10-22_00636,2019-10-22,00636,國泰中國A50,twse,21.80,21.83,21.58,21.60,651562,14105425,-0.05,,,296,
2019-10-22_00636K,2019-10-22,00636K,國泰中國A50+U,twse,7.06,7.06,7.06,7.06,100,706,-0.03,down,,1,
2019-10-22_00637L,2019-10-22,00637L,元大滬深300正2,twse,18.70,18.80,18.44,18.45,90311700,1677451220,-0.1,,,8624,
2019-10-22_00638R,2019-10-22,00638R,元大滬深300反1,twse,11.78,11.85,11.75,11.83,779000,9204500,0.01,,,127,
2019-10-22_00639,2019-10-22,00639,富邦深100,twse,10.40,10.45,10.39,10.40,1276260,13282760,0.01,,,114,
2019-10-22_00640L,2019-10-22,00640L,富邦日本正2,twse,20.49,20.69,20.49,20.57,441000,9083930,0.29,,,45,
2019-10-22_00641R,2019-10-22,00641R,富邦日本反1,twse,14.43,14.43,14.29,14.40,309000,4419540,-0.03,,,46,
2019-10-22_00642U,2019-10-22,00642U,期元大S&P石油,twse,15.75,15.76,15.68,15.69,3530327,55490216,-0.11,,,1026,
2019-10-22_00643,2019-10-22,00643,群益深証中小,twse,11.93,12.02,11.93,11.97,613000,7333070,0.07,,,153,
2019-10-22_00645,2019-10-22,00645,富邦日本,twse,21.10,21.21,21.01,21.14,76706,1620276,0.04,,,11,
2019-10-22_00646,2019-10-22,00646,元大S&P500,twse,27.95,27.98,27.95,27.97,60720,1698282,0.17,,,35,
2019-10-22_00647L,2019-10-22,00647L,元大S&P500正2,twse,37.04,37.08,37.01,37.06,47000,1741040,0.45,,,15,
2019-10-22_00648R,2019-10-22,00648R,元大S&P500反1,twse,11.88,11.88,11.85,11.85,1298000,15394970,-0.09,,,202,
2019-10-22_00649,2019-10-22,00649,FH香港,twse,20.20,20.30,20.20,20.22,104000,2103390,-0.09,,,29,
2019-10-22_00650L,2019-10-22,00650L,復華香港正2,twse,28.30,28.38,28.11,28.22,270000,7622920,-0.02,,,147,
2019-10-22_00651R,2019-10-22,00651R,復華香港反1,twse,8.45,8.46,8.41,8.44,382000,3223430,-0.01,,,62,
2019-10-22_00652,2019-10-22,00652,富邦印度,twse,23.59,23.59,23.42,23.45,51251,1204312,-0.04,,,37,
2019-10-22_00653L,2019-10-22,00653L,富邦印度正2,twse,28.79,28.82,28.53,28.63,406000,11628200,-0.05,,,169,
2019-10-22_00654R,2019-10-22,00654R,富邦印度反1,twse,13.64,13.64,13.59,13.64,10000,136180,0.0,,,6,
2019-10-22_00655L,2019-10-22,00655L,國泰中國A50正2,twse,35.29,35.48,34.75,34.79,6733000,235547240,-0.21,,,1500,
2019-10-22_00656R,2019-10-22,00656R,國泰中國A50反1,twse,10.73,10.79,10.68,10.79,182000,1958150,0.04,,,26,
2019-10-22_00657,2019-10-22,00657,國泰日經225,twse,28.24,28.30,28.20,28.26,135000,3814170,0.26,,,10,
2019-10-22_00657K,2019-10-22,00657K,國泰日經225+U,twse,9.23,9.23,9.23,9.23,100,923,0.06,up,,1,
2019-10-22_00658L,2019-10-22,00658L,國泰日本正2,twse,36.24,36.44,36.20,36.33,13000,471640,0.56,,,9,
