key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-06-02_0050,2015-06-02,0050,元大台灣50,twse,70.45,70.50,70.00,70.40,4867412,341989139,-0.1,,,1142,
2015-06-02_0051,2015-06-02,0051,元大中型100,twse,29.73,29.73,29.69,29.69,10000,297200,-0.07,,,9,
2015-06-02_0052,2015-06-02,0052,富邦科技,twse,41.65,41.85,41.65,41.76,3000,125260,-0.09,,,3,
2015-06-02_0053,2015-06-02,0053,元大電子,twse,29.70,29.70,29.53,29.53,12000,356050,-0.07,,,5,
2015-06-02_0054,2015-06-02,0054,元大台商50,twse,23.81,23.83,23.81,23.81,5000,119080,0.0,,,5,
2015-06-02_0055,2015-06-02,0055,元大MSCI金融,twse,16.35,16.35,16.20,16.30,514205,8364041,-0.05,,,137,
2015-06-02_0056,2015-06-02,0056,元大高股息,twse,24.68,24.69,24.60,24.65,202232,4981750,-0.03,,,164,
2015-06-02_0057,2015-06-02,0057,富邦摩台,twse,42.52,42.73,42.52,42.65,19000,810480,-0.19,,,6,
2015-06-02_0061,2015-06-02,0061,元大寶滬深,twse,24.40,24.85,24.39,24.54,23930228,587942843,0.43,,,5761,
2015-06-02_006201,2015-06-02,006201,寶富櫃,tpex,13.42,13.50,13.38,13.38,143000,1923180,,,31446000,44,
2015-06-02_006204,2015-06-02,006204,永豐臺灣加權,twse,48.00,48.11,48.00,48.11,23000,1106310,0.03,,,3,
2015-06-02_006205,2015-06-02,006205,富邦上証,twse,41.50,42.19,41.50,41.75,17714250,742123950,0.41,,,2521,
2015-06-02_006206,2015-06-02,006206,元大上證50,twse,35.96,36.58,35.96,36.11,11087000,401813600,0.4,,,1681,
2015-06-02_006207,2015-06-02,006207,復華滬深,twse,31.49,31.72,31.12,31.33,9684150,304028955,0.3,,,1890,
2015-06-02_00631L,2015-06-02,00631L,元大台灣50正2,twse,22.90,23.06,22.75,22.95,1241000,28457850,-0.12,,,314,
2015-06-02_00632R,2015-06-02,00632R,元大台灣50反1,twse,18.41,18.43,18.30,18.36,4568000,83874840,0.04,,,557,
2015-06-02_00633L,2015-06-02,00633L,富邦上証正2,twse,61.00,61.75,59.25,59.40,27409050,1662029650,0.1,,,6586,
2015-06-02_00634R,2015-06-02,00634R,富邦上証反1,twse,9.60,9.71,9.51,9.65,20937605,200745886,-0.07,,,2288,
2015-06-02_00635U,2015-06-02,00635U,期元大S&P黃金,twse,19.74,19.74,19.70,19.72,2126000,41916480,-0.04,,,159,
2015-06-02_00636,2015-06-02,00636,國泰中國A50,twse,21.81,22.16,21.80,21.86,16329000,358925340,0.17,,,1286,
2015-06-02_00637L,2015-06-02,00637L,元大滬深300正2,twse,22.27,22.65,21.68,21.71,84215000,1872479990,0.01,,,10706,
2015-06-02_00638R,2015-06-02,00638R,元大滬深300反1,twse,18.45,18.71,18.35,18.66,7251000,134241140,-0.07,,,583,
2015-06-02_0080,2015-06-02,0080,恒中國,twse,544.00,548.00,535.00,535.00,4400,2380600,-2.0,,,20,
2015-06-02_0081,2015-06-02,0081,恒香港,twse,1040.00,1040.00,1040.00,1040.00,100,104000,0.0,down,,1,
2015-06-02_008201,2015-06-02,008201,BP上證50,twse,108.80,111.80,108.80,109.60,96300,10655045,1.45,,,219,
2015-06-02_01001T,2015-06-02,01001T,土銀富邦R1,twse,17.22,17.22,17.16,17.17,128000,2199090,-0.05,,,24,
2015-06-02_01002T,2015-06-02,01002T,土銀國泰R1,twse,18.77,18.77,18.62,18.68,3079000,57567320,-0.09,,,305,
2015-06-02_01003T,2015-06-02,01003T,兆豐新光R1,twse,14.16,14.16,14.15,14.15,671000,9500750,-0.01,,,32,
2015-06-02_01004T,2015-06-02,01004T,土銀富邦R2,twse,14.47,14.51,14.46,14.50,254000,3679730,0.04,,,33,
2015-06-02_01007T,2015-06-02,01007T,兆豐國泰R2,twse,16.22,16.23,16.15,16.15,827000,13401250,-0.07,,,28,
2015-06-02_1101,2015-06-02,1101,台泥,twse,41.10,41.10,40.30,40.40,8592307,348130375,-0.7,,,4161,
2015-06-02_1102,2015-06-02,1102,亞泥,twse,38.00,38.20,38.00,38.05,3431072,130589040,0.05,,,1961,
2015-06-02_1103,2015-06-02,1103,嘉泥,twse,13.50,13.55,13.45,13.50,239811,3232244,-0.05,,,80,
2015-06-02_1104,2015-06-02,1104,環泥,twse,29.15,29.20,29.10,29.20,200064,5831561,0.05,,,79,
2015-06-02_1108,2015-06-02,1108,幸福,twse,11.35,11.35,11.20,11.20,508800,5757167,-0.15,,,158,
2015-06-02_1109,2015-06-02,1109,信大,twse,13.55,13.75,13.45,13.55,22523,305360,-0.05,,,20,
2015-06-02_1110,2015-06-02,1110,東泥,twse,15.40,15.40,14.65,15.25,310798,4674699,-0.15,,,200,
2015-06-02_1201,2015-06-02,1201,味全,twse,22.10,22.15,21.85,21.85,546228,12003734,-0.2,,,243,
2015-06-02_1203,2015-06-02,1203,味王,twse,23.10,23.35,23.05,23.35,19129,442042,0.25,,,14,
2015-06-02_1210,2015-06-02,1210,大成,twse,23.50,23.50,23.20,23.20,1454794,33905562,-0.35,,,885,
2015-06-02_1213,2015-06-02,1213,大飲,twse,21.60,21.90,21.60,21.90,43000,935500,0.3,,,22,
2015-06-02_1215,2015-06-02,1215,卜蜂,twse,26.85,26.90,26.60,26.60,734645,19626464,-0.25,,,461,
2015-06-02_1216,2015-06-02,1216,統一,twse,54.00,55.00,53.80,54.80,11150008,609416394,0.9,,,5360,
2015-06-02_1217,2015-06-02,1217,愛之味,twse,7.83,7.89,7.83,7.86,562194,4418829,0.03,,,197,
2015-06-02_1218,2015-06-02,1218,泰山,twse,12.30,12.30,12.10,12.10,475541,5792615,-0.2,,,152,
2015-06-02_1219,2015-06-02,1219,福壽,twse,15.00,15.00,14.70,14.80,129352,1908959,-0.1,,,52,
2015-06-02_1220,2015-06-02,1220,台榮,twse,10.60,10.60,10.45,10.60,27043,285348,0.0,,,22,
2015-06-02_1225,2015-06-02,1225,福懋油,twse,20.95,20.95,20.95,20.95,2456,51476,-0.2,down,,4,
2015-06-02_1227,2015-06-02,1227,佳格,twse,77.70,79.70,77.30,79.60,1231446,97209005,1.6,,,803,
2015-06-02_1229,2015-06-02,1229,聯華,twse,21.50,21.60,21.50,21.50,420510,9064310,0.0,,,318,
2015-06-02_1231,2015-06-02,1231,聯華食,twse,32.60,33.10,32.50,32.65,272461,8880139,0.05,,,143,
2015-06-02_1232,2015-06-02,1232,大統益,twse,78.00,78.20,78.00,78.10,24250,1894198,0.0,,,26,
2015-06-02_1233,2015-06-02,1233,天仁,twse,45.00,45.00,44.90,44.90,24560,1105182,0.0,,,23,
2015-06-02_1234,2015-06-02,1234,黑松,twse,37.55,37.70,37.45,37.45,69750,2616373,-0.25,,,42,
2015-06-02_1235,2015-06-02,1235,興泰,twse,19.90,19.90,19.60,19.90,79123,1562173,-0.1,,,44,
2015-06-02_1236,2015-06-02,1236,宏亞,twse,25.55,25.90,25.50,25.90,30248,774883,0.3,,,21,
2015-06-02_1256,2015-06-02,1256,F-鮮活,tpex,202.00,203.50,199.00,199.00,14000,2817500,,,24696000,14,
2015-06-02_1258,2015-06-02,1258,F-其祥,tpex,33.50,33.60,33.00,33.30,65000,2164400,,,34000000,29,
2015-06-02_1259,2015-06-02,1259,安心,tpex,65.20,65.20,65.20,65.20,1000,65200,0.10,up,32389500,1,
2015-06-02_1262,2015-06-02,1262,綠悅-KY,twse,139.00,141.50,137.00,138.00,714150,99722124,-1.0,,,339,
2015-06-02_1264,2015-06-02,1264,德麥,tpex,222.00,226.00,221.00,223.00,59000,13183500,1.00,,30632700,48,
2015-06-02_1301,2015-06-02,1301,台塑,twse,74.90,76.00,74.70,75.70,4679924,352954146,1.0,,,2421,
2015-06-02_1303,2015-06-02,1303,南亞,twse,72.10,73.40,71.60,73.10,5663642,412839780,1.1,,,2902,
