key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-09-22_006201,2015-09-22,006201,寶富櫃,tpex,10.87,10.88,10.85,10.87,8000,86900,0.14,,31446000,6,
2015-09-22_1256,2015-09-22,1256,F-鮮活,tpex,148.00,149.00,147.00,149.00,14000,2071000,,,27165600,13,
2015-09-22_1258,2015-09-22,1258,F-其祥,tpex,40.95,41.75,40.95,41.20,131000,5419200,,,34000000,81,
2015-09-22_1259,2015-09-22,1259,安心,tpex,59.00,59.10,58.70,58.70,13000,765400,0.20,,32389500,10,
2015-09-22_1264,2015-09-22,1264,德麥,tpex,184.00,185.00,184.00,184.00,33000,6083000,0.00,,30632700,31,
2015-09-22_1333,2015-09-22,1333,恩得利,tpex,5.30,5.30,5.23,5.24,67000,352830,0.02,,102525625,24,
2015-09-22_1336,2015-09-22,1336,台翰,tpex,8.37,8.39,8.19,8.35,24000,198520,,,62753230,14,
2015-09-22_1565,2015-09-22,1565,精華,tpex,414.00,416.00,408.50,414.00,216000,89233500,5.00,,50416516,196,
2015-09-22_1566,2015-09-22,1566,捷邦,tpex,22.20,22.40,21.75,22.15,1114000,24627500,0.40,,66867028,611,
2015-09-22_1569,2015-09-22,1569,濱川,tpex,9.60,9.60,9.38,9.41,25000,235370,0.03,,93784745,15,
2015-09-22_1570,2015-09-22,1570,力肯,tpex,19.10,19.50,19.00,19.40,1313000,25246350,0.35,,51500839,639,
2015-09-22_1580,2015-09-22,1580,新麥,tpex,121.00,125.50,121.00,122.50,184000,22838000,2.00,,48531634,146,
2015-09-22_1584,2015-09-22,1584,精剛,tpex,14.45,14.50,14.20,14.25,254000,3655000,,,103470533,126,
2015-09-22_1586,2015-09-22,1586,和勤,tpex,22.20,22.30,22.05,22.25,65000,1441700,,,46643273,48,
2015-09-22_1593,2015-09-22,1593,祺驊,tpex,40.00,40.00,39.50,39.50,8000,319000,0.15,,30300560,8,
2015-09-22_1595,2015-09-22,1595,川寶,tpex,54.00,54.50,53.80,54.00,19000,1026700,,,38687448,16,
2015-09-22_1597,2015-09-22,1597,直得,tpex,27.10,27.20,26.50,26.90,64000,1715450,,,59233799,47,
2015-09-22_1599,2015-09-22,1599,宏佳騰,tpex,47.30,48.20,47.00,47.45,703000,33372400,0.15,,44980521,516,
2015-09-22_1752,2015-09-22,1752,南光,tpex,46.25,46.70,45.10,46.45,3751000,172366650,,,91235059,2113,
2015-09-22_1777,2015-09-22,1777,生泰,tpex,73.40,74.00,72.70,74.00,45000,3313100,0.10,,30059550,34,
2015-09-22_1781,2015-09-22,1781,合世,tpex,26.25,26.30,25.75,26.00,249000,6453550,,,47407605,173,
2015-09-22_1784,2015-09-22,1784,訊聯,tpex,29.80,30.15,29.50,29.95,161000,4814700,,,49688924,118,
2015-09-22_1785,2015-09-22,1785,光洋科,tpex,19.50,19.75,19.50,19.70,139000,2731800,0.05,,408564346,73,
2015-09-22_1787,2015-09-22,1787,福盈科,tpex,21.30,21.35,21.10,21.10,292000,6188650,0.05,,72004504,141,
2015-09-22_1788,2015-09-22,1788,杏昌,tpex,90.40,90.50,89.50,90.30,35000,3150100,,,35000000,32,
2015-09-22_1795,2015-09-22,1795,美時,tpex,74.10,74.90,73.70,74.30,1843000,136714900,,,238491744,1362,
2015-09-22_1799,2015-09-22,1799,易威,tpex,31.30,32.25,31.30,31.40,535000,16907400,,,65411393,343,
