key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2025-07-16_0050,2025-07-16,0050,元大台灣50,twse,50.15,50.70,50.15,50.40,92296251,4662017863,0.4,,,54882,
2025-07-16_0051,2025-07-16,0051,元大中型100,twse,76.50,76.55,76.10,76.40,61181,4674713,0.65,,,275,
2025-07-16_0052,2025-07-16,0052,富邦科技,twse,195.30,197.20,195.30,196.85,1160356,227964379,2.55,,,1590,
2025-07-16_0053,2025-07-16,0053,元大電子,twse,107.30,107.30,106.75,106.80,27274,2918114,1.05,,,122,
2025-07-16_0055,2025-07-16,0055,元大MSCI金融,twse,29.63,29.90,29.63,29.81,156939,4685234,0.18,,,418,
2025-07-16_0056,2025-07-16,0056,元大高股息,twse,35.26,35.56,35.25,35.48,54924643,1948741303,0.22,,,24057,
2025-07-16_0057,2025-07-16,0057,富邦摩台,twse,148.00,149.30,147.85,148.70,81821,12158475,1.15,,,115,
2025-07-16_0061,2025-07-16,0061,元大寶滬深,twse,18.27,18.37,18.25,18.25,120035,2194506,0.02,,,185,
2025-07-16_006201,2025-07-16,006201,元大富櫃50,tpex,20.45,20.55,20.41,20.49,37000,757860,0.20,,18946000,27,
2025-07-16_006203,2025-07-16,006203,元大MSCI台灣,twse,92.30,92.60,92.30,92.40,6626,611938,1.0,,,102,
2025-07-16_006204,2025-07-16,006204,永豐臺灣加權,twse,118.45,118.45,118.45,118.45,4292,505576,1.9,up,,112,
2025-07-16_006205,2025-07-16,006205,富邦上証,twse,31.38,31.50,31.19,31.23,1095182,34269141,-0.1,,,799,
2025-07-16_006206,2025-07-16,006206,元大上證50,twse,30.24,30.30,29.91,29.95,81694,2455373,-0.29,,,192,
2025-07-16_006207,2025-07-16,006207,復華滬深,twse,23.85,24.03,23.82,23.82,37487,894703,-0.02,,,75,
2025-07-16_006208,2025-07-16,006208,富邦台50,twse,116.55,117.60,116.55,117.20,14178674,1661921332,0.0,,,13627,
2025-07-16_00631L,2025-07-16,00631L,元大台灣50正2,twse,227.90,232.85,227.85,230.65,8802154,2033611787,3.95,,,8913,
2025-07-16_00632R,2025-07-16,00632R,元大台灣50反1,twse,21.25,21.25,21.02,21.08,63947150,1349065262,-0.19,,,10611,
2025-07-16_00633L,2025-07-16,00633L,富邦上証正2,twse,39.40,39.58,38.94,39.03,4286653,167754136,-0.22,,,1056,
2025-07-16_00634R,2025-07-16,00634R,富邦上証反1,twse,3.63,3.64,3.63,3.64,285004,1036663,0.0,,,25,
2025-07-16_00635U,2025-07-16,00635U,期元大S&P黃金,twse,36.40,36.47,36.33,36.46,1672517,60847871,-0.25,,,852,
2025-07-16_00636,2025-07-16,00636,國泰中國A50,twse,21.95,22.01,21.78,21.84,2041624,44666722,-0.09,,,1064,
2025-07-16_00636K,2025-07-16,00636K,國泰中國A50+U,twse,7.47,7.47,7.47,7.47,200,1494,-0.02,down,,2,
2025-07-16_00637L,2025-07-16,00637L,元大滬深300正2,twse,15.72,15.74,15.50,15.52,35952917,560753762,-0.08,,,3946,
2025-07-16_00638R,2025-07-16,00638R,元大滬深300反1,twse,7.53,7.57,7.50,7.55,568049,4283847,0.02,,,43,
2025-07-16_00639,2025-07-16,00639,富邦深100,twse,11.12,11.15,11.07,11.07,1746245,19394859,0.02,,,424,
2025-07-16_00640L,2025-07-16,00640L,富邦日本正2,twse,53.45,53.45,52.90,53.20,158888,8451485,0.05,,,139,
2025-07-16_00641R,2025-07-16,00641R,富邦日本反1,twse,5.62,5.65,5.62,5.62,624170,3512406,-0.03,,,39,
2025-07-16_00642U,2025-07-16,00642U,期元大S&P石油,twse,16.44,16.46,16.40,16.44,1304859,21456307,-0.01,,,288,
2025-07-16_00643,2025-07-16,00643,群益深証中小,twse,12.50,12.54,12.47,12.49,2451044,30633561,0.06,,,157,
2025-07-16_00645,2025-07-16,00645,富邦日本,twse,39.11,39.11,38.95,39.05,237218,9263870,0.01,,,310,
2025-07-16_00646,2025-07-16,00646,元大S&P500,twse,57.45,57.45,57.25,57.35,1479107,84809821,-0.4,,,1979,
2025-07-16_00647L,2025-07-16,00647L,元大S&P500正2,twse,96.15,96.20,95.95,95.95,191227,18375966,-1.85,,,243,
2025-07-16_00648R,2025-07-16,00648R,元大S&P500反1,twse,4.68,4.69,4.67,4.69,5554551,26026988,0.05,,,125,
2025-07-16_00650L,2025-07-16,00650L,復華香港正2,twse,15.49,15.85,15.48,15.50,16003412,250272744,0.37,,,2171,
2025-07-16_00651R,2025-07-16,00651R,復華香港反1,twse,5.60,5.64,5.56,5.61,1447493,8090007,-0.06,,,154,
2025-07-16_00652,2025-07-16,00652,富邦印度,twse,35.90,35.99,35.81,35.85,139719,5009396,-0.05,,,275,
2025-07-16_00653L,2025-07-16,00653L,富邦印度正2,twse,56.55,56.65,56.35,56.35,330717,18675283,-0.4,,,105,
2025-07-16_00654R,2025-07-16,00654R,富邦印度反1,twse,6.24,6.25,6.24,6.25,272002,1697522,0.0,,,11,
2025-07-16_00655L,2025-07-16,00655L,國泰中國A50正2,twse,27.31,27.40,26.99,27.09,2898075,78638314,-0.1,,,392,
2025-07-16_00656R,2025-07-16,00656R,國泰中國A50反1,twse,6.65,6.69,6.65,6.69,259019,1723155,0.01,,,15,
2025-07-16_00657,2025-07-16,00657,國泰日經225,twse,46.38,46.60,46.30,46.38,110816,5143644,0.13,,,100,
2025-07-16_00657K,2025-07-16,00657K,國泰日經225+U,twse,15.88,15.88,15.88,15.88,200,3176,0.07,up,,2,
2025-07-16_00660,2025-07-16,00660,元大歐洲50,twse,38.94,38.94,38.80,38.90,75578,2942732,-0.2,,,332,
2025-07-16_00661,2025-07-16,00661,元大日經225,twse,50.55,50.80,50.45,50.65,163367,8267707,0.25,,,204,
2025-07-16_00662,2025-07-16,00662,富邦NASDAQ,twse,86.35,86.40,86.25,86.30,2178676,188063670,-0.3,,,2254,
2025-07-16_00663L,2025-07-16,00663L,國泰臺灣加權正2,twse,29.85,30.49,29.82,30.24,5485547,165684685,0.51,,,2104,
2025-07-16_00664R,2025-07-16,00664R,國泰臺灣加權反1,twse,3.43,3.44,3.39,3.41,19939509,67957976,-0.04,,,1412,
2025-07-16_00665L,2025-07-16,00665L,富邦恒生國企正2,twse,10.49,10.74,10.49,10.50,50193269,532260562,0.29,,,4806,
2025-07-16_00666R,2025-07-16,00666R,富邦恒生國企反1,twse,9.00,9.00,8.86,8.97,797830,7115172,-0.14,,,124,
2025-07-16_00668,2025-07-16,00668,國泰美國道瓊,twse,47.16,47.16,47.08,47.11,149116,7024660,-0.52,,,151,
2025-07-16_00668K,2025-07-16,00668K,國泰美國道瓊+U,twse,16.07,16.07,16.07,16.07,200,3214,-0.16,down,,2,
2025-07-16_00669R,2025-07-16,00669R,國泰美國道瓊反1,twse,6.04,6.06,6.04,6.06,2531139,15301052,0.09,,,259,
2025-07-16_00670L,2025-07-16,00670L,富邦NASDAQ正2,twse,138.40,138.75,138.30,138.55,624306,86517889,-1.65,,,871,
2025-07-16_00671R,2025-07-16,00671R,富邦NASDAQ反1,twse,3.16,3.17,3.15,3.16,13974080,44137780,0.02,,,225,
2025-07-16_00673R,2025-07-16,00673R,期元大S&P原油反1,twse,6.51,6.53,6.50,6.51,12129202,79035265,0.0,,,422,
2025-07-16_00674R,2025-07-16,00674R,期元大S&P黃金反1,twse,7.57,7.59,7.55,7.56,828620,6275263,0.06,,,93,
2025-07-16_00675L,2025-07-16,00675L,富邦臺灣加權正2,twse,90.65,92.65,90.65,91.90,7579669,696181439,1.5,,,4731,
2025-07-16_00676R,2025-07-16,00676R,富邦臺灣加權反1,twse,11.67,11.67,11.52,11.57,3534632,40903157,-0.12,,,644,
2025-07-16_00678,2025-07-16,00678,群益那斯達克生技,twse,25.04,25.08,25.00,25.02,377182,9443704,-0.71,,,132,
2025-07-16_00679B,2025-07-16,00679B,元大美債20年,tpex,24.70,24.73,24.67,24.73,52301000,1291759540,-0.05,,8981192000,10969,
2025-07-16_00680L,2025-07-16,00680L,元大美債20正2,twse,6.73,6.75,6.72,6.75,52760351,355336416,-0.06,,,3510,
2025-07-16_00681R,2025-07-16,00681R,元大美債20反1,twse,21.33,21.37,21.33,21.37,35000,747230,0.12,,,9,
2025-07-16_00682U,2025-07-16,00682U,期元大美元指數,twse,20.03,20.08,20.03,20.08,4000,80190,0.14,,,3,
2025-07-16_00683L,2025-07-16,00683L,期元大美元指正2,twse,20.46,20.51,20.46,20.48,172935,3544161,0.19,,,52,
2025-07-16_00684R,2025-07-16,00684R,期元大美元指反1,twse,15.78,15.78,15.72,15.72,164100,2581460,-0.1,,,33,
2025-07-16_00685L,2025-07-16,00685L,群益臺灣加權正2,twse,81.15,83.00,81.15,82.30,983890,80966045,1.4,,,693,
2025-07-16_00686R,2025-07-16,00686R,群益臺灣加權反1,twse,2.09,2.09,2.06,2.07,7121492,14728352,-0.02,,,332,
2025-07-16_00687B,2025-07-16,00687B,國泰20年美債,tpex,25.63,25.65,25.60,25.65,25353000,649741610,-0.07,,7218733575,4930,
2025-07-16_00687C,2025-07-16,00687C,國泰20年美債+櫃U,tpex,8.94,8.94,8.94,8.94,52400,468456,-0.05,down,2722268,11,
2025-07-16_00688L,2025-07-16,00688L,國泰20年美債正2,twse,6.69,6.72,6.69,6.72,17526683,117449947,-0.05,,,1634,
2025-07-16_00689R,2025-07-16,00689R,國泰20年美債反1,twse,21.84,21.84,21.83,21.84,9000,196550,0.11,,,5,
2025-07-16_00690,2025-07-16,00690,兆豐藍籌30,twse,35.65,36.22,35.65,36.09,1322091,47708951,0.44,,,610,
2025-07-16_00692,2025-07-16,00692,富邦公司治理,twse,45.49,45.94,45.49,45.80,3164726,144776981,0.0,,,1731,
