key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2024-12-24_0050,2024-12-24,0050,元大台灣50,twse,198.50,199.10,197.50,197.80,8651119,1714309024,0.55,,,10906,
2024-12-24_0051,2024-12-24,0051,元大中型100,twse,77.70,77.70,77.00,77.10,35803,2772497,0.1,,,258,
2024-12-24_0052,2024-12-24,0052,富邦科技,twse,196.00,196.50,194.55,194.75,749828,146532724,0.4,,,1291,
2024-12-24_0053,2024-12-24,0053,元大電子,twse,104.30,104.30,104.15,104.15,23221,2420397,0.05,,,118,
2024-12-24_0055,2024-12-24,0055,元大MSCI金融,twse,28.41,28.54,28.35,28.40,96080,2731253,0.06,,,174,
2024-12-24_0056,2024-12-24,0056,元大高股息,twse,36.90,37.08,36.90,36.96,13747893,508513250,0.11,,,10045,
2024-12-24_0057,2024-12-24,0057,富邦摩台,twse,145.40,145.45,145.00,145.00,22980,3334215,0.7,,,115,
2024-12-24_0061,2024-12-24,0061,元大寶滬深,twse,19.50,19.64,19.46,19.60,455688,8923948,0.09,,,171,
2024-12-24_006201,2024-12-24,006201,元大富櫃50,tpex,22.67,22.80,22.65,22.74,114000,2590950,0.19,,16946000,60,
2024-12-24_006203,2024-12-24,006203,元大MSCI台灣,twse,93.20,93.20,92.40,92.40,7211,668721,0.15,,,111,
2024-12-24_006204,2024-12-24,006204,永豐臺灣加權,twse,116.55,116.55,115.75,115.75,9890,1147177,0.05,,,105,
2024-12-24_006205,2024-12-24,006205,富邦上証,twse,33.39,33.46,33.19,33.44,474288,15855869,0.11,,,164,
2024-12-24_006206,2024-12-24,006206,元大上證50,twse,31.60,31.93,31.36,31.73,103550,3283183,0.13,,,122,
2024-12-24_006207,2024-12-24,006207,復華滬深,twse,25.26,25.50,25.26,25.45,250028,6337098,0.06,,,115,
2024-12-24_006208,2024-12-24,006208,富邦台50,twse,115.00,115.45,114.50,114.55,9118713,1047149888,0.25,,,11357,
2024-12-24_00631L,2024-12-24,00631L,元大台灣50正2,twse,245.30,245.95,242.90,243.05,4331318,1059340289,0.15,,,4416,
2024-12-24_00632R,2024-12-24,00632R,元大台灣50反1,twse,22.68,22.79,22.66,22.78,12722264,288812599,-0.03,,,2658,
2024-12-24_00633L,2024-12-24,00633L,富邦上証正2,twse,40.60,41.34,40.42,41.21,7304630,299441925,0.45,,,1502,
2024-12-24_00634R,2024-12-24,00634R,富邦上証反1,twse,4.01,4.01,3.97,3.98,17000,67910,-0.02,,,5,
2024-12-24_00635U,2024-12-24,00635U,期元大S&P黃金,twse,29.83,29.89,29.82,29.88,255992,7642737,-0.08,,,266,
2024-12-24_00636,2024-12-24,00636,國泰中國A50,twse,23.15,23.30,23.02,23.28,695242,16158982,0.13,,,264,
2024-12-24_00636K,2024-12-24,00636K,國泰中國A50+U,twse,7.15,7.15,7.15,7.15,200,1430,0.03,up,,2,
2024-12-24_00637L,2024-12-24,00637L,元大滬深300正2,twse,16.47,16.75,16.39,16.71,67326671,1117932486,0.19,,,7715,
2024-12-24_00638R,2024-12-24,00638R,元大滬深300反1,twse,8.42,8.47,8.36,8.38,677340,5671571,-0.04,,,71,
2024-12-24_00639,2024-12-24,00639,富邦深100,twse,12.10,12.23,12.10,12.22,831635,10143314,0.06,,,247,
2024-12-24_00640L,2024-12-24,00640L,富邦日本正2,twse,52.80,52.90,52.60,52.75,146019,7694289,0.0,,,65,
2024-12-24_00641R,2024-12-24,00641R,富邦日本反1,twse,6.09,6.11,6.09,6.11,179214,1092247,0.02,,,28,
2024-12-24_00642U,2024-12-24,00642U,期元大S&P石油,twse,16.57,16.58,16.51,16.54,2568548,42440216,-0.09,,,210,
2024-12-24_00643,2024-12-24,00643,群益深証中小,twse,13.14,13.27,13.12,13.25,7283098,96166668,0.07,,,290,
2024-12-24_00645,2024-12-24,00645,富邦日本,twse,37.70,37.70,37.57,37.65,306552,11532575,0.02,,,157,
2024-12-24_00646,2024-12-24,00646,元大S&P500,twse,61.00,61.10,61.00,61.00,1429228,87277509,0.15,,,1014,
2024-12-24_00647L,2024-12-24,00647L,元大S&P500正2,twse,100.95,100.95,100.70,100.85,244200,24613894,0.1,,,175,
2024-12-24_00648R,2024-12-24,00648R,元大S&P500反1,twse,5.13,5.15,5.13,5.15,482381,2478977,0.01,,,39,
2024-12-24_00650L,2024-12-24,00650L,復華香港正2,twse,12.02,12.32,12.02,12.32,14426361,176258256,0.36,,,1678,
2024-12-24_00651R,2024-12-24,00651R,復華香港反1,twse,7.53,7.53,7.45,7.45,239994,1793982,-0.12,,,59,
2024-12-24_00652,2024-12-24,00652,富邦印度,twse,37.76,37.81,37.60,37.78,680608,25640278,0.02,,,434,
2024-12-24_00653L,2024-12-24,00653L,富邦印度正2,twse,57.75,58.20,57.20,58.05,238442,13754902,-0.05,,,179,
2024-12-24_00654R,2024-12-24,00654R,富邦印度反1,twse,6.68,6.68,6.63,6.64,82000,545370,0.01,,,23,
2024-12-24_00655L,2024-12-24,00655L,國泰中國A50正2,twse,27.51,28.00,27.36,27.95,3510653,97268141,0.31,,,704,
2024-12-24_00656R,2024-12-24,00656R,國泰中國A50反1,twse,7.47,7.48,7.40,7.40,121198,899058,-0.05,,,32,
2024-12-24_00657,2024-12-24,00657,國泰日經225,twse,45.60,45.65,45.60,45.60,5005,228143,-0.21,,,69,
2024-12-24_00657K,2024-12-24,00657K,國泰日經225+U,twse,14.00,14.00,14.00,14.00,200,2800,0.0,down,,2,
2024-12-24_00660,2024-12-24,00660,元大歐洲50,twse,35.04,35.04,35.04,35.04,2692,94285,-0.09,down,,88,
2024-12-24_00661,2024-12-24,00661,元大日經225,twse,49.83,49.83,49.70,49.71,1385214,68878846,-0.23,,,154,
2024-12-24_00662,2024-12-24,00662,富邦NASDAQ,twse,90.50,90.55,90.35,90.50,2108095,190674831,0.3,,,1268,
2024-12-24_00663L,2024-12-24,00663L,國泰臺灣加權正2,twse,224.00,224.00,221.75,221.75,18869,4212481,0.35,,,33,
2024-12-24_00664R,2024-12-24,00664R,國泰臺灣加權反1,twse,3.66,3.68,3.66,3.68,8195402,30064408,0.0,,,447,
2024-12-24_00665L,2024-12-24,00665L,富邦恒生國企正2,twse,8.27,8.50,8.26,8.49,49813470,419286438,0.28,,,3790,
2024-12-24_00666R,2024-12-24,00666R,富邦恒生國企反1,twse,12.26,12.26,12.13,12.15,84699,1032490,-0.19,,,27,
2024-12-24_00668,2024-12-24,00668,國泰美國道瓊,twse,51.00,51.00,50.90,50.95,143342,7302570,-0.1,,,216,
2024-12-24_00668K,2024-12-24,00668K,國泰美國道瓊+U,twse,15.58,15.58,15.58,15.58,200,3116,0.02,up,,2,
2024-12-24_00669R,2024-12-24,00669R,國泰美國道瓊反1,twse,6.63,6.65,6.63,6.65,876000,5815410,0.03,,,68,
2024-12-24_00670L,2024-12-24,00670L,富邦NASDAQ正2,twse,139.20,139.30,138.85,139.15,1085929,151062109,0.2,,,673,
2024-12-24_00671R,2024-12-24,00671R,富邦NASDAQ反1,twse,3.44,3.45,3.44,3.45,3059808,10550744,0.0,,,147,
2024-12-24_00673R,2024-12-24,00673R,期元大S&P原油反1,twse,7.43,7.45,7.42,7.43,5886195,43749733,0.03,,,262,
2024-12-24_00674R,2024-12-24,00674R,期元大S&P黃金反1,twse,9.69,9.69,9.67,9.68,355360,3441200,0.05,,,41,
2024-12-24_00675L,2024-12-24,00675L,富邦臺灣加權正2,twse,98.10,98.10,96.90,96.95,3505614,342158661,0.2,,,2631,
2024-12-24_00676R,2024-12-24,00676R,富邦臺灣加權反1,twse,2.04,2.06,2.04,2.06,8578528,17533587,0.0,,,265,
2024-12-24_00678,2024-12-24,00678,群益那斯達克生技,twse,28.13,28.13,28.06,28.13,408260,11472081,0.0,,,109,
2024-12-24_00679B,2024-12-24,00679B,元大美債20年,tpex,28.39,28.40,28.36,28.38,50405000,1430337620,-0.19,,10518192000,15963,
2024-12-24_00680L,2024-12-24,00680L,元大美債20正2,twse,7.54,7.55,7.52,7.53,52400761,394823663,-0.13,,,5739,
2024-12-24_00681R,2024-12-24,00681R,元大美債20反1,twse,21.44,21.54,21.44,21.52,141000,3031730,0.15,,,26,
2024-12-24_00682U,2024-12-24,00682U,期元大美元指數,twse,22.00,22.00,22.00,22.00,5000,110000,0.08,up,,3,
2024-12-24_00683L,2024-12-24,00683L,期元大美元指正2,twse,24.51,24.73,24.51,24.73,125100,3087340,0.22,,,29,
2024-12-24_00684R,2024-12-24,00684R,期元大美元指反1,twse,14.74,14.74,14.67,14.68,25010,367107,-0.06,,,8,
2024-12-24_00685L,2024-12-24,00685L,群益臺灣加權正2,twse,87.25,87.45,86.45,86.55,510437,44440882,0.25,,,401,
2024-12-24_00686R,2024-12-24,00686R,群益臺灣加權反1,twse,2.23,2.23,2.22,2.22,1107799,2461035,-0.02,,,31,
2024-12-24_00687B,2024-12-24,00687B,國泰20年美債,tpex,29.50,29.51,29.46,29.48,49331000,1454273010,-0.20,,8385287000,13227,
2024-12-24_00688L,2024-12-24,00688L,國泰20年美債正2,twse,7.49,7.50,7.47,7.48,21495651,160864188,-0.12,,,2878,
2024-12-24_00689R,2024-12-24,00689R,國泰20年美債反1,twse,22.28,22.31,22.28,22.31,110000,2450910,0.18,,,11,
2024-12-24_00690,2024-12-24,00690,兆豐藍籌30,twse,35.51,35.64,35.39,35.40,465325,16515884,0.02,,,299,
2024-12-24_00692,2024-12-24,00692,富邦公司治理,twse,45.35,45.55,45.15,45.15,1680337,76135622,0.11,,,1365,
2024-12-24_00693U,2024-12-24,00693U,期街口S&P黃豆,twse,19.52,19.55,19.46,19.48,176303,3439305,-0.16,,,64,
2024-12-24_00694B,2024-12-24,00694B,富邦美債1-3,tpex,42.38,42.42,42.38,42.39,90000,3816830,0.01,,185576000,20,
2024-12-24_00695B,2024-12-24,00695B,富邦美債7-10,tpex,35.51,35.54,35.50,35.50,146000,5185860,-0.12,,33686000,24,
2024-12-24_00696B,2024-12-24,00696B,富邦美債20年,tpex,30.70,30.72,30.68,30.69,3753000,115213490,-0.21,,1060181000,279,
2024-12-24_00697B,2024-12-24,00697B,元大美債7-10,tpex,35.85,35.85,35.79,35.83,262000,9389500,-0.08,,49712000,66,
2024-12-24_00700,2024-12-24,00700,富邦恒生國企,twse,14.98,15.23,14.98,15.17,314903,4776947,0.19,,,161,
2024-12-24_00701,2024-12-24,00701,國泰股利精選30,twse,29.21,29.31,29.16,29.31,200559,5866952,0.13,,,227,
2024-12-24_00702,2024-12-24,00702,國泰標普低波高息,twse,25.17,25.17,25.14,25.16,13164,331056,0.05,,,44,
2024-12-24_00703,2024-12-24,00703,台新MSCI中國,twse,17.24,17.50,17.24,17.49,108438,1895113,0.2,,,105,
2024-12-24_00706L,2024-12-24,00706L,期元大S&P日圓正2,twse,5.68,5.72,5.68,5.72,5759626,32864182,-0.03,,,648,
2024-12-24_00708L,2024-12-24,00708L,期元大S&P黃金正2,twse,39.05,39.14,39.00,39.11,430533,16819260,-0.26,,,250,
2024-12-24_00709,2024-12-24,00709,富邦歐洲,twse,28.58,28.60,28.58,28.58,10100,288362,0.0,,,98,
2024-12-24_00710B,2024-12-24,00710B,復華彭博非投等債,twse,19.80,19.81,19.78,19.78,282372,5587223,-0.02,,,65,
2024-12-24_00711B,2024-12-24,00711B,復華彭博新興債,twse,16.04,16.04,16.02,16.02,49404,791914,-0.08,,,87,
2024-12-24_00712,2024-12-24,00712,復華富時不動產,twse,9.35,9.35,9.32,9.34,19792184,184691538,-0.05,,,6478,
2024-12-24_00713,2024-12-24,00713,元大台灣高息低波,twse,54.05,54.10,53.75,53.75,6512870,351195336,-0.1,,,10082,
2024-12-24_00714,2024-12-24,00714,群益道瓊美國地產,twse,20.95,20.95,20.92,20.94,30648,641895,0.08,,,88,
2024-12-24_00715L,2024-12-24,00715L,期街口布蘭特正2,twse,13.08,13.11,13.03,13.09,13714851,179290882,-0.07,,,1122,
2024-12-24_00717,2024-12-24,00717,富邦美國特別股,twse,16.03,16.03,16.00,16.01,13287,212820,-0.06,,,86,
2024-12-24_00718B,2024-12-24,00718B,富邦中國政策債,tpex,21.00,21.03,21.00,21.03,109000,2292020,0.04,,328001000,8,
2024-12-24_00719B,2024-12-24,00719B,元大美債1-3,tpex,32.15,32.21,32.12,32.20,1633000,52531440,0.02,,411514000,311,
2024-12-24_00720B,2024-12-24,00720B,元大投資級公司債,tpex,35.09,35.10,35.02,35.08,7866000,275804230,-0.12,,4288109000,2034,
2024-12-24_00722B,2024-12-24,00722B,群益投資級電信債,tpex,38.37,38.37,38.25,38.32,3346000,128209430,-0.18,,1534739000,280,
2024-12-24_00723B,2024-12-24,00723B,群益投資級科技債,tpex,33.30,33.30,33.22,33.26,121000,4023480,-0.14,,1505583000,16,
2024-12-24_00724B,2024-12-24,00724B,群益投資級金融債,tpex,34.91,34.94,34.88,34.94,10170000,355125940,-0.11,,2850275000,898,
2024-12-24_00725B,2024-12-24,00725B,國泰投資級公司債,tpex,37.38,37.38,37.33,37.34,8138000,303978640,-0.16,,3356206000,2513,
2024-12-24_00726B,2024-12-24,00726B,國泰新興投等債,tpex,34.09,34.09,34.00,34.08,310000,10553400,-0.02,,1163489000,58,
2024-12-24_00727B,2024-12-24,00727B,國泰優選非投等債,tpex,41.26,41.26,41.19,41.19,162000,6679400,-0.09,,88689000,19,
2024-12-24_00728,2024-12-24,00728,第一金工業30,twse,32.49,32.52,32.25,32.25,228766,7411429,0.06,,,105,
2024-12-24_00730,2024-12-24,00730,富邦臺灣優質高息,twse,22.58,22.62,22.41,22.41,298872,6736333,-0.14,,,255,
2024-12-24_00731,2024-12-24,00731,復華富時高息低波,twse,68.00,68.20,67.95,67.95,655749,44607684,0.2,,,408,
2024-12-24_00733,2024-12-24,00733,富邦臺灣中小,twse,52.90,53.15,52.50,52.50,632278,33415047,-0.1,,,873,
2024-12-24_00734B,2024-12-24,00734B,台新JPM新興債,tpex,15.51,15.60,15.51,15.59,503000,7841550,-0.05,,29979000,14,
2024-12-24_00735,2024-12-24,00735,國泰臺韓科技,twse,32.90,32.98,32.80,32.84,138157,4538041,-0.06,,,125,
2024-12-24_00736,2024-12-24,00736,國泰新興市場,twse,23.50,23.50,23.39,23.49,111481,2613553,0.09,,,108,
2024-12-24_00737,2024-12-24,00737,國泰AI機器人,twse,32.99,32.99,32.95,32.95,85342,2812665,0.04,,,130,
2024-12-24_00738U,2024-12-24,00738U,期元大道瓊白銀,twse,26.59,26.69,26.57,26.68,602571,16042851,0.09,,,142,
2024-12-24_00739,2024-12-24,00739,元大MSCI A股,twse,22.92,23.00,22.92,23.00,53106,1217729,0.08,,,80,
2024-12-24_00740B,2024-12-24,00740B,富邦全球投等債,tpex,40.20,40.20,40.08,40.09,3255000,130546510,-0.17,,1652971000,411,
2024-12-24_00741B,2024-12-24,00741B,富邦全球非投等債,tpex,39.40,39.44,39.26,39.37,678000,26701550,-0.10,,20128000,43,
2024-12-24_00746B,2024-12-24,00746B,富邦A級公司債,tpex,36.72,36.72,36.70,36.70,430000,15785440,-0.13,,2363464000,23,
2024-12-24_00749B,2024-12-24,00749B,凱基新興債10+,tpex,31.38,31.38,31.32,31.34,123000,3855080,-0.20,,951500000,9,
2024-12-24_00750B,2024-12-24,00750B,凱基科技債10+,tpex,35.06,35.06,35.06,35.06,100000,3506000,-0.15,down,147500000,4,
