key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2024-12-16_0050,2024-12-16,0050,元大台灣50,twse,197.00,197.65,195.75,196.10,7781281,1531123945,0.8,,,14824,
2024-12-16_0051,2024-12-16,0051,元大中型100,twse,78.05,78.30,76.80,76.90,193081,14927127,-0.95,,,579,
2024-12-16_0052,2024-12-16,0052,富邦科技,twse,194.10,194.40,192.20,192.50,549973,106294648,0.55,,,1193,
2024-12-16_0053,2024-12-16,0053,元大電子,twse,104.00,104.00,103.55,103.55,12079,1254252,0.15,,,138,
2024-12-16_0055,2024-12-16,0055,元大MSCI金融,twse,28.70,28.93,28.70,28.80,192885,5567078,0.11,,,530,
2024-12-16_0056,2024-12-16,0056,元大高股息,twse,36.94,37.00,36.49,36.54,58680625,2153085458,-0.34,,,54725,
2024-12-16_0057,2024-12-16,0057,富邦摩台,twse,145.25,145.25,143.85,143.85,15197,2189903,0.2,,,116,
2024-12-16_0061,2024-12-16,0061,元大寶滬深,twse,19.54,19.54,19.33,19.34,454241,8815902,-0.22,,,365,
2024-12-16_006201,2024-12-16,006201,元大富櫃50,tpex,22.58,22.58,22.11,22.11,117000,2612940,-0.38,,16946000,71,
2024-12-16_006203,2024-12-16,006203,元大MSCI台灣,twse,92.70,92.75,92.30,92.30,6411,593286,0.35,,,102,
2024-12-16_006204,2024-12-16,006204,永豐臺灣加權,twse,116.80,116.80,115.40,115.40,5381,623847,-0.1,,,124,
2024-12-16_006205,2024-12-16,006205,富邦上証,twse,33.23,33.27,33.01,33.03,707172,23401095,-0.25,,,406,
2024-12-16_006206,2024-12-16,006206,元大上證50,twse,30.99,31.28,30.99,31.11,76818,2390556,-0.17,,,156,
2024-12-16_006207,2024-12-16,006207,復華滬深,twse,25.33,25.33,25.08,25.09,98192,2467605,-0.26,,,158,
2024-12-16_006208,2024-12-16,006208,富邦台50,twse,114.35,114.80,113.70,113.75,9247688,1056813734,0.3,,,15665,
2024-12-16_00631L,2024-12-16,00631L,元大台灣50正2,twse,245.00,245.35,239.00,239.00,6070827,1470869588,-1.35,,,5477,
2024-12-16_00632R,2024-12-16,00632R,元大台灣50反1,twse,22.76,23.01,22.70,23.01,18770728,428488874,0.06,,,2804,
2024-12-16_00633L,2024-12-16,00633L,富邦上証正2,twse,39.71,40.04,39.51,39.66,5794690,230221132,-0.49,,,1358,
2024-12-16_00634R,2024-12-16,00634R,富邦上証反1,twse,4.03,4.04,4.01,4.04,60000,241510,0.03,,,12,
2024-12-16_00635U,2024-12-16,00635U,期元大S&P黃金,twse,30.28,30.37,30.28,30.32,547318,16597229,-0.39,,,503,
2024-12-16_00636,2024-12-16,00636,國泰中國A50,twse,23.00,23.03,22.85,22.87,1880696,43091680,-0.19,,,602,
2024-12-16_00636K,2024-12-16,00636K,國泰中國A50+U,twse,7.04,7.04,7.04,7.04,200,1408,-0.06,down,,2,
2024-12-16_00637L,2024-12-16,00637L,元大滬深300正2,twse,16.08,16.21,16.00,16.03,66405837,1067654256,-0.21,,,6880,
2024-12-16_00638R,2024-12-16,00638R,元大滬深300反1,twse,8.49,8.53,8.48,8.50,525600,4471185,0.04,,,82,
2024-12-16_00639,2024-12-16,00639,富邦深100,twse,12.16,12.22,12.01,12.01,1281439,15480354,-0.21,,,524,
2024-12-16_00640L,2024-12-16,00640L,富邦日本正2,twse,53.35,53.55,53.00,53.00,214967,11459247,-0.35,,,86,
2024-12-16_00641R,2024-12-16,00641R,富邦日本反1,twse,6.06,6.08,6.05,6.08,210100,1274875,0.02,,,31,
2024-12-16_00642U,2024-12-16,00642U,期元大S&P石油,twse,16.77,16.80,16.73,16.73,6504801,109076531,0.19,,,1122,
2024-12-16_00643,2024-12-16,00643,群益深証中小,twse,13.32,13.32,13.07,13.07,5390183,71054408,-0.24,,,305,
2024-12-16_00645,2024-12-16,00645,富邦日本,twse,37.86,37.93,37.77,37.77,623416,23603853,-0.06,,,324,
2024-12-16_00646,2024-12-16,00646,元大S&P500,twse,61.50,61.65,61.45,61.55,3426363,210957826,0.0,,,1827,
2024-12-16_00647L,2024-12-16,00647L,元大S&P500正2,twse,104.05,104.25,104.00,104.15,138507,14424224,-0.05,,,133,
2024-12-16_00648R,2024-12-16,00648R,元大S&P500反1,twse,5.05,5.06,5.05,5.06,593500,2998991,0.0,,,37,
2024-12-16_00650L,2024-12-16,00650L,復華香港正2,twse,12.03,12.19,11.89,11.89,10137950,121715699,-0.24,,,1558,
2024-12-16_00651R,2024-12-16,00651R,復華香港反1,twse,7.50,7.56,7.50,7.55,620819,4676554,0.08,,,69,
2024-12-16_00652,2024-12-16,00652,富邦印度,twse,39.05,39.18,38.95,38.97,459860,17980223,0.68,,,424,
2024-12-16_00653L,2024-12-16,00653L,富邦印度正2,twse,62.45,62.70,62.00,62.05,514696,32143670,2.0,,,268,
2024-12-16_00654R,2024-12-16,00654R,富邦印度反1,twse,6.39,6.41,6.37,6.40,250000,1600440,-0.12,,,27,
2024-12-16_00655L,2024-12-16,00655L,國泰中國A50正2,twse,26.95,27.17,26.80,26.88,5478960,147690271,-0.36,,,741,
2024-12-16_00656R,2024-12-16,00656R,國泰中國A50反1,twse,7.51,7.53,7.49,7.50,290000,2177320,0.04,,,30,
2024-12-16_00657,2024-12-16,00657,國泰日經225,twse,46.29,46.39,46.16,46.17,79672,3689601,0.01,,,119,
2024-12-16_00657K,2024-12-16,00657K,國泰日經225+U,twse,14.30,14.30,14.30,14.30,200,2860,0.04,up,,2,
2024-12-16_00660,2024-12-16,00660,元大歐洲50,twse,35.85,35.86,35.71,35.83,9754,348608,0.21,,,76,
2024-12-16_00661,2024-12-16,00661,元大日經225,twse,50.65,50.65,50.35,50.40,246599,12452387,0.05,,,197,
2024-12-16_00662,2024-12-16,00662,富邦NASDAQ,twse,91.35,91.45,91.15,91.25,8044677,734864262,0.45,,,2849,
2024-12-16_00663L,2024-12-16,00663L,國泰臺灣加權正2,twse,223.35,223.40,217.95,217.95,56830,12593764,-2.25,,,31,
2024-12-16_00664R,2024-12-16,00664R,國泰臺灣加權反1,twse,3.67,3.72,3.66,3.72,11191910,41312016,0.01,,,518,
2024-12-16_00665L,2024-12-16,00665L,富邦恒生國企正2,twse,8.17,8.27,8.06,8.07,31856872,259486518,-0.14,,,3196,
2024-12-16_00666R,2024-12-16,00666R,富邦恒生國企反1,twse,12.31,12.36,12.30,12.35,46000,567020,0.07,,,8,
