key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-04-08_0050,2026-04-08,0050,元大台灣50,twse,78.10,79.25,78.10,79.20,235675856,18578257980,3.9,,,148473,
2026-04-08_0051,2026-04-08,0051,元大中型100,twse,111.70,113.60,111.70,113.50,116109,13143484,3.85,,,761,
2026-04-08_0052,2026-04-08,0052,富邦科技,twse,46.53,47.01,46.36,46.95,92091571,4301130612,2.41,,,38004,
2026-04-08_0053,2026-04-08,0053,元大電子,twse,175.00,178.20,175.00,177.90,37621,6666582,9.45,,,381,
2026-04-08_0055,2026-04-08,0055,元大MSCI金融,twse,33.07,33.32,32.96,33.19,243359,8067149,0.34,,,443,
2026-04-08_0056,2026-04-08,0056,元大高股息,twse,38.84,39.12,38.71,39.02,84399927,3286064171,0.95,,,33866,
2026-04-08_0057,2026-04-08,0057,富邦摩台,twse,234.65,235.10,234.65,235.10,47466,11130892,11.7,,,187,
2026-04-08_0061,2026-04-08,0061,元大寶滬深,twse,22.77,23.47,22.77,23.47,381046,8874294,0.72,,,254,
2026-04-08_006201,2026-04-08,006201,元大富櫃50,tpex,36.09,36.09,35.35,36.00,399000,14232660,2.10,,16946000,133,
2026-04-08_006203,2026-04-08,006203,元大MSCI台灣,twse,142.55,144.25,142.55,144.25,13328,1905352,7.2,,,90,
2026-04-08_006204,2026-04-08,006204,永豐臺灣加權,twse,172.00,175.70,172.00,175.70,10616,1849711,7.5,,,102,
2026-04-08_006205,2026-04-08,006205,富邦上証,twse,38.84,40.04,38.84,40.02,1206251,47721181,1.2,,,348,
2026-04-08_006206,2026-04-08,006206,元大上證50,twse,36.00,36.83,35.85,36.83,55177,2015150,0.97,,,171,
2026-04-08_006207,2026-04-08,006207,復華滬深,twse,31.02,31.56,30.98,31.56,637155,19907899,1.13,,,158,
2026-04-08_006208,2026-04-08,006208,富邦台50,twse,180.55,184.35,180.50,183.60,7576534,1386755024,8.8,,,13304,
2026-04-08_00625K,2026-04-08,00625K,富邦上証+R,twse,8.43,8.43,8.43,8.43,1000,8430,0.0,down,,1,
2026-04-08_00631L,2026-04-08,00631L,元大台灣50正2,twse,22.37,23.00,22.29,22.93,267370560,6071046520,2.28,,,58379,
2026-04-08_00632R,2026-04-08,00632R,元大台灣50反1,twse,13.63,13.67,13.42,13.44,224181313,3033884291,-0.79,,,28220,
2026-04-08_00633L,2026-04-08,00633L,富邦上証正2,twse,45.61,47.26,45.61,47.25,4998340,232480293,2.55,,,1040,
2026-04-08_00634R,2026-04-08,00634R,富邦上証反1,twse,3.34,3.34,3.25,3.26,1802502,5901499,-0.1,,,53,
2026-04-08_00635U,2026-04-08,00635U,期元大S&P黃金,twse,50.70,50.85,50.45,50.70,9950811,504126872,1.72,,,5883,
2026-04-08_00636,2026-04-08,00636,國泰中國A50,twse,26.53,27.26,26.53,27.26,1460782,39547390,0.79,,,422,
2026-04-08_00636K,2026-04-08,00636K,國泰中國A50+U,twse,8.58,8.58,8.58,8.58,200,1716,0.25,up,,2,
2026-04-08_00637L,2026-04-08,00637L,元大滬深300正2,twse,18.82,19.54,18.82,19.52,42309357,815052412,1.03,,,5581,
