key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2019-01-03_0050,2019-01-03,0050,元大台灣50,twse,73.80,74.00,73.25,73.35,13347147,981181870,-0.7,,,5208,
2019-01-03_0051,2019-01-03,0051,元大中型100,twse,28.11,28.11,28.01,28.02,22515,633051,-0.09,,,21,
2019-01-03_0052,2019-01-03,0052,富邦科技,twse,46.80,46.80,46.80,46.80,101000,4726800,-0.8,down,,6,
2019-01-03_0053,2019-01-03,0053,元大電子,twse,29.86,30.09,29.66,30.03,6000,179790,-0.5,,,6,
2019-01-03_0054,2019-01-03,0054,元大台商50,twse,19.23,19.25,19.19,19.25,5000,96110,-0.14,,,4,
2019-01-03_0055,2019-01-03,0055,元大MSCI金融,twse,16.35,16.40,16.25,16.25,22498,368034,-0.1,,,18,
2019-01-03_0056,2019-01-03,0056,元大高股息,twse,23.88,23.88,23.56,23.59,17556279,415455056,-0.24,,,6758,
2019-01-03_0057,2019-01-03,0057,富邦摩台,twse,44.65,44.96,44.52,44.52,27000,1203190,-0.46,,,6,
2019-01-03_0058,2019-01-03,0058,富邦發達,twse,40.68,40.84,40.59,40.59,20000,812310,-0.31,,,7,
2019-01-03_0059,2019-01-03,0059,富邦金融,twse,41.04,41.04,41.04,41.04,1000,41040,-0.26,down,,1,
2019-01-03_0061,2019-01-03,0061,元大寶滬深,twse,14.20,14.40,14.20,14.22,749659,10690526,0.03,,,341,
2019-01-03_006201,2019-01-03,006201,元大富櫃50,tpex,10.74,10.88,10.69,10.69,98000,1054670,-0.08,,38946000,31,
2019-01-03_006203,2019-01-03,006203,元大MSCI台灣,twse,33.86,33.87,33.84,33.84,3000,101570,-0.4,,,3,
2019-01-03_006205,2019-01-03,006205,富邦上証,twse,24.93,25.25,24.90,24.94,2749977,68715947,0.0,,,606,
2019-01-03_006206,2019-01-03,006206,元大上證50,twse,25.60,25.89,25.52,25.62,928693,23829187,0.02,,,178,
2019-01-03_006207,2019-01-03,006207,復華滬深,twse,18.07,18.31,18.07,18.14,329430,5985160,0.07,,,84,
2019-01-03_006208,2019-01-03,006208,富邦台50,twse,40.80,40.82,40.75,40.78,46301,1888339,-0.39,,,28,
2019-01-03_00625K,2019-01-03,00625K,富邦上証+R,twse,5.59,5.59,5.58,5.58,51000,284590,0.01,,,3,
2019-01-03_00631L,2019-01-03,00631L,元大台灣50正2,twse,30.08,30.53,29.88,30.04,4256350,128172035,-0.43,,,1507,
2019-01-03_00632R,2019-01-03,00632R,元大台灣50反1,twse,13.57,13.62,13.46,13.59,292043658,3955765187,0.09,,,10409,
2019-01-03_00633L,2019-01-03,00633L,富邦上証正2,twse,27.55,28.09,27.36,27.59,30850000,852431979,0.3,,,5347,
2019-01-03_00634R,2019-01-03,00634R,富邦上証反1,twse,8.44,8.45,8.35,8.43,904000,7612010,0.0,,,108,
2019-01-03_00635U,2019-01-03,00635U,期元大S&P黃金,twse,19.17,19.21,19.17,19.19,1939100,37211486,0.03,,,277,
2019-01-03_00636,2019-01-03,00636,國泰中國A50,twse,16.32,16.50,16.30,16.34,4955991,81136538,0.01,,,682,
2019-01-03_00636K,2019-01-03,00636K,國泰中國A50+U,twse,5.31,5.31,5.31,5.31,100,531,0.0,down,,1,
2019-01-03_00637L,2019-01-03,00637L,元大滬深300正2,twse,10.39,10.65,10.36,10.44,89037948,932723995,0.12,,,8786,
2019-01-03_00638R,2019-01-03,00638R,元大滬深300反1,twse,17.07,17.07,16.80,17.02,648000,11007980,-0.12,,,95,
2019-01-03_00639,2019-01-03,00639,富邦深100,twse,7.54,7.59,7.48,7.50,2659339,19974050,-0.02,,,288,
2019-01-03_00640L,2019-01-03,00640L,富邦日本正2,twse,16.44,16.49,16.29,16.36,519199,8511433,-0.08,,,85,
2019-01-03_00641R,2019-01-03,00641R,富邦日本反1,twse,16.78,16.94,16.75,16.94,500000,8414890,0.16,,,78,
2019-01-03_00642U,2019-01-03,00642U,期元大S&P石油,twse,14.68,14.84,14.60,14.68,4574000,67364379,0.18,,,1256,
2019-01-03_00643,2019-01-03,00643,群益深証中小,twse,9.54,9.56,9.43,9.44,624105,5911965,-0.09,,,172,
2019-01-03_00645,2019-01-03,00645,富邦日本,twse,18.89,18.89,18.81,18.82,68000,1283650,-0.07,,,9,
2019-01-03_00646,2019-01-03,00646,元大S&P500,twse,23.21,23.21,23.00,23.03,488212,11244703,-0.08,,,93,
2019-01-03_00647L,2019-01-03,00647L,元大S&P500正2,twse,25.57,25.57,25.10,25.13,192000,4842100,-0.61,,,72,
2019-01-03_00648R,2019-01-03,00648R,元大S&P500反1,twse,14.74,14.81,14.72,14.81,2278101,33644464,0.05,,,269,
2019-01-03_00649,2019-01-03,00649,FH香港,twse,18.72,18.88,18.72,18.73,28000,524870,-0.06,,,5,
2019-01-03_00650L,2019-01-03,00650L,復華香港正2,twse,24.79,24.83,24.35,24.40,54000,1329290,-0.43,,,29,
2019-01-03_00651R,2019-01-03,00651R,復華香港反1,twse,9.49,9.49,9.37,9.48,504000,4762990,0.09,,,122,
2019-01-03_00652,2019-01-03,00652,富邦印度,twse,22.68,22.68,22.62,22.62,30000,679270,-0.12,,,12,
2019-01-03_00653L,2019-01-03,00653L,富邦印度正2,twse,27.77,27.86,27.56,27.56,87000,2419560,-0.57,,,30,
2019-01-03_00654R,2019-01-03,00654R,富邦印度反1,twse,14.96,15.00,14.86,15.00,248000,3699410,0.18,,,58,
2019-01-03_00655L,2019-01-03,00655L,國泰中國A50正2,twse,19.87,20.24,19.70,19.86,8316002,165729549,0.2,,,1786,
2019-01-03_00656R,2019-01-03,00656R,國泰中國A50反1,twse,15.66,15.66,15.48,15.62,180000,2798820,-0.06,,,31,
2019-01-03_00657,2019-01-03,00657,國泰日經225,twse,23.95,23.95,23.95,23.95,1000,23950,-0.1,down,,1,
2019-01-03_00657K,2019-01-03,00657K,國泰日經225+U,twse,7.79,7.79,7.79,7.79,100,779,-0.05,down,,1,
2019-01-03_00658L,2019-01-03,00658L,國泰日本正2,twse,26.47,26.67,26.44,26.44,36000,954390,-0.41,,,15,
2019-01-03_00659R,2019-01-03,00659R,國泰日本反1,twse,14.06,14.09,13.99,14.09,419000,5889590,0.09,,,47,
2019-01-03_00660,2019-01-03,00660,元大歐洲50,twse,21.54,21.54,21.46,21.46,13000,279580,0.19,,,5,
2019-01-03_00662,2019-01-03,00662,富邦NASDAQ,twse,26.10,26.20,26.10,26.10,105200,2748983,-0.1,,,17,
2019-01-03_00663L,2019-01-03,00663L,國泰臺灣加權正2,twse,27.72,28.13,27.52,27.72,192000,5338140,-0.31,,,123,
2019-01-03_00664R,2019-01-03,00664R,國泰臺灣加權反1,twse,15.39,15.43,15.26,15.40,5806000,89199830,0.11,,,393,
2019-01-03_00665L,2019-01-03,00665L,富邦恒生國企正2,twse,22.50,22.79,22.25,22.26,313000,7035120,-0.17,,,51,
2019-01-03_00666R,2019-01-03,00666R,富邦恒生國企反1,twse,15.10,15.10,14.94,15.05,69000,1037040,0.07,,,20,
2019-01-03_00668,2019-01-03,00668,國泰美國道瓊,twse,24.65,24.72,24.63,24.64,199000,4910850,-0.05,,,43,
