key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2025-07-02_0050,2025-07-02,0050,元大台灣50,twse,48.57,48.75,48.38,48.65,76741186,3729185639,0.01,,,34114,
2025-07-02_0051,2025-07-02,0051,元大中型100,twse,75.20,75.20,74.85,75.10,20063,1506986,0.1,,,182,
2025-07-02_0052,2025-07-02,0052,富邦科技,twse,188.05,189.75,187.55,189.75,213527,40275142,0.85,,,652,
2025-07-02_0053,2025-07-02,0053,元大電子,twse,103.30,103.45,103.00,103.20,8562,883046,-0.4,,,109,
2025-07-02_0055,2025-07-02,0055,元大MSCI金融,twse,29.10,29.26,29.01,29.13,233726,6805429,-0.15,,,286,
2025-07-02_0056,2025-07-02,0056,元大高股息,twse,34.69,34.86,34.65,34.85,37648132,1310020511,0.14,,,15403,
2025-07-02_0057,2025-07-02,0057,富邦摩台,twse,143.00,143.65,142.75,143.65,193015,27610773,0.2,,,93,
2025-07-02_0061,2025-07-02,0061,元大寶滬深,twse,17.76,17.85,17.76,17.79,103187,1834405,0.03,,,105,
2025-07-02_006201,2025-07-02,006201,元大富櫃50,tpex,20.32,20.32,20.25,20.30,10000,202940,0.00,,18946000,10,
2025-07-02_006203,2025-07-02,006203,元大MSCI台灣,twse,89.50,89.75,89.45,89.70,29835,2674158,0.3,,,130,
2025-07-02_006204,2025-07-02,006204,永豐臺灣加權,twse,113.95,114.65,113.95,114.65,6453,736388,0.05,,,73,
2025-07-02_006205,2025-07-02,006205,富邦上証,twse,30.61,30.70,30.55,30.64,82933,2536709,0.03,,,151,
2025-07-02_006206,2025-07-02,006206,元大上證50,twse,29.59,29.63,29.43,29.52,40666,1200990,-0.04,,,96,
2025-07-02_006207,2025-07-02,006207,復華滬深,twse,23.20,23.28,23.20,23.26,4883,113352,0.02,,,55,
2025-07-02_006208,2025-07-02,006208,富邦台50,twse,113.85,114.30,113.50,114.25,4732266,539207543,0.2,,,7006,
2025-07-02_00631L,2025-07-02,00631L,元大台灣50正2,twse,215.25,218.35,214.60,217.90,3337799,723152520,0.35,,,2935,
2025-07-02_00632R,2025-07-02,00632R,元大台灣50反1,twse,21.88,21.92,21.74,21.75,24008237,523989056,-0.04,,,3675,
2025-07-02_00633L,2025-07-02,00633L,富邦上証正2,twse,37.64,37.88,37.35,37.72,5587498,210254650,0.08,,,439,
2025-07-02_00634R,2025-07-02,00634R,富邦上証反1,twse,3.70,3.70,3.69,3.69,14345,52715,-0.02,,,350,
2025-07-02_00635U,2025-07-02,00635U,期元大S&P黃金,twse,36.46,36.50,36.36,36.50,1023102,37290193,0.12,,,706,
2025-07-02_00636,2025-07-02,00636,國泰中國A50,twse,21.48,21.53,21.41,21.45,737154,15826885,-0.06,,,201,
2025-07-02_00636K,2025-07-02,00636K,國泰中國A50+U,twse,7.36,7.36,7.36,7.36,200,1472,0.02,up,,2,
2025-07-02_00637L,2025-07-02,00637L,元大滬深300正2,twse,14.95,15.06,14.84,14.96,27407587,410218524,0.01,,,2169,
2025-07-02_00638R,2025-07-02,00638R,元大滬深300反1,twse,7.64,7.66,7.60,7.63,65721,501862,-0.01,,,24,
2025-07-02_00639,2025-07-02,00639,富邦深100,twse,10.68,10.69,10.60,10.60,880851,9355796,-0.07,,,157,
2025-07-02_00640L,2025-07-02,00640L,富邦日本正2,twse,53.45,53.80,53.05,53.50,716142,38288316,-0.2,,,496,
2025-07-02_00641R,2025-07-02,00641R,富邦日本反1,twse,5.66,5.68,5.64,5.65,2034778,11504480,0.0,,,138,
2025-07-02_00642U,2025-07-02,00642U,期元大S&P石油,twse,16.01,16.06,16.01,16.03,1321577,21186994,0.13,,,390,
2025-07-02_00643,2025-07-02,00643,群益深証中小,twse,12.20,12.20,12.07,12.07,2768219,33481426,-0.09,,,142,
2025-07-02_00645,2025-07-02,00645,富邦日本,twse,39.24,39.27,39.01,39.23,209527,8197155,-0.05,,,750,
2025-07-02_00646,2025-07-02,00646,元大S&P500,twse,56.65,56.65,56.40,56.55,1110165,62747867,0.1,,,998,
2025-07-02_00647L,2025-07-02,00647L,元大S&P500正2,twse,95.00,95.25,94.75,95.05,204480,19417220,0.3,,,196,
2025-07-02_00648R,2025-07-02,00648R,元大S&P500反1,twse,4.71,4.71,4.68,4.70,1175935,5515990,-0.01,,,100,
2025-07-02_00650L,2025-07-02,00650L,復華香港正2,twse,14.94,15.16,14.86,14.88,7016598,105090195,-0.06,,,885,
2025-07-02_00651R,2025-07-02,00651R,復華香港反1,twse,5.68,5.73,5.66,5.72,591720,3376024,0.0,,,50,
2025-07-02_00652,2025-07-02,00652,富邦印度,twse,36.20,36.20,36.03,36.08,99642,3600534,-0.12,,,184,
2025-07-02_00653L,2025-07-02,00653L,富邦印度正2,twse,58.25,58.30,57.80,57.80,227563,13234879,-0.45,,,67,
2025-07-02_00654R,2025-07-02,00654R,富邦印度反1,twse,6.13,6.13,6.10,6.13,72000,440380,0.0,,,8,
2025-07-02_00655L,2025-07-02,00655L,國泰中國A50正2,twse,26.11,26.29,25.90,26.19,1557130,40659223,0.08,,,257,
2025-07-02_00656R,2025-07-02,00656R,國泰中國A50反1,twse,6.78,6.80,6.75,6.75,323049,2190323,-0.03,,,12,
2025-07-02_00657,2025-07-02,00657,國泰日經225,twse,46.52,46.76,46.40,46.67,65875,3060764,-0.32,,,58,
2025-07-02_00657K,2025-07-02,00657K,國泰日經225+U,twse,16.11,16.11,16.11,16.11,300,4833,-0.09,down,,3,
2025-07-02_00660,2025-07-02,00660,元大歐洲50,twse,38.70,38.76,38.58,38.69,185623,7171371,-0.02,,,309,
2025-07-02_00661,2025-07-02,00661,元大日經225,twse,51.05,51.05,50.55,50.95,60006,3045810,-0.4,,,162,
2025-07-02_00662,2025-07-02,00662,富邦NASDAQ,twse,84.20,84.30,83.95,84.15,8610021,724103576,-0.55,,,2403,
2025-07-02_00663L,2025-07-02,00663L,國泰臺灣加權正2,twse,28.10,28.49,28.04,28.45,4226178,119499054,0.06,,,1295,
2025-07-02_00664R,2025-07-02,00664R,國泰臺灣加權反1,twse,3.54,3.54,3.51,3.53,11767562,41531407,0.01,,,432,
2025-07-02_00665L,2025-07-02,00665L,富邦恒生國企正2,twse,10.11,10.24,10.01,10.03,25478630,256937564,-0.07,,,2075,
2025-07-02_00666R,2025-07-02,00666R,富邦恒生國企反1,twse,9.09,9.18,9.08,9.13,90170,823930,0.01,,,23,
2025-07-02_00668,2025-07-02,00668,國泰美國道瓊,twse,47.34,47.34,47.27,47.29,162614,7693769,0.42,,,129,
2025-07-02_00668K,2025-07-02,00668K,國泰美國道瓊+U,twse,16.25,16.25,16.25,16.25,200,3250,0.15,up,,2,
2025-07-02_00669R,2025-07-02,00669R,國泰美國道瓊反1,twse,6.03,6.03,5.94,5.95,6424039,38288518,-0.08,,,585,
2025-07-02_00670L,2025-07-02,00670L,富邦NASDAQ正2,twse,135.10,135.75,134.55,135.50,1031356,139349978,-1.05,,,889,
2025-07-02_00671R,2025-07-02,00671R,富邦NASDAQ反1,twse,3.20,3.21,3.19,3.20,10564624,33821602,0.01,,,234,
2025-07-02_00673R,2025-07-02,00673R,期元大S&P原油反1,twse,6.68,6.69,6.66,6.67,8806014,58762808,-0.07,,,595,
2025-07-02_00674R,2025-07-02,00674R,期元大S&P黃金反1,twse,7.54,7.57,7.54,7.54,2226377,16811377,-0.04,,,130,
2025-07-02_00675L,2025-07-02,00675L,富邦臺灣加權正2,twse,85.75,86.90,85.40,86.70,3095002,266964312,0.15,,,1657,
2025-07-02_00676R,2025-07-02,00676R,富邦臺灣加權反1,twse,12.01,12.02,11.92,11.93,1111336,13283723,-0.01,,,159,
2025-07-02_00678,2025-07-02,00678,群益那斯達克生技,twse,24.42,24.46,24.38,24.43,387061,9449477,0.2,,,116,
2025-07-02_00679B,2025-07-02,00679B,元大美債20年,tpex,25.44,25.45,25.27,25.30,18172000,460508750,-0.15,,8894192000,2519,
2025-07-02_00680L,2025-07-02,00680L,元大美債20正2,twse,7.25,7.25,7.21,7.22,15330255,110794572,-0.06,,,1124,
2025-07-02_00681R,2025-07-02,00681R,元大美債20反1,twse,20.56,20.57,20.51,20.52,560000,11502110,-0.02,,,157,
2025-07-02_00682U,2025-07-02,00682U,期元大美元指數,twse,19.66,19.69,19.66,19.69,4128,81220,-0.01,,,8,
2025-07-02_00683L,2025-07-02,00683L,期元大美元指正2,twse,19.75,19.76,19.71,19.75,204097,4027429,-0.01,,,52,
2025-07-02_00684R,2025-07-02,00684R,期元大美元指反1,twse,16.08,16.11,16.07,16.10,309174,4973750,0.02,,,30,
2025-07-02_00685L,2025-07-02,00685L,群益臺灣加權正2,twse,76.80,77.90,76.70,77.70,396630,30678593,0.05,,,201,
2025-07-02_00686R,2025-07-02,00686R,群益臺灣加權反1,twse,2.16,2.16,2.13,2.14,875476,1876089,-0.01,,,256,
2025-07-02_00687B,2025-07-02,00687B,國泰20年美債,tpex,26.43,26.43,26.27,26.33,18326000,482401510,-0.10,,7066173957,2312,
2025-07-02_00687C,2025-07-02,00687C,國泰20年美債+櫃U,tpex,9.27,9.29,9.27,9.28,400000,3711014,0.01,,261947,450,
2025-07-02_00688L,2025-07-02,00688L,國泰20年美債正2,twse,7.22,7.22,7.18,7.20,5356840,38561187,-0.04,,,539,
2025-07-02_00689R,2025-07-02,00689R,國泰20年美債反1,twse,21.00,21.00,20.98,20.99,102035,2140725,0.02,,,4,
2025-07-02_00690,2025-07-02,00690,兆豐藍籌30,twse,34.35,34.56,34.32,34.53,405943,13991758,0.18,,,216,
2025-07-02_00692,2025-07-02,00692,富邦公司治理,twse,44.65,44.88,44.56,44.88,849856,38018576,0.06,,,961,
2025-07-02_00693U,2025-07-02,00693U,期街口S&P黃豆,twse,19.89,19.90,19.85,19.90,272703,5421006,0.06,,,64,
2025-07-02_00694B,2025-07-02,00694B,富邦美債1-3,tpex,38.28,38.34,38.20,38.22,271000,10367920,-0.19,,173576000,85,
2025-07-02_00695B,2025-07-02,00695B,富邦美債7-10,tpex,32.68,32.70,32.62,32.62,238000,7766250,-0.18,,37686000,16,
2025-07-02_00696B,2025-07-02,00696B,富邦美債20年,tpex,27.66,27.66,27.46,27.49,3445000,94756800,-0.17,,926181000,170,
2025-07-02_00697B,2025-07-02,00697B,元大美債7-10,tpex,33.07,33.07,32.95,32.98,368000,12146430,-0.16,,59712000,113,
2025-07-02_00700,2025-07-02,00700,富邦恒生國企,twse,16.58,16.63,16.44,16.44,393806,6481367,-0.07,,,169,
2025-07-02_00701,2025-07-02,00701,國泰股利精選30,twse,28.19,28.37,28.19,28.30,496922,14040521,0.03,,,382,
2025-07-02_00702,2025-07-02,00702,國泰標普低波高息,twse,21.97,21.98,21.96,21.98,111090,2441659,0.25,,,82,
2025-07-02_00703,2025-07-02,00703,台新MSCI中國,twse,18.29,18.29,18.18,18.18,150964,2750664,-0.12,,,79,
2025-07-02_00706L,2025-07-02,00706L,期元大S&P日圓正2,twse,6.31,6.33,6.29,6.29,6414813,40457481,-0.02,,,429,
2025-07-02_00708L,2025-07-02,00708L,期元大S&P黃金正2,twse,57.05,57.20,56.70,57.20,2608297,148615587,0.35,,,1635,
2025-07-02_00709,2025-07-02,00709,富邦歐洲,twse,31.36,31.39,31.31,31.37,114086,3578604,-0.02,,,324,
2025-07-02_00710B,2025-07-02,00710B,復華彭博非投等債,twse,17.73,17.73,17.70,17.71,179965,3189303,-0.05,,,36,
2025-07-02_00711B,2025-07-02,00711B,復華彭博新興債,twse,14.58,14.58,14.54,14.54,141984,2065732,-0.04,,,103,
2025-07-02_00712,2025-07-02,00712,復華富時不動產,twse,8.21,8.23,8.18,8.20,17019311,139556173,0.03,,,7206,
2025-07-02_00713,2025-07-02,00713,元大台灣高息低波,twse,50.45,50.75,50.35,50.70,4955284,250947319,0.2,,,4055,
2025-07-02_00714,2025-07-02,00714,群益道瓊美國地產,twse,18.95,18.97,18.93,18.94,213281,4039769,0.1,,,61,
2025-07-02_00715L,2025-07-02,00715L,期街口布蘭特正2,twse,10.58,10.63,10.57,10.58,22332744,236531527,0.18,,,2757,
2025-07-02_00717,2025-07-02,00717,富邦美國特別股,twse,13.76,13.87,13.76,13.84,27490,380088,0.08,,,89,
2025-07-02_00719B,2025-07-02,00719B,元大美債1-3,tpex,28.88,28.89,28.70,28.75,4131000,118803720,-0.14,,466014000,3380,
2025-07-02_00720B,2025-07-02,00720B,元大投資級公司債,tpex,31.50,31.51,31.36,31.41,2422000,76176050,-0.07,,4054609000,470,
2025-07-02_00722B,2025-07-02,00722B,群益投資級電信債,tpex,34.50,34.51,34.39,34.41,2484000,85476460,-0.03,,1488239000,127,
2025-07-02_00723B,2025-07-02,00723B,群益投資級科技債,tpex,29.99,29.99,29.91,29.91,101000,3021990,-0.14,,1506583000,5,
2025-07-02_00724B,2025-07-02,00724B,群益投資級金融債,tpex,31.71,31.71,31.58,31.61,3121000,98613940,-0.13,,2840775000,75,
2025-07-02_00725B,2025-07-02,00725B,國泰投資級公司債,tpex,33.44,33.44,33.32,33.36,3931000,131263440,-0.08,,3520206000,504,
2025-07-02_00726B,2025-07-02,00726B,國泰新興投等債,tpex,30.61,30.67,30.58,30.59,127000,3886450,-0.05,,1183989000,14,
2025-07-02_00727B,2025-07-02,00727B,國泰優選非投等債,tpex,37.03,37.14,37.03,37.03,122000,4519150,-0.07,,88689000,6,
2025-07-02_00728,2025-07-02,00728,第一金工業30,twse,30.33,30.40,30.29,30.36,67412,2044034,-0.03,,,147,
2025-07-02_00730,2025-07-02,00730,富邦臺灣優質高息,twse,21.89,22.10,21.89,22.10,135581,2987657,0.13,,,217,
2025-07-02_00731,2025-07-02,00731,復華富時高息低波,twse,66.45,66.80,66.45,66.75,444658,29623145,0.3,,,230,
2025-07-02_00733,2025-07-02,00733,富邦臺灣中小,twse,38.80,39.05,38.76,38.97,852165,33168519,0.09,,,741,
2025-07-02_00734B,2025-07-02,00734B,台新JPM新興債,tpex,14.31,14.31,14.26,14.27,506000,7215660,-0.06,,27979000,9,
2025-07-02_00735,2025-07-02,00735,國泰臺韓科技,twse,33.96,34.04,33.95,34.02,391303,13297237,-0.36,,,163,
2025-07-02_00736,2025-07-02,00736,國泰新興市場,twse,23.69,23.69,23.69,23.69,104229,2469098,0.0,down,,79,
2025-07-02_00737,2025-07-02,00737,國泰AI機器人,twse,30.70,30.74,30.68,30.72,142344,4371042,-0.1,,,121,
2025-07-02_00738U,2025-07-02,00738U,期元大道瓊白銀,twse,30.37,30.38,30.18,30.33,1289731,39080774,-0.11,,,437,
2025-07-02_00739,2025-07-02,00739,元大MSCI A股,twse,21.01,21.01,20.89,20.94,6084,127246,-0.02,,,65,
