key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-07-10_0050,2018-07-10,0050,元大台灣50,twse,82.65,82.80,82.35,82.45,4913802,405509024,0.2,,,2340,
2018-07-10_0051,2018-07-10,0051,元大中型100,twse,32.25,32.81,32.25,32.73,15260,497519,0.6,,,21,
2018-07-10_0052,2018-07-10,0052,富邦科技,twse,51.00,51.20,51.00,51.10,102000,5222050,0.25,,,9,
2018-07-10_0053,2018-07-10,0053,元大電子,twse,34.80,35.90,34.80,35.85,22000,784100,0.1,,,22,
2018-07-10_0054,2018-07-10,0054,元大台商50,twse,23.95,24.05,23.95,24.05,14000,336460,0.16,,,5,
2018-07-10_0055,2018-07-10,0055,元大MSCI金融,twse,17.18,17.30,17.18,17.24,19000,327720,0.06,,,19,
2018-07-10_0056,2018-07-10,0056,元大高股息,twse,25.66,25.69,25.60,25.63,929816,23830041,0.03,,,436,
2018-07-10_0057,2018-07-10,0057,富邦摩台,twse,49.81,50.05,49.81,50.05,4000,199830,0.43,,,4,
2018-07-10_0058,2018-07-10,0058,富邦發達,twse,48.23,48.23,48.23,48.23,1000,48230,0.15,up,,1,
2018-07-10_0059,2018-07-10,0059,富邦金融,twse,42.31,42.39,42.31,42.39,3000,127040,0.19,,,3,
2018-07-10_0061,2018-07-10,0061,元大寶滬深,twse,16.70,16.86,16.70,16.76,895400,15043690,0.09,,,324,
2018-07-10_006201,2018-07-10,006201,元大富櫃50,tpex,13.64,13.75,13.63,13.75,48000,657470,0.25,,15446000,28,
2018-07-10_006203,2018-07-10,006203,元大MSCI台灣,twse,37.92,38.10,37.92,38.10,5000,190080,0.33,,,5,
2018-07-10_006204,2018-07-10,006204,永豐臺灣加權,twse,54.35,54.55,54.35,54.55,7000,381200,0.55,,,7,
2018-07-10_006205,2018-07-10,006205,富邦上証,twse,28.50,28.56,28.30,28.30,3599544,102304330,0.06,,,476,
2018-07-10_006206,2018-07-10,006206,元大上證50,twse,28.48,28.58,28.30,28.30,857915,24403067,0.08,,,252,
2018-07-10_006207,2018-07-10,006207,復華滬深,twse,21.38,21.50,21.32,21.33,2042000,43712430,0.07,,,147,
2018-07-10_006208,2018-07-10,006208,富邦台50,twse,47.98,47.98,47.91,47.91,42913,2055970,0.14,,,15,
2018-07-10_00625K,2018-07-10,00625K,富邦上証+R,twse,6.20,6.23,6.20,6.23,51000,316230,0.03,,,3,
2018-07-10_00631L,2018-07-10,00631L,元大台灣50正2,twse,37.30,37.38,37.02,37.16,1479000,55037000,0.29,,,524,
2018-07-10_00632R,2018-07-10,00632R,元大台灣50反1,twse,12.50,12.56,12.50,12.52,27019576,338319348,-0.06,,,2492,
2018-07-10_00633L,2018-07-10,00633L,富邦上証正2,twse,36.45,36.64,35.55,35.55,31751239,1146868418,-0.21,,,6404,
2018-07-10_00634R,2018-07-10,00634R,富邦上証反1,twse,7.72,7.79,7.68,7.79,800000,6171280,0.01,,,102,
2018-07-10_00635U,2018-07-10,00635U,期元大S&P黃金,twse,19.18,19.18,19.16,19.16,166220,3186417,-0.04,,,94,
2018-07-10_00636,2018-07-10,00636,國泰中國A50,twse,18.70,18.75,18.55,18.55,3699999,68979320,0.03,,,981,
2018-07-10_00636K,2018-07-10,00636K,國泰中國A50+U,twse,6.11,6.11,6.11,6.11,100,611,0.01,up,,1,
2018-07-10_00637L,2018-07-10,00637L,元大滬深300正2,twse,13.84,13.89,13.47,13.47,116467700,1595317640,-0.09,,,12876,
2018-07-10_00638R,2018-07-10,00638R,元大滬深300反1,twse,15.66,15.76,15.60,15.76,277000,4345780,-0.05,,,95,
2018-07-10_00639,2018-07-10,00639,富邦深100,twse,9.86,9.92,9.82,9.83,2310749,22759515,0.01,,,273,
2018-07-10_00640L,2018-07-10,00640L,富邦日本正2,twse,23.10,23.14,22.86,22.92,1039000,23902640,0.28,,,86,
