key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2026-05-12_00400A,2026-05-12,00400A,主動國泰動能高息,twse,14.29,14.34,14.12,14.14,65952293,939288033,0.0,,,13574,
2026-05-12_00401A,2026-05-12,00401A,主動摩根台灣鑫收,twse,12.84,12.97,12.82,12.88,13633135,175914085,0.07,,,1853,
2026-05-12_00403A,2026-05-12,00403A,主動統一升級50,twse,10.93,10.96,10.51,10.80,4204257454,45143802166,0.6,,,702831,
2026-05-12_0050,2026-05-12,0050,元大台灣50,twse,96.85,97.35,95.50,96.85,102303450,9876959425,-0.05,,,142949,
2026-05-12_0051,2026-05-12,0051,元大中型100,twse,135.55,136.95,134.25,134.60,101481,13703417,-0.65,,,617,
2026-05-12_0052,2026-05-12,0052,富邦科技,twse,57.05,57.40,56.10,56.90,42873369,2438160858,-0.05,,,23730,
2026-05-12_0053,2026-05-12,0053,元大電子,twse,224.40,225.70,221.35,224.90,55606,12412926,0.65,,,230,
2026-05-12_0055,2026-05-12,0055,元大MSCI金融,twse,34.00,34.13,33.45,33.45,511966,17246086,-0.55,,,741,
2026-05-12_0056,2026-05-12,0056,元大高股息,twse,45.79,45.95,45.24,45.58,71013037,3241492607,-0.18,,,33795,
2026-05-12_0057,2026-05-12,0057,富邦摩台,twse,287.25,289.15,285.75,288.85,49355,14227722,0.5,,,145,
2026-05-12_0061,2026-05-12,0061,元大寶滬深,twse,25.28,25.37,25.20,25.30,323923,8191351,0.13,,,271,
2026-05-12_006201,2026-05-12,006201,元大富櫃50,tpex,48.80,49.11,48.28,48.65,558000,27128360,0.94,,19946000,177,
2026-05-12_006203,2026-05-12,006203,元大MSCI台灣,twse,176.90,177.90,175.30,177.45,14423,2546624,0.7,,,135,
2026-05-12_006204,2026-05-12,006204,永豐臺灣加權,twse,209.70,210.35,207.75,210.35,5595,1170394,0.85,,,97,
2026-05-12_006205,2026-05-12,006205,富邦上証,twse,41.97,42.29,41.97,42.15,519826,21889891,0.33,,,378,
2026-05-12_006206,2026-05-12,006206,元大上證50,twse,38.00,38.31,38.00,38.26,266462,10172975,0.44,,,184,
2026-05-12_006207,2026-05-12,006207,復華滬深,twse,33.99,34.05,33.81,33.95,211747,7174654,0.21,,,159,
2026-05-12_006208,2026-05-12,006208,富邦台50,twse,224.50,225.40,221.30,224.55,6516614,1457411635,0.1,,,13300,
2026-05-12_00625K,2026-05-12,00625K,富邦上証+R,twse,9.05,9.07,9.05,9.07,16000,145000,0.05,,,3,
2026-05-12_00631L,2026-05-12,00631L,元大台灣50正2,twse,32.95,33.10,31.93,32.52,170404512,5545164826,-0.14,,,54558,
2026-05-12_00632R,2026-05-12,00632R,元大台灣50反1,twse,11.11,11.29,11.09,11.21,92874026,1039119629,0.05,,,8705,
2026-05-12_00633L,2026-05-12,00633L,富邦上証正2,twse,53.75,54.60,53.70,54.30,4222440,228557091,1.2,,,799,
2026-05-12_00634R,2026-05-12,00634R,富邦上証反1,twse,3.02,3.02,3.00,3.01,257000,773380,-0.03,,,35,
2026-05-12_00635U,2026-05-12,00635U,期元大S&P黃金,twse,49.78,49.79,49.36,49.45,4844001,240275637,0.53,,,3680,
2026-05-12_00636,2026-05-12,00636,國泰中國A50,twse,28.80,29.10,28.80,29.03,1221849,35413358,0.36,,,432,
2026-05-12_00636K,2026-05-12,00636K,國泰中國A50+U,twse,9.13,9.13,9.13,9.13,500,4565,0.04,up,,1,
2026-05-12_00637L,2026-05-12,00637L,元大滬深300正2,twse,22.20,22.47,22.14,22.36,26480721,590166430,0.46,,,4614,
2026-05-12_00638R,2026-05-12,00638R,元大滬深300反1,twse,6.49,6.49,6.40,6.43,3793700,24396617,-0.1,,,95,
2026-05-12_00639,2026-05-12,00639,富邦深100,twse,17.92,18.02,17.84,17.95,1360573,24388241,0.07,,,380,
2026-05-12_00640L,2026-05-12,00640L,富邦日本正2,twse,98.85,98.85,96.55,98.50,717312,70415376,1.95,,,213,
2026-05-12_00641R,2026-05-12,00641R,富邦日本反1,twse,3.92,3.95,3.90,3.92,5688975,22280012,-0.04,,,164,
2026-05-12_00642U,2026-05-12,00642U,期元大S&P石油,twse,30.02,30.20,29.94,30.02,5315703,159776175,-0.22,,,1046,
2026-05-12_00643,2026-05-12,00643,群益深証中小,twse,20.70,20.73,20.38,20.53,4272696,87377765,-0.1,,,325,
2026-05-12_00643K,2026-05-12,00643K,群益深証中小+R,twse,4.43,4.43,4.43,4.43,1000,4430,0.0,down,,1,
2026-05-12_00645,2026-05-12,00645,富邦日本,twse,54.60,54.60,54.10,54.55,438644,23846811,0.55,,,502,
2026-05-12_00646,2026-05-12,00646,元大S&P500,twse,72.95,73.15,72.95,73.05,1742997,127350374,0.25,,,3728,
