key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2023-04-20_0050,2023-04-20,0050,元大台灣50,twse,118.85,119.40,118.40,118.90,7081813,841412699,-0.15,,,14761,
2023-04-20_0051,2023-04-20,0051,元大中型100,twse,58.45,58.45,57.50,57.70,29420,1703934,-0.75,,,177,
2023-04-20_0052,2023-04-20,0052,富邦科技,twse,106.15,106.75,105.80,106.15,532636,56577323,0.0,,,513,
2023-04-20_0053,2023-04-20,0053,元大電子,twse,59.60,59.80,59.60,59.80,5998,357483,0.2,,,1002,
2023-04-20_0055,2023-04-20,0055,元大MSCI金融,twse,22.40,22.40,22.20,22.21,97266,2167443,-0.14,,,228,
2023-04-20_0056,2023-04-20,0056,元大高股息,twse,28.48,28.52,28.37,28.43,14012295,398518391,-0.12,,,12040,
2023-04-20_0057,2023-04-20,0057,富邦摩台,twse,86.55,86.55,86.55,86.55,2184,187890,0.0,down,,1004,
2023-04-20_0061,2023-04-20,0061,元大寶滬深,twse,19.75,19.75,19.46,19.50,171266,3336821,-0.23,,,650,
2023-04-20_006201,2023-04-20,006201,元大富櫃50,tpex,18.42,18.42,18.10,18.13,643000,11699400,-0.33,,21446000,31,
2023-04-20_006203,2023-04-20,006203,元大MSCI台灣,twse,57.30,57.70,57.30,57.70,7971,457140,0.1,,,997,
2023-04-20_006204,2023-04-20,006204,永豐臺灣加權,twse,79.10,79.25,79.10,79.10,32720,2587305,-0.2,,,1002,
2023-04-20_006205,2023-04-20,006205,富邦上証,twse,32.84,32.84,32.58,32.64,1274621,41600028,-0.25,,,322,
2023-04-20_006206,2023-04-20,006206,元大上證50,twse,31.15,31.15,30.80,30.84,546261,16857133,-0.34,,,1087,
2023-04-20_006207,2023-04-20,006207,復華滬深,twse,25.72,25.72,25.60,25.60,9488,242973,-0.31,,,12,
2023-04-20_006208,2023-04-20,006208,富邦台50,twse,68.80,69.10,68.65,68.90,3980180,274148312,-0.1,,,5762,
2023-04-20_00631L,2023-04-20,00631L,元大台灣50正2,twse,115.10,116.15,114.55,115.00,2744232,316194166,-1.1,,,2788,
2023-04-20_00632R,2023-04-20,00632R,元大台灣50反1,twse,5.25,5.27,5.23,5.25,121004469,635792069,0.02,,,5347,
2023-04-20_00633L,2023-04-20,00633L,富邦上証正2,twse,39.85,39.94,39.07,39.07,5392112,212438488,-1.03,,,1746,
2023-04-20_00634R,2023-04-20,00634R,富邦上証反1,twse,4.36,4.42,4.36,4.42,213000,935560,0.08,,,43,
2023-04-20_00635U,2023-04-20,00635U,期元大S&P黃金,twse,25.23,25.27,25.20,25.22,363283,9166874,-0.14,,,210,
2023-04-20_00636,2023-04-20,00636,國泰中國A50,twse,21.92,21.92,21.70,21.70,1320053,28742373,-0.21,,,690,
2023-04-20_00636K,2023-04-20,00636K,國泰中國A50+U,twse,7.10,7.10,7.10,7.10,200,1420,-0.1,down,,2,
2023-04-20_00637L,2023-04-20,00637L,元大滬深300正2,twse,15.69,15.74,15.41,15.41,58380854,908030165,-0.39,,,7827,
