key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2024-08-19_0050,2024-08-19,0050,元大台灣50,twse,183.50,184.70,183.15,183.65,9763635,1795724975,0.25,,,13639,
2024-08-19_0051,2024-08-19,0051,元大中型100,twse,80.20,80.85,79.95,80.20,58483,4704007,0.0,,,268,
2024-08-19_0052,2024-08-19,0052,富邦科技,twse,180.45,181.20,179.35,180.10,557915,100615431,0.7,,,1381,
2024-08-19_0053,2024-08-19,0053,元大電子,twse,98.55,99.10,98.40,98.80,20788,2052568,0.35,,,90,
2024-08-19_0055,2024-08-19,0055,元大MSCI金融,twse,28.91,29.02,28.81,28.81,138610,4004520,-0.1,,,393,
2024-08-19_0056,2024-08-19,0056,元大高股息,twse,38.82,39.00,38.70,38.83,23526323,914994145,0.01,,,14463,
2024-08-19_0057,2024-08-19,0057,富邦摩台,twse,135.60,135.90,135.60,135.80,14169,1922555,0.2,,,122,
2024-08-19_0061,2024-08-19,0061,元大寶滬深,twse,16.70,16.76,16.62,16.68,290530,4845692,-0.02,,,154,
2024-08-19_006201,2024-08-19,006201,元大富櫃50,tpex,23.85,24.04,23.80,24.03,73000,1747040,0.33,,15446000,42,
2024-08-19_006203,2024-08-19,006203,元大MSCI台灣,twse,86.20,86.75,86.20,86.45,10001,863421,0.05,,,131,
2024-08-19_006204,2024-08-19,006204,永豐臺灣加權,twse,112.60,113.05,112.60,112.95,5328,600575,0.1,,,116,
2024-08-19_006205,2024-08-19,006205,富邦上証,twse,29.22,29.38,29.18,29.21,640386,18730011,0.01,,,379,
2024-08-19_006206,2024-08-19,006206,元大上證50,twse,28.01,28.21,27.91,27.98,225330,6321173,-0.03,,,113,
2024-08-19_006207,2024-08-19,006207,復華滬深,twse,21.50,21.57,21.40,21.41,111823,2405155,-0.06,,,84,
2024-08-19_006208,2024-08-19,006208,富邦台50,twse,107.40,108.00,107.15,107.45,5409381,581733496,0.1,,,9618,
2024-08-19_00631L,2024-08-19,00631L,元大台灣50正2,twse,231.00,233.85,230.00,230.80,4973817,1151170464,-0.1,,,5182,
2024-08-19_00632R,2024-08-19,00632R,元大台灣50反1,twse,3.41,3.43,3.40,3.43,171281488,585263217,0.0,,,5942,
2024-08-19_00633L,2024-08-19,00633L,富邦上証正2,twse,32.08,32.70,31.91,32.05,3680792,118890981,0.16,,,845,
2024-08-19_00634R,2024-08-19,00634R,富邦上証反1,twse,4.73,4.73,4.67,4.69,118999,559015,-0.04,,,22,
2024-08-19_00635U,2024-08-19,00635U,期元大S&P黃金,twse,29.23,29.24,29.10,29.17,954316,27831351,0.51,,,477,
2024-08-19_00636,2024-08-19,00636,國泰中國A50,twse,20.37,20.60,20.30,20.39,3025639,61720262,0.07,,,418,
2024-08-19_00636K,2024-08-19,00636K,國泰中國A50+U,twse,6.37,6.37,6.37,6.37,200,1274,0.08,up,,2,
2024-08-19_00637L,2024-08-19,00637L,元大滬深300正2,twse,12.88,13.10,12.79,12.81,44532865,574969838,0.03,,,4423,
2024-08-19_00638R,2024-08-19,00638R,元大滬深300反1,twse,9.90,9.90,9.80,9.82,552010,5442008,-0.1,,,28,
2024-08-19_00639,2024-08-19,00639,富邦深100,twse,9.72,9.78,9.67,9.68,848934,8241580,-0.04,,,320,
2024-08-19_00640L,2024-08-19,00640L,富邦日本正2,twse,50.75,51.00,49.61,49.66,1628176,82224053,-0.99,,,617,
2024-08-19_00641R,2024-08-19,00641R,富邦日本反1,twse,6.36,6.42,6.33,6.41,2017263,12839854,0.03,,,246,
2024-08-19_00642U,2024-08-19,00642U,期元大S&P石油,twse,17.39,17.43,17.34,17.34,3267849,56767132,-0.36,,,1094,
2024-08-19_00643,2024-08-19,00643,群益深証中小,twse,10.89,10.90,10.81,10.81,821748,8914480,-0.08,,,137,
2024-08-19_00645,2024-08-19,00645,富邦日本,twse,36.53,36.63,36.17,36.18,1211868,44180066,-0.26,,,637,
2024-08-19_00646,2024-08-19,00646,元大S&P500,twse,55.95,55.95,55.45,55.45,1239685,69077506,-0.65,,,1353,
2024-08-19_00647L,2024-08-19,00647L,元大S&P500正2,twse,90.40,90.45,89.70,89.70,235451,21222207,-0.5,,,131,
2024-08-19_00648R,2024-08-19,00648R,元大S&P500反1,twse,5.45,5.46,5.44,5.46,1727220,9413379,0.0,,,55,
2024-08-19_00650L,2024-08-19,00650L,復華香港正2,twse,9.76,9.92,9.76,9.76,20562110,202109436,0.1,,,1740,
2024-08-19_00651R,2024-08-19,00651R,復華香港反1,twse,8.89,8.89,8.76,8.80,357825,3152654,-0.1,,,63,
2024-08-19_00652,2024-08-19,00652,富邦印度,twse,40.10,40.10,39.60,39.60,634364,25250211,0.09,,,455,
2024-08-19_00653L,2024-08-19,00653L,富邦印度正2,twse,65.30,65.60,64.70,64.80,460161,30023417,1.45,,,382,
2024-08-19_00654R,2024-08-19,00654R,富邦印度反1,twse,6.30,6.31,6.27,6.31,379000,2383150,-0.06,,,52,
2024-08-19_00655L,2024-08-19,00655L,國泰中國A50正2,twse,21.80,22.27,21.73,21.85,2482120,54510565,0.16,,,345,
2024-08-19_00656R,2024-08-19,00656R,國泰中國A50反1,twse,8.85,8.85,8.78,8.85,415000,3663010,-0.05,,,11,
2024-08-19_00657,2024-08-19,00657,國泰日經225,twse,44.50,44.56,43.89,43.89,207704,9196638,-0.52,,,124,
2024-08-19_00657K,2024-08-19,00657K,國泰日經225+U,twse,13.77,13.77,13.77,13.77,200,2754,0.01,up,,2,
2024-08-19_00660,2024-08-19,00660,元大歐洲50,twse,35.37,35.54,35.37,35.54,4683,165678,0.2,,,73,
2024-08-19_00661,2024-08-19,00661,元大日經225,twse,48.45,48.55,47.74,47.74,826328,39864119,-0.54,,,287,
2024-08-19_00662,2024-08-19,00662,富邦NASDAQ,twse,81.30,81.30,80.30,80.35,2431473,196373628,-0.95,,,1442,
2024-08-19_00663L,2024-08-19,00663L,國泰臺灣加權正2,twse,210.70,212.80,210.25,210.55,79560,16781698,-0.1,,,29,
2024-08-19_00664R,2024-08-19,00664R,國泰臺灣加權反1,twse,3.85,3.87,3.82,3.85,17159740,65934756,-0.01,,,2570,
2024-08-19_00665L,2024-08-19,00665L,富邦恒生國企正2,twse,6.43,6.56,6.43,6.46,40773161,264724423,0.09,,,2710,
2024-08-19_00666R,2024-08-19,00666R,富邦恒生國企反1,twse,14.78,14.79,14.65,14.74,32000,470370,-0.21,,,28,
2024-08-19_00668,2024-08-19,00668,國泰美國道瓊,twse,47.76,47.76,47.28,47.28,336505,15921768,-0.46,,,111,
2024-08-19_00668K,2024-08-19,00668K,國泰美國道瓊+U,twse,14.79,14.79,14.79,14.79,200,2958,0.02,up,,2,
2024-08-19_00669R,2024-08-19,00669R,國泰美國道瓊反1,twse,6.91,6.91,6.88,6.89,2112100,14555950,-0.04,,,229,
2024-08-19_00670L,2024-08-19,00670L,富邦NASDAQ正2,twse,121.60,121.90,120.85,120.90,1452359,176304532,-0.55,,,685,
2024-08-19_00671R,2024-08-19,00671R,富邦NASDAQ反1,twse,3.78,3.78,3.76,3.78,6536300,24649892,-0.01,,,272,
2024-08-19_00673R,2024-08-19,00673R,期元大S&P原油反1,twse,7.35,7.36,7.31,7.35,12995523,95388810,0.1,,,684,
2024-08-19_00674R,2024-08-19,00674R,期元大S&P黃金反1,twse,10.02,10.05,10.01,10.04,2662836,26702747,-0.19,,,494,
2024-08-19_00675L,2024-08-19,00675L,富邦臺灣加權正2,twse,92.45,93.40,92.00,92.25,3472265,321607269,-0.05,,,2799,
2024-08-19_00676R,2024-08-19,00676R,富邦臺灣加權反1,twse,2.14,2.15,2.13,2.15,4838476,10345101,0.01,,,334,
2024-08-19_00678,2024-08-19,00678,群益那斯達克生技,twse,30.64,30.64,30.29,30.29,483817,14687768,-0.35,,,111,
2024-08-19_00679B,2024-08-19,00679B,元大美債20年,tpex,31.30,31.31,31.16,31.16,116110000,3622022100,-0.11,,8999692000,20278,
2024-08-19_00680L,2024-08-19,00680L,元大美債20正2,twse,9.52,9.53,9.47,9.53,63604308,603936242,0.04,,,4974,
2024-08-19_00681R,2024-08-19,00681R,元大美債20反1,twse,19.28,19.28,19.22,19.24,426011,8190721,-0.06,,,12,
2024-08-19_00682U,2024-08-19,00682U,期元大美元指數,twse,20.74,20.74,20.67,20.67,5067,104870,-0.16,,,6,
2024-08-19_00683L,2024-08-19,00683L,期元大美元指正2,twse,21.93,21.93,21.80,21.81,233046,5094398,-0.34,,,47,
2024-08-19_00684R,2024-08-19,00684R,期元大美元指反1,twse,15.64,15.66,15.64,15.66,72000,1126890,0.1,,,10,
2024-08-19_00685L,2024-08-19,00685L,群益臺灣加權正2,twse,82.50,83.35,82.05,82.30,1004739,82944033,0.0,,,612,
2024-08-19_00686R,2024-08-19,00686R,群益臺灣加權反1,twse,2.33,2.34,2.31,2.33,2033050,4730129,0.0,,,68,
2024-08-19_00687B,2024-08-19,00687B,國泰20年美債,tpex,32.64,32.65,32.41,32.43,159684000,5186878650,-0.20,,5921287000,33420,
2024-08-19_00688L,2024-08-19,00688L,國泰20年美債正2,twse,9.44,9.46,9.41,9.46,38536275,363467456,0.04,,,2972,
2024-08-19_00689R,2024-08-19,00689R,國泰20年美債反1,twse,19.98,19.98,19.98,19.98,50060,1000199,-0.02,down,,2,
2024-08-19_00690,2024-08-19,00690,兆豐藍籌30,twse,34.32,34.50,34.24,34.25,1118671,38429043,0.0,,,548,
2024-08-19_00692,2024-08-19,00692,富邦公司治理,twse,42.97,43.26,42.95,42.97,1327725,57192150,0.0,,,1661,
2024-08-19_00693U,2024-08-19,00693U,期街口S&P黃豆,twse,19.87,19.89,19.82,19.83,394731,7836977,-0.02,,,111,
2024-08-19_00694B,2024-08-19,00694B,富邦美債1-3,tpex,41.67,41.67,41.36,41.36,242000,10025300,-0.40,,179076000,39,
2024-08-19_00695B,2024-08-19,00695B,富邦美債7-10,tpex,36.54,36.54,36.22,36.24,3226000,117325920,-0.31,,34186000,99,
2024-08-19_00696B,2024-08-19,00696B,富邦美債20年,tpex,33.37,33.37,33.15,33.16,5610000,186353950,-0.19,,1096181000,663,
2024-08-19_00697B,2024-08-19,00697B,元大美債7-10,tpex,37.17,37.17,36.84,36.86,836000,30874300,-0.31,,45212000,308,
2024-08-19_00700,2024-08-19,00700,富邦恒生國企,twse,12.53,12.57,12.49,12.49,285496,3576680,0.06,,,198,
2024-08-19_00701,2024-08-19,00701,國泰股利精選30,twse,29.00,29.02,28.70,28.70,399240,11532885,-0.29,,,522,
2024-08-19_00702,2024-08-19,00702,國泰標普低波高息,twse,24.35,24.36,24.23,24.23,108752,2647328,-0.14,,,65,
2024-08-19_00703,2024-08-19,00703,台新MSCI中國,twse,15.16,15.16,15.08,15.10,72751,1099414,0.06,,,65,
2024-08-19_00706L,2024-08-19,00706L,期元大S&P日圓正2,twse,6.70,6.88,6.69,6.88,23925049,161849393,0.26,,,1587,
2024-08-19_00707R,2024-08-19,00707R,期元大S&P日圓反1,twse,28.00,28.00,28.00,28.00,10000,280000,0.0,down,,1,
2024-08-19_00708L,2024-08-19,00708L,期元大S&P黃金正2,twse,37.44,37.47,37.17,37.32,2242336,83666052,1.35,,,561,
2024-08-19_00709,2024-08-19,00709,富邦歐洲,twse,30.20,30.20,30.20,30.20,22181,669437,-0.05,down,,132,
2024-08-19_00710B,2024-08-19,00710B,復華彭博非投等債,twse,19.71,19.71,19.53,19.53,496069,9711061,-0.18,,,182,
2024-08-19_00711B,2024-08-19,00711B,復華彭博新興債,twse,16.92,16.92,16.85,16.85,159952,2700362,-0.15,,,82,
2024-08-19_00712,2024-08-19,00712,復華富時不動產,twse,9.92,9.92,9.83,9.85,13115542,129243298,-0.04,,,4252,
2024-08-19_00713,2024-08-19,00713,元大台灣高息低波,twse,57.75,57.85,57.50,57.70,7717590,445272036,0.1,,,6505,
2024-08-19_00714,2024-08-19,00714,群益道瓊美國地產,twse,21.23,21.23,21.02,21.04,292785,6162406,-0.21,,,168,
2024-08-19_00715L,2024-08-19,00715L,期街口布蘭特正2,twse,15.12,15.18,15.02,15.04,34487142,520293731,-0.52,,,5691,
2024-08-19_00717,2024-08-19,00717,富邦美國特別股,twse,15.93,15.93,15.85,15.85,573174,9094216,-0.08,,,318,
2024-08-19_00718B,2024-08-19,00718B,富邦中國政策債,tpex,20.71,20.71,20.66,20.67,120000,2479580,-0.11,,389001000,10,
2024-08-19_00719B,2024-08-19,00719B,元大美債1-3,tpex,31.81,31.81,31.60,31.62,4805000,152138790,-0.24,,400514000,1002,
2024-08-19_00720B,2024-08-19,00720B,元大投資級公司債,tpex,36.51,36.51,36.31,36.33,11267000,409801890,-0.19,,4095109000,2680,
2024-08-19_00721B,2024-08-19,00721B,元大中國債3-5,tpex,47.38,47.38,47.38,47.38,1000,47380,-0.14,down,3622000,1,
2024-08-19_00722B,2024-08-19,00722B,群益投資級電信債,tpex,40.13,40.13,39.89,39.91,6414000,256219140,-0.25,,1427239000,433,
2024-08-19_00723B,2024-08-19,00723B,群益投資級科技債,tpex,34.95,34.95,34.89,34.91,62000,2164360,-0.16,,1668583000,8,
2024-08-19_00724B,2024-08-19,00724B,群益投資級金融債,tpex,36.23,36.27,35.94,35.98,8816000,317610610,-0.24,,2815775000,401,
2024-08-19_00725B,2024-08-19,00725B,國泰投資級公司債,tpex,38.68,38.70,38.43,38.44,9837000,378708970,-0.26,,2990706000,1909,
2024-08-19_00726B,2024-08-19,00726B,國泰5Y+新興債,tpex,34.95,34.95,34.73,34.74,285000,9910710,-0.22,,1161489000,71,
2024-08-19_00727B,2024-08-19,00727B,國泰1-5Y非投等債,tpex,40.37,40.37,40.12,40.12,132000,5299850,-0.28,,95189000,19,
2024-08-19_00728,2024-08-19,00728,第一金工業30,twse,32.22,32.48,32.22,32.39,104405,3376708,0.25,,,200,
2024-08-19_00730,2024-08-19,00730,富邦臺灣優質高息,twse,22.86,23.08,22.84,23.03,179631,4125247,0.26,,,462,
2024-08-19_00731,2024-08-19,00731,復華富時高息低波,twse,77.30,77.55,77.05,77.55,5131977,396548088,0.45,,,3142,
2024-08-19_00733,2024-08-19,00733,富邦臺灣中小,twse,55.80,56.00,55.30,55.60,778436,43272291,0.3,,,1439,
2024-08-19_00734B,2024-08-19,00734B,台新JPM新興債,tpex,16.11,16.11,16.08,16.10,512000,8238290,-0.07,,31479000,24,
2024-08-19_00735,2024-08-19,00735,國泰臺韓科技,twse,34.34,34.55,34.31,34.35,293905,10112189,0.04,,,265,
2024-08-19_00736,2024-08-19,00736,國泰新興市場,twse,23.16,23.18,23.16,23.18,101968,2361092,0.18,,,96,
2024-08-19_00737,2024-08-19,00737,國泰AI機器人,twse,29.79,29.79,29.67,29.67,213974,6364737,-0.05,,,123,
2024-08-19_00738U,2024-08-19,00738U,期元大道瓊白銀,twse,26.25,26.38,26.03,26.25,1533767,40186928,0.7,,,337,
2024-08-19_00739,2024-08-19,00739,元大MSCI A股,twse,20.13,20.24,20.02,20.07,77403,1556682,-0.03,,,80,
2024-08-19_00740B,2024-08-19,00740B,富邦全球投等債,tpex,41.71,41.71,41.34,41.38,9106000,377251020,-0.26,,1406971000,431,
2024-08-19_00741B,2024-08-19,00741B,富邦全球非投等債,tpex,39.05,39.05,38.82,38.83,1209000,47012290,-0.22,,13128000,70,
2024-08-19_00746B,2024-08-19,00746B,富邦A級公司債,tpex,38.62,38.62,37.93,37.96,2929000,111343990,-0.25,,2332964000,61,
2024-08-19_00749B,2024-08-19,00749B,凱基新興債10+,tpex,33.11,33.11,33.02,33.02,128000,4230960,-0.19,,951500000,7,
2024-08-19_00750B,2024-08-19,00750B,凱基科技債10+,tpex,36.55,36.55,36.47,36.47,101000,3683550,-0.18,,126000000,3,
2024-08-19_00751B,2024-08-19,00751B,元大AAA至A公司債,tpex,35.94,35.95,35.72,35.75,12866000,460471540,-0.16,,4709103000,2305,
2024-08-19_00752,2024-08-19,00752,中信中國50,twse,18.26,18.45,18.26,18.29,2362381,43380302,0.06,,,628,
2024-08-19_00753L,2024-08-19,00753L,中信中國50正2,twse,7.46,7.58,7.46,7.49,11809337,88837869,0.1,,,1573,
2024-08-19_00754B,2024-08-19,00754B,群益AAA-AA公司債,tpex,38.48,38.48,38.15,38.17,138000,5268680,-0.21,,874900000,24,
2024-08-19_00755B,2024-08-19,00755B,群益投資級公用債,tpex,36.00,36.00,35.92,35.93,121000,4349380,-0.20,,252230000,38,
2024-08-19_00756B,2024-08-19,00756B,群益投等新興公債,tpex,34.50,34.53,34.48,34.53,472000,16284740,-0.01,,1251800000,137,
2024-08-19_00757,2024-08-19,00757,統一FANG+,twse,87.10,87.15,86.35,86.35,2551076,221391229,-0.9,,,4014,
2024-08-19_00758B,2024-08-19,00758B,復華能源債,tpex,55.30,55.30,55.30,55.30,100000,5530000,-0.40,down,5525000,2,
2024-08-19_00759B,2024-08-19,00759B,復華製藥債,tpex,59.60,59.60,59.55,59.55,103000,6138650,-0.40,,48025000,5,
2024-08-19_00760B,2024-08-19,00760B,復華新興企業債,tpex,57.00,57.10,56.75,56.80,303000,17244500,-0.40,,403020000,47,
2024-08-19_00761B,2024-08-19,00761B,國泰A級公司債,tpex,38.07,38.07,37.91,37.94,908000,34447130,-0.18,,2700089000,135,
2024-08-19_00762,2024-08-19,00762,元大全球AI,twse,59.65,59.90,59.35,59.35,240440,14336606,-0.55,,,649,
2024-08-19_00763U,2024-08-19,00763U,期街口道瓊銅,twse,25.46,25.55,25.35,25.49,416765,10605907,0.16,,,125,
2024-08-19_00764B,2024-08-19,00764B,群益25年美債,tpex,32.72,32.73,32.54,32.59,19986000,651515620,-0.15,,1365000000,814,
2024-08-19_00768B,2024-08-19,00768B,復華20年美債,tpex,58.25,58.25,57.80,57.90,2048000,118846350,-0.35,,344600000,137,
2024-08-19_00770,2024-08-19,00770,國泰北美科技,twse,46.40,46.41,45.91,45.91,424156,19543892,-0.38,,,508,
2024-08-19_00771,2024-08-19,00771,元大US高息特別股,twse,17.67,17.69,17.58,17.58,47900,842568,-0.04,,,75,
2024-08-19_00772B,2024-08-19,00772B,中信高評級公司債,tpex,36.91,36.91,36.73,36.77,10043000,369354590,-0.17,,3689790000,1272,
2024-08-19_00773B,2024-08-19,00773B,中信優先金融債,tpex,38.41,38.41,38.20,38.24,4400000,168291260,-0.21,,2264290000,438,
2024-08-19_00775B,2024-08-19,00775B,台新投等債15+,twse,35.91,35.91,35.70,35.73,860616,30757476,-0.22,,,101,
2024-08-19_00777B,2024-08-19,00777B,凱基AAA至A公司債,tpex,36.62,36.62,36.41,36.43,113000,4120760,-0.22,,1820650000,6,
2024-08-19_00778B,2024-08-19,00778B,凱基金融債20+,tpex,38.17,38.17,37.96,37.96,116000,4409510,-0.23,,1426650000,5,
2024-08-19_00779B,2024-08-19,00779B,凱基美債25+,tpex,32.84,32.84,32.70,32.72,1131000,37005080,-0.13,,909650000,74,
2024-08-19_00780B,2024-08-19,00780B,國泰A級金融債,tpex,38.40,38.40,38.05,38.06,169000,6437660,-0.31,,302602000,21,
2024-08-19_00781B,2024-08-19,00781B,國泰A級科技債,tpex,33.70,33.70,33.58,33.58,106000,3559910,-0.11,,5336000,6,
2024-08-19_00782B,2024-08-19,00782B,國泰A級公用債,tpex,33.98,33.98,33.71,33.71,110000,3712140,-0.27,,19967000,11,
2024-08-19_00783,2024-08-19,00783,富邦中証500,twse,16.40,16.40,16.32,16.33,74799,1223339,-0.05,,,104,
2024-08-19_00784B,2024-08-19,00784B,富邦中國投等債,tpex,38.66,38.66,38.59,38.59,121000,4677790,-0.29,,2993000,4,
2024-08-19_00785B,2024-08-19,00785B,富邦金融投等債,tpex,37.31,37.31,37.03,37.03,159000,5896560,-0.28,,971466000,9,
2024-08-19_00786B,2024-08-19,00786B,元大10年IG銀行債,tpex,35.23,35.23,35.06,35.08,318000,11164240,-0.16,,40066000,119,
2024-08-19_00787B,2024-08-19,00787B,元大10年IG醫療債,tpex,35.98,35.98,35.79,35.81,131000,4695260,-0.18,,17306000,57,
2024-08-19_00788B,2024-08-19,00788B,元大10年IG電能債,tpex,32.88,32.88,32.65,32.67,337000,11021070,-0.23,,37706000,105,
2024-08-19_00789B,2024-08-19,00789B,復華公司債A3,tpex,54.10,54.10,54.05,54.05,201000,10874050,-0.25,,330600000,5,
2024-08-19_00790B,2024-08-19,00790B,復華次順位金融債,tpex,57.10,57.10,57.10,57.10,100000,5710000,-0.30,down,2100000,4,
2024-08-19_00791B,2024-08-19,00791B,復華信用債1-5,tpex,56.70,56.70,56.70,56.70,100000,5670000,-0.40,down,253600000,10,
2024-08-19_00792B,2024-08-19,00792B,群益A級公司債,tpex,35.31,35.31,35.12,35.13,108000,3794720,-0.23,,1652115000,21,
2024-08-19_00793B,2024-08-19,00793B,群益AAA-A醫療債,tpex,34.29,34.29,34.14,34.14,52000,1775470,-0.18,,4026000,4,
2024-08-19_00794B,2024-08-19,00794B,群益7+中國政金債,tpex,41.95,41.97,41.95,41.96,110000,4615180,-0.07,,31687000,7,
2024-08-19_00795B,2024-08-19,00795B,中信美國公債20年,tpex,31.48,31.48,31.26,31.28,39272000,1230353840,-0.20,,1747098000,8352,
2024-08-19_00799B,2024-08-19,00799B,國泰A級醫療債,tpex,33.82,33.85,33.78,33.78,126000,4258050,-0.19,,8036000,14,
