key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-05-12_006201,2015-05-12,006201,寶富櫃,tpex,12.76,12.78,12.64,12.78,49000,620570,0.02,,31446000,20,
2015-05-12_1256,2015-05-12,1256,F-鮮活,tpex,205.50,205.50,196.50,201.50,157000,31285500,,,24696000,135,
2015-05-12_1258,2015-05-12,1258,F-其祥,tpex,35.70,36.10,34.55,35.55,119000,4211250,,,34000000,84,
2015-05-12_1259,2015-05-12,1259,安心,tpex,67.90,67.90,67.00,67.90,11000,741800,,,32389500,11,
2015-05-12_1264,2015-05-12,1264,德麥,tpex,224.50,227.00,222.00,225.50,44000,9883500,2.00,,30632700,40,
2015-05-12_1333,2015-05-12,1333,恩得利,tpex,6.93,7.11,6.93,7.03,137000,963440,0.10,,102525625,57,
2015-05-12_1336,2015-05-12,1336,台翰,tpex,11.50,11.95,11.50,11.95,111000,1303150,0.15,,62753230,68,
2015-05-12_1565,2015-05-12,1565,精華,tpex,530.00,535.00,524.00,535.00,188000,99682000,7.00,,50416516,172,
2015-05-12_1566,2015-05-12,1566,捷邦,tpex,27.50,28.35,26.90,28.25,1846000,51214850,0.90,,66867028,1059,
2015-05-12_1569,2015-05-12,1569,濱川,tpex,16.80,17.30,16.70,17.05,195000,3307200,,,93784745,89,
2015-05-12_1570,2015-05-12,1570,力肯,tpex,17.05,17.60,16.50,17.55,1001000,16981850,0.35,,51500839,432,
2015-05-12_1580,2015-05-12,1580,新麥,tpex,180.50,182.00,180.50,182.00,30000,5438500,0.00,,47580033,30,
2015-05-12_1584,2015-05-12,1584,精剛,tpex,14.05,14.40,13.90,14.25,1494000,21102050,0.45,,103470533,440,
2015-05-12_1586,2015-05-12,1586,和勤,tpex,28.25,28.70,27.40,27.75,156000,4352050,,,46643273,55,
2015-05-12_1591,2015-05-12,1591,F-駿吉,tpex,34.00,35.45,34.00,35.45,17000,589650,,,26919487,15,
2015-05-12_1593,2015-05-12,1593,祺驊,tpex,46.50,46.50,43.80,45.80,482000,21425550,,,30300560,251,
2015-05-12_1595,2015-05-12,1595,川寶,tpex,72.70,72.70,68.00,71.50,263000,18428400,,,38687448,203,
2015-05-12_1597,2015-05-12,1597,直得,tpex,34.10,34.55,34.00,34.40,54000,1845300,0.40,,59233799,38,
2015-05-12_1599,2015-05-12,1599,宏佳騰,tpex,31.95,34.00,31.95,33.30,589000,19148100,,,44980521,328,
2015-05-12_1742,2015-05-12,1742,台蠟,tpex,24.10,24.60,24.10,24.35,76000,1848550,,,64690524,41,
2015-05-12_1752,2015-05-12,1752,南光,tpex,38.00,38.30,36.10,37.65,1647000,61208750,,,89962888,920,
2015-05-12_1777,2015-05-12,1777,生泰,tpex,75.10,76.00,74.20,75.30,105000,7896200,0.10,,30059550,88,
2015-05-12_1781,2015-05-12,1781,合世,tpex,28.20,28.90,28.05,28.90,254000,7232500,0.70,,47407605,192,
2015-05-12_1784,2015-05-12,1784,訊聯,tpex,37.50,38.40,37.30,38.40,231000,8683450,0.90,,49688924,166,
2015-05-12_1785,2015-05-12,1785,光洋科,tpex,24.30,24.30,24.00,24.30,348000,8427300,0.30,,408564346,218,
2015-05-12_1787,2015-05-12,1787,福盈科,tpex,23.00,23.45,22.10,22.75,581000,13202700,,,72004504,236,
2015-05-12_1788,2015-05-12,1788,杏昌,tpex,93.50,93.90,93.10,93.30,80000,7465000,,,35000000,63,
2015-05-12_1795,2015-05-12,1795,美時,tpex,85.00,87.50,85.00,86.30,2143000,184099100,1.70,,238491744,1768,
2015-05-12_1799,2015-05-12,1799,紅電醫,tpex,34.50,35.40,34.30,35.00,219000,7626300,0.10,,65411393,144,
2015-05-12_1813,2015-05-12,1813,寶利徠,tpex,29.85,30.40,29.00,29.30,180000,5302650,,,46635510,96,
2015-05-12_1815,2015-05-12,1815,富喬,tpex,12.95,13.00,12.45,12.95,1964000,24990400,0.00,,409687313,726,
2015-05-12_2035,2015-05-12,2035,唐榮,tpex,52.00,53.70,52.00,53.50,41000,2192900,,,350000000,29,
2015-05-12_2061,2015-05-12,2061,風青,tpex,17.60,17.60,16.80,17.10,139000,2365900,,,62148076,64,
2015-05-12_2063,2015-05-12,2063,世鎧,tpex,27.25,27.50,27.20,27.45,27000,740550,,,43268967,19,
2015-05-12_2064,2015-05-12,2064,晉椿,tpex,24.80,24.80,23.10,23.75,298000,7056950,,,70000000,170,
2015-05-12_2066,2015-05-12,2066,世德,tpex,109.00,112.00,105.00,111.50,254000,27575000,,,36040170,219,
2015-05-12_2067,2015-05-12,2067,嘉鋼,tpex,20.50,20.50,19.40,19.50,67000,1314250,,,28432750,39,
2015-05-12_2221,2015-05-12,2221,大甲,tpex,23.05,23.15,22.00,22.90,1548000,34951900,0.25,,42425000,841,
2015-05-12_2230,2015-05-12,2230,泰茂,tpex,15.90,15.95,15.40,15.60,190000,2971000,,,39617338,76,
2015-05-12_2233,2015-05-12,2233,宇隆,tpex,91.60,95.70,91.60,95.50,618000,57758000,4.50,,49214766,493,
2015-05-12_2235,2015-05-12,2235,謚源,tpex,97.00,97.00,91.00,97.00,67000,6374800,0.00,,31878000,62,
2015-05-12_2596,2015-05-12,2596,綠意,tpex,17.90,18.00,17.75,18.00,39000,696700,0.10,,82731524,26,
2015-05-12_2636,2015-05-12,2636,台驊,tpex,30.50,30.50,29.05,29.80,1540000,45632250,,,101477569,835,
2015-05-12_2640,2015-05-12,2640,大車隊,tpex,102.50,104.50,102.00,103.50,100000,10338500,1.50,,42118498,85,
2015-05-12_2641,2015-05-12,2641,正德,tpex,10.35,10.55,10.30,10.50,138000,1427900,0.05,,119543821,43,
2015-05-12_2719,2015-05-12,2719,燦星旅,tpex,25.20,25.20,24.25,25.20,335000,8243100,,,36292000,182,
2015-05-12_2724,2015-05-12,2724,F-富驛,tpex,25.50,25.50,24.60,24.75,54000,1345450,,,38172290,38,
2015-05-12_2726,2015-05-12,2726,F-雅茗,tpex,44.00,44.40,41.45,44.10,72000,3111100,,,27350280,54,
2015-05-12_2729,2015-05-12,2729,瓦城,tpex,262.00,262.00,256.00,256.00,46000,11835500,,,23266000,38,
