key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2023-04-07_0050,2023-04-07,0050,元大台灣50,twse,121.25,121.45,120.80,121.00,4623088,559443394,0.0,,,6781,
2023-04-07_0051,2023-04-07,0051,元大中型100,twse,57.45,57.80,57.45,57.80,59369,3422232,0.35,,,160,
2023-04-07_0052,2023-04-07,0052,富邦科技,twse,109.00,109.05,108.50,108.60,152829,16628715,0.05,,,332,
2023-04-07_0053,2023-04-07,0053,元大電子,twse,61.00,61.00,60.30,60.30,7295,442981,-0.4,,,254,
2023-04-07_0055,2023-04-07,0055,元大MSCI金融,twse,22.00,22.01,21.90,21.93,103233,2265982,-0.08,,,261,
2023-04-07_0056,2023-04-07,0056,元大高股息,twse,28.48,28.52,28.41,28.43,10948603,311614858,-0.04,,,9206,
2023-04-07_0057,2023-04-07,0057,富邦摩台,twse,87.90,87.90,87.70,87.70,7152,627254,0.05,,,793,
2023-04-07_0061,2023-04-07,0061,元大寶滬深,twse,19.43,19.59,19.35,19.58,127299,2486316,0.15,,,200,
2023-04-07_006201,2023-04-07,006201,元大富櫃50,tpex,18.29,18.44,18.29,18.38,9000,165390,0.08,,21446000,8,
2023-04-07_006203,2023-04-07,006203,元大MSCI台灣,twse,58.60,58.60,58.50,58.50,3007,175729,0.05,,,560,
2023-04-07_006204,2023-04-07,006204,永豐臺灣加權,twse,79.65,79.65,79.60,79.60,23742,1888772,0.2,,,128,
2023-04-07_006205,2023-04-07,006205,富邦上証,twse,32.40,32.43,32.29,32.30,713342,23076586,0.1,,,162,
2023-04-07_006206,2023-04-07,006206,元大上證50,twse,30.36,30.74,30.36,30.55,166249,5088814,0.11,,,514,
2023-04-07_006207,2023-04-07,006207,復華滬深,twse,25.61,25.75,25.61,25.73,53088,1364352,0.13,,,551,
2023-04-07_006208,2023-04-07,006208,富邦台50,twse,70.10,70.30,69.95,69.95,2082447,145883375,-0.1,,,3484,
2023-04-07_00631L,2023-04-07,00631L,元大台灣50正2,twse,117.00,117.25,116.30,116.60,1470593,171790710,0.6,,,1133,
2023-04-07_00632R,2023-04-07,00632R,元大台灣50反1,twse,5.22,5.24,5.21,5.23,55834214,291789969,-0.02,,,3072,
2023-04-07_00633L,2023-04-07,00633L,富邦上証正2,twse,38.96,39.51,38.63,39.00,8596000,336773460,0.45,,,2010,
2023-04-07_00634R,2023-04-07,00634R,富邦上証反1,twse,4.43,4.44,4.39,4.41,199000,880300,-0.05,,,28,
2023-04-07_00635U,2023-04-07,00635U,期元大S&P黃金,twse,25.47,25.47,25.39,25.41,432010,10979170,-0.13,,,207,
2023-04-07_00636,2023-04-07,00636,國泰中國A50,twse,21.68,21.80,21.59,21.69,1428252,31044071,0.1,,,792,
2023-04-07_00636K,2023-04-07,00636K,國泰中國A50+U,twse,7.13,7.13,7.13,7.13,200,1426,0.06,up,,2,
2023-04-07_00637L,2023-04-07,00637L,元大滬深300正2,twse,15.35,15.58,15.24,15.40,76287676,1177795770,0.2,,,9122,
2023-04-07_00638R,2023-04-07,00638R,元大滬深300反1,twse,9.35,9.35,9.27,9.33,79000,734790,-0.07,,,23,
2023-04-07_00639,2023-04-07,00639,富邦深100,twse,13.26,13.38,13.26,13.33,926155,12345449,0.12,,,481,
2023-04-07_00640L,2023-04-07,00640L,富邦日本正2,twse,29.40,29.45,29.30,29.38,514000,15103230,0.19,,,85,
2023-04-07_00641R,2023-04-07,00641R,富邦日本反1,twse,9.37,9.37,9.35,9.36,417200,3905214,-0.05,,,64,
2023-04-07_00642U,2023-04-07,00642U,期元大S&P石油,twse,16.88,16.90,16.80,16.80,14837949,250274584,-0.06,,,1900,
2023-04-07_00643,2023-04-07,00643,群益深証中小,twse,15.45,15.57,15.45,15.56,211076,3279862,0.14,,,298,
2023-04-07_00645,2023-04-07,00645,富邦日本,twse,26.49,26.49,26.40,26.42,34790,919284,0.05,,,314,
2023-04-07_00646,2023-04-07,00646,元大S&P500,twse,38.76,38.78,38.67,38.67,472065,18277748,0.12,,,408,
2023-04-07_00647L,2023-04-07,00647L,元大S&P500正2,twse,55.00,55.10,55.00,55.10,415045,22849239,0.6,,,116,
2023-04-07_00648R,2023-04-07,00648R,元大S&P500反1,twse,7.10,7.11,7.09,7.11,7066000,50209070,-0.03,,,180,
2023-04-07_00650L,2023-04-07,00650L,復華香港正2,twse,14.00,14.10,13.92,13.94,4547747,63675753,0.27,,,714,
2023-04-07_00651R,2023-04-07,00651R,復華香港反1,twse,8.13,8.18,8.13,8.18,262236,2137343,-0.06,,,33,
2023-04-07_00652,2023-04-07,00652,富邦印度,twse,28.96,28.99,28.95,28.96,268839,7785729,0.11,,,994,
2023-04-07_00653L,2023-04-07,00653L,富邦印度正2,twse,41.31,41.59,41.31,41.52,441312,18304344,0.27,,,190,
2023-04-07_00654R,2023-04-07,00654R,富邦印度反1,twse,8.13,8.13,8.12,8.13,159000,1292430,-0.03,,,28,
2023-04-07_00655L,2023-04-07,00655L,國泰中國A50正2,twse,27.54,27.94,27.26,27.61,2096735,57989784,0.37,,,633,
2023-04-07_00656R,2023-04-07,00656R,國泰中國A50反1,twse,8.32,8.37,8.28,8.31,432000,3598800,-0.06,,,23,
2023-04-07_00657,2023-04-07,00657,國泰日經225,twse,32.88,32.94,32.88,32.90,202236,6649426,0.04,,,205,
2023-04-07_00657K,2023-04-07,00657K,國泰日經225+U,twse,10.79,10.79,10.79,10.79,200,2158,0.03,up,,2,
2023-04-07_00660,2023-04-07,00660,元大歐洲50,twse,31.15,31.15,31.14,31.14,2974,93054,0.03,,,92,
2023-04-07_00661,2023-04-07,00661,元大日經225,twse,35.23,35.23,35.23,35.23,1573,55149,0.04,up,,554,
2023-04-07_00662,2023-04-07,00662,富邦NASDAQ,twse,51.20,51.40,51.15,51.35,1125696,57760275,0.45,,,757,
2023-04-07_00663L,2023-04-07,00663L,國泰臺灣加權正2,twse,107.70,107.90,107.30,107.65,5016,539568,0.75,,,6,
2023-04-07_00664R,2023-04-07,00664R,國泰臺灣加權反1,twse,5.90,5.92,5.89,5.91,3041073,17950051,-0.01,,,208,
2023-04-07_00665L,2023-04-07,00665L,富邦恒生國企正2,twse,8.65,8.68,8.56,8.58,13836201,119300367,0.15,,,1543,
2023-04-07_00666R,2023-04-07,00666R,富邦恒生國企反1,twse,14.26,14.26,14.20,14.25,160000,2277980,-0.14,,,17,
2023-04-07_00668,2023-04-07,00668,國泰美國道瓊,twse,37.11,37.11,37.04,37.04,17056,631809,-0.03,,,196,
2023-04-07_00668K,2023-04-07,00668K,國泰美國道瓊+U,twse,12.15,12.15,12.15,12.15,200,2430,0.01,up,,2,
2023-04-07_00669R,2023-04-07,00669R,國泰美國道瓊反1,twse,7.98,8.00,7.98,8.00,13974000,111643280,0.01,,,348,
2023-04-07_00670L,2023-04-07,00670L,富邦NASDAQ正2,twse,66.25,66.35,66.20,66.20,1553927,102970546,1.25,,,689,
2023-04-07_00671R,2023-04-07,00671R,富邦NASDAQ反1,twse,5.57,5.58,5.56,5.58,24846710,138558106,-0.04,,,685,
2023-04-07_00673R,2023-04-07,00673R,期元大S&P原油反1,twse,8.43,8.47,8.42,8.47,35565141,300751801,0.01,,,2835,
2023-04-07_00674R,2023-04-07,00674R,期元大S&P黃金反1,twse,11.84,11.91,11.84,11.90,945010,11228649,0.09,,,163,
2023-04-07_00675L,2023-04-07,00675L,富邦臺灣加權正2,twse,47.07,47.24,46.88,47.03,300461,14141076,0.34,,,285,
2023-04-07_00676R,2023-04-07,00676R,富邦臺灣加權反1,twse,3.25,3.26,3.24,3.24,3397200,11033287,-0.02,,,219,
2023-04-07_00678,2023-04-07,00678,群益那斯達克生技,twse,25.69,25.71,25.64,25.64,319031,8183102,0.15,,,126,
2023-04-07_00679B,2023-04-07,00679B,元大美債20年,tpex,32.94,33.02,32.86,32.89,26599000,876402020,0.00,,2156692000,9361,
