key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2015-09-17_006201,2015-09-17,006201,寶富櫃,tpex,10.70,10.92,10.70,10.88,40000,434850,0.20,,31446000,26,
2015-09-17_1256,2015-09-17,1256,F-鮮活,tpex,148.00,148.00,144.50,144.50,17000,2484500,,,27165600,16,
2015-09-17_1258,2015-09-17,1258,F-其祥,tpex,41.50,41.80,40.95,40.95,147000,6081950,,,34000000,94,
2015-09-17_1259,2015-09-17,1259,安心,tpex,60.00,60.10,59.10,59.60,27000,1603800,,,32389500,19,
2015-09-17_1264,2015-09-17,1264,德麥,tpex,187.00,191.00,187.00,188.50,36000,6797500,3.00,,30632700,31,
2015-09-17_1333,2015-09-17,1333,恩得利,tpex,5.11,5.38,5.11,5.30,206000,1081600,0.20,,102525625,87,
2015-09-17_1336,2015-09-17,1336,台翰,tpex,8.15,8.47,8.10,8.25,55000,451810,0.10,,62753230,27,
2015-09-17_1565,2015-09-17,1565,精華,tpex,395.00,423.50,395.00,418.50,1138000,469843500,28.50,,50416516,1049,
2015-09-17_1566,2015-09-17,1566,捷邦,tpex,21.25,21.45,21.00,21.00,423000,8940600,,,66867028,239,
2015-09-17_1569,2015-09-17,1569,濱川,tpex,9.60,9.88,9.50,9.54,78000,756840,,,93784745,43,
2015-09-17_1570,2015-09-17,1570,力肯,tpex,20.30,20.90,20.10,20.20,1358000,27752250,0.15,,51500839,696,
2015-09-17_1580,2015-09-17,1580,新麥,tpex,119.50,119.50,115.50,116.00,90000,10505000,,,48531634,65,
2015-09-17_1584,2015-09-17,1584,精剛,tpex,14.40,14.50,14.15,14.35,479000,6842700,,,103470533,186,
2015-09-17_1586,2015-09-17,1586,和勤,tpex,21.00,23.10,21.00,23.00,583000,13010250,2.00,,46643273,226,
2015-09-17_1591,2015-09-17,1591,F-駿吉,tpex,26.80,26.80,26.80,26.80,1000,26800,0.85,up,30149825,1,
2015-09-17_1593,2015-09-17,1593,祺驊,tpex,40.05,40.25,40.00,40.15,14000,561500,0.10,,30300560,14,
2015-09-17_1595,2015-09-17,1595,川寶,tpex,53.50,55.30,53.30,54.00,82000,4509500,0.80,,38687448,27,
2015-09-17_1597,2015-09-17,1597,直得,tpex,25.60,25.70,25.10,25.40,93000,2362150,0.20,,59233799,63,
2015-09-17_1599,2015-09-17,1599,宏佳騰,tpex,49.30,49.70,48.10,48.80,844000,41279450,0.10,,44980521,632,
2015-09-17_1752,2015-09-17,1752,南光,tpex,46.45,48.00,45.15,45.35,5838000,272395100,,,91235059,3256,
2015-09-17_1777,2015-09-17,1777,生泰,tpex,73.50,73.80,72.20,73.10,150000,10950200,0.80,,30059550,113,
2015-09-17_1781,2015-09-17,1781,合世,tpex,26.85,27.05,26.00,26.10,481000,12623400,,,47407605,324,
2015-09-17_1784,2015-09-17,1784,訊聯,tpex,30.10,30.25,29.15,29.70,634000,18718500,,,49688924,429,
2015-09-17_1785,2015-09-17,1785,光洋科,tpex,19.75,19.85,19.65,19.75,355000,7012850,0.15,,408564346,142,
2015-09-17_1787,2015-09-17,1787,福盈科,tpex,21.60,22.75,21.00,22.00,1534000,34013050,1.15,,72004504,746,
2015-09-17_1788,2015-09-17,1788,杏昌,tpex,90.40,90.40,89.20,90.00,46000,4124500,,,35000000,42,
2015-09-17_1795,2015-09-17,1795,美時,tpex,77.40,77.50,74.60,75.20,4180000,317610700,,,238491744,2858,
2015-09-17_1799,2015-09-17,1799,易威,tpex,28.50,30.90,28.20,30.45,1899000,58032950,2.35,,65411393,995,
2015-09-17_1813,2015-09-17,1813,寶利徠,tpex,24.55,24.55,24.25,24.25,52000,1267150,0.05,,46635510,29,
2015-09-17_1815,2015-09-17,1815,富喬,tpex,10.10,10.15,10.00,10.05,1442000,14537950,0.05,,417557308,430,
2015-09-17_2035,2015-09-17,2035,唐榮,tpex,48.60,48.60,48.30,48.50,30000,1454400,0.00,,350000000,26,
2015-09-17_2061,2015-09-17,2061,風青,tpex,11.20,11.30,11.10,11.10,49000,548050,0.00,,62148076,25,
