key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2017-05-02_0050,2017-05-02,0050,元大台灣50,twse,75.00,75.40,75.00,75.20,15728364,1183549491,0.65,,,2827,
2017-05-02_0051,2017-05-02,0051,元大中型100,twse,27.90,27.92,27.84,27.85,19100,532324,0.11,,,14,
2017-05-02_0052,2017-05-02,0052,富邦科技,twse,46.00,46.30,46.00,46.22,4000,184520,0.58,,,4,
2017-05-02_0053,2017-05-02,0053,元大電子,twse,32.72,33.03,32.66,32.66,21000,687390,0.24,,,16,
2017-05-02_0054,2017-05-02,0054,元大台商50,twse,23.71,23.71,23.63,23.71,21000,496820,0.0,,,9,
2017-05-02_0055,2017-05-02,0055,元大MSCI金融,twse,14.83,14.94,14.83,14.94,108000,1608080,0.14,,,42,
2017-05-02_0056,2017-05-02,0056,元大高股息,twse,24.53,24.59,24.52,24.56,3285207,80646491,0.11,,,770,
2017-05-02_0057,2017-05-02,0057,富邦摩台,twse,44.98,44.98,44.98,44.98,1000,44980,0.53,up,,1,
2017-05-02_0058,2017-05-02,0058,富邦發達,twse,43.64,43.64,43.64,43.64,1000,43640,0.44,up,,1,
2017-05-02_0059,2017-05-02,0059,富邦金融,twse,35.28,35.28,35.10,35.10,5000,175930,-0.13,,,5,
2017-05-02_0061,2017-05-02,0061,元大寶滬深,twse,15.00,15.06,14.98,14.99,1253004,18801652,-0.01,,,426,
2017-05-02_006201,2017-05-02,006201,元大富櫃50,tpex,11.62,11.70,11.62,11.68,40000,465420,0.09,,23946000,9,
2017-05-02_006203,2017-05-02,006203,元大MSCI台灣,twse,34.71,34.71,34.71,34.71,1000,34710,0.45,up,,1,
2017-05-02_006204,2017-05-02,006204,永豐臺灣加權,twse,49.38,49.38,49.37,49.37,30202,1491221,0.0,,,4,
2017-05-02_006205,2017-05-02,006205,富邦上証,twse,26.33,26.40,26.25,26.28,2419856,63664586,-0.05,,,469,
