key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2023-09-19_0050,2023-09-19,0050,元大台灣50,twse,125.85,126.05,125.35,125.45,4357933,547352485,-0.55,,,8893,
2023-09-19_0051,2023-09-19,0051,元大中型100,twse,70.50,70.55,70.00,70.15,42858,3010636,-0.35,,,214,
2023-09-19_0052,2023-09-19,0052,富邦科技,twse,116.65,116.75,115.85,115.90,292707,34027856,-0.7,,,476,
2023-09-19_0053,2023-09-19,0053,元大電子,twse,67.85,67.85,67.50,67.50,17989,1214902,-0.35,,,867,
2023-09-19_0055,2023-09-19,0055,元大MSCI金融,twse,23.77,23.85,23.77,23.84,188726,4493862,0.07,,,197,
2023-09-19_0056,2023-09-19,0056,元大高股息,twse,35.42,35.45,35.10,35.14,15566243,548251653,-0.17,,,12479,
2023-09-19_0057,2023-09-19,0057,富邦摩台,twse,92.90,92.90,92.65,92.65,3827,354484,-0.3,,,830,
2023-09-19_0061,2023-09-19,0061,元大寶滬深,twse,17.81,17.86,17.75,17.85,69688,1240113,-0.01,,,417,
2023-09-19_006201,2023-09-19,006201,元大富櫃50,tpex,19.07,19.09,18.96,18.96,23000,437530,-0.09,,17946000,12,
2023-09-19_006203,2023-09-19,006203,元大MSCI台灣,twse,60.85,61.15,60.85,61.05,5904,359744,0.2,,,320,
2023-09-19_006204,2023-09-19,006204,永豐臺灣加權,twse,87.65,87.65,87.65,87.65,2193,190833,0.15,up,,765,
2023-09-19_006205,2023-09-19,006205,富邦上証,twse,30.35,30.48,30.30,30.42,209950,6387223,0.07,,,136,
2023-09-19_006206,2023-09-19,006206,元大上證50,twse,29.23,29.24,29.04,29.16,25024,728374,-0.07,,,319,
2023-09-19_006207,2023-09-19,006207,復華滬深,twse,23.59,23.59,23.41,23.49,192305,4510587,0.01,,,472,
2023-09-19_006208,2023-09-19,006208,富邦台50,twse,72.80,72.85,72.50,72.50,2086765,151527468,-0.3,,,3955,
2023-09-19_00631L,2023-09-19,00631L,元大台灣50正2,twse,133.85,134.00,132.20,132.20,1977019,262907099,-1.45,,,2211,
2023-09-19_00632R,2023-09-19,00632R,元大台灣50反1,twse,4.81,4.84,4.80,4.84,61579576,297119901,0.03,,,2421,
2023-09-19_00633L,2023-09-19,00633L,富邦上証正2,twse,36.75,36.79,36.22,36.62,2924244,106771751,0.04,,,904,
