key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2024-02-15_0050,2024-02-15,0050,元大台灣50,twse,142.20,142.70,141.40,142.35,44444918,6313384766,6.4,,,44592,
2024-02-15_0051,2024-02-15,0051,元大中型100,twse,74.75,75.15,74.50,74.95,174109,13023402,0.95,,,469,
2024-02-15_0052,2024-02-15,0052,富邦科技,twse,143.70,145.00,142.50,143.45,1170163,167837126,7.45,,,1312,
2024-02-15_0053,2024-02-15,0053,元大電子,twse,77.10,77.55,77.10,77.55,17274,1335032,3.3,,,103,
2024-02-15_0055,2024-02-15,0055,元大MSCI金融,twse,23.51,23.70,23.47,23.57,335274,7898211,0.1,,,485,
2024-02-15_0056,2024-02-15,0056,元大高股息,twse,36.72,36.99,36.70,36.86,60823778,2239860448,0.41,,,34873,
2024-02-15_0057,2024-02-15,0057,富邦摩台,twse,106.15,106.50,106.15,106.50,18465,1960479,4.1,,,110,
2024-02-15_0061,2024-02-15,0061,元大寶滬深,twse,15.81,15.92,15.67,15.86,1116032,17640753,0.49,,,486,
2024-02-15_006201,2024-02-15,006201,元大富櫃50,tpex,21.28,21.29,20.99,21.29,124000,2619610,0.53,,16946000,60,
2024-02-15_006203,2024-02-15,006203,元大MSCI台灣,twse,66.85,68.50,66.85,68.40,14669,997898,2.75,,,93,
2024-02-15_006204,2024-02-15,006204,永豐臺灣加權,twse,93.45,93.45,92.55,92.85,576370,53789283,2.45,,,131,
2024-02-15_006205,2024-02-15,006205,富邦上証,twse,26.90,27.36,26.81,27.25,4675299,127392490,0.84,,,1131,
2024-02-15_006206,2024-02-15,006206,元大上證50,twse,26.99,26.99,26.47,26.70,642562,17125955,0.84,,,349,
2024-02-15_006207,2024-02-15,006207,復華滬深,twse,20.30,20.78,20.30,20.72,136958,2832520,0.77,,,126,
2024-02-15_006208,2024-02-15,006208,富邦台50,twse,82.80,83.90,82.45,82.95,13178500,1092400156,3.4,,,16722,
2024-02-15_00631L,2024-02-15,00631L,元大台灣50正2,twse,164.75,165.60,163.25,165.20,4372451,718361118,10.15,,,3721,
2024-02-15_00632R,2024-02-15,00632R,元大台灣50反1,twse,4.30,4.31,4.27,4.28,247143180,1059498478,-0.14,,,13129,
2024-02-15_00633L,2024-02-15,00633L,富邦上証正2,twse,29.18,29.50,29.01,29.36,18853764,551848748,1.65,,,3309,
2024-02-15_00634R,2024-02-15,00634R,富邦上証反1,twse,5.02,5.02,4.94,4.95,864000,4285660,-0.15,,,73,
2024-02-15_00635U,2024-02-15,00635U,期元大S&P黃金,twse,24.01,24.01,23.90,23.93,502885,12030274,-0.47,,,337,
2024-02-15_00636,2024-02-15,00636,國泰中國A50,twse,18.73,18.87,18.68,18.82,4170782,78280509,0.53,,,1131,
2024-02-15_00636K,2024-02-15,00636K,國泰中國A50+U,twse,6.01,6.01,6.01,6.01,200,1202,0.26,up,,2,
2024-02-15_00637L,2024-02-15,00637L,元大滬深300正2,twse,11.54,11.70,11.50,11.64,161696174,1875074133,0.67,,,12903,
2024-02-15_00638R,2024-02-15,00638R,元大滬深300反1,twse,10.68,10.68,10.33,10.37,802183,8337611,-0.31,,,112,
2024-02-15_00639,2024-02-15,00639,富邦深100,twse,9.39,9.60,9.34,9.54,2769971,26358600,0.43,,,668,
2024-02-15_00640L,2024-02-15,00640L,富邦日本正2,twse,50.65,50.90,50.45,50.90,781500,39582028,1.29,,,287,
2024-02-15_00641R,2024-02-15,00641R,富邦日本反1,twse,6.94,6.96,6.92,6.93,791559,5491183,-0.08,,,167,
2024-02-15_00642U,2024-02-15,00642U,期元大S&P石油,twse,16.23,16.60,16.23,16.58,14205208,235076874,0.67,,,2611,
2024-02-15_00643,2024-02-15,00643,群益深証中小,twse,10.11,10.47,10.11,10.36,9135949,94791440,0.61,,,1684,
2024-02-15_00645,2024-02-15,00645,富邦日本,twse,35.45,35.50,35.33,35.49,1769887,62681012,0.51,,,678,
2024-02-15_00646,2024-02-15,00646,元大S&P500,twse,48.69,48.96,48.69,48.96,2036629,99583866,0.52,,,1889,
2024-02-15_00647L,2024-02-15,00647L,元大S&P500正2,twse,76.10,76.15,75.90,76.15,138149,10498613,1.55,,,91,
2024-02-15_00648R,2024-02-15,00648R,元大S&P500反1,twse,5.96,5.96,5.95,5.96,1607494,9575547,-0.04,,,176,
2024-02-15_00650L,2024-02-15,00650L,復華香港正2,twse,7.99,8.12,7.83,8.01,19944411,159072806,0.25,,,2009,
2024-02-15_00651R,2024-02-15,00651R,復華香港反1,twse,10.12,10.14,9.96,10.02,1123230,11305542,-0.18,,,102,
2024-02-15_00652,2024-02-15,00652,富邦印度,twse,35.70,35.95,35.61,35.70,1000315,35759425,0.0,,,672,
2024-02-15_00653L,2024-02-15,00653L,富邦印度正2,twse,56.45,56.55,55.80,56.15,453915,25546468,-0.25,,,149,
2024-02-15_00654R,2024-02-15,00654R,富邦印度反1,twse,6.87,6.91,6.86,6.89,88708,610048,0.01,,,20,
2024-02-15_00655L,2024-02-15,00655L,國泰中國A50正2,twse,20.40,20.47,20.13,20.36,9674448,196486462,1.12,,,1765,
2024-02-15_00656R,2024-02-15,00656R,國泰中國A50反1,twse,9.58,9.58,9.28,9.30,279000,2597610,-0.28,,,42,
2024-02-15_00657,2024-02-15,00657,國泰日經225,twse,43.50,44.58,43.50,44.55,999523,44457991,1.84,,,284,
2024-02-15_00657K,2024-02-15,00657K,國泰日經225+U,twse,14.18,14.18,14.18,14.18,200,2836,0.58,up,,2,
2024-02-15_00660,2024-02-15,00660,元大歐洲50,twse,33.81,34.13,33.81,34.11,19487,660598,0.59,,,85,
2024-02-15_00661,2024-02-15,00661,元大日經225,twse,47.10,49.10,47.10,48.63,912108,44211170,2.12,,,435,
2024-02-15_00662,2024-02-15,00662,富邦NASDAQ,twse,72.15,72.15,71.85,71.90,4404683,316970983,0.7,,,2119,
2024-02-15_00663L,2024-02-15,00663L,國泰臺灣加權正2,twse,151.95,152.40,151.80,152.40,9048,1374534,9.4,,,10,
2024-02-15_00664R,2024-02-15,00664R,國泰臺灣加權反1,twse,4.84,4.86,4.82,4.84,10536682,51002864,-0.14,,,831,
2024-02-15_00665L,2024-02-15,00665L,富邦恒生國企正2,twse,4.86,4.93,4.74,4.87,70766349,342948759,0.18,,,4174,
2024-02-15_00666R,2024-02-15,00666R,富邦恒生國企反1,twse,17.61,17.69,17.36,17.50,263010,4599099,-0.4,,,44,
2024-02-15_00668,2024-02-15,00668,國泰美國道瓊,twse,43.91,43.91,43.67,43.76,91495,4000522,-0.15,,,132,
2024-02-15_00668K,2024-02-15,00668K,國泰美國道瓊+U,twse,13.91,13.91,13.91,13.91,200,2782,-0.08,down,,2,
2024-02-15_00669R,2024-02-15,00669R,國泰美國道瓊反1,twse,7.15,7.16,7.14,7.14,3662558,26187005,0.03,,,239,
2024-02-15_00670L,2024-02-15,00670L,富邦NASDAQ正2,twse,109.15,109.50,108.75,109.50,1311727,143096515,2.35,,,795,
2024-02-15_00671R,2024-02-15,00671R,富邦NASDAQ反1,twse,4.14,4.14,4.12,4.12,8584985,35467965,-0.05,,,475,
2024-02-15_00673R,2024-02-15,00673R,期元大S&P原油反1,twse,8.13,8.13,7.87,7.89,81105106,639495492,-0.35,,,4998,
2024-02-15_00674R,2024-02-15,00674R,期元大S&P黃金反1,twse,12.29,12.32,12.29,12.31,1577131,19412715,0.25,,,197,
2024-02-15_00675L,2024-02-15,00675L,富邦臺灣加權正2,twse,66.45,66.70,65.80,66.60,2519905,166915463,3.9,,,1462,
2024-02-15_00676R,2024-02-15,00676R,富邦臺灣加權反1,twse,2.69,2.70,2.66,2.68,11978503,32095813,-0.08,,,776,
2024-02-15_00678,2024-02-15,00678,群益那斯達克生技,twse,27.42,27.42,27.17,27.31,232303,6336570,0.11,,,108,
2024-02-15_00679B,2024-02-15,00679B,元大美債20年,tpex,29.52,29.62,29.50,29.59,118249000,3495721730,-0.51,,5499692000,30130,
2024-02-15_00680L,2024-02-15,00680L,元大美債20正2,twse,8.86,8.90,8.82,8.84,153471251,1358370920,-0.44,,,18063,
2024-02-15_00681R,2024-02-15,00681R,元大美債20反1,twse,20.17,20.18,20.13,20.17,447200,9012712,0.46,,,68,
2024-02-15_00682U,2024-02-15,00682U,期元大美元指數,twse,21.02,21.10,21.02,21.10,93160,1961084,0.12,,,27,
2024-02-15_00683L,2024-02-15,00683L,期元大美元指正2,twse,22.61,22.68,22.53,22.64,458312,10375085,0.27,,,87,
2024-02-15_00684R,2024-02-15,00684R,期元大美元指反1,twse,15.49,15.49,15.47,15.47,12000,185670,-0.13,,,5,
2024-02-15_00685L,2024-02-15,00685L,群益臺灣加權正2,twse,59.15,59.35,58.50,59.25,240032,14144633,3.55,,,121,
2024-02-15_00686R,2024-02-15,00686R,群益臺灣加權反1,twse,2.88,2.90,2.87,2.88,2650600,7645924,-0.09,,,88,
2024-02-15_00687B,2024-02-15,00687B,國泰20年美債,tpex,30.51,30.62,30.50,30.62,140349000,4287468420,-0.59,,3370287000,35527,
2024-02-15_00688L,2024-02-15,00688L,國泰20年美債正2,twse,8.81,8.84,8.77,8.81,87974498,774401285,-0.43,,,9664,
2024-02-15_00689R,2024-02-15,00689R,國泰20年美債反1,twse,20.88,20.91,20.88,20.91,601500,12571314,0.52,,,25,
2024-02-15_00690,2024-02-15,00690,兆豐藍籌30,twse,29.98,30.22,29.90,30.10,1703351,51134653,0.86,,,858,
