key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2021-01-25_0050,2021-01-25,0050,元大台灣50,twse,137.20,137.30,134.20,135.60,14258565,1931915211,-1.85,,,15890,
2021-01-25_0051,2021-01-25,0051,元大中型100,twse,45.39,45.68,45.16,45.51,81750,3720995,0.12,,,44,
2021-01-25_0052,2021-01-25,0052,富邦科技,twse,132.80,134.75,129.10,130.10,3441568,450330566,-5.8,,,3412,
2021-01-25_0053,2021-01-25,0053,元大電子,twse,66.95,67.15,66.00,66.40,59368,3953556,-1.1,,,56,
2021-01-25_0054,2021-01-25,0054,元大台商50,twse,30.54,30.90,30.54,30.84,29388,902758,0.3,,,29,
2021-01-25_0055,2021-01-25,0055,元大MSCI金融,twse,17.82,17.82,17.54,17.75,125622,2226024,0.1,,,45,
2021-01-25_0056,2021-01-25,0056,元大高股息,twse,30.50,30.84,30.41,30.83,17721831,543314570,0.3,,,8536,
2021-01-25_0057,2021-01-25,0057,富邦摩台,twse,91.20,91.20,90.00,90.80,28000,2540800,-1.4,,,8,
2021-01-25_0061,2021-01-25,0061,元大寶滬深,twse,25.34,25.74,25.28,25.72,433805,11075661,0.41,,,205,
2021-01-25_006201,2021-01-25,006201,元大富櫃50,tpex,19.25,19.47,19.05,19.13,142000,2724160,-0.02,,12946000,47,
2021-01-25_006203,2021-01-25,006203,元大MSCI台灣,twse,63.75,63.75,62.50,63.20,11525,726784,-0.7,,,17,
2021-01-25_006204,2021-01-25,006204,永豐臺灣加權,twse,79.60,79.60,79.60,79.60,6169,490951,-0.7,down,,12,
2021-01-25_006205,2021-01-25,006205,富邦上証,twse,40.79,41.24,40.59,41.20,1602292,65812080,0.42,,,283,
2021-01-25_006206,2021-01-25,006206,元大上證50,twse,41.58,42.25,41.58,42.25,1227070,51475001,0.56,,,144,
2021-01-25_006207,2021-01-25,006207,復華滬深,twse,33.22,33.61,33.07,33.58,584000,19436770,0.42,,,81,
2021-01-25_006208,2021-01-25,006208,富邦台50,twse,79.05,79.05,77.30,78.30,3028485,236536779,-0.9,,,3091,
2021-01-25_00625K,2021-01-25,00625K,富邦上証+R,twse,9.60,9.60,9.60,9.60,20000,192000,0.13,up,,2,
2021-01-25_00631L,2021-01-25,00631L,元大台灣50正2,twse,108.85,109.00,105.50,108.00,4881258,524221350,-1.5,,,1710,
2021-01-25_00632R,2021-01-25,00632R,元大台灣50反1,twse,6.36,6.47,6.36,6.38,150483370,963808551,0.04,,,10498,
