key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2021-06-28_0050,2021-06-28,0050,元大台灣50,twse,137.00,137.50,136.50,137.20,4090101,560920233,0.25,,,4724,
2021-06-28_0051,2021-06-28,0051,元大中型100,twse,57.85,57.95,57.70,57.90,41920,2426028,0.05,,,73,
2021-06-28_0052,2021-06-28,0052,富邦科技,twse,124.85,124.85,123.45,124.20,764331,94895400,-0.1,,,330,
2021-06-28_0053,2021-06-28,0053,元大電子,twse,65.95,66.30,65.85,66.15,7050,465357,-0.15,,,8,
2021-06-28_0054,2021-06-28,0054,元大台商50,twse,31.71,31.84,31.60,31.84,6001,190481,0.0,,,7,
2021-06-28_0055,2021-06-28,0055,元大MSCI金融,twse,21.25,21.35,21.23,21.29,77134,1641706,0.04,,,68,
2021-06-28_0056,2021-06-28,0056,元大高股息,twse,34.80,35.10,34.80,35.10,10825640,378954928,0.36,,,8019,
2021-06-28_0057,2021-06-28,0057,富邦摩台,twse,94.05,94.15,94.00,94.05,23075,2170243,0.0,,,9,
2021-06-28_0061,2021-06-28,0061,元大寶滬深,twse,24.03,24.03,23.93,24.00,176794,4237415,0.06,,,98,
2021-06-28_006201,2021-06-28,006201,元大富櫃50,tpex,20.86,20.86,20.73,20.83,27000,561570,-0.03,,13446000,17,
2021-06-28_006203,2021-06-28,006203,元大MSCI台灣,twse,65.10,65.60,65.10,65.45,5565,362595,-0.05,,,8,
2021-06-28_006204,2021-06-28,006204,永豐臺灣加權,twse,91.05,91.25,90.65,91.10,32683,2975534,0.6,,,34,
2021-06-28_006205,2021-06-28,006205,富邦上証,twse,38.80,38.85,38.47,38.53,1070556,41278222,-0.12,,,371,
2021-06-28_006206,2021-06-28,006206,元大上證50,twse,38.82,38.82,38.38,38.40,249675,9603533,-0.15,,,128,
2021-06-28_006207,2021-06-28,006207,復華滬深,twse,31.66,31.69,31.52,31.63,260079,8226015,0.14,,,38,
2021-06-28_006208,2021-06-28,006208,富邦台50,twse,78.90,79.30,78.65,79.20,2157856,170628916,0.3,,,2148,
2021-06-28_00631L,2021-06-28,00631L,元大台灣50正2,twse,129.40,130.45,128.20,130.30,1985133,257091323,1.65,,,689,
2021-06-28_00632R,2021-06-28,00632R,元大台灣50反1,twse,5.59,5.61,5.56,5.57,84989414,474133477,-0.04,,,4719,
2021-06-28_00633L,2021-06-28,00633L,富邦上証正2,twse,70.00,70.15,68.90,69.15,4829015,335186036,-0.5,,,955,
2021-06-28_00634R,2021-06-28,00634R,富邦上証反1,twse,3.79,3.80,3.79,3.80,355000,1348790,0.01,,,17,
2021-06-28_00635U,2021-06-28,00635U,期元大S&P黃金,twse,23.86,23.92,23.74,23.92,476371,11343994,0.1,,,268,
2021-06-28_00636,2021-06-28,00636,國泰中國A50,twse,27.80,27.83,27.59,27.63,1190001,32935505,-0.1,,,334,
2021-06-28_00636K,2021-06-28,00636K,國泰中國A50+U,twse,9.90,9.90,9.90,9.90,200,1980,-0.03,down,,2,
2021-06-28_00637L,2021-06-28,00637L,元大滬深300正2,twse,27.68,27.75,27.25,27.35,33707804,924992787,-0.19,,,4580,
2021-06-28_00638R,2021-06-28,00638R,元大滬深300反1,twse,7.63,7.67,7.58,7.59,3940100,29972053,-0.05,,,57,
2021-06-28_00639,2021-06-28,00639,富邦深100,twse,17.35,17.57,17.35,17.55,1592584,27878044,0.22,,,436,
2021-06-28_00640L,2021-06-28,00640L,富邦日本正2,twse,29.08,29.08,28.96,28.96,259000,7518640,0.05,,,41,
