key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-12-24_0050,2018-12-24,0050,元大台灣50,twse,74.85,75.00,74.55,74.70,5952329,444475204,-0.15,,,4513,
2018-12-24_0051,2018-12-24,0051,元大中型100,twse,28.39,28.39,28.39,28.39,10952,313030,0.0,down,,6,
2018-12-24_0052,2018-12-24,0052,富邦科技,twse,47.66,47.67,47.51,47.51,99879,4745464,-0.17,,,13,
2018-12-24_0053,2018-12-24,0053,元大電子,twse,30.16,30.18,30.16,30.18,9000,271600,0.02,,,5,
2018-12-24_0055,2018-12-24,0055,元大MSCI金融,twse,16.40,16.42,16.28,16.41,150433,2451619,0.01,,,37,
2018-12-24_0056,2018-12-24,0056,元大高股息,twse,24.20,24.21,24.09,24.18,1501284,36271556,0.01,,,773,
2018-12-24_0057,2018-12-24,0057,富邦摩台,twse,45.35,45.35,45.29,45.30,23000,1041940,0.06,,,6,
2018-12-24_0058,2018-12-24,0058,富邦發達,twse,41.24,41.24,41.17,41.17,18000,741200,0.02,,,5,
2018-12-24_0059,2018-12-24,0059,富邦金融,twse,41.12,41.12,41.12,41.12,1000,41120,0.0,down,,1,
2018-12-24_0061,2018-12-24,0061,元大寶滬深,twse,14.42,14.48,14.36,14.42,534192,7703041,0.0,,,213,
2018-12-24_006201,2018-12-24,006201,元大富櫃50,tpex,10.73,10.76,10.72,10.76,76000,815590,0.04,,38946000,24,
2018-12-24_006205,2018-12-24,006205,富邦上証,twse,25.10,25.35,25.01,25.30,2574896,65028723,0.2,,,383,
2018-12-24_006206,2018-12-24,006206,元大上證50,twse,25.70,26.01,25.65,25.97,561996,14535973,0.28,,,218,
2018-12-24_006207,2018-12-24,006207,復華滬深,twse,18.25,18.44,18.14,18.40,100125,1833920,0.16,,,65,
2018-12-24_006208,2018-12-24,006208,富邦台50,twse,41.46,41.46,41.43,41.46,52610,2181549,-0.06,,,20,
2018-12-24_00625K,2018-12-24,00625K,富邦上証+R,twse,5.67,5.67,5.67,5.67,50000,283500,0.06,up,,2,
2018-12-24_00631L,2018-12-24,00631L,元大台灣50正2,twse,31.01,31.15,30.93,31.15,1668800,51807110,0.13,,,463,
2018-12-24_00632R,2018-12-24,00632R,元大台灣50反1,twse,13.42,13.45,13.37,13.41,81074263,1087867889,-0.01,,,4584,
2018-12-24_00633L,2018-12-24,00633L,富邦上証正2,twse,28.00,28.70,27.90,28.49,21839599,619027469,0.59,,,4043,
