key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2018-09-10_0050,2018-09-10,0050,元大台灣50,twse,86.60,86.60,85.65,86.00,5319281,457230691,-0.4,,,2224,
2018-09-10_0051,2018-09-10,0051,元大中型100,twse,32.92,32.92,32.17,32.31,83100,2695751,-0.61,,,47,
2018-09-10_0052,2018-09-10,0052,富邦科技,twse,56.30,56.35,55.50,55.50,106000,5924800,-0.5,,,15,
2018-09-10_0053,2018-09-10,0053,元大電子,twse,36.93,36.93,36.46,36.53,21000,768370,-0.48,,,16,
2018-09-10_0054,2018-09-10,0054,元大台商50,twse,23.59,23.59,23.19,23.19,9000,210210,-0.71,,,9,
2018-09-10_0055,2018-09-10,0055,元大MSCI金融,twse,18.05,18.10,17.92,18.10,179036,3215224,0.03,,,39,
2018-09-10_0056,2018-09-10,0056,元大高股息,twse,27.19,27.20,26.60,26.67,17360549,464104554,-0.52,,,3205,
2018-09-10_0057,2018-09-10,0057,富邦摩台,twse,52.50,52.50,51.85,52.00,22000,1144650,-0.45,,,7,
2018-09-10_0058,2018-09-10,0058,富邦發達,twse,48.02,48.02,47.24,47.24,24000,1135780,-0.92,,,7,
2018-09-10_0059,2018-09-10,0059,富邦金融,twse,43.93,43.93,43.82,43.82,2000,87750,-0.08,,,2,
2018-09-10_0061,2018-09-10,0061,元大寶滬深,twse,15.68,15.68,15.48,15.50,2028013,31455881,-0.18,,,375,
2018-09-10_006201,2018-09-10,006201,元大富櫃50,tpex,12.99,12.99,12.36,12.52,182000,2298790,-0.50,,15946000,86,
2018-09-10_006203,2018-09-10,006203,元大MSCI台灣,twse,39.71,39.71,39.42,39.44,25000,991910,-0.35,,,8,
2018-09-10_006204,2018-09-10,006204,永豐臺灣加權,twse,55.85,55.85,55.25,55.25,4000,221600,-0.85,,,4,
2018-09-10_006205,2018-09-10,006205,富邦上証,twse,27.22,27.23,26.89,26.99,3566334,96248494,-0.23,,,515,
2018-09-10_006206,2018-09-10,006206,元大上證50,twse,27.72,27.72,27.40,27.51,612603,16852029,-0.19,,,174,
2018-09-10_006207,2018-09-10,006207,復華滬深,twse,20.00,20.00,19.68,19.77,518000,10230490,-0.26,,,99,
2018-09-10_006208,2018-09-10,006208,富邦台50,twse,50.05,50.25,49.61,49.61,62770,3130615,-0.19,,,32,
2018-09-10_00625K,2018-09-10,00625K,富邦上証+R,twse,6.00,6.00,6.00,6.00,50000,300000,-0.08,down,,2,
2018-09-10_00631L,2018-09-10,00631L,元大台灣50正2,twse,40.16,40.16,39.22,39.44,4111055,162787579,-0.51,,,1085,
2018-09-10_00632R,2018-09-10,00632R,元大台灣50反1,twse,12.12,12.28,12.11,12.26,87768611,1072743512,0.13,,,7292,
2018-09-10_00633L,2018-09-10,00633L,富邦上証正2,twse,33.65,34.00,33.26,33.47,25526350,855663203,-0.39,,,5293,
2018-09-10_00634R,2018-09-10,00634R,富邦上証反1,twse,7.98,8.06,7.95,8.03,2569000,20606620,0.07,,,326,
2018-09-10_00635U,2018-09-10,00635U,期元大S&P黃金,twse,18.13,18.13,18.06,18.08,421000,7617020,-0.12,,,134,
2018-09-10_00636,2018-09-10,00636,國泰中國A50,twse,17.74,17.79,17.56,17.61,4393030,77496161,-0.18,,,929,
2018-09-10_00636K,2018-09-10,00636K,國泰中國A50+U,twse,5.74,5.76,5.74,5.76,200,1150,0.0,,,2,
2018-09-10_00637L,2018-09-10,00637L,元大滬深300正2,twse,12.76,12.89,12.60,12.73,125852475,1598916249,-0.14,,,10192,
2018-09-10_00638R,2018-09-10,00638R,元大滬深300反1,twse,16.20,16.25,16.10,16.18,219000,3546450,0.09,,,94,
2018-09-10_00639,2018-09-10,00639,富邦深100,twse,8.83,8.83,8.66,8.68,3604247,31395858,-0.15,,,463,
2018-09-10_00640L,2018-09-10,00640L,富邦日本正2,twse,22.02,22.10,21.95,21.97,546000,12031010,0.09,,,85,
2018-09-10_00641R,2018-09-10,00641R,富邦日本反1,twse,14.93,14.97,14.92,14.94,827000,12357140,-0.03,,,48,
2018-09-10_00642U,2018-09-10,00642U,期元大S&P石油,twse,21.93,22.00,21.92,21.96,169300,3716510,0.11,,,58,
2018-09-10_00643,2018-09-10,00643,群益深証中小,twse,11.79,11.79,11.50,11.52,1588086,18364580,-0.3,,,319,
2018-09-10_00645,2018-09-10,00645,富邦日本,twse,21.63,21.66,21.63,21.65,147550,3192868,0.1,,,26,
2018-09-10_00646,2018-09-10,00646,元大S&P500,twse,26.66,26.70,26.65,26.65,313000,8345490,-0.03,,,52,
2018-09-10_00647L,2018-09-10,00647L,元大S&P500正2,twse,35.28,35.35,35.27,35.27,13000,459010,0.17,,,6,
2018-09-10_00648R,2018-09-10,00648R,元大S&P500反1,twse,12.81,12.85,12.81,12.84,656000,8408040,-0.02,,,71,
2018-09-10_00649,2018-09-10,00649,FH香港,twse,20.08,20.10,19.91,19.92,381000,7591350,-0.17,,,32,
2018-09-10_00650L,2018-09-10,00650L,復華香港正2,twse,29.10,29.10,28.47,28.72,219000,6289440,-0.39,,,53,
2018-09-10_00651R,2018-09-10,00651R,復華香港反1,twse,9.06,9.16,9.06,9.13,1787000,16276510,0.09,,,140,
2018-09-10_00652,2018-09-10,00652,富邦印度,twse,23.78,23.84,23.75,23.80,79000,1881300,0.06,,,17,
2018-09-10_00653L,2018-09-10,00653L,富邦印度正2,twse,33.60,33.60,33.24,33.28,104000,3481780,-0.34,,,30,
2018-09-10_00654R,2018-09-10,00654R,富邦印度反1,twse,13.71,13.80,13.67,13.78,277000,3804280,0.03,,,49,
2018-09-10_00655L,2018-09-10,00655L,國泰中國A50正2,twse,24.22,24.54,24.00,24.21,8201000,198593070,-0.25,,,1625,
2018-09-10_00656R,2018-09-10,00656R,國泰中國A50反1,twse,14.80,14.89,14.75,14.82,412000,6120430,0.07,,,70,
2018-09-10_00657,2018-09-10,00657,國泰日經225,twse,27.39,27.44,27.31,27.42,6000,164300,0.14,,,5,
2018-09-10_00657K,2018-09-10,00657K,國泰日經225+U,twse,8.89,8.89,8.89,8.89,100,889,0.03,up,,1,
2018-09-10_00658L,2018-09-10,00658L,國泰日本正2,twse,35.54,35.63,35.45,35.50,20000,710360,0.05,,,11,
2018-09-10_00659R,2018-09-10,00659R,國泰日本反1,twse,12.63,12.67,12.63,12.63,9000,113790,-0.02,,,6,
2018-09-10_00660,2018-09-10,00660,元大歐洲50,twse,23.74,23.75,23.68,23.74,76183,1807215,0.01,,,21,
2018-09-10_00662,2018-09-10,00662,富邦NASDAQ,twse,31.70,31.70,31.53,31.69,153696,4863634,0.04,,,26,
2018-09-10_00663L,2018-09-10,00663L,國泰臺灣加權正2,twse,36.69,36.69,35.70,35.86,781000,28109640,-0.64,,,319,
2018-09-10_00664R,2018-09-10,00664R,國泰臺灣加權反1,twse,13.72,13.90,13.72,13.86,3737070,51744250,0.12,,,443,
2018-09-10_00665L,2018-09-10,00665L,富邦恒生國企正2,twse,26.34,26.34,25.88,26.04,502000,13091360,-0.67,,,154,
2018-09-10_00666R,2018-09-10,00666R,富邦恒生國企反1,twse,14.35,14.52,14.35,14.47,91000,1319200,0.07,,,10,
2018-09-10_00667,2018-09-10,00667,元大韓國,twse,21.99,22.06,21.99,22.06,2000,44050,0.13,,,2,
