key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis
2024-02-22_0050,2024-02-22,0050,元大台灣50,twse,142.95,143.05,141.85,142.80,13160126,1875242859,1.6,,,13559,
2024-02-22_0051,2024-02-22,0051,元大中型100,twse,76.35,76.75,76.30,76.30,98953,7573992,0.35,,,231,
2024-02-22_0052,2024-02-22,0052,富邦科技,twse,143.25,143.30,142.20,143.30,507429,72418367,2.0,,,514,
2024-02-22_0053,2024-02-22,0053,元大電子,twse,77.50,78.05,77.50,77.80,12006,932740,0.85,,,93,
2024-02-22_0055,2024-02-22,0055,元大MSCI金融,twse,23.78,23.88,23.75,23.88,197093,4690790,0.11,,,325,
2024-02-22_0056,2024-02-22,0056,元大高股息,twse,37.50,37.70,37.45,37.65,37518219,1410209685,0.36,,,17296,
2024-02-22_0057,2024-02-22,0057,富邦摩台,twse,106.85,106.90,106.85,106.90,3516,375759,1.3,,,6,
2024-02-22_0061,2024-02-22,0061,元大寶滬深,twse,16.65,16.66,16.47,16.61,514822,8522795,-0.06,,,290,
2024-02-22_006201,2024-02-22,006201,元大富櫃50,tpex,21.08,21.28,21.08,21.28,198000,4202160,0.20,,16446000,35,
2024-02-22_006203,2024-02-22,006203,元大MSCI台灣,twse,68.05,68.50,68.05,68.50,13541,923861,0.45,,,82,
2024-02-22_006204,2024-02-22,006204,永豐臺灣加權,twse,93.30,93.75,93.30,93.75,15578,1453765,0.85,,,67,
2024-02-22_006205,2024-02-22,006205,富邦上証,twse,28.72,28.74,28.47,28.74,2119014,60652076,0.06,,,850,
2024-02-22_006206,2024-02-22,006206,元大上證50,twse,27.95,28.06,27.78,28.06,433225,12081916,0.09,,,224,
2024-02-22_006207,2024-02-22,006207,復華滬深,twse,21.68,21.82,21.65,21.82,199709,4337927,-0.06,,,78,
2024-02-22_006208,2024-02-22,006208,富邦台50,twse,83.00,83.40,82.80,83.35,4862399,404316450,0.95,,,6121,
2024-02-22_00631L,2024-02-22,00631L,元大台灣50正2,twse,168.05,168.90,166.30,168.90,1441812,242005332,3.7,,,1786,
2024-02-22_00632R,2024-02-22,00632R,元大台灣50反1,twse,4.24,4.26,4.23,4.24,87244579,370029605,-0.03,,,5177,
2024-02-22_00633L,2024-02-22,00633L,富邦上証正2,twse,31.87,32.05,31.51,32.05,8671362,275440579,-0.2,,,2192,
2024-02-22_00634R,2024-02-22,00634R,富邦上証反1,twse,4.75,4.78,4.75,4.75,282000,1344440,0.01,,,31,
2024-02-22_00635U,2024-02-22,00635U,期元大S&P黃金,twse,24.30,24.32,24.27,24.32,276912,6725444,-0.01,,,86,
2024-02-22_00636,2024-02-22,00636,國泰中國A50,twse,19.60,19.72,19.54,19.72,3723711,73035828,0.01,,,787,
2024-02-22_00636K,2024-02-22,00636K,國泰中國A50+U,twse,6.25,6.25,6.25,6.25,200,1250,0.02,up,,2,
2024-02-22_00637L,2024-02-22,00637L,元大滬深300正2,twse,12.67,12.71,12.50,12.71,73023429,920358503,-0.07,,,8954,
2024-02-22_00638R,2024-02-22,00638R,元大滬深300反1,twse,9.92,10.01,9.92,9.95,516030,5151079,0.04,,,70,
2024-02-22_00639,2024-02-22,00639,富邦深100,twse,10.14,10.14,9.97,10.04,1325604,13275646,-0.13,,,384,
2024-02-22_00640L,2024-02-22,00640L,富邦日本正2,twse,53.15,53.70,53.15,53.55,1032501,55158501,1.4,,,246,
2024-02-22_00641R,2024-02-22,00641R,富邦日本反1,twse,6.83,6.83,6.75,6.75,1233033,8350192,-0.09,,,254,
2024-02-22_00642U,2024-02-22,00642U,期元大S&P石油,twse,17.02,17.06,16.99,17.04,4019457,68442391,0.19,,,767,
2024-02-22_00643,2024-02-22,00643,群益深証中小,twse,10.78,10.85,10.73,10.84,1158583,12491516,-0.03,,,194,
2024-02-22_00645,2024-02-22,00645,富邦日本,twse,36.28,36.45,36.28,36.38,1073502,39010603,0.44,,,423,
