r,arm,cagr,mdd,turn_n,turn_sum,cost_sum,w_mean,eq_sha,trough_i
58,R_rp,0.3427276251006002,-0.2840933592496641,113.0,12.487068397328368,0.07304935012437096,0.41911451704230523,70d172060962c0ec4b73466d27d504dc6528eb81b83ace22e8ca996bd72a69ca,1975.0
58,W_fix,0.3524545987377832,-0.2846808779437205,113.0,7.256135310336649,0.042448391565469396,0.5,9da91d8ede3f6eaf673266be87181c2b9a089f4aef04f47e5dae77441526188c,747.0
58,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
58,W1,0.45322081990138097,-0.36224603957781126,0.0,0.0,0.0,1.0,235e1e377bac23d7c49cbee18785609744f322fe9217d07fb9778897ea07347f,413.0
59,R_eq,0.2481250986764636,-0.31294432958392565,113.0,7.530872017358955,0.04405560130154989,0.43020483052158237,cf3337fd4302de6ee1224560c5494121ea9347b7621ebcf2cc7af373c6dc47d0,747.0
59,R_tv,0.247236741779697,-0.35650414545851195,100.0,16.731541393490723,0.09787951715192073,0.7293228835575635,5b2b4e64326e7ed21481419fd2730b8f0277f7004a90df969f792c7472a504bd,1975.0
59,R_rp,0.24812509867647337,-0.3129443295839331,113.0,7.53087201735209,0.044055601301509734,0.4302048305215706,a5bd22e3723b4547a255de7872adeb64a529861eeb6c0118561aeef0dde51f04,747.0
59,W_fix,0.24652260518505198,-0.3226969678756328,113.0,3.989909929545542,0.023340973087841423,0.5,dc79bbca3d070829a2f20441b1bf3733ed526a5031eb5073a37a581af8611cae,747.0
59,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
59,W1,0.23799772403783082,-0.40370438435114037,0.0,0.0,0.0,1.0,8f8e539697afc44022dbef37c9263dd1768db25a960fe01f614cab0a01ce3317,1975.0
60,R_eq,0.24505389184108206,-0.3830947963476475,113.0,7.515814542383111,0.04396751507294121,0.42267615712920714,a2d9b40edd6b140e31139b99b2aebc3e9f9947ee4fa7e3ee527ead65e5d43fe1,1975.0
60,R_tv,0.2427814516035509,-0.4839507617311808,109.0,15.633771899256015,0.09145756561064768,0.7141187478255302,53196e42c83abe5de86c558d1e7e2a5104547391a6ea9b5ed1f739e9b63077ca,1975.0
60,R_rp,0.2450538918411309,-0.3830947963476476,113.0,7.5158145423890765,0.043967515072976096,0.42267615712922463,ef38858873a209bddc26d25623132ee3c26d55ea6d7dcbc8794a492a7e369340,1975.0
60,W_fix,0.24305537019555712,-0.3849538110396459,113.0,4.648810229488404,0.027195539842507166,0.5,396963c0d14a96fbb893242318936e949801e3cf767bd2a5b9c2e4d9587b11b9,1975.0
60,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
60,W1,0.23139355103069614,-0.49572495260139426,0.0,0.0,0.0,1.0,67a39750a75820e92eb9129bf5400a15607c7c3b6854127dff8777de42edf1b0,1975.0
61,R_eq,0.2699394205129739,-0.34574314541490364,113.0,9.283447642216107,0.05430816870696422,0.414897156687188,bd6525654c8959dc792ce0ff9a197bcadb8361116bdc7b6e76b7c1d3fdeaeeba,1975.0
61,R_tv,0.2849834364683246,-0.42712345424130893,105.0,21.459242088470017,0.12553656621754958,0.6900496757032912,34b3e524a758a76592ccbf7661bc34ad24428572dfabd4cb87da1dd8ad2c984d,1975.0
61,R_rp,0.26993942051295483,-0.34574314541494117,113.0,9.283447642211733,0.05430816870693864,0.4148971566871693,c2f4d9237cc25ece2860e723de0d47f18313ac8ff7b6203309efa4986e053149,1975.0
61,W_fix,0.2702270963261426,-0.3398596314195448,113.0,5.537521223802644,0.032394499159245464,0.5,4ab662325fa85c53126f55455c0c9a7d6a7017dc1c66fa765ea10cdbf210d839,1975.0
61,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
61,W1,0.28300574472715123,-0.4259652962154679,0.0,0.0,0.0,1.0,898c902b06a28ae86298f5b4de80942d9345443c80e14066707619d6e770a1c5,1975.0
62,R_eq,0.22862708208986948,-0.319082156808265,113.0,7.066221822815377,0.04133739766346996,0.4356819280260631,873f7f7e4eb24c40710d76405ec5164e40e9199971df116b29c0618afba7ffad,1975.0
62,R_tv,0.21128986324626786,-0.38579415813731144,106.0,14.17343986177409,0.08291462319137843,0.7532832813190116,e32e94677035b3fed40267be12bd4ee610fe7578ba3bb836f395be91d03dfed6,1975.0
62,R_rp,0.2286270820898617,-0.31908215680828766,113.0,7.066221822826605,0.041337397663535634,0.43568192802609806,424f337c0bb53d8c2723ec5a4102fc936edce2c438e01a7852ab7f71988bf79b,1975.0
62,W_fix,0.2259741607152681,-0.31719005750397716,113.0,4.138762300465984,0.024211759457726013,0.5,af79be4c9ff7f661c106f4ad115b1186ae74f68fa35aefadc9715dc8eb95ea80,1975.0
62,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
62,W1,0.19988005201237158,-0.38636143143899915,0.0,0.0,0.0,1.0,3b4f66fe92cc19093d4cfdef89433dd24c2790b94c7f88467dfa40ab815c3b38,1975.0
63,R_eq,0.22009517248634514,-0.37956045759323936,113.0,7.940545821371456,0.046452193055023024,0.42852917983067157,1fea82781200c2d9cdd168fe111827e0b242fef11d8af411eb6b765352f34e78,1975.0
63,R_tv,0.20145952357224295,-0.47977120108554344,96.0,16.18489268949536,0.09468162223354785,0.7281768502407374,8c10f97c33c3776c6732e54ae19fc64e02af068c4066d781989834f2ec3d1750,1975.0
63,R_rp,0.2200951724863156,-0.37956045759322743,113.0,7.94054582136352,0.04645219305497659,0.42852917983066746,10e38aa27a8a5d55b5b0cbbc15a7617cd9897770fcef62d25ee95a7ee9a27b73,1975.0
63,W_fix,0.21089252399761538,-0.3731976649420765,113.0,3.991029501002923,0.0233475225808671,0.5,072ff1e193932d7cd324844f99a7465596ceee004c7033a0441ccbe857bc2f12,1975.0
63,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
63,W1,0.168990717415479,-0.4907952898860008,0.0,0.0,0.0,1.0,d9d5dfa7d02ffb4e1646625a49d6478f33bcedc5a2c0223c60d5e81dae1f452d,1975.0
64,R_eq,0.2935134739176024,-0.3097613731214674,113.0,9.884920705969972,0.05782678612992434,0.422534522102379,2367ea29460e22c86eb2d7b09667597a481902886ef543180359df2a035e81fd,747.0
64,R_tv,0.3318925341635499,-0.34393536200602076,103.0,25.907843449300064,0.15156088417840538,0.713298583144889,425c94269c13c905deda38b1ba179b025aaf31ae4205836d4bb2d6a7a73ca766,1975.0
64,R_rp,0.2935134739176237,-0.3097613731214711,113.0,9.884920705979738,0.05782678612998146,0.4225345221023803,41958b9a69931ac59df5e7c892c897dd924d635922d8db77750ac7ef2b000786,747.0
64,W_fix,0.29209605028183394,-0.3175934672476835,113.0,5.353725663085835,0.031319295129052134,0.5,4c5beed188def26de750b2bc8a1b2d06794f354c13b2dd92e6dbf3b9fa046735,747.0
64,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
64,W1,0.32999339838699937,-0.35642414365767294,0.0,0.0,0.0,1.0,0e1a7c64c4678e6ab3bb9576e419ffc5088f9b53d81bd2d76a971c4aed7702f5,747.0
65,R_eq,0.24398987064282407,-0.3407739172917602,113.0,8.204728232735512,0.04799766016150275,0.41302505096239417,adfd1a3c4d6714ddab7ee41364c104f1b689dc77aca1b694c44f67954b18b821,1975.0
65,R_tv,0.24102596928477382,-0.4148809729150597,107.0,17.93962320059825,0.10494679572349974,0.6841712029944188,54fe2e48bf1bbc7b0525466f80e7b1c83ca5f8f4b8ad45d7865bb28752ba6a16,1975.0
65,R_rp,0.24398987064280586,-0.3407739172917591,113.0,8.204728232735391,0.047997660161502045,0.4130250509623914,6218a2d8ad821f649098ff2f02e79ce642fe8f4a059f67afa018d99a128708bd,1975.0
65,W_fix,0.24106466498404155,-0.3442928584094336,113.0,4.749041265660697,0.027781891404115078,0.5,5fbe9385df2f2922fafcf92b912e3235978107af222efa12358726013a09ac10,1975.0
65,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
65,W1,0.22632835413583674,-0.4316047302041218,0.0,0.0,0.0,1.0,c4158ad9a50377413c643fbd4bea55ae9df03a228323b2b655fec3f43f13ad31,1975.0
66,R_eq,0.2843825951409047,-0.3290420944837471,113.0,10.71804472692557,0.06270056165251459,0.4140618101830267,cb664a3f1a936f0382bd3e446e8ebd3465da630e464310af7d2963def170470a,1975.0
66,R_tv,0.3054681065635374,-0.37988250862022516,99.0,23.935202566095338,0.14002093501165772,0.6793555874087618,e310d64349ce8f481e3f7e24d28fcd59f69ded353ca558db839e74d693d28fd4,1975.0
66,R_rp,0.28438259514089115,-0.3290420944837488,113.0,10.718044726910271,0.06270056165242509,0.4140618101830194,e8770eb0db473d42302c06ffef0158903431f9aaa30793cefa2080f842d308dc,1975.0
66,W_fix,0.2974437093017779,-0.32195173520187076,113.0,6.218188705069792,0.03637640392465828,0.5,051e50f84377f04431c63adea9c13293139abce39caeee52b333bf1eb6db8642,1975.0
66,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
66,W1,0.3357694142226091,-0.4018745245518258,0.0,0.0,0.0,1.0,807b8d8ed719afcf0e38b5e7eba9c07557d9436a714f7c99601ead900e2e5cac,1975.0
67,R_eq,0.23556065318169517,-0.311898388986862,113.0,7.893596564019342,0.04617753989951315,0.4184169774662967,8d81f2b2b8aa165eb0ef94520764cf3ee331b5b042955e746f3e4f4e726e5b9d,1975.0
67,R_tv,0.22280908796818122,-0.3560894240951321,107.0,17.145987579304176,0.10030402733892943,0.7032038024726388,679f547a194f584f848f5a31363e167fd75cecf316b841c63ed27d7b58d88fb4,1975.0
67,R_rp,0.23556065318169384,-0.3118983889868912,113.0,7.893596564025399,0.046177539899548585,0.4184169774663108,78697f772f0108a62a646ce58d17e543182b02fdd50f8217b1a2723eeb563013,1975.0
67,W_fix,0.23121240416375155,-0.31710556022276004,113.0,4.528899396170311,0.02649406146759632,0.5,3f668577b317a7e9c5d1be51a54de1660b75772f4c6417f22ee69ceeda30dc81,747.0
67,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
67,W1,0.20442712803147023,-0.45445446556114777,0.0,0.0,0.0,1.0,c4d9039e3cd6d9e0a84c1c172697e8fdf8b22912d5e4eabc0d139f1a4eb57249,412.0
68,R_eq,0.29427367077967914,-0.3020447086103806,113.0,9.42992298091394,0.05516504943834655,0.41592394002201016,79868cb2a9a35ca01e002ca7bd61ebf3b020383fdb495ef2c7f25ab4eb976173,747.0
68,R_tv,0.32779563871039885,-0.33313438090996894,108.0,24.402768571643502,0.14275619614411447,0.6952119285518229,0d6a69ca4b3ae3622f3f06e535b6f9e7157ef06a6697d0cce4b74dc787fa9e10,1975.0
68,R_rp,0.2942736707797031,-0.3020447086103879,113.0,9.429922980913938,0.05516504943834654,0.41592394002202987,baaa28ec6cd1f72e4d3799c71976e77444a8308cc5556804b7eedc9369f7697b,747.0
68,W_fix,0.305117656308165,-0.30456081249990613,113.0,6.015210432957187,0.03518898103279955,0.5,d1f9614c667c6a52fd0e0cb8e28a6023c30a09eeb3d83ee34f94f6cfbbf88e38,747.0
68,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
68,W1,0.35637564271556266,-0.3670832282505993,0.0,0.0,0.0,1.0,313cd2edad18586c0c19d4f410bfa5637f60bc66b8082d019f6965abd4eeaf60,413.0
69,R_eq,0.2430732710623782,-0.2925687393187831,113.0,7.587306615943445,0.04438574370326916,0.4150781686177727,0e06b2f5875b910800d99ebf4844b88efc004668b54f0ab1392a78c7a87be102,1975.0
69,R_tv,0.24012743222828847,-0.32731944739680435,108.0,17.05063788820865,0.0997462316460206,0.6940663537141192,ce2c8eea13f8ad212323f356bda8962827cf9a4bef3ecaae3ce45db6adf3b2d1,1975.0
69,R_rp,0.24307327106240684,-0.29256873931877225,113.0,7.587306615945099,0.04438574370327883,0.4150781686177492,5f605ccb810d8dc7bb9155e5f76c95f3b8a3735ca0f1b3db31e7b91caef2514f,1975.0
69,W_fix,0.2380090073903507,-0.2915177263459198,113.0,4.624958288238837,0.027056005986197198,0.5,8b78c83467601f49a69081e7c3198caef566299d4e12bd86e831b41513b427fe,1975.0
69,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
69,W1,0.21954645940508977,-0.3820525600552077,0.0,0.0,0.0,1.0,38c16722a8239cb494378fbee01e93da258a9558747c92deb0f2f9f74ed172d5,411.0
70,R_eq,0.2793623564597878,-0.3170023536868035,113.0,10.069501924264308,0.058906586256946204,0.40594542761414304,f0d2d20357525ecc8a2a004ea72518922bd96999db053e3e14c4a7bec673632c,1975.0
70,R_tv,0.3023141058514407,-0.3844467898738649,109.0,26.41442748147405,0.15452440076662316,0.6739299584940083,9b0ebf892a6ca2c19507dd2156dfb59395d72a2747babd0628eb95fd5ee88b10,1975.0
70,R_rp,0.27936235645977225,-0.3170023536867774,113.0,10.069501924250423,0.05890658625686497,0.4059454276141469,100e199a2a6717cf386587c034c4884d29ff7311e7b82b5e5dad83486a1b461b,1975.0
70,W_fix,0.2833671396702018,-0.3138362612422765,113.0,5.588065556108682,0.03269018350323579,0.5,9d0013a48f380964970b84e882350dca25ddca1d5a1cab8181e35c6fee325449,1975.0
70,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
70,W1,0.30998463133198806,-0.38380885987512375,0.0,0.0,0.0,1.0,1a0dbf9309fb353f7ad46de270414d340af40016a01745dc124dd15f94ca27e6,1975.0
71,R_eq,0.33245417262233357,-0.30372620323122795,113.0,11.837013447235696,0.06924652866632883,0.40346092344558737,d4324a37cdce0ac5e4a1ee4b32e5896594c4f50a526be30641e29451cb493b44,747.0
71,R_tv,0.386493037156894,-0.3306372008617314,106.0,33.86569826958698,0.19811433487708383,0.6654843362984734,dbb6af60eba7a80a629d20a891257a28cfb9a5e6e70df755f5eb4c074ca7596e,1975.0
71,R_rp,0.33245417262234844,-0.30372620323125105,113.0,11.83701344723443,0.06924652866632142,0.4034609234455979,3d53987dd5ea181dd8582352d5cbd87a6b24276888bb7b2c3fc90094bcb0f021,747.0
71,W_fix,0.35628031561024676,-0.3082315348460272,113.0,7.4411882737753885,0.04353095140158602,0.5,923d68c80a03ceaf53784f3b1707d68bcbd7d387afd47a63dd87763f049a0b33,747.0
71,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
71,W1,0.4563507044351982,-0.42373142061827435,0.0,0.0,0.0,1.0,907d75bf43c69cba980211efeab6114a815d7615b1798da14e512744131ac512,413.0
72,R_eq,0.25214155350964407,-0.3477107032035343,113.0,6.94956475804802,0.040654953834580926,0.43209016790649396,e2cc2b533d473f4d67d29f125ee0fc6980204ffce5ffe6c3681b428736bbcfc8,1975.0
72,R_tv,0.25170827293245135,-0.4261360681108254,105.0,17.340864833019033,0.10144405927316136,0.7439696477784532,e557904c83add6ce99fef2df499650886a79cd9da387602b076064dd26d60f7b,1975.0
72,R_rp,0.25214155350963785,-0.3477107032035365,113.0,6.949564758044234,0.04065495383455877,0.4320901679065143,4e2f574cbc9ad827ae39e4bb2b5250e87d9df9c3a958f84795645427db4bf8d2,1975.0
72,W_fix,0.25512905158095145,-0.3457406707826009,113.0,4.1674035026663585,0.0243793104905982,0.5,399ba8e76181ebceffa610f017b8d70adb3591c61de3524f4cdad41c0bcae93a,1975.0
72,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
72,W1,0.2589362721044388,-0.42532719704102734,0.0,0.0,0.0,1.0,6eb2f65b8bfb65b7e2a372e6f485a82298d732da5ea879c624a50dfcdaf98e9e,1975.0
73,R_eq,0.23665555428017226,-0.31175298075189783,113.0,6.266390960684152,0.03665838712000229,0.42852430843386374,4442a221f3f3b59dfab5c2213a82c04085e5d3065e63635d7aaf15dc0f4194b3,1975.0
73,R_tv,0.2338217697005247,-0.36104435712532146,105.0,14.62056613366432,0.08553031188193629,0.7294536289854074,6dd6612d2916a16b2ba3059e7d603f676747ad34e1df2c8ed68a5b2467144ee5,1975.0
73,R_rp,0.23665555428016005,-0.3117529807518989,113.0,6.266390960689825,0.03665838712003548,0.428524308433903,0c03ddfbd9086b127b6a44783318e133c5cc7215fafa7f18a1178392fc856b59,1975.0
73,W_fix,0.23044843651189106,-0.30764552844400006,113.0,3.4061728956915345,0.019926111439795478,0.5,0dfc55bb5559a1fe9f35dea41a8b2edcb95a0653b6a0ce52441672dc3cf8569d,1975.0
73,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
73,W1,0.2093701655175959,-0.4010684572989355,0.0,0.0,0.0,1.0,5ac45f01755cb543ba3a7af5076f574015474ee9643fbd22f13253ffcde4b98b,413.0
74,R_eq,0.26515502454437767,-0.3156478853763222,113.0,7.710431275120795,0.04510602295945665,0.41838733362624936,99bdaf54b98649cd95d996f42f632cfa448d212f013163cafcdf3c01fa4a4cf8,1975.0
74,R_tv,0.28110693792466845,-0.37892313117175885,106.0,19.29738134086637,0.11288968084406827,0.7052717389633604,bd9b57b774ca78bc045d3671b04b5deb98cb84721ac29befe649283bce3d051a,1975.0
74,R_rp,0.2651550245443899,-0.3156478853763182,113.0,7.710431275143544,0.04510602295958974,0.41838733362627245,45531e60d5b7e7a9b576f96b13fb7001324071a27b33b876aa3d5d02aba9ef0e,1975.0
74,W_fix,0.26360438936178476,-0.31065033345152654,113.0,4.75115557450752,0.02779426011086899,0.5,bed34539923c8c814a1b3afc159ef7342d3772c2c7ad45e6e94049fcb6dc2cf1,1975.0
74,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
74,W1,0.27270267496298617,-0.3745184691616083,0.0,0.0,0.0,1.0,e1033d4c7d3e0ab15b8343757cf4be4d3315394db0914cc0092a62175d1f4245,1975.0
75,R_eq,0.20159382751841415,-0.3542691243871972,113.0,6.198586386781531,0.03626173036267197,0.42693042264786224,4b44bcbce9091b07b5535feef99fbb72254a56ddd9d4e061b2dee1a66d6cdb26,1975.0
75,R_tv,0.16938011201140846,-0.438876702393418,103.0,12.616612823615267,0.07380718501814933,0.7256899326861128,711dd64076dc192efbc80d74bdb1e1b803e0484e052ee5ce06a70cfd187287c0,1975.0
75,R_rp,0.20159382751837573,-0.35426912438717467,113.0,6.198586386753609,0.03626173036250861,0.426930422647871,19d20fa0d025e3ae3765cb467b151817b9e3a37f540cf5a7e334e733f81f49c5,1975.0
75,W_fix,0.19251736386474838,-0.36401934460817675,113.0,3.4460412408894294,0.020159341259203163,0.5,6f71dce76c568898a3c01d0e6f8bacc064c19c287add8e01e0692be59f1229b8,747.0
75,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
75,W1,0.1343439177065795,-0.44782665544903294,0.0,0.0,0.0,1.0,8fa40078a8ddaaf241e5ac301e5640880ce87607025097170947e19659a28cf7,1975.0
76,R_eq,0.2581157721422116,-0.35205989060853826,113.0,9.091838829132707,0.05318725715042634,0.41209511759050027,521641062be9e822845c4728c2001e96cad289f8345c6ad27f7a66bee5895a12,1386.0
76,R_tv,0.26986488610183845,-0.3739098924400384,107.0,23.149683888182178,0.13542565074586574,0.6911208887689959,bf3d74c3e1432e311d2c71d9a8d2c72d4e65e5823c9d839f5115a09af089bcda,1387.0
76,R_rp,0.25811577214221204,-0.35205989060853793,113.0,9.091838829146727,0.053187257150508364,0.41209511759051903,3292565febc05833dadef4b43e8787e76aa67568997b2bc90b8059e95137dad2,1386.0
76,W_fix,0.25012817846017055,-0.3599482992120575,113.0,4.300067270622066,0.02515539353313909,0.5,404ed15699c62a2a06483308288cbde655aa74a5bc2d8c5e0f986f2bd2eabb4d,1387.0
76,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
76,W1,0.24295676197272198,-0.4813343431604269,0.0,0.0,0.0,1.0,3271d6818588a43d16dccd4e1a34636e4b18c92352224f95e88bc3d8cf7931eb,747.0
77,R_eq,0.2595884020169221,-0.3295812222533344,113.0,9.18546316540613,0.053734959517625865,0.41866418777233383,ed79ea659efa47e56e2349fa2db023fa02bf972ccd4858385961ffdba1087b69,1975.0
77,R_tv,0.26315532038768596,-0.39060799455900586,107.0,21.26108049477682,0.12437732089444441,0.7011871758120471,5b8afb5012899866efad805ccc777d4fb179bd9257f41217dfcee814ac0f75a5,1975.0
77,R_rp,0.2595884020169532,-0.32958122225337333,113.0,9.185463165411175,0.053734959517655376,0.41866418777233105,d231c33f89b3ce25548e0d9fa868246d4dd5b35c334516f951cc536b696ac02e,1975.0
77,W_fix,0.2656116157224573,-0.3316264064907169,113.0,5.632575323119913,0.03295056564025149,0.5,d1d92e08cc3ee2a23d0a254e144d4dc79f2a9b49fd44fa3b06669f4a94f90c9c,747.0
77,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
77,W1,0.2753533806266615,-0.41166265631289234,0.0,0.0,0.0,1.0,192024b4f37c1a93e8e4aa5a96eca782de31406ad47c6944cfa3cd4efa4fc9ea,1975.0
78,R_eq,0.3047538823204239,-0.2830945370018155,113.0,7.935526686358827,0.04642283111519914,0.4270387471923129,73c34bc1f3865b476ee0ea5f165a274cdafb479564ec10d81f86d11c9ae7ca7d,1386.0
78,R_tv,0.3507364298760032,-0.2788555968081275,112.0,22.348318234824653,0.13073766167372425,0.7279236949581113,3d713e42d52041035c0202ef2adc014ae1e804f669f739bd64097adefd038f84,1975.0
78,R_rp,0.30475388232042744,-0.28309453700179027,113.0,7.935526686371345,0.04642283111527237,0.4270387471923029,2b121149b8e7a2e2decdbb97c488d8839657577b6c7c7f7859f7daf84bdead2a,1386.0
78,W_fix,0.3103354318977263,-0.28090388503441294,113.0,4.901564718063985,0.02867415360067431,0.5,5041ffb09f35295671b0131016c4873262cc5dbdbe3d42f944d723ce21a4579b,1386.0
78,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
78,W1,0.3681307423022351,-0.29978633914812086,0.0,0.0,0.0,1.0,2507f8849bfa178f3364c17e982d61c7522f027bf84074ff4a1c2d427fcf7493,400.0
79,R_eq,0.2572598143605822,-0.3197652451420822,113.0,9.728928534126213,0.05691423192463834,0.40589021766887023,c865ebdbafb18e84c71dfb8893cc90f3791a24a86f4924275d281ca39a5e2931,1975.0
79,R_tv,0.26051418683004757,-0.379235257127533,108.0,23.706181897230422,0.13868116409879797,0.67770276489603,43c09d879d8053ca2eafb53b05f6f7a12e1714fd0df2f31908b0990c90a52937,1975.0
79,R_rp,0.2572598143605549,-0.319765245142133,113.0,9.72892853412655,0.05691423192464032,0.40589021766892325,12854eaf3c63859686f0bbaeec41ecab23cda4846efeab76a8bb9a21837f2ad2,1975.0
79,W_fix,0.25777782293479046,-0.317728568333439,113.0,5.674868766118257,0.0331979822817918,0.5,ba006ca85c42d51abe0310b2326c737a7a3a804900e0cf58ee462c67324abe8d,1975.0
79,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
79,W1,0.25332255558660144,-0.4715729696466926,0.0,0.0,0.0,1.0,1ba7063b476d9c25c042f75f321a8d14149ae7fecb21f4f63d760aee79762d8d,413.0
80,R_eq,0.26292542519970197,-0.3119253348633968,113.0,8.530686867145247,0.04990451817279969,0.4216889313495253,ae9b35b9bab43ebec50e8da97389a278ad6d69a2a9faba852f4248bbc3dc1a39,747.0
80,R_tv,0.27240671540202577,-0.3570191230585573,102.0,19.034254497411148,0.11135038880985522,0.7079083111122104,c8c5ab6cd8d2649f6ce42f76bf8af159567f4a337046dbfc7b5118c4077715a4,1975.0
80,R_rp,0.2629254251996864,-0.3119253348633958,113.0,8.530686867137922,0.049904518172756845,0.42168893134950464,3e5e19c382d20c3cda35120e4e912db20654c3e49ba09fb0dc02b37ac1b01572,747.0
80,W_fix,0.26403118169623285,-0.31799818441415506,113.0,4.99962071107611,0.029247781159795247,0.5,4a58af8f1d7767403e6fe830b688f6a2bbc60611427ae7d995e41a2828e12375,747.0
80,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
80,W1,0.27088663638853205,-0.40738720843220233,0.0,0.0,0.0,1.0,4827f1117d8944d65c4d79449e65950fc988d0ba874634682f0bcffb0e5ebdba,400.0
81,R_eq,0.25211102245986994,-0.3041668051066244,113.0,7.960105834308338,0.04656661913070378,0.42512308075031957,bcf9a86a783adf07446368502e8bd0545036e413409ca1be63eae70dfc90c421,747.0
81,R_tv,0.25147916949378213,-0.3447698966303569,102.0,17.337027124653247,0.10142160867922148,0.7229068038029748,7604a38241e93b7d42bfabe5d6ad81983104ed4721a1764be14a2f4bb136a0e9,1975.0
81,R_rp,0.2521110224598173,-0.30416680510662475,113.0,7.960105834310899,0.046566619130718766,0.4251230807503482,373fcd0a4d010b6b83c54e85a15bd8fab6709c23d181ea0b77e75e2855c82c07,747.0
81,W_fix,0.25180457755937447,-0.3104762309232128,113.0,5.0543383778964,0.02956787951069394,0.5,0996c6d70fb02615a05b7a6420b21dc1f48bbb8fba7fc28ee60d829018844fd6,747.0
81,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
81,W1,0.2486144186275494,-0.34887184152514983,0.0,0.0,0.0,1.0,0d73521a2e57f9b9216cf9194bdfcdcb999c05baffc3c885efff2358a07d7921,1975.0
82,R_eq,0.2981147317725059,-0.3239735778689708,113.0,11.161687233049365,0.06529587031333878,0.41851761223305745,878abbc751fefcefcfe353664aca0d76cf2ed0c18ef72c3cdb27f64086ff7f40,747.0
