2017-04-05,2017-05-02,2017-06-01,2017-07-03,2017-08-01,2017-09-01,2017-10-02,2017-11-01,2017-12-01,2018-01-02,2018-02-01,2018-03-01,2018-04-02,2018-05-02,2018-06-01,2018-07-02,2018-08-01,2018-09-03,2018-10-01,2018-11-01,2018-12-03,2019-01-02,2019-02-11,2019-03-04,2019-04-01,2019-05-02,2019-06-03,2019-07-01,2019-08-01,2019-09-02,2019-10-01,2019-11-01,2019-12-02,2020-01-02,2020-02-03,2020-03-02,2020-04-01,2020-05-04,2020-06-01,2020-07-01,2020-08-03,2020-09-01,2020-10-05,2020-11-02,2020-12-01,2021-01-04,2021-02-01,2021-03-02,2021-04-01,2021-05-03,2021-06-01,2021-07-01,2021-08-02,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-03,2022-02-07,2022-03-01,2022-04-01,2022-05-03,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-03,2022-11-01,2022-12-01,2023-01-03,2023-02-01,2023-03-01,2023-04-06,2023-05-02,2023-06-01,2023-07-03,2023-08-01,2023-09-01,2023-10-02,2023-11-01,2023-12-01,2024-01-02,2024-02-01,2024-03-01,2024-04-01,2024-05-02,2024-06-03,2024-07-01,2024-08-01,2024-09-02,2024-10-01,2024-11-01,2024-12-02,2025-01-02,2025-02-03,2025-03-03,2025-04-01,2025-05-02,2025-06-02,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-03,2025-12-01,2026-01-02,2026-02-02,2026-03-02,2026-04-01,2026-05-04,2026-06-01,2026-07-01,2026-08-03
0.5,0.5,0.5,0.5,0.5,0.357482492024608,0.3590805794353205,0.36315248907825354,0.3756817249757467,0.3455017903039015,0.3631809686583737,0.38251200550020137,0.3884205781666668,0.3744249519191678,0.32438126764149905,0.3048899093661173,0.2817692294094166,0.23549292172821545,0.22705045453601674,0.28922676818639115,0.30395792237663216,0.32662511592659954,0.3580556395657057,0.3757654488626194,0.39429833671459186,0.3699990336257803,0.37567232749575036,0.3857170025464089,0.3681903501237071,0.3669386688190487,0.3505771976698622,0.362222599429095,0.3821033293238097,0.3973979398675257,0.4103296871252782,0.40477852632281053,0.43669532795878513,0.44384908115675187,0.440986874915653,0.4273741409519146,0.41883819714159326,0.41989246074053155,0.3732912829410641,0.34608869344399956,0.3617665939228823,0.3786903535744606,0.4002668736182466,0.4258220040145995,0.4462328741451039,0.45030528116113067,0.4679556804976738,0.4656014782391755,0.4411884370299719,0.3827875278838432,0.3669361698218987,0.3578816619646894,0.30005370771622975,0.2956791382066252,0.30450262069400275,0.32154279479023057,0.3511682675125981,0.36745786222527554,0.40092429143537733,0.4395067132514507,0.4571792925741464,0.4832944927046146,0.46710490981796077,0.48411180592746283,0.5003324045046132,0.48922685660665777,0.5052749396643783,0.49853976840267494,0.5146679151735633,0.4885518441815415,0.4317220805908727,0.4066928900074059,0.36421692080202583,0.3465246670798401,0.3410846311350467,0.3499787887994372,0.35243068911963865,0.35315042931204865,0.37369373478875073,0.4062041028958363,0.43793827447156214,0.482456787348828,0.5040954444730901,0.5273227404099936,0.5420135915710563,0.5259024742581829,0.5228746589564144,0.5202179851555023,0.5139958240016482,0.5065216050693645,0.4888321007227997,0.4635806761533965,0.47375705761597536,0.4508019299285483,0.44855797502495304,0.4475665662415295,0.43697032519061924,0.43099758426205387,0.3677001083567512,0.3951719633287905,0.4023435011042976,0.40761731680106944,0.4265128417309139,0.4498683699276181,0.433418703455909,0.4468451048123111,0.47455892091946555,0.49892819111216785,0.5477906650758569
0.5,0.5,0.5,0.5,0.5,0.3574824920246077,0.3590805794353202,0.3665041953101711,0.36352456723230986,0.33349052633768433,0.3429132978160574,0.3654870042708566,0.372797596072535,0.37433445483811983,0.3817143687436111,0.37930398417214617,0.37355499209466925,0.359757149044864,0.3485033698047941,0.3886305973487206,0.3845313934530133,0.4006711459569365,0.4119929757587651,0.40122499035479936,0.41231854243043486,0.398629315130564,0.39960177117140855,0.384432902008886,0.3582352107833332,0.37380149307931826,0.35925001058479983,0.3682458270831705,0.39061740412015233,0.39619787738680434,0.4152932160213006,0.4242161615572018,0.4346394023707252,0.43220932044456556,0.43196745916456025,0.41950087272933695,0.40636122342106484,0.40190298316329437,0.35918418242746286,0.3412040196100142,0.3536914239489611,0.36860257046536066,0.3999239075952495,0.4323511321578206,0.45705527125898027,0.43997054758695014,0.4535848606349572,0.462341984272658,0.41497730288306695,0.36402052459916623,0.34772270706413666,0.34101622835987533,0.2897228434441086,0.286299364884448,0.308580812970781,0.33077569775948484,0.3746699461959492,0.4189946522008474,0.43894735856593237,0.4608896148465761,0.478941395343838,0.4817299651389038,0.4818502520779898,0.49785556259544167,0.5211101016734844,0.4941093580914154,0.5076485314288339,0.5072275341491883,0.5083329491370967,0.4982205775226934,0.4583417898711727,0.4639378218769229,0.4285305052606904,0.40636229928721146,0.4068813844597757,0.42003196823048167,0.4125972221028027,0.4098001009935169,0.4370777285440913,0.45307762298950177,0.45045889523504434,0.49574006992868624,0.4867172520681805,0.49614432468066993,0.5062676297522735,0.5091546985767504,0.4987455893127875,0.4899769180261561,0.48654490370978565,0.48011558711018837,0.45942729311770564,0.42990208388949913,0.45807751982087597,0.45923440835884655,0.4571852381894825,0.4656465957219903,0.46386999002519436,0.45904333282334914,0.4143607468756808,0.42511285407030414,0.42074405366730705,0.41178876109886486,0.39821459332817494,0.38935002416346537,0.350657260608706,0.3695919296653062,0.3930851426391567,0.42098490849192977,0.47284610275871425
0.5,0.5,0.5,0.5,0.5,0.3574824920246082,0.3590805794353206,0.37025312134918753,0.3799501039791516,0.3520051571665132,0.3664367623863674,0.3976576241395395,0.3956902163024004,0.37187001698736954,0.3139858583000521,0.29145969296357005,0.26748162251878693,0.22229550380073795,0.21818806274654765,0.2837092737161484,0.31658997093116575,0.35394138202850584,0.4172431038802052,0.4481790904980857,0.46715071965962285,0.47873647162355054,0.4192237638676042,0.3958596713263608,0.3588881295060462,0.34669160774948615,0.3336282852158184,0.34234184646128196,0.3651325183267858,0.37824602776332916,0.39585439269738043,0.39496608244299414,0.42575241823620524,0.4322431027413354,0.4313431907965372,0.4198112932726567,0.414545071442127,0.4174511447724725,0.37692075834696553,0.34989316698302697,0.3637992943850184,0.3692680899427597,0.3817629951329994,0.39603428681816,0.4067632823987803,0.4048844078159182,0.41621043483226283,0.40516446610958107,0.37080709658321553,0.319619803676074,0.30889741362370643,0.3037759865677681,0.2666484747966502,0.27730833518637954,0.30058122606248366,0.33832486053614697,0.38422996310669616,0.43413964646863673,0.43361908247352904,0.46242563487956984,0.4803215085109814,0.4988928549912728,0.4915603416858929,0.49998484114654856,0.5232631178222749,0.5071202121909418,0.5219739524184279,0.5212762823235155,0.5163148649148279,0.489213750604643,0.4355264233423213,0.41563864052982785,0.3756676507517986,0.3530239585896424,0.35262315621010604,0.39061177030272,0.38535104683816807,0.38000765379253065,0.4040425804735743,0.4419928397807071,0.4651140707798076,0.49108676478382596,0.5125282754130556,0.5414854263452314,0.567548081919895,0.556491429998617,0.5580169462271494,0.5711062155979625,0.5687682708886885,0.5546417259591989,0.5270384154647265,0.4972533380067245,0.5066929802116847,0.46341949879589645,0.4575085277024616,0.46180270942727825,0.45006780026117266,0.43027424730887676,0.34597788132520596,0.32724486937424074,0.3237217710160242,0.3169561039938978,0.32308335161778573,0.3278965453479038,0.3347902770220053,0.3666107345809312,0.39733462504724154,0.4289681313600592,0.4799932515976819
0.5,0.5,0.5,0.5,0.5,0.3574824920246078,0.35908057943532035,0.37617329110660574,0.39186839775435545,0.37585312404091026,0.3949058616552125,0.42111060179309057,0.43355108395256003,0.41179888471167964,0.3774022112263156,0.350831530702656,0.3181237299957152,0.27202399524875137,0.266917547334933,0.3251209782557783,0.34049954387513204,0.36381325059106007,0.41006413029702693,0.42065344002175575,0.42897744583167524,0.42385008910649263,0.3906103491547959,0.38004725364473096,0.33736661127400225,0.33168489028843845,0.3189725087575279,0.32867611571078675,0.35893316906047157,0.3762832194208408,0.4046484420360066,0.41814851356642546,0.44362522189525483,0.4423553418814762,0.4395519312910818,0.4267619643129135,0.4186349622139096,0.4134132652849254,0.3629630009642554,0.3480461574167078,0.3607581941207374,0.3883317033843295,0.4297492642829954,0.4809402947708287,0.5291768663821761,0.544066832338999,0.5370361774520573,0.5301038534881144,0.47082513592741826,0.3767528477162663,0.3575539057287548,0.34740743609608454,0.309305130050781,0.3077981818576779,0.32386765552336266,0.35185012855831116,0.38310020017898033,0.3981362927250888,0.4028233893975957,0.42451495039162424,0.4461504790248586,0.460030654528501,0.444684193130898,0.45804788121285583,0.483401675790678,0.4675269976497204,0.4829125476605421,0.47901684846085096,0.49812646032244967,0.4954503867094045,0.4529725431295859,0.4466709138795811,0.40552905610110657,0.38831043832010237,0.38338597750112957,0.3937650268934043,0.3761065884050754,0.37255850001483415,0.3933250306504462,0.42560664659445663,0.44660737188021143,0.472100317123586,0.4809327529752755,0.5005480372829889,0.5153518103522414,0.5236488857505444,0.5253209519811075,0.5433216110616901,0.5559218602038275,0.5492427459182476,0.5399263796578798,0.5431789684694137,0.5654555337607535,0.47296450607356844,0.4613394376365832,0.4622798082857614,0.4473191145548756,0.43616156723818306,0.38344598873652647,0.4110116848573584,0.41666838997691474,0.4163552104271884,0.4361629918316945,0.4684408370295217,0.47375475589406063,0.4957265350030392,0.5257126542073473,0.5488909433920494,0.5968540446465671
0.5,0.5,0.5,0.5,0.5,0.3574824920246076,0.35908057943531996,0.3666913750249013,0.3715264030755062,0.3468399075662637,0.35684249471368856,0.3826483261350009,0.3913175628338719,0.39700360301574855,0.411935009310666,0.42578376216812125,0.42393829998446503,0.43115037494374614,0.40268268351044806,0.42372276714156293,0.4042523806168948,0.40418805049791356,0.41145306380391145,0.39902055642666284,0.4115720175041536,0.4003404281863657,0.39551594503147003,0.3918521479642399,0.3725101089386486,0.38418501662011983,0.375576965749237,0.3839265765210676,0.401722831849978,0.40637164644924884,0.4043086630287885,0.39427534546604154,0.4063304583365773,0.4096160631835773,0.41116064179354384,0.4021332447148572,0.396565451594506,0.3957035985877747,0.37261376174945837,0.34899477095956477,0.3578268729622749,0.3831612063467259,0.42124474048438537,0.4501831344027345,0.45887740075117284,0.4370861795821613,0.4419589806947841,0.43304060166670366,0.38262384710230485,0.3421234965452592,0.341482108565177,0.3421474813242458,0.3039266228516601,0.31381746171383046,0.3389110858544919,0.36606183540647813,0.40468296418270805,0.44015427449916267,0.45088751850300335,0.46634698731272145,0.46559674386097677,0.4562864138328991,0.43379722435465906,0.4174585131675449,0.4292966939564897,0.4100237711523075,0.43502328627155384,0.4500072696040109,0.46766264334901847,0.4860673674250785,0.4764823614886756,0.4798328514420163,0.44059103596102367,0.39802881597880874,0.3952750258146189,0.4037376146428255,0.37900178765655035,0.3724138715904103,0.3930772632672853,0.4168044497063479,0.43640928909584353,0.4803217924780971,0.5026212141275844,0.5158578711590361,0.5019195386999485,0.5075257426620811,0.508435079379124,0.5119145907727753,0.5130242102454119,0.5121144842610887,0.5168393312200983,0.5134437640661946,0.5410182061227967,0.45939577243250407,0.4530092905676382,0.4543491452300051,0.44164395195538353,0.4304857295840733,0.36320993562493936,0.38767700639360786,0.3786021199310617,0.37340086161409447,0.3837609263731817,0.3917055346002047,0.4004239379036429,0.4175319734327795,0.4566148286020662,0.4908271379793771,0.5386041958399335
0.5,0.5,0.5,0.5,0.5,0.35748249202460775,0.3590805794353201,0.3528070849839346,0.35494768374174956,0.3260322667391979,0.3323267297474924,0.35663355326243074,0.3679626189117136,0.3815719885739446,0.3947314454843816,0.41028267956917935,0.4119323784770125,0.4272599588409725,0.39629647955443115,0.4010847511339564,0.3775535538701043,0.3706581365969826,0.37533695743231904,0.36294119739423336,0.3722913595773016,0.35823591284482437,0.35998370172235944,0.3665080453041895,0.33886966793665985,0.3481528683641351,0.3355803791602835,0.34680940956867534,0.36498502347305345,0.3709854685879099,0.3880054216082876,0.3947147709139875,0.40609914392578095,0.4089221101493826,0.4079479477669634,0.39871490628513534,0.39368495739365417,0.3934863762201181,0.37558123046282027,0.3517820607950101,0.3671409931420369,0.3895757795396623,0.42836066195644285,0.47151770448420166,0.49169338472080376,0.4971078705040276,0.5068191853173962,0.48793055789595313,0.42889911063366526,0.3481986327202007,0.33043949807745665,0.32207525601538756,0.2723693104290119,0.2768060598840277,0.29096625427916456,0.31345627517896535,0.35292941105728287,0.37524795266021577,0.4092018732755422,0.43860604013755816,0.45461334787138163,0.46308829238411214,0.45214107549928806,0.455360817968858,0.4625153771568779,0.4379165398382402,0.46133360922368133,0.47598825888653695,0.4860019900761943,0.47533140209175656,0.43400492514401917,0.41800506141522104,0.37620979022954054,0.35360106135115577,0.3443315272281801,0.35451152084981313,0.34747533469112285,0.34495228168264197,0.3624331873668224,0.38125804894127324,0.3947319287265589,0.4611766032119474,0.48423223421032174,0.514245886420611,0.5310016341894112,0.5396912927155969,0.5500790186346947,0.5445017027341991,0.5393219480706246,0.5336869310069685,0.5119335235406016,0.49141208279249066,0.4986364921537075,0.4542718012903034,0.45149712050412566,0.4541131313814315,0.4433419809501971,0.4338699873089861,0.37743570778033464,0.3981287517523123,0.40126130013090133,0.40413921173900247,0.4185400696435008,0.4308333178953179,0.4095203132418885,0.42904286492618793,0.4566368539646254,0.48313832674086993,0.5327783854844996
0.5,0.5,0.5,0.5,0.5,0.3574824920246079,0.35908057943532035,0.3745325051827862,0.3911537472211377,0.3732456090916102,0.401539812119799,0.42247946495689975,0.42110315640831525,0.3867924055276754,0.32539431829968285,0.3021857154977104,0.27639376362524326,0.22853187327462127,0.2220698990946035,0.28612524449543797,0.3130446909222472,0.3447861846712424,0.3920299461853874,0.4177827452556838,0.4451022863967678,0.4354119140216929,0.41377883036600793,0.3934919361299109,0.36554743857320776,0.3605556216502472,0.3420372616083468,0.3546931158169502,0.37844763796101993,0.3884800743110541,0.3974077694688509,0.39396610157707224,0.42583943098305926,0.4264660714246846,0.42770964097240793,0.4167789056378528,0.4115274120489496,0.41190731887168025,0.37431811387957786,0.3562008183313664,0.36731181566655347,0.3812481105514547,0.39598832874213646,0.42474439413010967,0.440277061316368,0.43755555517730826,0.4479097277067262,0.45849860279936805,0.41938836276025926,0.3627854637824139,0.36038927315801744,0.35556641493492674,0.31425050696830586,0.3216017415038511,0.3550697537255642,0.3990084735606436,0.43793553662594364,0.48196227429181676,0.49310615451073103,0.5058848986072244,0.5183024295877415,0.540144348436122,0.5301667941062962,0.5467222266290728,0.5566212363878331,0.5305540856285518,0.5369839485197145,0.5257186406019677,0.5210196648743437,0.49074789233448296,0.43049693393423305,0.4066987697037217,0.3583898168443342,0.32503715955141227,0.3185947712631293,0.3261105686194344,0.3105416010106542,0.3145162362330298,0.3369506892980929,0.3691540955007509,0.38850747466576735,0.432796964634219,0.478289782867349,0.49909054574127704,0.5007939888617122,0.5045743128341751,0.5084789181653946,0.5080250545300454,0.5011783248114757,0.5014003007624448,0.5033250820694423,0.5034749707443353,0.5260066160290375,0.4518502681786582,0.4481646411132236,0.4484810705942919,0.42803478064316486,0.4108629765946084,0.34200412667344265,0.3493213601888369,0.3433914174749293,0.338151888797913,0.35157872057917405,0.3594830670736684,0.36413334959005395,0.3813302727064652,0.39801254483277987,0.41153816980119473,0.45635118624109333
0.5,0.5,0.5,0.5,0.5,0.3574824920246082,0.3590805794353206,0.3767230846536997,0.3880698965545532,0.3682658074856308,0.39261397365572687,0.41454565343305344,0.4208250128007231,0.3838319141876536,0.37538988458854133,0.37178405820500987,0.3547781250000002,0.32665748639644293,0.3123985800350153,0.36031116199502317,0.34734177834455965,0.3539798925892142,0.3663226817119753,0.3588862300817998,0.3748419349130998,0.35581492197442427,0.3633503033233584,0.36828630517065447,0.34554641519105106,0.3551846116731251,0.34204562944875017,0.3535144777236032,0.3751838193993507,0.38356506524670714,0.4061833328973566,0.41870826448565546,0.4410336240015719,0.4439778225364442,0.44441793167143034,0.4353762069211377,0.42584493106325527,0.42524338243728876,0.3854019056274894,0.3631058766330115,0.37287024587016976,0.38216109322644387,0.3987112071218849,0.43075127089191034,0.4396296618246421,0.44165389512408626,0.45371778169871213,0.46577350926589395,0.4542890331976759,0.42069784123268533,0.4249264396870491,0.4289895272808324,0.3768655912776665,0.37248708340731435,0.3811923223781415,0.3833851772694598,0.40235672727782623,0.40034207738776567,0.40771890817530493,0.4235387166019578,0.4321422470645481,0.436380346097697,0.431333975668825,0.44675602141090415,0.46917614383551504,0.4657524337966613,0.48243433582154444,0.4868150670439507,0.4995032036341869,0.5114424036849986,0.4663654313129055,0.4635526882325722,0.43159478281653646,0.38894504681601366,0.3797954536416368,0.3817063258654135,0.34498937108812094,0.33765026997060543,0.35449422681949116,0.38147658369458143,0.39874164865134726,0.4249567690830839,0.46832347855540185,0.4899743995498156,0.5139435476788428,0.5233192415788026,0.5263921295474988,0.5506396942144116,0.5519305140105841,0.5406357538632512,0.521193747303184,0.5016056896356762,0.5217314818324211,0.46303510440599593,0.44930868028020016,0.4517897525020841,0.4453192406671397,0.4330434491089802,0.3731265763807563,0.393286024437706,0.398382158056903,0.3914639325883139,0.3991989329920587,0.41628780899525814,0.400348482968676,0.4224096990237356,0.4561523248760808,0.4893056871653573,0.5385836268048061
0.5,0.5,0.5,0.5,0.5,0.35748249202460775,0.3590805794353203,0.3699142772781324,0.377807358865343,0.35195146748576417,0.3714244915943695,0.3897648407568071,0.39444509014637635,0.38314044084971094,0.33728030204785175,0.3188820419470696,0.29057862912466653,0.247232108444279,0.24277467309866763,0.30141137384909894,0.3192956300533259,0.34224705248229564,0.3812756706615062,0.39182437310260515,0.40196905234502284,0.3848643916240134,0.4138191478145132,0.42420390588205564,0.4130348706717112,0.4128502160814271,0.38955673292573145,0.3990411060637044,0.4169257699509665,0.41943417103618885,0.42542621480248316,0.4293314326623984,0.44346524045013347,0.4361403416900628,0.43252487124976524,0.42125082421638493,0.4143967728043707,0.4082890757944311,0.3725696327022578,0.3599373904360079,0.37058243229144916,0.389485286944807,0.4162058818848396,0.4488619382614053,0.466852996548392,0.47017475004531,0.4841357279996149,0.49195459313764406,0.4706178423001082,0.4168211255401066,0.4089061657745343,0.405952283538319,0.3668086905232806,0.3677531198718468,0.3882558282816489,0.4201304756331862,0.47127192072893426,0.49909108490783366,0.48775966098354323,0.4982032333265012,0.5051035340271992,0.5049235291492015,0.4841185221269196,0.48956362698678696,0.5083042724308856,0.48603355846427665,0.4979115531850194,0.49144973902585243,0.4865346426078953,0.4681290122590923,0.40645123507717645,0.38686056278898523,0.33758511634394295,0.32362535788819946,0.3240637412346439,0.3401358066266897,0.34386241772003595,0.34827497414198316,0.3788255452150858,0.40637549992487243,0.41456410728000487,0.46541545153986075,0.47215529711905824,0.4896626384397022,0.4899058280929049,0.49540279375161056,0.5059613614105489,0.5031562846238021,0.5140986248835544,0.5103531610210723,0.5114780621755759,0.5159112639438569,0.5351126734876592,0.4714662661823921,0.46160497884296464,0.4626483356716251,0.4509521380109554,0.4416656011344738,0.3884818538022257,0.41832543084751406,0.4338006919037659,0.43846134064547715,0.44159655051051905,0.464142770575045,0.46387317386573323,0.477728347771563,0.5029329364018588,0.52072131948184,0.570158552850183
0.5,0.5,0.5,0.5,0.5,0.35748249202460797,0.3590805794353206,0.37272056302740725,0.3845191907980031,0.3628339525502508,0.38675406075598145,0.41169615731006065,0.4252630401146937,0.4306171797371071,0.4314144437001089,0.44178288338389204,0.4330618156768854,0.42887705543149934,0.4074354511171429,0.4014805257997599,0.3912271133143939,0.38347463111396046,0.3880626958110365,0.3854754198112943,0.3971427335257522,0.3958735833906055,0.392581001743568,0.3992282999421289,0.3775720371750174,0.37248587376166775,0.352522112237826,0.3649862212311442,0.38723874024963056,0.39548496982892284,0.4050966785680848,0.40508216521253276,0.42337264835773913,0.42029972924048375,0.4199744799668651,0.409719227004025,0.4069501258138707,0.40180416602208774,0.3659274588287176,0.3491599248308993,0.3591059376824387,0.3612257450116574,0.35618584903504985,0.3681441965174722,0.35649659198596534,0.32541792138756725,0.3415790756274648,0.345860851846591,0.3471479464144757,0.32792005870556784,0.35776433934462226,0.3987237328575298,0.3439318753689291,0.3405002146107527,0.3504140382397187,0.3743193720928149,0.3926733743423495,0.41166260343568173,0.4137047216188227,0.4335838250140782,0.4468278760248548,0.46973804759685406,0.47141344374267197,0.4956592161047294,0.5209135495657287,0.5083496770259778,0.5197256234663874,0.5133761551376977,0.5157462572230298,0.47350954221037833,0.4136718539912885,0.40009632526550887,0.35999124460467474,0.33538908213454954,0.3330952566854755,0.3691012177861277,0.3422909671927206,0.3355227569286988,0.3569759730596724,0.3883689623241502,0.3974115737199194,0.4329324437965609,0.4824556135830327,0.5052030223923073,0.5256296177856367,0.5307883578105951,0.5385091105139834,0.5383086851646509,0.5390500308232928,0.5297764652511636,0.5124357825215996,0.4989593961953129,0.5179184240852627,0.4553669250991462,0.44490743045608017,0.4456822035715923,0.43601834989605737,0.42848619512479336,0.3716349327071248,0.40233272901380684,0.4037877185438579,0.39498003677367055,0.39701770957499993,0.3989613603492657,0.41415069349518135,0.42243550464870705,0.4530936111684179,0.4841453669829775,0.542501145553309
