H,cell,mode,r,seed,first,end,trades,eq_sha,cagr,mdd,vol,win_a,win_b
90,18,win,21,1021,526,2772,209,0dfe8574af9f438b,0.28138814568199955,-0.46566244926455663,0.2790036766317125,523,2682
90,18,win,22,1022,526,2772,209,7f7e4ae1908fc9d8,0.25059125582547326,-0.42870710378186794,0.2735807096162583,523,2682
90,18,win,23,1023,526,2772,209,a9d4204b774f4da1,0.31894992737025674,-0.44724405900021214,0.28210233857209205,523,2682
90,18,win,24,1024,526,2772,209,4c5dc846f78523ca,0.2768899041494095,-0.4490930923055452,0.27805710060094196,523,2682
90,18,win,25,1025,526,2772,209,d31f04929a3ae05e,0.3238710513150833,-0.4616174552619885,0.2889395630655257,523,2682
90,18,win,26,1026,526,2772,209,8d9bc4331619b3fd,0.29915698743885066,-0.46539350087282316,0.282729784942074,523,2682
90,18,win,27,1027,526,2772,209,22cdd93b464b345f,0.29728629730476563,-0.45294368989223754,0.2806619026033709,523,2682
90,18,win,28,1028,526,2772,209,184d2e9ad69e59ec,0.33177567637816274,-0.4436926038617857,0.28413921270733355,523,2682
90,18,win,29,1029,526,2772,209,e6a7d81117af87e1,0.3482786141878904,-0.46068429657333276,0.2830845764391401,523,2682
90,18,win,30,1030,526,2772,209,89ffb04250cec7d1,0.29297506506147264,-0.4174203944746826,0.27522904467415693,523,2682
90,18,win,31,1031,526,2772,209,ad869b8a5bf66846,0.3428476942934049,-0.44503410664703097,0.2842976957977274,523,2682
90,18,win,32,1032,526,2772,209,a9d53b53b2179594,0.25066217566403237,-0.4934101786797562,0.2752077234535616,523,2682
90,18,win,33,1033,526,2772,209,4b386c78796482f1,0.3688625598298012,-0.456161317364085,0.2856588107565908,523,2682
90,18,win,34,1034,526,2772,209,139e5b91ca47e699,0.36982754000543605,-0.44349736929069333,0.28727077163714154,523,2682
90,18,win,35,1035,526,2772,209,4225b20483305828,0.29500261057668453,-0.4225856004610676,0.2775471445365659,523,2682
90,18,win,36,1036,526,2772,209,05d8a8fad0cb100b,0.28498493788125456,-0.42481641975699885,0.27393365199673836,523,2682
90,18,win,37,1037,526,2772,209,6308e511fb9c9b07,0.3337620169609494,-0.4472350980130454,0.2863751025445412,523,2682
90,18,win,38,1038,526,2772,209,82aa93f67c8c0ddb,0.24824890163246427,-0.48007961136342,0.2785727063585052,523,2682
90,18,win,39,1039,526,2772,209,e1775ed5cfbeb7fd,0.3543440928548576,-0.40676897674147605,0.28564756313672734,523,2682
90,18,win,40,1040,526,2772,209,ad7d83538f67f673,0.296472522685999,-0.4563813482489534,0.2796594670053561,523,2682
90,18,win,41,1041,526,2772,209,ab0ecb4b8d3714e1,0.3326651496488475,-0.4412480746431129,0.28353613529271554,523,2682
90,18,win,42,1042,526,2772,209,a8f4642e7e6a7b39,0.2892925959342896,-0.41005467706412857,0.2757970463578493,523,2682
90,18,win,43,1043,526,2772,209,b5e200adc47bbd2b,0.3257529014121565,-0.44893985646113943,0.2876629613464384,523,2682
90,18,win,44,1044,526,2772,209,6929cbccb912662c,0.26469428399886286,-0.41678579456380804,0.2772223607599432,523,2682
90,18,win,45,1045,526,2772,209,a19976927ed74cfe,0.2882913695345177,-0.4065213424478451,0.27853568561214925,523,2682
90,18,win,46,1046,526,2772,209,b1db32d6b7882212,0.350458636609456,-0.40446615589747825,0.2846825794292249,523,2682
90,18,win,47,1047,526,2772,209,01b414b0b5aebb04,0.3348719226078065,-0.477634598518006,0.28136460337008806,523,2682
90,18,win,48,1048,526,2772,209,4748ce70ad4a30d5,0.3140077392918852,-0.41993708805789115,0.28018205830119364,523,2682
90,18,win,49,1049,526,2772,209,b6133b13ed1682a6,0.35370324349144844,-0.4119387114808659,0.28827358001792047,523,2682
90,18,win,50,1050,526,2772,209,24bebb02d185eed9,0.2698584214748947,-0.43295365134514235,0.2757938674053359,523,2682
90,18,win,51,1051,526,2772,209,330ce4fec65682a8,0.2458799311291482,-0.4659154821568267,0.27931081639934413,523,2682
90,18,win,52,1052,526,2772,209,454622aa62277208,0.2670225946539957,-0.46011936937217135,0.27643954359715717,523,2682
90,18,win,53,1053,526,2772,209,80ba39956f715303,0.31149947363658903,-0.4294217769298815,0.2825370383294833,523,2682
90,18,win,54,1054,526,2772,209,8f559def64242327,0.27891977168142223,-0.4588053238325869,0.27761077263188944,523,2682
90,18,win,55,1055,526,2772,209,7e4d7de17c284931,0.2595715599071873,-0.4263230456498989,0.2785457865885433,523,2682
90,18,win,56,1056,526,2772,209,e444d644e43b0901,0.2834859398444207,-0.43075770239101296,0.27791108699475964,523,2682
90,18,win,57,1057,526,2772,209,a87c603563aac065,0.3457877053921503,-0.40812498009952813,0.28384732790462974,523,2682
90,18,win,58,1058,526,2772,209,71fa48160ed59fd5,0.30115398162445306,-0.4717014937463709,0.2813836089676925,523,2682
90,18,win,59,1059,526,2772,209,1f5a3036cb816cc4,0.24810060747851526,-0.4866348103199486,0.27998912212479427,523,2682
90,18,win,60,1060,526,2772,209,7147e7e71517cf82,0.3490562327260538,-0.44199711105338313,0.2823297880902705,523,2682
90,18,win,61,1061,526,2772,209,d3177b045af40579,0.33539420035635836,-0.4817581412832799,0.2841590422532879,523,2682
90,18,win,62,1062,526,2772,209,19352a6d8abd0dfa,0.2837635445780897,-0.4299856928808801,0.27694716398308095,523,2682
90,18,win,63,1063,526,2772,209,2324005aa92a0387,0.28314195622316984,-0.4493882145734885,0.28046446077147724,523,2682
90,18,win,64,1064,526,2772,209,53f12c0f5415ce52,0.34363828788894457,-0.41158373375243457,0.2872432917782621,523,2682
90,18,win,65,1065,526,2772,209,1dc6bf6956c2ceb1,0.344838020581959,-0.43756557312721844,0.28579166178405413,523,2682
90,18,win,66,1066,526,2772,209,5b441a2a1a7d06d4,0.3209871379523137,-0.44057657279998935,0.28111048976088543,523,2682
90,18,win,67,1067,526,2772,209,a2df364f6fd3ee33,0.24405248524292156,-0.4675249315558244,0.27668755249494126,523,2682
90,18,win,68,1068,526,2772,209,f637a0ea239c8e85,0.296367136236263,-0.4447053633151104,0.2847161529347931,523,2682
90,18,win,69,1069,526,2772,209,096335705b6c9636,0.3273639211258492,-0.45083381623295954,0.2856496179508104,523,2682
90,18,win,70,1070,526,2772,209,8b7a4f4ae1c3aef0,0.2795818205913225,-0.4542858658963244,0.2785293916355464,523,2682
90,18,win,71,1071,526,2772,209,2bfbc266aef2bcfa,0.270144862173302,-0.39703860070102515,0.2752014489602864,523,2682
90,18,win,72,1072,526,2772,209,76cb2ca7240026bf,0.22777830733864635,-0.47723387745774154,0.2745824157531311,523,2682
90,18,win,73,1073,526,2772,209,f4cd444634d0e6ca,0.2524342489717002,-0.4534334684553903,0.27564779116092997,523,2682
90,18,win,74,1074,526,2772,209,39baf97f0d61553c,0.27046662421206746,-0.5075862867358627,0.27815890703988216,523,2682
90,18,win,75,1075,526,2772,209,fe5bfc6dff552657,0.3383524138853238,-0.44065353773467186,0.28321300219104284,523,2682
90,18,win,76,1076,526,2772,209,9374a4d320044053,0.29469775843948365,-0.4478172258688037,0.2783788360598447,523,2682
90,18,win,77,1077,526,2772,209,a842cd7dfe3a1e34,0.3396383825653646,-0.4730062276014606,0.28889201550098936,523,2682
90,18,win,78,1078,526,2772,209,340912c08b92f6ee,0.27386974286880705,-0.4451807809961411,0.275491844625148,523,2682
90,18,win,79,1079,526,2772,209,ba2d80fc9bd49ba8,0.328783017413552,-0.4614029585524998,0.2865115107377712,523,2682
90,18,win,80,1080,526,2772,209,67f3a52c1b42540b,0.2941050566464425,-0.40601004943571534,0.27473479276811874,523,2682
90,18,win,81,1081,526,2772,209,db0e428df76a6880,0.25274132394738724,-0.4978805353181242,0.2753460339102889,523,2682
90,18,win,82,1082,526,2772,209,c649b6d5618a4e52,0.3315167512258894,-0.45636303744048407,0.282153471142545,523,2682
90,18,win,83,1083,526,2772,209,d844440d7c04ce76,0.29385442803757167,-0.453124033417717,0.28059582340324923,523,2682
90,18,win,84,1084,526,2772,209,e82100d1ae804e73,0.3389715495486947,-0.4283062086850639,0.2831611010345676,523,2682
90,18,win,85,1085,526,2772,209,207ffa4bc6080015,0.29449633057801394,-0.45202380939206205,0.279002046346988,523,2682
90,18,win,86,1086,526,2772,209,a20090cc94088b37,0.2677880293925765,-0.46040988123252596,0.2754279726208415,523,2682
90,18,win,87,1087,526,2772,209,ae2c7eae02a7f726,0.2733505933484468,-0.42252528307581744,0.27787238833268174,523,2682
90,18,win,88,1088,526,2772,209,99b4612237813a37,0.25040538869697415,-0.4437046113046263,0.27496983082850956,523,2682
90,18,win,89,1089,526,2772,209,00ef78599f5b0a81,0.26915403699579654,-0.3993645259487019,0.277020851616319,523,2682
90,18,win,90,1090,526,2772,209,5ff72c8e9f8e933c,0.3611145822595867,-0.41606943349141806,0.28558845664262256,523,2682
90,18,win,91,1091,526,2772,209,4bc6d87a70991341,0.2856598928097567,-0.46733221859270346,0.2777300713776388,523,2682
90,18,win,92,1092,526,2772,209,82793c0641261d4a,0.2872406045115228,-0.4298871853204244,0.28070742765067386,523,2682
90,18,win,93,1093,526,2772,209,b873b6dcf01bfee6,0.34318090560393033,-0.47106742077443786,0.2846491820422334,523,2682
90,18,win,94,1094,526,2772,209,499bd4a822dd1174,0.2771311367070295,-0.47038745090253936,0.28076285825659786,523,2682
90,18,win,95,1095,526,2772,209,8d8539559481ffc4,0.3308752777469697,-0.41711367585183107,0.2837482699750775,523,2682
90,18,win,96,1096,526,2772,209,d8ec480efc9d1721,0.28436244405649913,-0.44590656426826075,0.28115735778981094,523,2682
90,18,win,97,1097,526,2772,209,7b4b91aad35b0426,0.3239531348798401,-0.4623612454387277,0.28191230285680163,523,2682
90,18,win,98,1098,526,2772,209,c99f5fd2a7351bd9,0.29102402851661857,-0.45990606109680016,0.27971153957215467,523,2682
90,18,win,99,1099,526,2772,209,5346270090f1c883,0.28294336586440694,-0.45295344338911026,0.2793412446976601,523,2682
90,18,win,100,1100,526,2772,209,0c2c7752c6e9dfb1,0.2669098654326789,-0.43892389017264183,0.2781786061447265,523,2682
90,18,win,101,1101,526,2772,209,88a97e2fd9208fd0,0.2378554086499538,-0.4947044526292445,0.27871137618858705,523,2682
90,18,win,102,1102,526,2772,209,ea3cc4333673e75d,0.2918235012844843,-0.44116271823453473,0.2771116786125148,523,2682
90,18,win,103,1103,526,2772,209,81370e09b4ecfd23,0.28018446239298544,-0.44533229000212377,0.2738052284240271,523,2682
90,18,win,104,1104,526,2772,209,f6c064570da3a599,0.25937689669581876,-0.4294135571577174,0.27746897944044724,523,2682
90,18,win,105,1105,526,2772,209,8572283c73c3893a,0.26426626781170315,-0.44562882576308804,0.27638084547137554,523,2682
90,18,win,106,1106,526,2772,209,c8e78f9c566da517,0.2741050783278729,-0.40560050696370015,0.2778108358690153,523,2682
90,18,win,107,1107,526,2772,209,150afaf484504a91,0.25835637025078895,-0.4369881520871332,0.2755383767245935,523,2682
90,18,win,108,1108,526,2772,209,3e32e7914004db51,0.34397005430329974,-0.46749650145446126,0.2815726941638439,523,2682
90,18,win,109,1109,526,2772,209,6d15271ba0dc0e4c,0.3102049087957168,-0.46845833802434755,0.2822450531713206,523,2682
90,18,win,110,1110,526,2772,209,4203f251ef0d5d6f,0.3278415968036743,-0.4960703988089533,0.2845722862952856,523,2682
90,18,win,111,1111,526,2772,209,dd1fc2550a52f13d,0.30940661200684194,-0.48614407695688416,0.2839085273097862,523,2682
90,18,win,112,1112,526,2772,209,c541fd7b577d639d,0.2703547361785992,-0.4363963754148132,0.2770985730296671,523,2682
90,18,win,113,1113,526,2772,209,371786e4ed83ba7a,0.2626955630329755,-0.43723420998469453,0.27577253421375125,523,2682
90,18,win,114,1114,526,2772,209,355def3da241dbb2,0.2953536103422223,-0.46410196217519045,0.27994704414817506,523,2682
90,18,win,115,1115,526,2772,209,a7c04faf7e422b16,0.254262657753094,-0.44497700709577326,0.2801905686410317,523,2682
90,18,win,116,1116,526,2772,209,70fc34e213154713,0.3635583882077331,-0.44027467937232995,0.2827951234865474,523,2682
90,18,win,117,1117,526,2772,209,1ac2b97819e14af9,0.3434666700668736,-0.46331539767521235,0.2840789971844884,523,2682
90,18,win,118,1118,526,2772,209,ab60181067260eff,0.3416543791093034,-0.44951533146220424,0.28305808028445756,523,2682
90,18,win,119,1119,526,2772,209,6df0990856f68c78,0.28462198590250853,-0.4588619757503144,0.276150866491001,523,2682
90,18,win,120,1120,526,2772,209,bb9746c70f8d07a8,0.3279478953619206,-0.4120136749742304,0.2804352480193136,523,2682
90,18,win,121,1121,526,2772,209,48f006efabdd3a7e,0.30807580980040994,-0.44051206184607966,0.2849946079597895,523,2682
90,18,win,122,1122,526,2772,209,7c9727a0cc78f91e,0.34874652310994114,-0.4659000513468396,0.28555315169985385,523,2682
90,18,win,123,1123,526,2772,209,a8c0d4d4d3f458b7,0.3029222899493931,-0.4092339641108821,0.2788131726594851,523,2682
90,18,win,124,1124,526,2772,209,ab2b81ba07ad2db4,0.3086216110440432,-0.48940172878311744,0.2818674922727154,523,2682
90,18,win,125,1125,526,2772,209,d1158941b3c5035c,0.3112728959112758,-0.44220142976815796,0.2792571123760427,523,2682
90,18,win,126,1126,526,2772,209,4ec3fe533a8a48b3,0.34512236873410185,-0.4122318342882241,0.28534687957341054,523,2682
90,18,win,127,1127,526,2772,209,d3b515e7dd43384b,0.2722308595910772,-0.4772741301162446,0.2781043466309864,523,2682
90,18,win,128,1128,526,2772,209,ad10f1f58aeeec79,0.3472440177622118,-0.4292786802433096,0.28546529308049184,523,2682
90,18,win,129,1129,526,2772,209,04a27c3f210ebe40,0.2656083414532626,-0.4826481412234543,0.2788874792710532,523,2682
90,18,win,130,1130,526,2772,209,80b71b36401cc4f7,0.36194584991899004,-0.42767801533983774,0.281170991605072,523,2682
90,18,win,131,1131,526,2772,209,f8cbe87c5c81f7f7,0.3364125800049156,-0.4430143559005662,0.28719063296152925,523,2682
90,18,win,132,1132,526,2772,209,4bbb669a4f0f1974,0.2337790512653075,-0.4635075638060418,0.2761328348686262,523,2682
90,18,win,133,1133,526,2772,209,bdb9814811cac88a,0.3038044411666154,-0.40440064365501605,0.27633807533849175,523,2682
90,18,win,134,1134,526,2772,209,34a179e85dc6ccbb,0.30837814921705853,-0.47079449303424004,0.28463469123413254,523,2682
90,18,win,135,1135,526,2772,209,c8abb98e4923c9af,0.3293748261530023,-0.44663774255256006,0.28351616081102393,523,2682
90,18,win,136,1136,526,2772,209,35ae11c22d4947cc,0.3318804743408077,-0.4464251919260238,0.282058616813462,523,2682
90,18,win,137,1137,526,2772,209,925dbfdb4414e2dc,0.27024049253478966,-0.44747289752212893,0.278605702102363,523,2682
90,18,win,138,1138,526,2772,209,bc9b6f83660e60a9,0.33956127182979134,-0.43453368291512945,0.2837582982759896,523,2682
90,18,win,139,1139,526,2772,209,63f9fcc87b775f43,0.3253026206244922,-0.46804856048641985,0.2854005933982671,523,2682
90,18,win,140,1140,526,2772,209,34506f27ccd693c4,0.33470747380527555,-0.43046396020859956,0.28400395037167286,523,2682
90,18,win,141,1141,526,2772,209,f76ffe61a30b8ac1,0.2636787568903691,-0.43497378846664614,0.2781158387455408,523,2682
90,18,win,142,1142,526,2772,209,b1310ed70153c8a3,0.2769376300644102,-0.4353817781778273,0.2788684406675164,523,2682
90,18,win,143,1143,526,2772,209,d3104c65f09ae86c,0.32807752294821535,-0.43756780933611306,0.27962446887357356,523,2682
90,18,win,144,1144,526,2772,209,78211a9fe20cf66e,0.3367332191237258,-0.463589420000996,0.2830693058904908,523,2682
90,18,win,145,1145,526,2772,209,142dec35fccf81c9,0.3579778871389556,-0.4422985953295777,0.2853576185069954,523,2682
90,18,win,146,1146,526,2772,209,f73dacfcf4b02ddc,0.3004479793362427,-0.4400314018749748,0.28410682034481816,523,2682
90,18,win,147,1147,526,2772,209,f57cb57bc9b77fe8,0.34269793724778963,-0.4382374662512557,0.28528718084851373,523,2682
90,18,win,148,1148,526,2772,209,22a8cd43495abb99,0.3599362347243906,-0.4388564656047722,0.28523488618563647,523,2682
90,18,win,149,1149,526,2772,209,24c76a587805ff7f,0.3222483789015089,-0.4369738486554216,0.28178307282411663,523,2682
90,18,win,150,1150,526,2772,209,510271f2facc18ca,0.28128627702857845,-0.4263935830554194,0.2802054431490527,523,2682
90,18,win,151,1151,526,2772,209,862fb4aa114d18c7,0.36418184383028973,-0.4035440962860874,0.28329012096632805,523,2682
90,18,win,152,1152,526,2772,209,ffc8b6d9789302f3,0.28772695179385077,-0.3951025724311559,0.27706724188347315,523,2682
90,18,win,153,1153,526,2772,209,7f3dcc88b18ade95,0.2579782930385601,-0.48566684083885153,0.2778653494014247,523,2682
90,18,win,154,1154,526,2772,209,2b80d29de2e48543,0.32777387474312114,-0.4781247990373133,0.28798364801916526,523,2682
90,18,win,155,1155,526,2772,209,15f98fd3def5e267,0.2575134353136721,-0.4531715305344426,0.27843258657103304,523,2682
90,18,win,156,1156,526,2772,209,606bc0b23bed77a8,0.22995528913162344,-0.5055374923189511,0.2797377045721017,523,2682
90,18,win,157,1157,526,2772,209,12d23d3d89e0daa4,0.32334503787759084,-0.4402224756469247,0.2825649401684889,523,2682
90,18,win,158,1158,526,2772,209,561c89c0e23f645d,0.30989836033389295,-0.43166302078666197,0.281857682770407,523,2682
90,18,win,159,1159,526,2772,209,373e86817053f13b,0.26384175324215464,-0.4548226714207246,0.2788012666193198,523,2682
90,18,win,160,1160,526,2772,209,b24680694269857e,0.2792815803243711,-0.4285586769398789,0.2794343392248628,523,2682
90,18,win,161,1161,526,2772,209,9b40a2a658a7b881,0.2682044260158589,-0.4252130083086879,0.27570819761704113,523,2682
90,18,win,162,1162,526,2772,209,2bad182b6aa15e69,0.34852157714703913,-0.4486673509506876,0.2836186920960497,523,2682
90,18,win,163,1163,526,2772,209,922cdafcc8265001,0.30196990461392814,-0.4257920667685699,0.27723939768038536,523,2682
90,18,win,164,1164,526,2772,209,94781320215b0e92,0.2905558028045039,-0.41589650497378206,0.27845781422264876,523,2682
90,18,win,165,1165,526,2772,209,43bab5f3fbe6df36,0.27505319791135197,-0.4749216355422248,0.27637021412624807,523,2682
90,18,win,166,1166,526,2772,209,f04d63c8dfd2d871,0.2597808820426524,-0.4815596215780758,0.2815710515686022,523,2682
90,18,win,167,1167,526,2772,209,81939b08243da22b,0.28672500589456984,-0.4713625693778407,0.27836031140117995,523,2682
90,18,win,168,1168,526,2772,209,2c6e4527c9849378,0.254889609593975,-0.49645966093948507,0.2797345328787409,523,2682
90,18,win,169,1169,526,2772,209,e2bd1a58a3c087cb,0.3113200231175217,-0.46099222451487615,0.28233517666565405,523,2682
90,18,win,170,1170,526,2772,209,1133bcd3eec4d0cb,0.3384610135677726,-0.41561647058297324,0.28339156062243,523,2682
90,18,win,171,1171,526,2772,209,f09c31338a3a4259,0.26323564819235523,-0.45276084722991744,0.27786375003651265,523,2682
90,18,win,172,1172,526,2772,209,14d283ffa6947a65,0.2544341681681792,-0.4207769812865603,0.2766442773112065,523,2682
90,18,win,173,1173,526,2772,209,0efa839726c02286,0.3101102235377804,-0.42390679706167206,0.28071165190422676,523,2682
90,18,win,174,1174,526,2772,209,1ddbde0cce6d8702,0.26053314248142145,-0.4245233727261297,0.2767186596138492,523,2682
90,18,win,175,1175,526,2772,209,48670b44500a1448,0.2872821078259409,-0.40729559520382325,0.27444842298031064,523,2682
90,18,win,176,1176,526,2772,209,98e27fc19df2730e,0.3538939647239552,-0.4533473873928045,0.28579310360353344,523,2682
90,18,win,177,1177,526,2772,209,542e5d5aff9d62dc,0.2708758946627712,-0.47481834197176415,0.2798603693744729,523,2682
90,18,win,178,1178,526,2772,209,62b2a97a631122d9,0.29290992896159374,-0.49770519401410235,0.2838230630689574,523,2682
90,18,win,179,1179,526,2772,209,4c3e6a01dbaabb13,0.3278159904972704,-0.470015548500855,0.2809248044335285,523,2682
90,18,win,180,1180,526,2772,209,2b5803dd32cc2226,0.25852149853778283,-0.4684488409923732,0.27809494808636936,523,2682
90,18,win,181,1181,526,2772,209,100571b154be6469,0.32626404203160164,-0.4353717397652296,0.28467209026270446,523,2682
90,18,win,182,1182,526,2772,209,a665f82b2583ffd7,0.32135125520958807,-0.4616287892051853,0.2828509898789326,523,2682
90,18,win,183,1183,526,2772,209,9769c6c371c94840,0.24733233320434445,-0.42357017268250396,0.27445663531587844,523,2682
90,18,win,184,1184,526,2772,209,21a4c68a54a15c26,0.31899890431416167,-0.4637056908231555,0.28309832354355075,523,2682
90,18,win,185,1185,526,2772,209,c8e5d82d414b1353,0.29387210162475896,-0.47275940784621334,0.27759107991407433,523,2682
90,18,win,186,1186,526,2772,209,ddffd4ed6589e446,0.25452333155006657,-0.4288728198121991,0.2783313478813078,523,2682
90,18,win,187,1187,526,2772,209,4b2109d916c7883e,0.26449080385667645,-0.42913614991257093,0.2786340232940776,523,2682
90,18,win,188,1188,526,2772,209,53e586a4ac5a8f68,0.24393121700601128,-0.4543241199282622,0.2758831845309417,523,2682
90,18,win,189,1189,526,2772,209,ed7dc77691ce5d6e,0.35413933178487134,-0.48365327000477704,0.2865435143204061,523,2682
90,18,win,190,1190,526,2772,209,677ebdebc83f165d,0.2718647258400477,-0.4073248796344785,0.27254010967288134,523,2682
90,18,win,191,1191,526,2772,209,447031286856501c,0.31200333799774627,-0.4605805739595453,0.2838881775680509,523,2682
90,18,win,192,1192,526,2772,209,12e2e5cab9b0375e,0.2615371619577176,-0.5047142956444419,0.277378377651437,523,2682
90,18,win,193,1193,526,2772,209,f00c2da9fb197561,0.3394395144160707,-0.4025438040785112,0.2828829887326979,523,2682
90,18,win,194,1194,526,2772,209,e024167b88a1cac4,0.2540268565393986,-0.43958883145103356,0.2772305025878546,523,2682
90,18,win,195,1195,526,2772,209,47e735ed966bf73a,0.25701520982188053,-0.4528911440574625,0.27811697148913145,523,2682
90,18,win,196,1196,526,2772,209,2fc63b9960fc16f4,0.3026967914870933,-0.4334704786799248,0.28156180949246623,523,2682
90,18,win,197,1197,526,2772,209,8f997c27e8fd6f39,0.27558585039147077,-0.399437397398366,0.273664962795111,523,2682
90,18,win,198,1198,526,2772,209,2758300810028611,0.27845257005887647,-0.4201748894392353,0.2770793913466139,523,2682
90,18,win,199,1199,526,2772,209,d8c58730f0cf0f83,0.26622450517319396,-0.44766984195050646,0.2793299852662759,523,2682
100,19,win,0,1000,526,2782,188,8c2476149edd0a2d,0.16600451889321244,-0.5526514323874664,0.2709657989943256,523,2682
100,19,win,1,1001,526,2782,188,db90d49d43e3af85,0.1258201443761655,-0.5591621467805145,0.270410812609058,523,2682
100,19,win,2,1002,526,2782,188,761704316c3bbb84,0.2063485965695524,-0.5528568050617797,0.2713430614288079,523,2682
100,19,win,3,1003,526,2782,188,8738dcad7b80561c,0.14074120070813678,-0.5847744051122857,0.2681785558216132,523,2682
100,19,win,4,1004,526,2782,188,60645a9fd616f650,0.18120447219438396,-0.5145773386588214,0.2667900980001847,523,2682
100,19,win,5,1005,526,2782,188,c8afb9bbaab90b9f,0.20197414880696485,-0.5531080136967723,0.2752861563759355,523,2682
100,19,win,6,1006,526,2782,188,cc1a1f62b6cc5ce4,0.19141115359478,-0.557480404928867,0.2697941167908625,523,2682
100,19,win,7,1007,526,2782,188,62929951961e992b,0.15473920554998744,-0.5144511219174179,0.2655884578020647,523,2682
100,19,win,8,1008,526,2782,188,090c03a040529635,0.216247746837529,-0.5574719042803414,0.2710906271267732,523,2682
100,19,win,9,1009,526,2782,188,e6b678f67065d522,0.18207916523937206,-0.5579973563728889,0.2701588642354613,523,2682
100,19,win,10,1010,526,2782,188,607865460e559851,0.187005107866139,-0.5577851872765746,0.2675636833596412,523,2682
100,19,win,11,1011,526,2782,188,aa862883d31d42d9,0.13895405141569284,-0.5801393683366647,0.26498957599310585,523,2682
100,19,win,12,1012,526,2782,188,d977ff6d17f229b2,0.20676818598590763,-0.5504117795093858,0.2696899551779509,523,2682
100,19,win,13,1013,526,2782,188,a5aa615f270ad8f0,0.14604916800702972,-0.5858069803375696,0.27151430291550166,523,2682
100,19,win,14,1014,526,2782,188,321dd38781cd3034,0.19806743675225746,-0.5560331144227072,0.2734962947818451,523,2682
100,19,win,15,1015,526,2782,188,af83bf28f959e678,0.16864598766167704,-0.5551752084198643,0.2698782115843059,523,2682
100,19,win,16,1016,526,2782,188,e7e24d8a0dadb188,0.13344410806970508,-0.559208915871373,0.2755926434550352,523,2682
100,19,win,17,1017,526,2782,188,e7e59e0211f0e9c4,0.16772553829562442,-0.5560325022161305,0.2694604448168849,523,2682
100,19,win,18,1018,526,2782,188,e076fd5ddb178cea,0.2082130688988062,-0.5613814503447155,0.27212502945033856,523,2682
100,19,win,19,1019,526,2782,188,ebd9e23ca5b774e0,0.19654293860235894,-0.5617503057418558,0.2758919992949092,523,2682
100,19,win,20,1020,526,2782,188,65cdfaa9ca51ed6a,0.13062437597042886,-0.5873197293833389,0.2692656332370877,523,2682
100,19,win,21,1021,526,2782,188,fe76fbc107412f3f,0.17111708127304603,-0.5617327473900741,0.26781664990513765,523,2682
