cell,r,seed,cagr,mdd,vol,first,end,trades,eq_sha
1,26,1026,0.3593853455267706,-0.38339115521215794,0.28220908583731336,526,2859,163,b881b15a7c429c6e
13,26,7026,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,27,1027,0.38080301476718215,-0.3517023880486701,0.28087277527618854,526,2859,163,ea5e7eb2ab7d3bc4
13,27,7027,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,28,1028,0.3607061663843001,-0.3581349649245083,0.2814675902457525,526,2859,163,ea2544c525d4dc08
13,28,7028,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,29,1029,0.36719567073015846,-0.38338340954816774,0.2835927384874319,526,2859,163,adffa0c721505d8d
13,29,7029,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,30,1030,0.403933891762873,-0.40867252197196496,0.28800208655847054,526,2859,163,7246dbe19ea4c180
13,30,7030,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,31,1031,0.4292109634439303,-0.33944967995568565,0.28221384379962494,526,2859,163,d04d77a1223f6e1c
13,31,7031,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,32,1032,0.41243142610161754,-0.38249029219862807,0.2874644512819313,526,2859,163,2cccc36997264a53
13,32,7032,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,33,1033,0.4090768573982624,-0.44504325515532245,0.2866503938240088,526,2859,163,fe9643630ab2ad62
13,33,7033,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,34,1034,0.362647613297316,-0.44346407307781976,0.28196865322532616,526,2859,163,31571d367a921fb5
13,34,7034,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,35,1035,0.4087363667005195,-0.37121485570254525,0.2843087064733352,526,2859,163,264942beb4c0807a
13,35,7035,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,36,1036,0.41935304870362167,-0.43297562631252323,0.2845983796128814,526,2859,163,ed1a7c98e62d34c5
13,36,7036,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,37,1037,0.39639226097943947,-0.3849305148018943,0.28627614802120327,526,2859,163,15a5a4ab6959a650
13,37,7037,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,38,1038,0.4210208210665136,-0.37383347601248357,0.2915022859662676,526,2859,163,19e7d9c21295f3ee
13,38,7038,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,39,1039,0.35610718326343593,-0.42163057486857625,0.2814227384281008,526,2859,163,e9196bd82d97a7c6
13,39,7039,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,40,1040,0.39702819693561664,-0.3731041245996695,0.28923178339538114,526,2859,163,b5afd08227e4ac49
13,40,7040,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,41,1041,0.41927291291317514,-0.3919284451111631,0.288446991493377,526,2859,163,ab9e51d77f97d5dc
13,41,7041,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,42,1042,0.40736121037860995,-0.4099038281341802,0.28500039139394784,526,2859,163,81b73b41fc50cacb
13,42,7042,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,43,1043,0.42370658285503104,-0.3868914312498698,0.28719816258367104,526,2859,163,f29a343b3f9a40d1
13,43,7043,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,44,1044,0.39208143293413045,-0.4535599757619948,0.2828120850657429,526,2859,163,4fb969c9164523ce
13,44,7044,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,45,1045,0.39771235385102544,-0.39086254187636826,0.286961378824834,526,2859,163,62e80145e0300063
13,45,7045,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,46,1046,0.41064720416596856,-0.3916417679476996,0.2828425296157739,526,2859,163,e99c50a4e1f8f72f
13,46,7046,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,47,1047,0.41290612045627495,-0.3948076260361124,0.28134240581365083,526,2859,163,71cad1261710703e
13,47,7047,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,48,1048,0.3782494841590234,-0.3962826285762002,0.28205645525879486,526,2859,163,9169395e50fe3efa
13,48,7048,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,49,1049,0.42418616385140573,-0.38408481285276175,0.2864723402054756,526,2859,163,f397eb3b98048894
13,49,7049,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,50,1050,0.38685557114222346,-0.3733251784741574,0.2858021325329621,526,2859,163,dbd9a454ce2cdd95
13,50,7050,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,51,1051,0.39893148236721077,-0.42675347464839164,0.28691496231640345,526,2859,163,f6eb0738f1e12a17
13,51,7051,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,52,1052,0.36033553252762873,-0.36853135762887057,0.2810725755864712,526,2859,163,a0da4a89c44bebfd
13,52,7052,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,53,1053,0.45249862217761483,-0.36205941468416847,0.2917669743428288,526,2859,163,762e14bb4b93a4dd
13,53,7053,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,54,1054,0.40719177450206345,-0.3760999780568251,0.2836481695364523,526,2859,163,4eeeb67cff0fbfde
13,54,7054,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,55,1055,0.39791385407101276,-0.4075468994817912,0.28558315222148184,526,2859,163,fced43d33a3c72ee
13,55,7055,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,56,1056,0.4072744384643634,-0.3913544272576497,0.28628998079735296,526,2859,163,33502fd2b45355da
13,56,7056,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,57,1057,0.38825000818285726,-0.45608336160243274,0.27843127074420054,526,2859,163,07179545ee761687
13,57,7057,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,58,1058,0.3777722863623596,-0.33872916231538236,0.28246553212937764,526,2859,163,653f1cc7a1748cfb
13,58,7058,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,59,1059,0.3701589603932396,-0.36980144590079694,0.27791134298938197,526,2859,163,e501b15c079b5aff
13,59,7059,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,60,1060,0.38790432714229084,-0.3610793763976242,0.2783806423308131,526,2859,163,0cc9e08c8f5b1638
13,60,7060,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,61,1061,0.36009196061360216,-0.43297292327181025,0.27857003747219566,526,2859,163,fb112ce41c0c833e
13,61,7061,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,62,1062,0.41167868914076955,-0.3890353729689392,0.2895534378406231,526,2859,163,c4734751f2c9493a
13,62,7062,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,63,1063,0.3652205193870104,-0.39328490510788516,0.283665925950166,526,2859,163,ccb6bf6b4028866a
13,63,7063,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,64,1064,0.38832631012252206,-0.4431811228299171,0.2821159833387492,526,2859,163,4ef2a46b2d0b0e14
13,64,7064,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,65,1065,0.4579931448583876,-0.38417063253091266,0.290635412351175,526,2859,163,4cb38cd41ef4e7cf
13,65,7065,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,66,1066,0.4122781216937783,-0.4327642676548604,0.2857144223293301,526,2859,163,8ba9dbc577c638de
13,66,7066,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,67,1067,0.41090639732505085,-0.4134751567381598,0.2862846800713645,526,2859,163,33ce15711fe53a01
13,67,7067,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,68,1068,0.41330694666699763,-0.4260617129113953,0.28352463163786107,526,2859,163,0c69707a7437ef69
13,68,7068,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,69,1069,0.37934963241698516,-0.4541532880063414,0.2839610561686599,526,2859,163,5613f80223bc7a1f
13,69,7069,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,70,1070,0.36382373593308603,-0.40955593802191775,0.285345341745022,526,2859,163,05e4090f5f70f5e4
13,70,7070,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,71,1071,0.38374870184382015,-0.3877837039938632,0.2827376170694277,526,2859,163,42701acab0928e3c
13,71,7071,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,72,1072,0.4135480102462359,-0.3748053852502217,0.28720089384130854,526,2859,163,5a059a4f173dbd47
13,72,7072,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,73,1073,0.3874761511514049,-0.39072376964182404,0.2820661653980975,526,2859,163,1bb470602b228926
13,73,7073,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,74,1074,0.38735406460833044,-0.38897330043039513,0.28147805618006144,526,2859,163,58ad5e3506ac7891
13,74,7074,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,75,1075,0.411002088570424,-0.3697778710054744,0.28491642862048855,526,2859,163,429e6b76ed47bde0
13,75,7075,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,76,1076,0.37328350140613065,-0.450820056138683,0.28640918869818066,526,2859,163,5241dadfa1fc2c17
13,76,7076,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,77,1077,0.4352191372399832,-0.44095832663233,0.2864055007583042,526,2859,163,adf3bf3981acb9f5
13,77,7077,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,78,1078,0.4006250529877651,-0.3687188382888119,0.28673350502352996,526,2859,163,741bfca4f216f9cd
13,78,7078,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,79,1079,0.4662001252006296,-0.35161053864438113,0.2875877000144616,526,2859,163,27acaa1e119b5be7
13,79,7079,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,80,1080,0.42882216268362683,-0.3893405204100861,0.28959231421754217,526,2859,163,58d40440bd0ab374
13,80,7080,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,81,1081,0.36524191037603315,-0.3833764545610204,0.28269354892052767,526,2859,163,a7595bf95636b683
13,81,7081,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,82,1082,0.3683983819658012,-0.3983935703592576,0.28203825171676306,526,2859,163,e31db682892370e1
13,82,7082,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,83,1083,0.3920076715300371,-0.40452644945804783,0.2825747657777272,526,2859,163,066e6fa44771da3f
13,83,7083,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,84,1084,0.37396574727460585,-0.42870882559992535,0.28507555127313094,526,2859,163,3d4b2cca6f742f6f
13,84,7084,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,85,1085,0.38580699540500385,-0.38973244196571494,0.28598847994907034,526,2859,163,2b13c95e717c9c64
13,85,7085,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,86,1086,0.40801481527366446,-0.39621691092890426,0.2865154645742273,526,2859,163,139d36f0b5f22cfd
13,86,7086,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,87,1087,0.3842267244505819,-0.4331765624804211,0.28755294868404324,526,2859,163,d930b8ba9b18d2ed
13,87,7087,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,88,1088,0.41695003242410067,-0.3821106231161274,0.28990508682715505,526,2859,163,205e0ee75db828e1
13,88,7088,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,89,1089,0.371559651274479,-0.45247690673762697,0.28213425741993836,526,2859,163,455442484805ae58
13,89,7089,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,90,1090,0.3798644010549117,-0.44578034872975664,0.2855759409619102,526,2859,163,b8157926424c61fd
13,90,7090,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,91,1091,0.3911605184911122,-0.429124706173217,0.28422482159702384,526,2859,163,45c91c9fdfc3701d
13,91,7091,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,92,1092,0.40153452826498603,-0.4535599757619949,0.28558405648999585,526,2859,163,08ab20caa741226f
13,92,7092,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,93,1093,0.4055201554486505,-0.35810231798731096,0.2844956978278105,526,2859,163,79d5bdae00fa6fcd
13,93,7093,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,94,1094,0.4209342341637876,-0.3634886811878108,0.2831881584261317,526,2859,163,36e0785c743468b6
13,94,7094,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,95,1095,0.3780281924348774,-0.3739258628616675,0.2832787824147573,526,2859,163,4b60bd6ee647548e
13,95,7095,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,96,1096,0.38499225768632694,-0.43606513236116207,0.28292948910686944,526,2859,163,185b24ac8a8c5a20
13,96,7096,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,97,1097,0.380469460137856,-0.4015636214709685,0.28564391627399166,526,2859,163,27a507a15b3f994f
13,97,7097,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,98,1098,0.37679191541011736,-0.40953790936613793,0.28227286402176816,526,2859,163,8aa4c37ee12903d0
13,98,7098,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,99,1099,0.38634594963493196,-0.4049926177614866,0.2818130442890897,526,2859,163,c0c45e371b717843
13,99,7099,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,100,1100,0.43338914692617836,-0.40962578427952245,0.28919855471775313,526,2859,163,e3cd486f97d42b62
13,100,7100,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,101,1101,0.4566740702883625,-0.38827055564138796,0.2882101583420189,526,2859,163,8448dbcc22a52567
13,101,7101,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,102,1102,0.40764323607190156,-0.37991892958199314,0.28560312652315384,526,2859,163,9c55d598a56a2c91
13,102,7102,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,103,1103,0.4043653849990403,-0.4179968321691499,0.28408729321329057,526,2859,163,51097104166d0434
13,103,7103,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,104,1104,0.38937828501788974,-0.3786267824036554,0.2788324311092234,526,2859,163,ad4f5851085575c2
13,104,7104,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,105,1105,0.4022710874193385,-0.3720901954787571,0.28121830681406124,526,2859,163,fe5f13050323d507
13,105,7105,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,106,1106,0.3746692822044386,-0.38341135908403057,0.28480127252572324,526,2859,163,4899db909d64f1d3
13,106,7106,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,107,1107,0.3732698283005127,-0.3620330461006261,0.28602335553632946,526,2859,163,bf581684e0b70628
13,107,7107,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,108,1108,0.39906622309504725,-0.3553402044919183,0.2840704076041653,526,2859,163,1cf053611bda1314
13,108,7108,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,109,1109,0.40331374599923775,-0.3758230974589833,0.28578559638567863,526,2859,163,9d62c7c3daa4318a
13,109,7109,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,110,1110,0.41345753494681015,-0.3816047234566445,0.28601031944313055,526,2859,163,d91946d835c4e79e
13,110,7110,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,111,1111,0.4096146459136347,-0.4245845784548854,0.2838553728147872,526,2859,163,9a5074a56a47d8f6
13,111,7111,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,112,1112,0.36003666134890344,-0.41096392295373535,0.2778919911927958,526,2859,163,bdab007776228551
13,112,7112,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,113,1113,0.39640176028253205,-0.37355500922918816,0.28201513737228623,526,2859,163,c483d8719eacdabe
13,113,7113,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,114,1114,0.38684661560929756,-0.37624617044138037,0.2822519170955087,526,2859,163,1f7de928b50adabc
13,114,7114,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,115,1115,0.39891131487043285,-0.3758082326677223,0.2848354223104535,526,2859,163,02dac14e9015400f
13,115,7115,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,116,1116,0.3946398143561691,-0.4049952353615348,0.2845135488820333,526,2859,163,0de502b49975050c
13,116,7116,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,117,1117,0.4367686643519202,-0.428922652563136,0.29045993869429043,526,2859,163,9cc6c43b7ef867ec
13,117,7117,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,118,1118,0.33415776782406104,-0.3874759123835358,0.27776901388844244,526,2859,163,9be83a01d502bca7
13,118,7118,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,119,1119,0.40984845415041105,-0.3414665269860799,0.2828200128587217,526,2859,163,c67c09acc091a26d
13,119,7119,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,120,1120,0.40191501442273014,-0.4040647888228481,0.28543628920925135,526,2859,163,d3bea879f74514aa
13,120,7120,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,121,1121,0.4282962871652505,-0.4684666724618969,0.2853974564987023,526,2859,163,5781008e298f68f6
13,121,7121,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,122,1122,0.3711081339064095,-0.3827901015147967,0.28010415393359744,526,2859,163,0b5c725836503ba3
13,122,7122,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,123,1123,0.40830479683417464,-0.37413236952180307,0.2847841019049232,526,2859,163,67dea7731608954e
13,123,7123,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,124,1124,0.35757145803527957,-0.4056007949893267,0.27892965110721113,526,2859,163,2ed61ab59766ed5a
13,124,7124,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,125,1125,0.3862173928254833,-0.397927597687283,0.28381645837813196,526,2859,163,24a452fa50086631
13,125,7125,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,126,1126,0.3903579351122115,-0.37539707740690753,0.28874646175312313,526,2859,163,daf07f7b5661322b
13,126,7126,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,127,1127,0.40674605426811516,-0.36632599306028685,0.28669303358932713,526,2859,163,8b39710e695afb5d
13,127,7127,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,128,1128,0.4499241545154953,-0.35644968713203,0.28811098850616446,526,2859,163,e17ea9ce0dd9cc47
