sid,t,grp,站回,s_first,R,X,a_R_from_t0,mech
1101,1749,站回,1,3,0.04324894514767941,0.03549969077232492,0.04989384288747356,0.010615711252654148
1101,1773,未站回,0,0,-0.12790697674418594,-0.06992700066327037,-0.140625,-0.018750000000000044
1101,1871,站回,1,1,-0.12710765239948107,-0.04313153953528266,-0.14267515923566876,-0.019108280254777066
1101,1941,站回,1,1,0.020588235294117796,0.02738855790957899,0.04518072289156616,0.015060240963855387
1101,1995,未站回,0,0,0.017615176151761558,-0.036060840685645176,0.009408602150537293,-0.012096774193548487
1101,2036,未站回,0,0,0.01458885941644561,-0.05000738299132279,0.0013089005235602524,-0.011780104712041828
1101,2067,未站回,0,0,-0.00880988947094652,-0.022431319208776758,-0.015254558590121259,-0.010403120936281152
1101,2098,站回,1,1,-0.05335157318741446,-0.08454200452063593,-0.06105834464043425,-0.004070556309362261
1101,2184,站回,1,1,-0.05187319884726227,-0.04520758059945986,-0.033773861967694496,0.01468428781204123
1101,2265,站回,1,1,0.05919003115264787,0.02026570216023399,0.0625,0.004687499999999956
1101,2292,未站回,0,0,0.05356784609609977,0.019672122549835934,0.04563435327911103,-0.006024096385542355
1101,2336,未站回,0,0,-0.04940119760479034,-0.09585012729280415,-0.07434402332361512,-0.014577259475218596
1101,2381,未站回,0,0,-0.0015384615384614886,0.01131269601926533,0.0,0.0015408320493064398
1101,2423,未站回,0,0,-0.07012195121951215,-0.022266732883168626,-0.07993966817496223,-0.010558069381598756
1101,2481,未站回,0,0,-0.1290801186943621,0.02178228185488848,-0.12125748502993994,0.005988023952095967
1101,2525,站回,1,1,-0.15000000000000002,-0.1158634330859607,-0.14429530201342278,0.006711409395973256
1101,2587,未站回,0,0,-0.04710920770877958,-0.06524961720921307,-0.06512605042016817,-0.021008403361344574
1101,2626,未站回,0,0,-0.06521739130434778,-0.054535726070250846,-0.06521739130434778,0.0
1101,2673,站回,1,1,0.13465783664459163,0.08672516061672789,0.1576576576576576,0.020270270270270174
1101,2707,未站回,0,0,-0.1213872832369941,-0.12608772363469356,-0.10059171597633143,0.017751479289940697
1101,2753,未站回,0,0,-0.00610997963340143,-0.07440708285395743,0.002053388090348829,0.006160164271047153
1101,2792,站回,1,2,0.021844931467839945,0.05775861788154037,0.045116762205202665,0.0
1102,529,站回,1,1,0.014925373134328401,0.04145844880450038,0.02684563758389258,0.011744966442952975
1102,621,站回,1,3,0.03195488721804507,0.0235269913882687,0.04372623574144474,0.011406844106463865
1102,665,站回,1,1,-0.001848428835489857,-0.024410494823637243,0.0018552875695732052,0.0037105751391466324
1102,694,未站回,0,0,-0.005617977528089901,0.017799859433399026,-0.016666666666666607,-0.011111111111111183
1102,724,站回,1,2,0.13594040968342647,0.10195552955888518,0.14018691588785037,0.0037383177570093906
1102,754,未站回,0,0,0.0,-0.02485501568356134,-0.010084033613445342,-0.008403361344537785
1102,786,未站回,0,0,0.12190812720848054,0.14865709502884608,0.11208406304728546,-0.015761821366024442
1102,829,未站回,0,0,0.01644245142002987,0.019080107763391703,0.035007610350076046,0.0121765601217656
1102,895,未站回,0,0,-0.014598540145985384,0.016461192224127025,-0.03456495828367101,-0.020262216924910592
1102,923,未站回,0,0,-0.11780104712041883,-0.09587185377571648,-0.11664482306684132,-0.006553079947575369
1102,963,站回,1,1,0.06174698795180711,0.06213812436580396,0.06334841628959298,-0.006033182503770607
1102,1020,站回,1,1,0.07483870967741946,0.04545610581159062,0.09749670619235817,0.025032938076416045
1102,1048,未站回,0,0,0.0775862068965516,0.13073377329766317,0.0775862068965516,0.009852216748768461
1102,1104,未站回,0,0,-0.06022726727798311,-0.0467651023264814,-0.06720331089309894,-0.0159066808059386
1102,1154,未站回,0,0,-0.002293577981651418,-0.009035089817850386,0.008111239860950192,0.006952491309385911
1102,1179,站回,1,2,0.05868814729574212,0.06819891455913422,0.06852497096399546,0.009291521486643584
1102,1236,未站回,0,0,-0.04615384615384621,-0.04188074145229557,-0.03340757238307346,0.013363028953229383
1102,1316,站回,1,3,-0.003389830508474523,-0.06404480480809795,0.009153318077803174,0.009153318077803174
1102,1355,未站回,0,0,0.08919597989949768,0.02699719189212972,0.034606205250596656,-0.05011933174224348
1102,1383,未站回,0,0,0.0011976047904191933,0.004912235464691008,-0.004761904761904745,-0.0071428571428570065
1102,1422,站回,1,1,0.030952380952380842,-0.04667255830539263,0.056097560975609806,0.024390243902439046
1102,1452,未站回,0,0,-0.004640371229698403,-0.044652831627880016,-0.01718213058419249,-0.016036655211912887
1102,1543,站回,1,1,0.017821782178217838,0.05637485318420674,0.05870236869207002,0.036045314109165894
1102,1572,站回,1,1,0.03379721669980107,-0.03180078108416086,0.02564102564102555,-0.00591715976331364
1102,1603,站回,1,1,-0.07892957401847556,-0.047062456631091015,-0.08069746351172247,-0.0057581573896353655
1102,1647,未站回,0,0,-0.01982378854625544,-0.0768504376449599,-0.024122807017543657,-0.006578947368421018
1102,1681,站回,1,1,-0.003416856492027276,-0.028242350638276792,-0.021252796420581754,-0.01342281879194629
1102,1728,站回,1,2,0.024526198439241975,0.057402586714338184,0.040770101925254876,0.013590033975084959
1102,1771,未站回,0,0,-0.06329113924050633,0.02101092469721169,-0.07112970711297051,-0.006276150627614996
1102,1839,站回,1,1,0.050897062714152064,-0.005524517524958215,0.07778047594637472,0.024418604651162745
1102,1874,站回,1,1,-0.08542141230068323,-0.042715172854768356,-0.05082742316784861,0.03427895981087481
1102,1946,站回,1,1,0.04756097560975614,0.01821211168163111,0.04884004884004889,-0.0012210012210012167
1102,1979,站回,1,1,0.0023474178403757318,-0.03130844210988874,0.014251781472684133,0.010688836104512989
1102,2021,站回,1,1,0.014772727272727382,-0.010600046288652167,0.03117782909930722,0.013856812933025209
1102,2046,未站回,0,0,0.013620885357548351,-0.0282424553698297,0.014772727272727382,0.001136363636363713
1102,2074,未站回,0,0,-0.033634725871142246,-0.022768685967120256,-0.03911298706234889,-0.0045351473922903285
1102,2128,未站回,0,0,-0.008805031446540879,-0.002697141736392429,-0.006305170239596425,0.0025220680958386588
1102,2188,未站回,0,0,-0.02103960396039617,-0.016851498201207543,-0.030637254901960898,-0.013480392156862808
1102,2235,站回,1,1,0.05459057071960305,0.018018108249627837,0.0625,0.010000000000000009
1102,2262,站回,1,1,0.07701421800947861,0.023306434429691027,0.09782608695652195,0.01449275362318847
1102,2287,未站回,0,0,0.0034522439585731313,-0.03354213321910642,-0.006833712984054552,-0.006833712984054552
1102,2326,未站回,0,0,0.08190709046454758,0.09625582925387138,0.05106888264863518,-0.028503563834368806
1102,2359,站回,1,1,0.027932960893854775,0.01466676345535802,0.038374717832957206,0.010158013544018019
1102,2385,站回,1,1,-0.05982905982905984,-0.023885480253467498,-0.03719912472647713,0.02844638949671774
1102,2459,站回,1,3,0.08121212121212151,0.09414052394990834,0.11500000000000021,0.03374999999999995
1102,2496,未站回,0,0,0.030542986425339258,-0.11132615829718273,0.07050528789659216,0.06110458284371334
1102,2523,站回,1,3,-0.05351170568561869,-0.04550691613563597,-0.04067796610169494,0.019209039548022444
1102,2559,未站回,0,0,0.022758925897617965,-0.018914679892759433,0.011865635562613663,-0.017751479289940808
1102,2584,未站回,0,0,-0.09296482412060292,-0.10902207306226742,-0.08723135271807836,0.006321112515802696
1102,2627,未站回,0,0,0.020325203252032686,0.04158497769767924,0.02170963364993206,-0.0013568521031209757
1102,2669,站回,1,1,0.015172413793103523,-0.04480939188346808,-0.023872679045093048,-0.03713527851458909
1102,2748,站回,1,1,-0.04709141274238238,-0.09200206195631261,-0.015736766809728353,0.03147353361945626
1102,2797,站回,1,2,-0.04070811793633844,0.06759008367618075,0.0004043912949613926,0.04142857142857137
1103,529,未站回,0,0,-0.0945945945945944,-0.06806151892442243,-0.08636363636363631,0.00454545454545463
1103,593,站回,1,2,0.01388888888888884,0.0008059242746843304,0.028169014084507005,0.009389671361502261
1103,620,站回,1,1,0.013953488372093092,0.012016471403500106,0.004608294930875667,-0.01382488479262678
1103,666,站回,1,2,-0.016129032258064835,-0.03703427558410703,0.012448132780082721,0.03734439834024883
1103,702,站回,1,2,-0.004081632653061273,0.009859803111999264,0.00411522633744843,0.008230452674897082
1103,753,未站回,0,0,-0.09558823529411764,-0.09310914259445116,-0.098901098901099,-0.003663003663003761
1103,830,站回,1,2,-0.06909090909090909,-0.04778883001765255,-0.030303030303030165,0.04166666666666674
1103,891,未站回,0,0,-0.07457627118644072,-0.04533188363332717,-0.0714285714285714,0.003401360544217802
1103,971,站回,1,1,-0.0072202166064980755,-0.037986933888273,-0.0036231884057971175,0.0036231884057968955
1103,1000,站回,1,1,0.0072202166064980755,-0.030852079085960174,0.018248175182481674,0.007299270072992803
1103,1047,站回,1,1,0.091216216216216,0.14680519060445407,0.08754208754208759,-0.0033670033670032407
1103,1083,站回,1,2,0.008928571428571397,-0.03478802497452698,0.0398773006134967,0.027607361963190025
1103,1107,未站回,0,0,-0.0029761904761904656,0.007530153458119061,-0.01179941002949847,-0.005899705014749013
1103,1186,站回,1,1,0.01790281329923271,0.0027747704827052466,0.05291005291005302,0.02910052910052907
1103,1236,未站回,0,0,-0.04556354916067151,-0.04129044445912087,-0.01728395061728394,0.024691358024691468
1103,1307,未站回,0,0,0.05572755417956654,-0.009756477294455723,0.05246913580246915,0.0
1103,1356,未站回,0,0,-0.0030487804878047697,-0.04946800102160663,-0.012084592145015116,-0.009063444108761476
1103,1385,站回,1,2,-0.03614457831325313,-0.04709209510236714,-0.030303030303030387,0.0060606060606061
1103,1453,站回,1,1,-0.035230352303523005,-0.06871121383263921,-0.00835654596100277,0.027855153203342642
1103,1548,未站回,0,0,0.11055276381909551,-0.03439349143337833,-0.09611451942740279,-0.12269938650306744
1103,1575,未站回,0,0,0.009049773755656076,-0.03469311744742421,0.013636363636363669,0.002272727272727204
1103,1603,站回,1,1,-0.017817371937639215,0.014049745449745327,-0.0243362831858408,-0.004424778761061954
1103,1641,站回,1,3,-0.04225352112676073,-0.039904674094389525,-0.01210653753026647,0.036319612590798966
1103,1687,站回,1,2,0.017073170731707554,-0.0295980856291075,0.024570024570024662,0.01228501228501222
1103,1714,未站回,0,0,-0.0073710073710074875,0.005333783930039774,-0.009803921568627305,-0.002450980392156632
1103,1749,未站回,0,0,0.0,-0.007749254375354488,0.00987654320987641,0.00987654320987641
1103,1815,未站回,0,0,-0.01098901098901095,0.0371992045625054,-0.013698630136986356,-0.002739726027397249
1103,1852,站回,1,1,0.016997167138810276,-0.030177824515798098,0.04057971600132282,0.023188411555618238
1103,1881,站回,1,1,-0.07865168539325851,0.015899077051271818,-0.07865168539325851,0.002808988764045006
1103,1944,站回,1,1,0.03746397694524495,0.043312717616834265,0.02857142857142847,-0.008571428571428452
1103,1994,未站回,0,0,0.010526315789473717,-0.04174524282951464,-0.015384615384615441,-0.017948717948717996
1103,2036,未站回,0,0,0.04040404040404044,-0.02419220200372796,0.04040404040404044,0.005050505050504972
1103,2074,站回,1,3,-0.027871392539903228,-0.017005352635881238,-0.01876480136931702,0.01170960187353609
1103,2127,未站回,0,0,-0.03504043126684642,-0.017390538573482835,-0.04533333333333334,-0.005333333333333301
1103,2184,站回,1,1,-0.047244094488189226,-0.04057847624038682,-0.04221635883905017,0.005277044854881563
1103,2262,站回,1,1,0.04507042253521143,-0.008637361044576151,0.07225433526011549,0.014450867052023142
1103,2286,站回,1,1,0.01662049861495829,-0.02506038325419077,0.002732240437158362,-0.013661202185792254
1103,2312,站回,1,2,0.019246938217677867,0.01787427209398259,0.02481659361777422,0.005464480874316724
1103,2336,未站回,0,0,0.023391812865497075,-0.023057116822516738,-0.025069637883008422,-0.030640668523676973
1103,2382,未站回,0,0,0.011461318051575908,0.04568029922980058,-0.0028248587570620654,-0.011299435028248594
1103,2417,站回,1,1,-0.07458563535911611,-0.035201769399474385,-0.06424581005586583,0.011173184357541999
1103,2466,站回,1,1,-0.04398826979472137,-0.0126945579672635,-0.04117647058823526,0.008823529411764675
1103,2530,未站回,0,0,-0.020000000000000018,-0.028723165626911355,-0.060702875399361145,-0.03194888178913735
1103,2621,未站回,0,0,-0.007547169811320753,0.014576117614725353,-0.018656716417910335,-0.011194029850746134
1103,2672,站回,1,2,-0.007067137809187107,-0.050258917197958455,0.02181818181818196,0.029090909090909056
1103,2704,未站回,0,0,-0.017985611510791366,-0.05300861754928763,-0.017985611510791366,-0.003597122302158362
1103,2751,未站回,0,0,-0.02941176470588236,-0.0966992324388527,-0.02941176470588236,-0.00367647058823517
1103,2782,站回,1,1,0.0074349442379182396,-0.0013997663095136753,0.026515151515151603,0.01893939393939381
1104,549,未站回,0,0,-0.020912547528517234,-0.03258618360516439,-0.0337711069418386,-0.022514071294558957
1104,619,未站回,0,0,0.015590200445434466,0.01646718135739265,-0.008695652173912882,-0.02608695652173909
1104,655,站回,1,1,-0.024896265560165998,-0.03178469469962769,0.030701754385964897,0.05701754385964897
1104,690,站回,1,3,-0.029661016949152685,-0.021164911020857043,-0.0192719486081373,0.0064239828693788414
1104,741,站回,1,1,-0.041214750542299394,0.00022424099318518048,-0.034934497816593746,0.0065502183406114245
1104,796,站回,1,1,-0.02941176470588247,-0.0026361845628394276,-0.03378378378378377,-0.0045045045045044585
1104,882,站回,1,2,0.004950495049504955,0.03186353148763438,0.030456852791878264,0.02284263959390853
1104,910,站回,1,2,-0.07407407407407396,0.06236488401542334,-0.07407407407407396,0.0
1104,959,站回,1,1,-0.023255813953488524,0.0015824402473373356,-0.0026385224274405594,0.021108179419525364
1104,1030,站回,1,1,0.005050505050504972,0.003425716956774937,0.010152284263959421,0.0
1104,1055,站回,1,1,-0.012658227848101222,0.017905954959970695,-0.015151515151515027,-0.002525252525252486
1104,1113,未站回,0,0,-0.010526315789473606,0.008632856429935842,-0.007915567282321678,0.0026385224274407815
1104,1144,站回,1,2,-0.002673796791443972,-0.00049004300872439,-0.007978723404255539,-0.005319148936170359
1104,1185,未站回,0,0,0.0,-0.014066446947195756,0.005319148936170137,0.0026595744680850686
1104,1225,未站回,0,0,-0.057441253263707526,-0.029011148583379318,-0.06233766233766225,-0.010389610389610282
1104,1314,站回,1,1,0.014124293785310549,-0.049547913285306444,0.0257142857142858,0.011428571428571566
1104,1352,站回,1,1,0.0608695652173914,0.0830983617479646,0.06395348837209314,0.0029069767441860517
1104,1399,未站回,0,0,0.0552631578947369,0.03810283347384121,0.036175710594315236,-0.020671834625323182
1104,1423,未站回,0,0,0.13216957605985025,0.05492475216584847,0.1378446115288221,0.0025062656641603454
1104,1448,未站回,0,0,0.01342281879194629,-0.01836406738057536,0.011160714285714413,-0.0022321428571427937
1104,1542,未站回,0,0,-0.07269155206286826,-0.05976459188907708,-0.05599999999999994,0.010000000000000009
1104,1576,未站回,0,0,0.0,-0.036838734386059904,0.024498886414253906,0.015590200445434466
1104,1646,站回,1,1,0.01477832512315258,-0.061876641407238545,-0.023696682464455,-0.026066350710900577
1104,1687,站回,1,3,0.0,-0.04667125636081505,0.02863961813842497,0.023866348448687402
1104,1715,站回,1,1,0.002309468822170979,0.0064051811949721454,0.009302325581395321,0.0046511627906977715
1104,1741,站回,1,1,-0.01631701631701621,-0.024762735729587787,-0.02088167053364265,-0.006960556844547661
1104,1770,未站回,0,0,-0.018957345971564066,0.035944483612018005,-0.018957345971564066,0.0
1104,1820,站回,1,1,0.025229357798165264,0.021125410395719833,0.037122969837587005,0.0139211136890951
1104,1855,站回,1,3,0.002309468822170757,-0.019800667823087485,0.026004728132387633,0.023640661938534313
1104,1882,未站回,0,0,-0.0850574712643678,0.010811231730411125,-0.09339407744874717,-0.009111617312072884
1104,1949,未站回,0,0,0.06502242152466375,0.016014751396921247,0.07223476297968423,0.004514672686230403
1104,1996,站回,1,3,0.08888888888888902,0.015265219612552838,0.1182572614107884,0.03526970954356834
1104,2039,未站回,0,0,0.14468864468864484,0.0881389323250647,0.13224637681159424,-0.012681159420290022
1104,2074,未站回,0,0,0.05316634002474574,0.06403237992876773,0.03251601963210371,-0.022875816993464082
1104,2098,未站回,0,0,-0.040564373897707284,-0.07175480523092875,-0.03374777975133203,0.01598579040852588
1104,2198,未站回,0,0,-0.013582342954159499,-0.01727081111331583,-0.015254237288135575,-0.006779661016949157
1104,2249,站回,1,2,0.11058451816745651,0.08677058498075832,0.130225080385852,0.016077170418006492
1104,2280,未站回,0,0,0.01815431164901682,-0.022509474054091004,0.0166163141993958,0.0
1104,2325,未站回,0,0,-0.0660522273425499,-0.04080055982868781,-0.07458143074581447,-0.006088280060882911
1104,2382,站回,1,3,-0.067524115755627,-0.03330513457740233,-0.039735099337748325,0.04635761589403975
1104,2451,站回,1,1,0.05739130434782602,0.004175898588119932,0.08185053380782903,0.016014234875444844
1104,2487,站回,1,1,-0.08305647840531549,0.0469192478499961,-0.08305647840531549,0.0
1104,2541,未站回,0,0,-0.040875826131659077,-0.0346665515175778,-0.03609613755756447,0.0016611295681061566
1104,2611,站回,1,1,0.0907563025210083,0.09815642534596794,0.0889261744966443,0.001677852348993314
1104,2639,站回,1,1,0.029459901800327204,0.025786158682589384,0.014516129032257963,-0.01935483870967758
1104,2668,未站回,0,0,-0.0016366612111292644,-0.05538073125170322,0.00328947368421062,0.00164473684210531
1104,2727,未站回,0,0,-0.015254237288135464,-0.09444692453335427,-0.011904761904761862,-0.006802721088435382
1104,2793,未站回,0,0,-0.014787430683918745,0.06144518553711642,-0.007448789571694703,0.005586592178770999
1108,528,站回,1,2,-0.01503006012024044,-0.013398182416694814,-0.016999999999999904,0.0
1108,658,站回,1,1,-0.006864988558352492,-0.003378100217826223,-0.006864988558352492,0.0
1108,751,站回,1,1,-0.029446407538280317,-0.030167554594762006,-0.02485207100591702,0.004733727810650956
1108,781,未站回,0,0,-0.07493857493857514,-0.09516321917820085,-0.0850546780072905,-0.0060753341433780195
1108,842,未站回,0,0,0.0037878787878788955,0.02301187047923657,-0.00872817955112215,-0.0037406483790523026
1108,887,未站回,0,0,0.0012690355329949554,0.024562775859231972,0.0012690355329949554,0.002538071065989911
1108,913,站回,1,1,-0.10732323232323226,0.04669186930806421,-0.09706257982120048,0.008939974457215838
1108,962,未站回,0,0,0.02631578947368407,0.024980735556696908,0.01785714285714257,-0.005494505494505586
1108,990,站回,1,1,0.0054421768707482165,-0.048235526852454386,0.02071823204419876,0.02209944751381232
1108,1014,未站回,0,0,-0.008130081300812941,-0.03355671160337338,0.0,0.005464480874316946
1108,1103,未站回,0,0,-0.018895348837209336,-0.004517467366349295,-0.02315484804630985,-0.004341534008683201
1108,1184,未站回,0,0,-0.01666666666666672,-0.029813207721472373,-0.017925736235595346,-0.001280409731113985
1108,1236,未站回,0,0,-0.02709677419354839,-0.02282366949199775,-0.05037783375314875,-0.023929471032745675
1108,1328,站回,1,2,-0.04784688995215314,-0.0937015295002632,0.09340659340659352,0.1483516483516485
1108,1356,未站回,0,0,0.10232067510548504,0.055901454571683176,0.0663265306122447,-0.032653061224489854
1108,1400,未站回,0,0,0.037209302325581506,0.023514809941666156,0.013636363636363669,-0.022727272727272707
1108,1426,站回,1,3,0.02183406113537112,-0.03550128639894195,0.03083700440528614,0.008810572687224516
1108,1451,站回,1,1,-0.025751072961373467,-0.048330264965987635,-0.004385964912280715,0.01754385964912286
1108,1510,未站回,0,0,0.4016393442622954,0.30482039528813004,0.4016393442622954,0.004098360655737654
1108,1543,站回,1,1,-0.19263456090651543,-0.15408148990052653,-0.08064516129032251,0.15161290322580667
1108,1640,未站回,0,0,0.004255319148936287,0.007938219940245284,-0.016666666666666496,-0.02083333333333326
1108,1679,未站回,0,0,-0.008368200836820106,-0.024976454094560133,-0.004201680672269004,0.004201680672268893
1108,1716,未站回,0,0,-0.013043478260869712,-0.018093626683966635,-0.025751072961373467,-0.012875536480686622
1108,1782,未站回,0,0,-0.04700854700854684,-0.042747894147976695,-0.04700854700854684,0.0
1108,1852,站回,1,1,0.05849466459946018,0.011319672944851804,0.07354435177385987,0.0142180094786728
1108,1881,未站回,0,0,-0.05092592592592604,0.043624836518604285,-0.055299539170506895,-0.009216589861751223
1108,1949,站回,1,2,0.05529953917050667,0.006291869042764166,0.06511627906976725,0.0046511627906977715
1108,2000,站回,1,1,0.1307420494699647,0.11400530647317351,0.23076923076923062,0.08461538461538454
1108,2034,站回,1,1,0.03514376996805102,-0.0392911507774701,0.003095975232198178,-0.04024767801857565
1108,2074,未站回,0,0,0.07012195121951237,0.08098799112353436,0.07668711656441718,0.015337423312883569
1108,2099,未站回,0,0,-0.03225806496963912,-0.06797276170983402,-0.08289572436076253,-0.049418604651162656
1108,2202,未站回,0,0,0.003225806451612856,-0.04349568513839987,0.003225806451612856,0.0
1108,2240,站回,1,1,0.06129032258064493,0.03755374559029741,0.051118210862619584,-0.006389776357827448
1108,2281,站回,1,1,-0.01754385964912286,-0.05706731264440738,0.0029850746268655914,0.017910447761193993
1108,2310,未站回,0,0,-0.038461538461538325,-0.024927709453902616,-0.035608308605341366,-0.005934718100890302
1108,2359,未站回,0,0,-0.0034364261168384758,-0.01670262355533523,-0.0034364261168384758,-0.0068728522336770626
1108,2428,未站回,0,0,-0.010344827586207028,0.0030207859708096686,-0.010344827586207028,-0.010344827586207028
1108,2484,站回,1,2,-0.09666666666666668,0.07962752152012015,-0.08754208754208759,0.013468013468013629
1108,2534,未站回,0,0,-0.0033222591362127574,-0.014916117041971327,-0.0066225165562913135,0.0
1108,2569,站回,1,2,0.10357142857142843,0.06055638960189132,0.099446520358214,-0.00017970155126811882
1108,2604,未站回,0,0,-0.0033333333333334103,0.011863847051538326,-0.026058631921824005,-0.02280130293159599
1108,2651,未站回,0,0,-0.006644518272425293,-0.057655149476293785,0.0,0.0
1108,2702,站回,1,2,0.013289036544850363,0.0035493048845054442,0.016666666666666607,0.006666666666666599
1108,2726,未站回,0,0,-0.006734006734006703,-0.08986797441079665,-0.016666666666666607,-0.00666666666666671
1108,2794,未站回,0,0,-0.06587356001888323,0.04482448566891675,-0.06587356001888323,0.0
1109,529,站回,1,2,-0.01456310679611661,0.011969968874055367,-0.01456310679611661,0.0
1109,604,站回,1,1,0.004878048780487809,-0.017285681725303613,0.004830918487035207,-4.690150562025597e-05
1109,754,未站回,0,0,0.04444444444444451,0.019589428760883168,0.014388489208633004,-0.014388489208633115
1109,783,未站回,0,0,-0.024822695035460973,-0.005239939698393186,-0.024822695035460973,-0.007092198581560405
1109,828,未站回,0,0,0.11956521739130421,0.1067652321237967,0.10752688172043001,-0.010752688172043001
1109,861,未站回,0,0,-0.01986754966887405,0.005844179376749168,-0.03267972680558229,-0.0032679617422384233
1109,901,未站回,0,0,-0.019933554817275878,0.06795685072164329,-0.04530744336569581,-0.025889967637540368
1109,963,站回,1,1,-0.04912280701754379,-0.04873167060354694,-0.06551724137931025,-0.04137931034482756
1109,1007,站回,1,2,0.003571428571428781,-0.016217236844353805,0.018115942028985588,0.007246376811594235
1109,1067,站回,1,1,0.0052631578947370805,-0.026082244834007604,0.11046511627906996,0.10755813953488369
1109,1103,未站回,0,0,-0.07837837837837824,-0.0640004969075182,-0.07336956583613685,0.0
1109,1162,站回,1,1,0.04469273743016777,0.027845515166327696,0.07780979827089318,0.025936599423631135
1109,1186,站回,1,2,0.01326259946949615,-0.0018654433470313148,0.06703910614525155,0.04748603351955327
1109,1235,未站回,0,0,-0.046961325966850986,-0.058896747459663265,-0.1331658291457286,-0.09547738693467334
1109,1313,站回,1,1,0.02840909090909105,-0.03272288988564691,0.04624277456647419,0.01734104046242768
1109,1337,站回,1,1,-0.027626332694192568,-0.03055197919048098,0.0022510704911813395,0.027932960893854775
1109,1400,未站回,0,0,-0.033333333333333215,-0.04702782571724856,0.0026595744680852906,0.037234042553191404
1109,1453,未站回,0,0,-0.019999999999999907,-0.05348086152911612,-0.02487562189054726,-0.004975124378109652
1109,1548,未站回,0,0,0.06458333333333321,-0.08036292191914063,-0.06751824817518226,-0.07846715328467146
1109,1591,未站回,0,0,-0.07943528443745207,-0.05534588275144358,-0.08842517423786744,-0.009765624999999889
1109,1646,未站回,0,0,-0.016431924882629123,-0.09308689141302025,-0.06263982102908283,-0.04026845637583898
1109,1680,站回,1,2,-0.04976303317535535,-0.06147403200052335,-0.04750593824228022,0.004750593824228044
1109,1716,未站回,0,0,-0.007407407407407418,-0.012457555830504341,-0.004950495049504844,-0.012376237623762387
1109,1749,站回,1,3,0.03759398496240607,0.02984473058705158,0.04282115869017611,0.005037783375314575
1109,1777,未站回,0,0,-0.05084745762711851,-0.005499433275909106,-0.055421686746987886,-0.004819277108433884
1109,1815,站回,1,2,-0.002512562814070196,0.04567565273744616,0.0,0.005037783375314575
1109,1853,未站回,0,0,-0.01400560224089642,-0.043934214446407736,-0.030303030303030054,-0.008264462809917217
1109,1947,未站回,0,0,0.04088050314465419,0.01111259803712901,0.04416403785488954,0.0
1109,1979,站回,1,1,0.027190332326283873,-0.006465527623980602,0.052631578947368585,0.024767801857585203
1109,2036,站回,1,2,0.024590163934426146,-0.040006078473342255,0.062322946175637384,0.03682719546742219
1109,2062,站回,1,3,-0.03196156501019376,-0.04274649636067816,-0.026757057295194953,0.005376344086021501
