date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2020-05-12,00672L,元大S&P原油正2,股價波動過度劇烈,,,,,,
2020-05-12,00672L,元大S&P原油正2,成交量過度異常,,,,,,
2020-05-12,00672L,元大S&P原油正2,股權過度集中,,,,,,
2020-05-12,00672L,元大S&P原油正2,監視第二次處置,,,,,,
2020-05-12,00672L,元大S&P原油正2,監視業務督導會報決議處置增加調整成數,2020-05-08,2020-05-22,1,0,1,0
2020-05-12,00672L,元大S&P原油正2,,,,1,1,1,1
2020-05-12,00715L,街口布蘭特油正2,股價波動過度劇烈,,,,,,
2020-05-12,00715L,街口布蘭特油正2,成交量過度異常,,,,,,
2020-05-12,00715L,街口布蘭特油正2,股權過度集中,,,,,,
2020-05-12,00715L,街口布蘭特油正2,監視第二次處置,,,,,,
2020-05-12,00715L,街口布蘭特油正2,監視業務督導會報決議處置增加調整成數,2020-05-08,2020-05-22,1,0,1,0
2020-05-12,00715L,街口布蘭特油正2,,,,1,1,1,1
2020-05-12,1325,恆大,股價波動過度劇烈,2020-05-08,,1,0,1,0
2020-05-12,1325,恆大,成交量過度異常,2020-03-11,,1,0,1,0
2020-05-12,1325,恆大,股權過度集中,,,1,0,1,0
2020-05-12,1325,恆大,監視第二次處置,2020-05-06,2020-05-20,6,0,1,0
2020-05-12,1325,恆大,,,,6,1,2,1
2020-05-12,1419,新紡,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1419,新紡,成交量過度異常,2019-03-21,,1,0,1,0
2020-05-12,1419,新紡,股權過度集中,,,1,0,1,0
2020-05-12,1419,新紡,監視第二次處置,,,,,,
2020-05-12,1419,新紡,,,,1,1,1,1
2020-05-12,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1470,大統新創,成交量過度異常,2017-09-06,,1,0,1,0
2020-05-12,1470,大統新創,股權過度集中,2011-05-11,,1,0,1,0
2020-05-12,1470,大統新創,監視第二次處置,,,,,,
2020-05-12,1470,大統新創,,,,1,1,1,1
2020-05-12,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1583,程泰,成交量過度異常,2018-07-17,,1,0,1,0
2020-05-12,1583,程泰,股權過度集中,,,1,0,1,0
2020-05-12,1583,程泰,監視第二次處置,,,,,,
2020-05-12,1583,程泰,,,,1,1,1,1
2020-05-12,1617,榮星,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1617,榮星,成交量過度異常,2019-10-17,,1,0,1,0
2020-05-12,1617,榮星,股權過度集中,,,1,0,1,0
2020-05-12,1617,榮星,監視第二次處置,,,,,,
2020-05-12,1617,榮星,,,,1,1,1,1
2020-05-12,1724,台硝,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1724,台硝,成交量過度異常,2020-05-12,,1,0,1,0
2020-05-12,1724,台硝,股權過度集中,,,1,0,1,0
2020-05-12,1724,台硝,監視第二次處置,,,,,,
2020-05-12,1724,台硝,,,,1,1,1,1
2020-05-12,1725,元禎,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1725,元禎,成交量過度異常,2018-11-20,,1,0,1,0
2020-05-12,1725,元禎,股權過度集中,,,1,0,1,0
2020-05-12,1725,元禎,監視第二次處置,,,,,,
2020-05-12,1725,元禎,,,,1,1,1,1
2020-05-12,1726,永記,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1726,永記,成交量過度異常,2020-05-06,,1,0,1,0
2020-05-12,1726,永記,股權過度集中,,,1,0,1,0
2020-05-12,1726,永記,監視第二次處置,,,,,,
2020-05-12,1726,永記,,,,1,1,1,1
2020-05-12,1732,毛寶,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1732,毛寶,成交量過度異常,2020-05-06,,1,0,1,0
2020-05-12,1732,毛寶,股權過度集中,,,1,0,1,0
2020-05-12,1732,毛寶,監視第二次處置,,,,,,
2020-05-12,1732,毛寶,,,,1,1,1,1
2020-05-12,1735,日勝化,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1735,日勝化,成交量過度異常,2019-12-10,,1,0,1,0
2020-05-12,1735,日勝化,股權過度集中,,,1,0,1,0
2020-05-12,1735,日勝化,監視第二次處置,,,,,,
2020-05-12,1735,日勝化,,,,1,1,1,1
2020-05-12,1760,寶齡富錦,股價波動過度劇烈,2020-05-04,,1,0,1,0
2020-05-12,1760,寶齡富錦,成交量過度異常,,,1,0,1,0
2020-05-12,1760,寶齡富錦,股權過度集中,,,1,0,1,0
2020-05-12,1760,寶齡富錦,監視第二次處置,,,,,,
2020-05-12,1760,寶齡富錦,,,,1,1,1,1
2020-05-12,1776,展宇,股價波動過度劇烈,,,1,0,1,0
2020-05-12,1776,展宇,成交量過度異常,2020-05-11,,1,0,1,0
2020-05-12,1776,展宇,股權過度集中,,,1,0,1,0
2020-05-12,1776,展宇,監視第二次處置,,,,,,
2020-05-12,1776,展宇,,,,1,1,1,1
2020-05-12,2008,高興昌,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2008,高興昌,成交量過度異常,2020-05-07,,1,0,1,0
2020-05-12,2008,高興昌,股權過度集中,,,1,0,1,0
2020-05-12,2008,高興昌,監視第二次處置,,,,,,
2020-05-12,2008,高興昌,,,,1,1,1,1
2020-05-12,2368,金像電,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2368,金像電,成交量過度異常,2020-03-27,,1,0,1,0
2020-05-12,2368,金像電,股權過度集中,,,1,0,1,0
2020-05-12,2368,金像電,監視第二次處置,,,,,,
2020-05-12,2368,金像電,,,,1,1,1,1
2020-05-12,2373,震旦行,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2373,震旦行,成交量過度異常,2020-05-13,,1,0,1,0
2020-05-12,2373,震旦行,股權過度集中,,,1,0,1,0
2020-05-12,2373,震旦行,監視第二次處置,,,,,,
2020-05-12,2373,震旦行,,,,1,1,1,1
2020-05-12,2712,遠雄來,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2712,遠雄來,成交量過度異常,2015-10-16,,1,0,1,0
2020-05-12,2712,遠雄來,股權過度集中,2018-07-31,,1,0,1,0
2020-05-12,2712,遠雄來,監視第二次處置,,,,,,
2020-05-12,2712,遠雄來,,,,1,1,1,1
2020-05-12,2901,欣欣,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2901,欣欣,成交量過度異常,2017-10-24,,1,0,1,0
2020-05-12,2901,欣欣,股權過度集中,,,1,0,1,0
2020-05-12,2901,欣欣,監視第二次處置,,,,,,
2020-05-12,2901,欣欣,,,,1,1,1,1
2020-05-12,2910,統領,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2910,統領,成交量過度異常,2020-02-06,,1,0,1,0
2020-05-12,2910,統領,股權過度集中,2002-06-05,,1,0,1,0
2020-05-12,2910,統領,監視第二次處置,,,,,,
2020-05-12,2910,統領,,,,1,1,1,1
2020-05-12,2936,客思達-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,2936,客思達-KY,成交量過度異常,2018-06-22,,1,0,1,0
2020-05-12,2936,客思達-KY,股權過度集中,,,1,0,1,0
2020-05-12,2936,客思達-KY,監視第二次處置,,,,,,
2020-05-12,2936,客思達-KY,,,,1,1,1,1
2020-05-12,3130,一零四,股價波動過度劇烈,,,1,0,1,0
2020-05-12,3130,一零四,成交量過度異常,2019-12-20,,1,0,1,0
2020-05-12,3130,一零四,股權過度集中,,,1,0,1,0
2020-05-12,3130,一零四,監視第二次處置,,,,,,
2020-05-12,3130,一零四,,,,1,1,1,1
2020-05-12,3661,世芯-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,3661,世芯-KY,成交量過度異常,2019-09-03,,1,0,1,0
2020-05-12,3661,世芯-KY,股權過度集中,,,1,0,1,0
2020-05-12,3661,世芯-KY,監視第二次處置,,,,,,
2020-05-12,3661,世芯-KY,,,,1,1,1,1
2020-05-12,3669,圓展,股價波動過度劇烈,2020-05-04,,1,0,1,0
2020-05-12,3669,圓展,成交量過度異常,,,1,0,1,0
2020-05-12,3669,圓展,股權過度集中,,,1,0,1,0
2020-05-12,3669,圓展,監視第二次處置,,,,,,
2020-05-12,3669,圓展,,,,1,1,1,1
2020-05-12,4746,台耀,股價波動過度劇烈,2020-05-12,,1,0,1,0
2020-05-12,4746,台耀,成交量過度異常,,,1,0,1,0
2020-05-12,4746,台耀,股權過度集中,,,1,0,1,0
2020-05-12,4746,台耀,監視第二次處置,,,,,,
2020-05-12,4746,台耀,,,,1,1,1,1
2020-05-12,4755,三福化,股價波動過度劇烈,,,1,0,1,0
2020-05-12,4755,三福化,成交量過度異常,2020-04-08,,1,0,1,0
2020-05-12,4755,三福化,股權過度集中,,,1,0,1,0
2020-05-12,4755,三福化,監視第二次處置,,,,,,
2020-05-12,4755,三福化,,,,1,1,1,1
2020-05-12,4956,光鋐,股價波動過度劇烈,2020-05-07,,1,0,1,0
2020-05-12,4956,光鋐,成交量過度異常,,,1,0,1,0
2020-05-12,4956,光鋐,股權過度集中,,,1,0,1,0
2020-05-12,4956,光鋐,監視第二次處置,2020-05-07,2020-05-21,6,0,1,0
2020-05-12,4956,光鋐,,,,6,1,2,1
2020-05-12,4967,十銓,股價波動過度劇烈,,,1,0,1,0
2020-05-12,4967,十銓,成交量過度異常,2020-05-07,,1,0,1,0
2020-05-12,4967,十銓,股權過度集中,,,1,0,1,0
2020-05-12,4967,十銓,監視第二次處置,,,,,,
2020-05-12,4967,十銓,,,,1,1,1,1
2020-05-12,4968,立積,股價波動過度劇烈,,,1,0,1,0
2020-05-12,4968,立積,成交量過度異常,2020-05-06,,1,0,1,0
2020-05-12,4968,立積,股權過度集中,,,1,0,1,0
2020-05-12,4968,立積,監視第二次處置,,,,,,
2020-05-12,4968,立積,,,,1,1,1,1
2020-05-12,5538,東明-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,5538,東明-KY,成交量過度異常,2018-07-05,,1,0,1,0
2020-05-12,5538,東明-KY,股權過度集中,,,1,0,1,0
2020-05-12,5538,東明-KY,監視第二次處置,,,,,,
2020-05-12,5538,東明-KY,,,,1,1,1,1
2020-05-12,6117,迎廣,股價波動過度劇烈,,,1,0,1,0
2020-05-12,6117,迎廣,成交量過度異常,2019-08-20,,1,0,1,0
2020-05-12,6117,迎廣,股權過度集中,,,1,0,1,0
2020-05-12,6117,迎廣,監視第二次處置,,,,,,
2020-05-12,6117,迎廣,,,,1,1,1,1
2020-05-12,6409,旭隼,股價波動過度劇烈,,,1,0,1,0
2020-05-12,6409,旭隼,成交量過度異常,,,1,0,1,0
2020-05-12,6409,旭隼,股權過度集中,2018-07-31,,1,0,1,0
2020-05-12,6409,旭隼,監視第二次處置,,,,,,
2020-05-12,6409,旭隼,,,,1,1,1,1
2020-05-12,6442,光聖,股價波動過度劇烈,,,1,0,1,0
2020-05-12,6442,光聖,成交量過度異常,2020-05-08,,1,0,1,0
2020-05-12,6442,光聖,股權過度集中,,,1,0,1,0
2020-05-12,6442,光聖,監視第二次處置,,,,,,
2020-05-12,6442,光聖,,,,1,1,1,1
2020-05-12,6464,台數科,股價波動過度劇烈,,,1,0,1,0
2020-05-12,6464,台數科,成交量過度異常,2019-09-11,,1,0,1,0
2020-05-12,6464,台數科,股權過度集中,,,1,0,1,0
2020-05-12,6464,台數科,監視第二次處置,,,,,,
2020-05-12,6464,台數科,,,,1,1,1,1
2020-05-12,6531,愛普,股價波動過度劇烈,2020-04-30,,1,0,1,0
2020-05-12,6531,愛普,成交量過度異常,,,1,0,1,0
2020-05-12,6531,愛普,股權過度集中,,,1,0,1,0
2020-05-12,6531,愛普,監視第二次處置,,,,,,
2020-05-12,6531,愛普,,,,1,1,1,1
2020-05-12,6625,必應,股價波動過度劇烈,,,1,0,1,0
2020-05-12,6625,必應,成交量過度異常,2020-05-12,,1,0,1,0
2020-05-12,6625,必應,股權過度集中,,,1,0,1,0
2020-05-12,6625,必應,監視第二次處置,,,,,,
2020-05-12,6625,必應,,,,1,1,1,1
2020-05-12,6641,基士德-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,6641,基士德-KY,成交量過度異常,2020-05-12,,1,0,1,0
2020-05-12,6641,基士德-KY,股權過度集中,,,1,0,1,0
2020-05-12,6641,基士德-KY,監視第二次處置,,,,,,
2020-05-12,6641,基士德-KY,,,,1,1,1,1
2020-05-12,8427,基勝-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8427,基勝-KY,成交量過度異常,2020-02-24,,1,0,1,0
2020-05-12,8427,基勝-KY,股權過度集中,,,1,0,1,0
2020-05-12,8427,基勝-KY,監視第二次處置,,,,,,
2020-05-12,8427,基勝-KY,,,,1,1,1,1
2020-05-12,8442,威宏-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8442,威宏-KY,成交量過度異常,,,1,0,1,0
2020-05-12,8442,威宏-KY,股權過度集中,2018-07-31,,1,0,1,0
2020-05-12,8442,威宏-KY,監視第二次處置,,,,,,
2020-05-12,8442,威宏-KY,,,,1,1,1,1
2020-05-12,8443,阿瘦,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8443,阿瘦,成交量過度異常,2020-05-12,,1,0,1,0
2020-05-12,8443,阿瘦,股權過度集中,,,1,0,1,0
2020-05-12,8443,阿瘦,監視第二次處置,,,,,,
2020-05-12,8443,阿瘦,,,,1,1,1,1
2020-05-12,8466,美吉吉-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8466,美吉吉-KY,成交量過度異常,2020-05-06,,1,0,1,0
2020-05-12,8466,美吉吉-KY,股權過度集中,,,1,0,1,0
2020-05-12,8466,美吉吉-KY,監視第二次處置,,,,,,
2020-05-12,8466,美吉吉-KY,,,,1,1,1,1
2020-05-12,8467,波力-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8467,波力-KY,成交量過度異常,2020-01-31,,1,0,1,0
2020-05-12,8467,波力-KY,股權過度集中,,,1,0,1,0
2020-05-12,8467,波力-KY,監視第二次處置,,,,,,
2020-05-12,8467,波力-KY,,,,1,1,1,1
2020-05-12,8480,泰昇-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8480,泰昇-KY,成交量過度異常,,,1,0,1,0
2020-05-12,8480,泰昇-KY,股權過度集中,2018-07-31,,1,0,1,0
2020-05-12,8480,泰昇-KY,監視第二次處置,,,,,,
2020-05-12,8480,泰昇-KY,,,,1,1,1,1
2020-05-12,8481,政伸,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8481,政伸,成交量過度異常,2020-03-13,,1,0,1,0
2020-05-12,8481,政伸,股權過度集中,,,1,0,1,0
2020-05-12,8481,政伸,監視第二次處置,,,,,,
2020-05-12,8481,政伸,,,,1,1,1,1
2020-05-12,8488,吉源-KY,股價波動過度劇烈,,,1,0,1,0
2020-05-12,8488,吉源-KY,成交量過度異常,2019-09-19,,1,0,1,0
2020-05-12,8488,吉源-KY,股權過度集中,,,1,0,1,0
2020-05-12,8488,吉源-KY,監視第二次處置,,,,,,
2020-05-12,8488,吉源-KY,,,,1,1,1,1
2020-05-12,9103,美德醫療-DR,股價波動過度劇烈,,,,,,
2020-05-12,9103,美德醫療-DR,成交量過度異常,,,,,,
2020-05-12,9103,美德醫療-DR,股權過度集中,,,,,,
2020-05-12,9103,美德醫療-DR,監視第二次處置,2020-05-11,2020-05-25,6,0,1,0
2020-05-12,9103,美德醫療-DR,TDR兌回異常,,,,,,
