date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2019-02-25,1203,味王,股價波動過度劇烈,,,,,,
2019-02-25,1203,味王,成交量過度異常,2019-01-29,2019-02-26,,,,
2019-02-25,1203,味王,股權過度集中,,,,,,
2019-02-25,1203,味王,監視第二次處置,,,,,,
2019-02-25,1203,味王,,,,,,,
2019-02-25,1213,大飲,股價波動過度劇烈,,,1,0,1,0
2019-02-25,1213,大飲,成交量過度異常,2019-01-08,,1,0,1,0
2019-02-25,1213,大飲,股權過度集中,,,1,0,1,0
2019-02-25,1213,大飲,監視第二次處置,,,,,,
2019-02-25,1213,大飲,,,,1,1,1,1
2019-02-25,1225,福懋油,股價波動過度劇烈,,,1,0,1,0
2019-02-25,1225,福懋油,成交量過度異常,2018-12-14,,1,0,1,0
2019-02-25,1225,福懋油,股權過度集中,,,1,0,1,0
2019-02-25,1225,福懋油,監視第二次處置,,,,,,
2019-02-25,1225,福懋油,,,,1,1,1,1
2019-02-25,1232,大統益,股價波動過度劇烈,,,1,0,1,0
2019-02-25,1232,大統益,成交量過度異常,2018-11-29,,1,0,1,0
2019-02-25,1232,大統益,股權過度集中,,,1,0,1,0
2019-02-25,1232,大統益,監視第二次處置,,,,,,
2019-02-25,1232,大統益,,,,1,1,1,1
2019-02-25,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2019-02-25,1233,天仁,成交量過度異常,2018-11-13,,1,0,1,0
2019-02-25,1233,天仁,股權過度集中,,,1,0,1,0
2019-02-25,1233,天仁,監視第二次處置,,,,,,
2019-02-25,1233,天仁,,,,1,1,1,1
2019-02-25,1315,達新,股價波動過度劇烈,,,1,0,1,0
2019-02-25,1315,達新,成交量過度異常,2019-01-04,,1,0,1,0
2019-02-25,1315,達新,股權過度集中,,,1,0,1,0
2019-02-25,1315,達新,監視第二次處置,,,,,,
2019-02-25,1315,達新,,,,1,1,1,1
2019-02-25,1436,華友聯,股價波動過度劇烈,,,1,0,1,0
2019-02-25,1436,華友聯,成交量過度異常,2018-12-24,,1,0,1,0
2019-02-25,1436,華友聯,股權過度集中,,,1,0,1,0
