date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2015-09-11,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2015-09-11,1233,天仁,成交量過度異常,2015-09-14,,1,0,1,0
2015-09-11,1233,天仁,股權過度集中,,,1,0,1,0
2015-09-11,1233,天仁,監視第二次處置,,,,,,
2015-09-11,1233,天仁,,,,1,1,1,1
2015-09-11,1236,宏亞,股價波動過度劇烈,,,,,,
2015-09-11,1236,宏亞,成交量過度異常,2015-07-07,2015-09-14,,,,
2015-09-11,1236,宏亞,股權過度集中,,,,,,
2015-09-11,1236,宏亞,監視第二次處置,,,,,,
2015-09-11,1236,宏亞,,,,,,,
2015-09-11,1452,宏  益,股價波動過度劇烈,,,1,0,1,0
2015-09-11,1452,宏  益,成交量過度異常,2015-08-20,,1,0,1,0
2015-09-11,1452,宏  益,股權過度集中,,,1,0,1,0
2015-09-11,1452,宏  益,監視第二次處置,,,,,,
2015-09-11,1452,宏  益,,,,1,1,1,1
2015-09-11,1470,大統染,股價波動過度劇烈,,,1,0,1,0
2015-09-11,1470,大統染,成交量過度異常,2014-09-19,,1,0,1,0
2015-09-11,1470,大統染,股權過度集中,2011-05-11,,1,0,1,0
2015-09-11,1470,大統染,監視第二次處置,,,,,,
2015-09-11,1470,大統染,,,,1,1,1,1
2015-09-11,1533,車王電,股價波動過度劇烈,2015-09-09,,1,0,1,0
2015-09-11,1533,車王電,成交量過度異常,,,1,0,1,0
2015-09-11,1533,車王電,股權過度集中,,,1,0,1,0
2015-09-11,1533,車王電,監視第二次處置,,,,,,
2015-09-11,1533,車王電,,,,1,1,1,1
2015-09-11,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2015-09-11,1583,程泰,成交量過度異常,2015-08-21,,1,0,1,0
2015-09-11,1583,程泰,股權過度集中,,,1,0,1,0
2015-09-11,1583,程泰,監視第二次處置,,,,,,
2015-09-11,1583,程泰,,,,1,1,1,1
2015-09-11,1615,大山,股價波動過度劇烈,,,1,0,1,0
2015-09-11,1615,大山,成交量過度異常,2015-07-30,,1,0,1,0
2015-09-11,1615,大山,股權過度集中,,,1,0,1,0
2015-09-11,1615,大山,監視第二次處置,,,,,,
2015-09-11,1615,大山,,,,1,1,1,1
2015-09-11,1725,元禎,股價波動過度劇烈,,,1,0,1,0
2015-09-11,1725,元禎,成交量過度異常,2015-03-06,,1,0,1,0
2015-09-11,1725,元禎,股權過度集中,,,1,0,1,0
2015-09-11,1725,元禎,監視第二次處置,,,,,,
2015-09-11,1725,元禎,,,,1,1,1,1
2015-09-11,2033,佳大,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2033,佳大,成交量過度異常,,,1,0,1,0
2015-09-11,2033,佳大,股權過度集中,2015-07-27,,1,0,1,0
2015-09-11,2033,佳大,監視第二次處置,,,,,,
2015-09-11,2033,佳大,,,,1,1,1,1
2015-09-11,2424,隴華,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2424,隴華,成交量過度異常,2015-07-01,,1,0,1,0
2015-09-11,2424,隴華,股權過度集中,,,1,0,1,0
2015-09-11,2424,隴華,監視第二次處置,,,,,,
2015-09-11,2424,隴華,,,,1,1,1,1
2015-09-11,2425,承啟,股價波動過度劇烈,2015-08-24,,1,0,1,0
2015-09-11,2425,承啟,成交量過度異常,,,1,0,1,0
2015-09-11,2425,承啟,股權過度集中,,,1,0,1,0
2015-09-11,2425,承啟,監視第二次處置,,,,,,
2015-09-11,2425,承啟,,,,1,1,1,1
2015-09-11,2439,美律,股價波動過度劇烈,2015-09-09,,1,0,1,0
2015-09-11,2439,美律,成交量過度異常,,,1,0,1,0
2015-09-11,2439,美律,股權過度集中,,,1,0,1,0
2015-09-11,2439,美律,監視第二次處置,,,,,,
2015-09-11,2439,美律,,,,1,1,1,1
2015-09-11,2443,新利虹,股價波動過度劇烈,2015-08-13,,1,0,1,0
2015-09-11,2443,新利虹,成交量過度異常,,,1,0,1,0
2015-09-11,2443,新利虹,股權過度集中,,,1,0,1,0
2015-09-11,2443,新利虹,監視第二次處置,,,,,,
2015-09-11,2443,新利虹,,,,1,1,1,1
2015-09-11,2540,愛山林,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2540,愛山林,成交量過度異常,2015-02-13,,1,0,1,0
2015-09-11,2540,愛山林,股權過度集中,,,1,0,1,0
2015-09-11,2540,愛山林,監視第二次處置,,,,,,
2015-09-11,2540,愛山林,,,,1,1,1,1
2015-09-11,2702,華  園,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2702,華  園,成交量過度異常,2015-08-05,,1,0,1,0
2015-09-11,2702,華  園,股權過度集中,,,1,0,1,0
2015-09-11,2702,華  園,監視第二次處置,,,,,,
2015-09-11,2702,華  園,,,,1,1,1,1
2015-09-11,2722,夏都,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2722,夏都,成交量過度異常,2015-03-26,,1,0,1,0
2015-09-11,2722,夏都,股權過度集中,2015-07-27,,1,0,1,0
2015-09-11,2722,夏都,監視第二次處置,,,,,,
2015-09-11,2722,夏都,,,,1,1,1,1
2015-09-11,2901,欣  欣,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2901,欣  欣,成交量過度異常,2015-01-14,,1,0,1,0
2015-09-11,2901,欣  欣,股權過度集中,,,1,0,1,0
2015-09-11,2901,欣  欣,監視第二次處置,,,,,,
2015-09-11,2901,欣  欣,,,,1,1,1,1
2015-09-11,2910,統領,股價波動過度劇烈,,,1,0,1,0
2015-09-11,2910,統領,成交量過度異常,2015-06-18,,1,0,1,0
2015-09-11,2910,統領,股權過度集中,2002-06-05,,1,0,1,0
2015-09-11,2910,統領,監視第二次處置,,,,,,
2015-09-11,2910,統領,,,,1,1,1,1
2015-09-11,3673,F-TPK,股價波動過度劇烈,2015-08-05,,1,0,1,0
2015-09-11,3673,F-TPK,成交量過度異常,2015-08-27,,1,0,1,0
2015-09-11,3673,F-TPK,股權過度集中,,,1,0,1,0
2015-09-11,3673,F-TPK,監視第二次處置,,,,,,
2015-09-11,3673,F-TPK,,,,1,1,1,1
2015-09-11,3679,新至陞,股價波動過度劇烈,,,1,0,1,0
2015-09-11,3679,新至陞,成交量過度異常,2015-07-31,,1,0,1,0
2015-09-11,3679,新至陞,股權過度集中,,,1,0,1,0
2015-09-11,3679,新至陞,監視第二次處置,,,,,,
2015-09-11,3679,新至陞,,,,1,1,1,1
2015-09-11,3694,海華,股價波動過度劇烈,2015-07-14,,1,0,1,0
