date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2016-08-22,1110,東  泥,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1110,東  泥,成交量過度異常,2016-08-03,,1,0,1,0
2016-08-22,1110,東  泥,股權過度集中,,,1,0,1,0
2016-08-22,1110,東  泥,監視第二次處置,,,,,,
2016-08-22,1110,東  泥,,,,1,1,1,1
2016-08-22,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1236,宏亞,成交量過度異常,2015-10-27,,1,0,1,0
2016-08-22,1236,宏亞,股權過度集中,,,1,0,1,0
2016-08-22,1236,宏亞,監視第二次處置,,,,,,
2016-08-22,1236,宏亞,,,,1,1,1,1
2016-08-22,1410,南染,股價波動過度劇烈,,,,,,
2016-08-22,1410,南染,成交量過度異常,2016-08-02,2016-08-23,,,,
2016-08-22,1410,南染,股權過度集中,,,,,,
2016-08-22,1410,南染,監視第二次處置,,,,,,
2016-08-22,1410,南染,,,,,,,
2016-08-22,1446,宏和,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1446,宏和,成交量過度異常,2016-08-09,,1,0,1,0
2016-08-22,1446,宏和,股權過度集中,,,1,0,1,0
2016-08-22,1446,宏和,監視第二次處置,,,,,,
2016-08-22,1446,宏和,,,,1,1,1,1
2016-08-22,1456,怡華,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1456,怡華,成交量過度異常,2016-07-12,,1,0,1,0
2016-08-22,1456,怡華,股權過度集中,,,1,0,1,0
2016-08-22,1456,怡華,監視第二次處置,,,,,,
2016-08-22,1456,怡華,,,,1,1,1,1
2016-08-22,1470,大統染,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1470,大統染,成交量過度異常,2014-09-19,,1,0,1,0
2016-08-22,1470,大統染,股權過度集中,2011-05-11,,1,0,1,0
2016-08-22,1470,大統染,監視第二次處置,,,,,,
2016-08-22,1470,大統染,,,,1,1,1,1
2016-08-22,1530,亞崴,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1530,亞崴,成交量過度異常,2016-08-23,,1,0,1,0
2016-08-22,1530,亞崴,股權過度集中,,,1,0,1,0
2016-08-22,1530,亞崴,監視第二次處置,,,,,,
2016-08-22,1530,亞崴,,,,1,1,1,1
2016-08-22,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1583,程泰,成交量過度異常,2016-08-03,,1,0,1,0
2016-08-22,1583,程泰,股權過度集中,,,1,0,1,0
2016-08-22,1583,程泰,監視第二次處置,,,,,,
2016-08-22,1583,程泰,,,,1,1,1,1
2016-08-22,1615,大山,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1615,大山,成交量過度異常,2016-04-27,,1,0,1,0
2016-08-22,1615,大山,股權過度集中,,,1,0,1,0
2016-08-22,1615,大山,監視第二次處置,,,,,,
2016-08-22,1615,大山,,,,1,1,1,1
2016-08-22,1725,元禎,股價波動過度劇烈,,,1,0,1,0
2016-08-22,1725,元禎,成交量過度異常,2015-03-06,,1,0,1,0
2016-08-22,1725,元禎,股權過度集中,,,1,0,1,0
