date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2020-11-11,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1233,天仁,成交量過度異常,2020-05-18,,1,0,1,0
2020-11-11,1233,天仁,股權過度集中,,,1,0,1,0
2020-11-11,1233,天仁,監視第二次處置,,,,,,
2020-11-11,1233,天仁,,,,1,1,1,1
2020-11-11,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1235,興泰,成交量過度異常,2020-08-27,,1,0,1,0
2020-11-11,1235,興泰,股權過度集中,,,1,0,1,0
2020-11-11,1235,興泰,監視第二次處置,,,,,,
2020-11-11,1235,興泰,,,,1,1,1,1
2020-11-11,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1236,宏亞,成交量過度異常,2020-11-09,,1,0,1,0
2020-11-11,1236,宏亞,股權過度集中,,,1,0,1,0
2020-11-11,1236,宏亞,監視第二次處置,,,,,,
2020-11-11,1236,宏亞,,,,1,1,1,1
2020-11-11,1324,地球,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1324,地球,成交量過度異常,2020-11-11,,1,0,1,0
2020-11-11,1324,地球,股權過度集中,,,1,0,1,0
2020-11-11,1324,地球,監視第二次處置,,,,,,
2020-11-11,1324,地球,,,,1,1,1,1
2020-11-11,1414,東和,股價波動過度劇烈,2020-11-11,,1,0,1,0
2020-11-11,1414,東和,成交量過度異常,,,1,0,1,0
2020-11-11,1414,東和,股權過度集中,,,1,0,1,0
2020-11-11,1414,東和,監視第二次處置,,,,,,
2020-11-11,1414,東和,,,,1,1,1,1
2020-11-11,1419,新紡,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1419,新紡,成交量過度異常,2020-11-04,,1,0,1,0
2020-11-11,1419,新紡,股權過度集中,,,1,0,1,0
2020-11-11,1419,新紡,監視第二次處置,,,,,,
2020-11-11,1419,新紡,,,,1,1,1,1
2020-11-11,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1470,大統新創,成交量過度異常,2017-09-06,,1,0,1,0
2020-11-11,1470,大統新創,股權過度集中,2011-05-11,,1,0,1,0
2020-11-11,1470,大統新創,監視第二次處置,,,,,,
2020-11-11,1470,大統新創,,,,1,1,1,1
2020-11-11,1521,大億,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1521,大億,成交量過度異常,2020-10-27,,1,0,1,0
2020-11-11,1521,大億,股權過度集中,,,1,0,1,0
2020-11-11,1521,大億,監視第二次處置,,,,,,
2020-11-11,1521,大億,,,,1,1,1,1
2020-11-11,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1583,程泰,成交量過度異常,2018-07-17,,1,0,1,0
2020-11-11,1583,程泰,股權過度集中,,,1,0,1,0
2020-11-11,1583,程泰,監視第二次處置,,,,,,
2020-11-11,1583,程泰,,,,1,1,1,1
2020-11-11,1724,台硝,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1724,台硝,成交量過度異常,2020-08-28,,1,0,1,0
2020-11-11,1724,台硝,股權過度集中,,,1,0,1,0
2020-11-11,1724,台硝,監視第二次處置,,,,,,
2020-11-11,1724,台硝,,,,1,1,1,1
2020-11-11,1725,元禎,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1725,元禎,成交量過度異常,2018-11-20,,1,0,1,0
2020-11-11,1725,元禎,股權過度集中,,,1,0,1,0
2020-11-11,1725,元禎,監視第二次處置,,,,,,
2020-11-11,1725,元禎,,,,1,1,1,1
2020-11-11,1726,永記,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1726,永記,成交量過度異常,2020-10-12,,1,0,1,0
2020-11-11,1726,永記,股權過度集中,,,1,0,1,0
2020-11-11,1726,永記,監視第二次處置,,,,,,
2020-11-11,1726,永記,,,,1,1,1,1
2020-11-11,1735,日勝化,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1735,日勝化,成交量過度異常,2019-12-10,,1,0,1,0
2020-11-11,1735,日勝化,股權過度集中,,,1,0,1,0
2020-11-11,1735,日勝化,監視第二次處置,,,,,,
2020-11-11,1735,日勝化,,,,1,1,1,1
2020-11-11,1776,展宇,股價波動過度劇烈,,,1,0,1,0
2020-11-11,1776,展宇,成交量過度異常,2020-08-19,,1,0,1,0
2020-11-11,1776,展宇,股權過度集中,,,1,0,1,0
2020-11-11,1776,展宇,監視第二次處置,,,,,,
2020-11-11,1776,展宇,,,,1,1,1,1
2020-11-11,2008,高興昌,股價波動過度劇烈,,,1,0,1,0
2020-11-11,2008,高興昌,成交量過度異常,2020-11-10,,1,0,1,0
2020-11-11,2008,高興昌,股權過度集中,,,1,0,1,0
2020-11-11,2008,高興昌,監視第二次處置,,,,,,
2020-11-11,2008,高興昌,,,,1,1,1,1
2020-11-11,2236,百達-KY,股價波動過度劇烈,,,1,0,1,0
2020-11-11,2236,百達-KY,成交量過度異常,2020-10-07,,1,0,1,0
2020-11-11,2236,百達-KY,股權過度集中,,,1,0,1,0
2020-11-11,2236,百達-KY,監視第二次處置,,,,,,
2020-11-11,2236,百達-KY,,,,1,1,1,1
2020-11-11,2373,震旦行,股價波動過度劇烈,,,1,0,1,0
2020-11-11,2373,震旦行,成交量過度異常,2020-08-28,,1,0,1,0
2020-11-11,2373,震旦行,股權過度集中,,,1,0,1,0
2020-11-11,2373,震旦行,監視第二次處置,,,,,,
2020-11-11,2373,震旦行,,,,1,1,1,1
2020-11-11,2417,圓剛,股價波動過度劇烈,,,1,0,1,0
2020-11-11,2417,圓剛,成交量過度異常,2020-10-12,,1,0,1,0
2020-11-11,2417,圓剛,股權過度集中,,,1,0,1,0
