date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2021-08-02,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2021-08-02,1233,天仁,成交量過度異常,2021-06-11,,1,0,1,0
2021-08-02,1233,天仁,股權過度集中,,,1,0,1,0
2021-08-02,1233,天仁,監視第二次處置,,,,,,
2021-08-02,1233,天仁,,,,1,1,1,1
2021-08-02,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2021-08-02,1235,興泰,成交量過度異常,2021-06-01,,1,0,1,0
2021-08-02,1235,興泰,股權過度集中,,,1,0,1,0
2021-08-02,1235,興泰,監視第二次處置,,,,,,
2021-08-02,1235,興泰,,,,1,1,1,1
2021-08-02,1410,南染,股價波動過度劇烈,,,1,0,1,0
2021-08-02,1410,南染,成交量過度異常,2021-07-28,,1,0,1,0
2021-08-02,1410,南染,股權過度集中,,,1,0,1,0
2021-08-02,1410,南染,監視第二次處置,,,,,,
2021-08-02,1410,南染,,,,1,1,1,1
2021-08-02,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2021-08-02,1470,大統新創,成交量過度異常,,,1,0,1,0
2021-08-02,1470,大統新創,股權過度集中,2011-05-11,,1,0,1,0
2021-08-02,1470,大統新創,監視第二次處置,,,,,,
2021-08-02,1470,大統新創,,,,1,1,1,1
2021-08-02,1541,錩泰,股價波動過度劇烈,,,1,0,1,0
2021-08-02,1541,錩泰,成交量過度異常,2021-07-30,,1,0,1,0
2021-08-02,1541,錩泰,股權過度集中,,,1,0,1,0
2021-08-02,1541,錩泰,監視第二次處置,,,,,,
2021-08-02,1541,錩泰,,,,1,1,1,1
2021-08-02,1735,日勝化,股價波動過度劇烈,,,1,0,1,0
2021-08-02,1735,日勝化,成交量過度異常,2021-07-14,,1,0,1,0
2021-08-02,1735,日勝化,股權過度集中,,,1,0,1,0
2021-08-02,1735,日勝化,監視第二次處置,,,,,,
2021-08-02,1735,日勝化,,,,1,1,1,1
2021-08-02,2030,彰源,股價波動過度劇烈,2021-07-29,,1,0,1,0
2021-08-02,2030,彰源,成交量過度異常,,,1,0,1,0
2021-08-02,2030,彰源,股權過度集中,,,1,0,1,0
2021-08-02,2030,彰源,監視第二次處置,,,,,,
2021-08-02,2030,彰源,,,,1,1,1,1
2021-08-02,2032,新鋼,股價波動過度劇烈,2021-07-26,,1,0,1,0
2021-08-02,2032,新鋼,成交量過度異常,,,1,0,1,0
2021-08-02,2032,新鋼,股權過度集中,,,1,0,1,0
2021-08-02,2032,新鋼,監視第二次處置,,,,,,
2021-08-02,2032,新鋼,,,,1,1,1,1
2021-08-02,2481,強茂,股價波動過度劇烈,2021-07-19,,1,0,1,0
2021-08-02,2481,強茂,成交量過度異常,,,1,0,1,0
2021-08-02,2481,強茂,股權過度集中,,,1,0,1,0
2021-08-02,2481,強茂,監視第二次處置,,,,,,
2021-08-02,2481,強茂,,,,1,1,1,1
2021-08-02,2486,一詮,股價波動過度劇烈,2021-07-14,,1,0,1,0
2021-08-02,2486,一詮,成交量過度異常,,,1,0,1,0
2021-08-02,2486,一詮,股權過度集中,,,1,0,1,0
2021-08-02,2486,一詮,監視第二次處置,,,,,,
2021-08-02,2486,一詮,,,,1,1,1,1
2021-08-02,2491,吉祥全,股價波動過度劇烈,2021-07-27,,1,0,1,0
2021-08-02,2491,吉祥全,成交量過度異常,,,1,0,1,0
