date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2017-04-17,1225,福懋油,股價波動過度劇烈,,,1,0,1,0
2017-04-17,1225,福懋油,成交量過度異常,2017-02-10,,1,0,1,0
2017-04-17,1225,福懋油,股權過度集中,,,1,0,1,0
2017-04-17,1225,福懋油,監視第二次處置,,,,,,
2017-04-17,1225,福懋油,,,,1,1,1,1
2017-04-17,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2017-04-17,1233,天仁,成交量過度異常,2017-04-17,,1,0,1,0
2017-04-17,1233,天仁,股權過度集中,,,1,0,1,0
2017-04-17,1233,天仁,監視第二次處置,,,,,,
2017-04-17,1233,天仁,,,,1,1,1,1
2017-04-17,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2017-04-17,1236,宏亞,成交量過度異常,2016-12-16,,1,0,1,0
2017-04-17,1236,宏亞,股權過度集中,,,1,0,1,0
2017-04-17,1236,宏亞,監視第二次處置,,,,,,
2017-04-17,1236,宏亞,,,,1,1,1,1
2017-04-17,1315,達新,股價波動過度劇烈,,,1,0,1,0
2017-04-17,1315,達新,成交量過度異常,2017-03-23,,1,0,1,0
2017-04-17,1315,達新,股權過度集中,,,1,0,1,0
2017-04-17,1315,達新,監視第二次處置,,,,,,
2017-04-17,1315,達新,,,,1,1,1,1
2017-04-17,1316,上曜,股價波動過度劇烈,2017-04-12,,1,0,1,0
2017-04-17,1316,上曜,成交量過度異常,,,1,0,1,0
2017-04-17,1316,上曜,股權過度集中,,,1,0,1,0
2017-04-17,1316,上曜,監視第二次處置,,,,,,
2017-04-17,1316,上曜,,,,1,1,1,1
2017-04-17,1453,大將,股價波動過度劇烈,,,,,,
2017-04-17,1453,大將,成交量過度異常,2017-03-29,2017-04-18,,,,
2017-04-17,1453,大將,股權過度集中,,,,,,
2017-04-17,1453,大將,監視第二次處置,,,,,,
2017-04-17,1453,大將,,,,,,,
2017-04-17,1470,大統染,股價波動過度劇烈,,,1,0,1,0
2017-04-17,1470,大統染,成交量過度異常,2014-09-19,,1,0,1,0
2017-04-17,1470,大統染,股權過度集中,2011-05-11,,1,0,1,0
2017-04-17,1470,大統染,監視第二次處置,,,,,,
2017-04-17,1470,大統染,,,,1,1,1,1
2017-04-17,1506,正道,股價波動過度劇烈,2017-04-06,,1,0,1,0
2017-04-17,1506,正道,成交量過度異常,,,1,0,1,0
2017-04-17,1506,正道,股權過度集中,,,1,0,1,0
2017-04-17,1506,正道,監視第二次處置,,,,,,
2017-04-17,1506,正道,,,,1,1,1,1
2017-04-17,1515,力山,股價波動過度劇烈,2017-04-14,,1,0,1,0
2017-04-17,1515,力山,成交量過度異常,,,1,0,1,0
2017-04-17,1515,力山,股權過度集中,,,1,0,1,0
2017-04-17,1515,力山,監視第二次處置,,,,,,
2017-04-17,1515,力山,,,,1,1,1,1
2017-04-17,2332,友訊,股價波動過度劇烈,2017-04-10,,1,0,1,0
2017-04-17,2332,友訊,成交量過度異常,,,1,0,1,0
2017-04-17,2332,友訊,股權過度集中,,,1,0,1,0
2017-04-17,2332,友訊,監視第二次處置,,,,,,
2017-04-17,2332,友訊,,,,1,1,1,1
2017-04-17,2348,海悅,股價波動過度劇烈,,,1,0,1,0
2017-04-17,2348,海悅,成交量過度異常,2016-05-11,,1,0,1,0
2017-04-17,2348,海悅,股權過度集中,2013-08-02,,1,0,1,0
2017-04-17,2348,海悅,監視第二次處置,,,,,,
2017-04-17,2348,海悅,,,,1,1,1,1
2017-04-17,2371,大同,股價波動過度劇烈,2017-04-11,,1,0,1,0
2017-04-17,2371,大同,成交量過度異常,,,1,0,1,0
2017-04-17,2371,大同,股權過度集中,,,1,0,1,0
2017-04-17,2371,大同,監視第二次處置,,,,,,
2017-04-17,2371,大同,,,,1,1,1,1
2017-04-17,2402,毅嘉,股價波動過度劇烈,2017-04-12,,1,0,1,0
2017-04-17,2402,毅嘉,成交量過度異常,,,1,0,1,0
2017-04-17,2402,毅嘉,股權過度集中,,,1,0,1,0
2017-04-17,2402,毅嘉,監視第二次處置,,,,,,
2017-04-17,2402,毅嘉,,,,1,1,1,1
2017-04-17,2424,隴華,股價波動過度劇烈,2017-04-10,,1,0,1,0
2017-04-17,2424,隴華,成交量過度異常,2015-07-01,,1,0,1,0
2017-04-17,2424,隴華,股權過度集中,,,1,0,1,0
2017-04-17,2424,隴華,監視第二次處置,,,,,,
2017-04-17,2424,隴華,,,,1,1,1,1
2017-04-17,2540,愛山林,股價波動過度劇烈,,,1,0,1,0
2017-04-17,2540,愛山林,成交量過度異常,2015-02-13,,1,0,1,0
2017-04-17,2540,愛山林,股權過度集中,,,1,0,1,0
2017-04-17,2540,愛山林,監視第二次處置,,,,,,
2017-04-17,2540,愛山林,,,,1,1,1,1
2017-04-17,2543,皇昌,股價波動過度劇烈,,,1,0,1,0
2017-04-17,2543,皇昌,成交量過度異常,2017-01-20,,1,0,1,0
2017-04-17,2543,皇昌,股權過度集中,,,1,0,1,0
2017-04-17,2543,皇昌,監視第二次處置,,,,,,
2017-04-17,2543,皇昌,,,,1,1,1,1
