date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2016-10-17,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1233,天仁,成交量過度異常,2016-08-30,,1,0,1,0
2016-10-17,1233,天仁,股權過度集中,,,1,0,1,0
2016-10-17,1233,天仁,監視第二次處置,,,,,,
2016-10-17,1233,天仁,,,,1,1,1,1
2016-10-17,1235,興泰,股價波動過度劇烈,2016-10-17,,1,0,1,0
2016-10-17,1235,興泰,成交量過度異常,,,1,0,1,0
2016-10-17,1235,興泰,股權過度集中,,,1,0,1,0
2016-10-17,1235,興泰,監視第二次處置,,,,,,
2016-10-17,1235,興泰,,,,1,1,1,1
2016-10-17,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1236,宏亞,成交量過度異常,2015-10-27,,1,0,1,0
2016-10-17,1236,宏亞,股權過度集中,,,1,0,1,0
2016-10-17,1236,宏亞,監視第二次處置,,,,,,
2016-10-17,1236,宏亞,,,,1,1,1,1
2016-10-17,1315,達新,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1315,達新,成交量過度異常,2016-10-11,,1,0,1,0
2016-10-17,1315,達新,股權過度集中,,,1,0,1,0
2016-10-17,1315,達新,監視第二次處置,,,,,,
2016-10-17,1315,達新,,,,1,1,1,1
2016-10-17,1410,南染,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1410,南染,成交量過度異常,2016-09-20,,1,0,1,0
2016-10-17,1410,南染,股權過度集中,,,1,0,1,0
2016-10-17,1410,南染,監視第二次處置,,,,,,
2016-10-17,1410,南染,,,,1,1,1,1
2016-10-17,1439,中  和,股價波動過度劇烈,2016-10-14,,1,0,1,0
2016-10-17,1439,中  和,成交量過度異常,,,1,0,1,0
2016-10-17,1439,中  和,股權過度集中,,,1,0,1,0
2016-10-17,1439,中  和,監視第二次處置,,,,,,
2016-10-17,1439,中  和,,,,1,1,1,1
2016-10-17,1453,大將,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1453,大將,成交量過度異常,2016-09-12,,1,0,1,0
2016-10-17,1453,大將,股權過度集中,,,1,0,1,0
2016-10-17,1453,大將,監視第二次處置,,,,,,
2016-10-17,1453,大將,,,,1,1,1,1
2016-10-17,1456,怡華,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1456,怡華,成交量過度異常,2016-07-12,,1,0,1,0
2016-10-17,1456,怡華,股權過度集中,,,1,0,1,0
2016-10-17,1456,怡華,監視第二次處置,,,,,,
2016-10-17,1456,怡華,,,,1,1,1,1
2016-10-17,1470,大統染,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1470,大統染,成交量過度異常,2014-09-19,,1,0,1,0
2016-10-17,1470,大統染,股權過度集中,2011-05-11,,1,0,1,0
2016-10-17,1470,大統染,監視第二次處置,,,,,,
2016-10-17,1470,大統染,,,,1,1,1,1
2016-10-17,1530,亞崴,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1530,亞崴,成交量過度異常,2016-10-14,,1,0,1,0
2016-10-17,1530,亞崴,股權過度集中,,,1,0,1,0
2016-10-17,1530,亞崴,監視第二次處置,,,,,,
2016-10-17,1530,亞崴,,,,1,1,1,1
2016-10-17,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1583,程泰,成交量過度異常,2016-08-03,,1,0,1,0
2016-10-17,1583,程泰,股權過度集中,,,1,0,1,0
2016-10-17,1583,程泰,監視第二次處置,,,,,,
2016-10-17,1583,程泰,,,,1,1,1,1
2016-10-17,1615,大山,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1615,大山,成交量過度異常,2016-04-27,,1,0,1,0
2016-10-17,1615,大山,股權過度集中,,,1,0,1,0
2016-10-17,1615,大山,監視第二次處置,,,,,,
2016-10-17,1615,大山,,,,1,1,1,1
2016-10-17,1725,元禎,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1725,元禎,成交量過度異常,2015-03-06,,1,0,1,0
2016-10-17,1725,元禎,股權過度集中,,,1,0,1,0
2016-10-17,1725,元禎,監視第二次處置,,,,,,
2016-10-17,1725,元禎,,,,1,1,1,1
2016-10-17,1903,士  紙,股價波動過度劇烈,,,1,0,1,0
2016-10-17,1903,士  紙,成交量過度異常,2016-10-11,,1,0,1,0
2016-10-17,1903,士  紙,股權過度集中,,,1,0,1,0
2016-10-17,1903,士  紙,監視第二次處置,,,,,,
2016-10-17,1903,士  紙,,,,1,1,1,1
2016-10-17,2033,佳大,股價波動過度劇烈,,,1,0,1,0
2016-10-17,2033,佳大,成交量過度異常,2016-10-07,,1,0,1,0
2016-10-17,2033,佳大,股權過度集中,,,1,0,1,0
2016-10-17,2033,佳大,監視第二次處置,,,,,,
2016-10-17,2033,佳大,,,,1,1,1,1
2016-10-17,2328,廣  宇,股價波動過度劇烈,2016-08-23,,1,0,1,0
2016-10-17,2328,廣  宇,成交量過度異常,,,1,0,1,0
2016-10-17,2328,廣  宇,股權過度集中,,,1,0,1,0
2016-10-17,2328,廣  宇,監視第二次處置,,,,,,
2016-10-17,2328,廣  宇,,,,1,1,1,1
2016-10-17,2348,海悅,股價波動過度劇烈,,,1,0,1,0
2016-10-17,2348,海悅,成交量過度異常,2016-05-11,,1,0,1,0
2016-10-17,2348,海悅,股權過度集中,2013-08-02,,1,0,1,0
2016-10-17,2348,海悅,監視第二次處置,,,,,,
2016-10-17,2348,海悅,,,,1,1,1,1
2016-10-17,2371,大同,股價波動過度劇烈,2016-10-12,,1,0,1,0
2016-10-17,2371,大同,成交量過度異常,,,1,0,1,0
2016-10-17,2371,大同,股權過度集中,,,1,0,1,0
2016-10-17,2371,大同,監視第二次處置,,,,,,
2016-10-17,2371,大同,,,,1,1,1,1
2016-10-17,2424,隴華,股價波動過度劇烈,,,1,0,1,0
2016-10-17,2424,隴華,成交量過度異常,2015-07-01,,1,0,1,0
2016-10-17,2424,隴華,股權過度集中,,,1,0,1,0
2016-10-17,2424,隴華,監視第二次處置,,,,,,
2016-10-17,2424,隴華,,,,1,1,1,1
2016-10-17,2488,漢平,股價波動過度劇烈,2016-10-17,,1,0,1,0
2016-10-17,2488,漢平,成交量過度異常,,,1,0,1,0
2016-10-17,2488,漢平,股權過度集中,,,1,0,1,0
2016-10-17,2488,漢平,監視第二次處置,,,,,,
2016-10-17,2488,漢平,,,,1,1,1,1
2016-10-17,2540,愛山林,股價波動過度劇烈,,,1,0,1,0
2016-10-17,2540,愛山林,成交量過度異常,2015-02-13,,1,0,1,0
2016-10-17,2540,愛山林,股權過度集中,,,1,0,1,0
