date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2015-10-28,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2015-10-28,1233,天仁,成交量過度異常,2015-09-14,,1,0,1,0
2015-10-28,1233,天仁,股權過度集中,,,1,0,1,0
2015-10-28,1233,天仁,監視第二次處置,,,,,,
2015-10-28,1233,天仁,,,,1,1,1,1
2015-10-28,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2015-10-28,1236,宏亞,成交量過度異常,2015-10-27,,1,0,1,0
2015-10-28,1236,宏亞,股權過度集中,,,1,0,1,0
2015-10-28,1236,宏亞,監視第二次處置,,,,,,
2015-10-28,1236,宏亞,,,,1,1,1,1
2015-10-28,1315,達新,股價波動過度劇烈,,,1,0,1,0
2015-10-28,1315,達新,成交量過度異常,2015-10-20,,1,0,1,0
2015-10-28,1315,達新,股權過度集中,,,1,0,1,0
2015-10-28,1315,達新,監視第二次處置,,,,,,
2015-10-28,1315,達新,,,,1,1,1,1
2015-10-28,1337,F-再生,股價波動過度劇烈,2015-10-19,,1,0,1,0
2015-10-28,1337,F-再生,成交量過度異常,,,1,0,1,0
2015-10-28,1337,F-再生,股權過度集中,,,1,0,1,0
2015-10-28,1337,F-再生,監視第二次處置,,,,,,
2015-10-28,1337,F-再生,,,,1,1,1,1
2015-10-28,1470,大統染,股價波動過度劇烈,,,1,0,1,0
2015-10-28,1470,大統染,成交量過度異常,2014-09-19,,1,0,1,0
2015-10-28,1470,大統染,股權過度集中,2011-05-11,,1,0,1,0
2015-10-28,1470,大統染,監視第二次處置,,,,,,
2015-10-28,1470,大統染,,,,1,1,1,1
2015-10-28,1541,錩泰,股價波動過度劇烈,2015-09-15,,1,0,1,0
2015-10-28,1541,錩泰,成交量過度異常,,,1,0,1,0
2015-10-28,1541,錩泰,股權過度集中,,,1,0,1,0
2015-10-28,1541,錩泰,監視第二次處置,,,,,,
2015-10-28,1541,錩泰,,,,1,1,1,1
2015-10-28,1615,大山,股價波動過度劇烈,,,1,0,1,0
2015-10-28,1615,大山,成交量過度異常,2015-07-30,,1,0,1,0
2015-10-28,1615,大山,股權過度集中,,,1,0,1,0
2015-10-28,1615,大山,監視第二次處置,,,,,,
2015-10-28,1615,大山,,,,1,1,1,1
