date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2023-05-05,1203,味王,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1203,味王,成交量過度異常,2023-03-16,,1,0,1,0
2023-05-05,1203,味王,股權過度集中,,,1,0,1,0
2023-05-05,1203,味王,監視第二次處置,,,,,,
2023-05-05,1203,味王,,,,1,1,1,1
2023-05-05,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1233,天仁,成交量過度異常,2022-05-16,,1,0,1,0
2023-05-05,1233,天仁,股權過度集中,,,1,0,1,0
2023-05-05,1233,天仁,監視第二次處置,,,,,,
2023-05-05,1233,天仁,,,,1,1,1,1
2023-05-05,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1235,興泰,成交量過度異常,2022-10-19,,1,0,1,0
2023-05-05,1235,興泰,股權過度集中,,,1,0,1,0
2023-05-05,1235,興泰,監視第二次處置,,,,,,
2023-05-05,1235,興泰,,,,1,1,1,1
2023-05-05,1256,鮮活果汁-KY,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1256,鮮活果汁-KY,成交量過度異常,2023-05-02,,1,0,1,0
2023-05-05,1256,鮮活果汁-KY,股權過度集中,,,1,0,1,0
2023-05-05,1256,鮮活果汁-KY,監視第二次處置,,,,,,
2023-05-05,1256,鮮活果汁-KY,,,,1,1,1,1
2023-05-05,1324,地球,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1324,地球,成交量過度異常,2023-04-26,,1,0,1,0
2023-05-05,1324,地球,股權過度集中,,,1,0,1,0
2023-05-05,1324,地球,監視第二次處置,,,,,,
2023-05-05,1324,地球,,,,1,1,1,1
2023-05-05,1519,華城,股價波動過度劇烈,2023-04-19,,1,0,1,0
2023-05-05,1519,華城,成交量過度異常,,,1,0,1,0
2023-05-05,1519,華城,股權過度集中,,,1,0,1,0
2023-05-05,1519,華城,監視第二次處置,,,,,,
2023-05-05,1519,華城,,,,1,1,1,1
2023-05-05,1529,樂事綠能,股價波動過度劇烈,2023-04-20,,1,0,1,0
2023-05-05,1529,樂事綠能,成交量過度異常,,,1,0,1,0
2023-05-05,1529,樂事綠能,股權過度集中,,,1,0,1,0
2023-05-05,1529,樂事綠能,監視第二次處置,,,,,,
2023-05-05,1529,樂事綠能,,,,1,1,1,1
2023-05-05,1541,錩泰,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1541,錩泰,成交量過度異常,2023-05-08,,1,0,1,0
2023-05-05,1541,錩泰,股權過度集中,,,1,0,1,0
2023-05-05,1541,錩泰,監視第二次處置,,,,,,
2023-05-05,1541,錩泰,,,,1,1,1,1
2023-05-05,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1583,程泰,成交量過度異常,2023-05-02,,1,0,1,0
2023-05-05,1583,程泰,股權過度集中,,,1,0,1,0
2023-05-05,1583,程泰,監視第二次處置,,,,,,
2023-05-05,1583,程泰,,,,1,1,1,1
2023-05-05,1726,永記,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1726,永記,成交量過度異常,2022-05-10,,1,0,1,0
2023-05-05,1726,永記,股權過度集中,,,1,0,1,0
2023-05-05,1726,永記,監視第二次處置,,,,,,
2023-05-05,1726,永記,,,,1,1,1,1
2023-05-05,1730,花仙子,股價波動過度劇烈,,,1,0,1,0
2023-05-05,1730,花仙子,成交量過度異常,2023-02-06,,1,0,1,0
2023-05-05,1730,花仙子,股權過度集中,,,1,0,1,0
2023-05-05,1730,花仙子,監視第二次處置,,,,,,
