date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2016-02-26,1109,信大,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1109,信大,成交量過度異常,2016-02-19,,1,0,1,0
2016-02-26,1109,信大,股權過度集中,,,1,0,1,0
2016-02-26,1109,信大,監視第二次處置,,,,,,
2016-02-26,1109,信大,,,,1,1,1,1
2016-02-26,1213,大  飲,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1213,大  飲,成交量過度異常,2015-12-10,,1,0,1,0
2016-02-26,1213,大  飲,股權過度集中,,,1,0,1,0
2016-02-26,1213,大  飲,監視第二次處置,,,,,,
2016-02-26,1213,大  飲,,,,1,1,1,1
2016-02-26,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1233,天仁,成交量過度異常,2015-09-14,,1,0,1,0
2016-02-26,1233,天仁,股權過度集中,,,1,0,1,0
2016-02-26,1233,天仁,監視第二次處置,,,,,,
2016-02-26,1233,天仁,,,,1,1,1,1
2016-02-26,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1236,宏亞,成交量過度異常,2015-10-27,,1,0,1,0
2016-02-26,1236,宏亞,股權過度集中,,,1,0,1,0
2016-02-26,1236,宏亞,監視第二次處置,,,,,,
2016-02-26,1236,宏亞,,,,1,1,1,1
2016-02-26,1315,達新,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1315,達新,成交量過度異常,2016-02-26,,1,0,1,0
2016-02-26,1315,達新,股權過度集中,,,1,0,1,0
2016-02-26,1315,達新,監視第二次處置,,,,,,
2016-02-26,1315,達新,,,,1,1,1,1
2016-02-26,1410,南染,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1410,南染,成交量過度異常,2016-02-26,,1,0,1,0
2016-02-26,1410,南染,股權過度集中,,,1,0,1,0
2016-02-26,1410,南染,監視第二次處置,,,,,,
2016-02-26,1410,南染,,,,1,1,1,1
2016-02-26,1436,華友聯,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1436,華友聯,成交量過度異常,2016-01-06,,1,0,1,0
2016-02-26,1436,華友聯,股權過度集中,,,1,0,1,0
2016-02-26,1436,華友聯,監視第二次處置,,,,,,
2016-02-26,1436,華友聯,,,,1,1,1,1
2016-02-26,1465,偉全,股價波動過度劇烈,,,1,0,1,0
2016-02-26,1465,偉全,成交量過度異常,2016-01-30,,1,0,1,0
2016-02-26,1465,偉全,股權過度集中,,,1,0,1,0
2016-02-26,1465,偉全,監視第二次處置,,,,,,
2016-02-26,1465,偉全,,,,1,1,1,1
2016-02-26,1470,大統染,股價波動過度劇烈,,,1,0,1,0
