date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2021-07-14,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2021-07-14,1233,天仁,成交量過度異常,2021-06-11,,1,0,1,0
2021-07-14,1233,天仁,股權過度集中,,,1,0,1,0
2021-07-14,1233,天仁,監視第二次處置,,,,,,
2021-07-14,1233,天仁,,,,1,1,1,1
2021-07-14,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2021-07-14,1235,興泰,成交量過度異常,2021-06-01,,1,0,1,0
2021-07-14,1235,興泰,股權過度集中,,,1,0,1,0
2021-07-14,1235,興泰,監視第二次處置,,,,,,
2021-07-14,1235,興泰,,,,1,1,1,1
2021-07-14,1436,華友聯,股價波動過度劇烈,,,1,0,1,0
2021-07-14,1436,華友聯,成交量過度異常,2021-06-29,,1,0,1,0
2021-07-14,1436,華友聯,股權過度集中,,,1,0,1,0
2021-07-14,1436,華友聯,監視第二次處置,,,,,,
2021-07-14,1436,華友聯,,,,1,1,1,1
2021-07-14,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2021-07-14,1470,大統新創,成交量過度異常,,,1,0,1,0
2021-07-14,1470,大統新創,股權過度集中,2011-05-11,,1,0,1,0
2021-07-14,1470,大統新創,監視第二次處置,,,,,,
2021-07-14,1470,大統新創,,,,1,1,1,1
2021-07-14,1735,日勝化,股價波動過度劇烈,,,1,0,1,0
2021-07-14,1735,日勝化,成交量過度異常,2021-07-14,,1,0,1,0
2021-07-14,1735,日勝化,股權過度集中,,,1,0,1,0
2021-07-14,1735,日勝化,監視第二次處置,,,,,,
2021-07-14,1735,日勝化,,,,1,1,1,1
2021-07-14,1776,展宇,股價波動過度劇烈,,,1,0,1,0
2021-07-14,1776,展宇,成交量過度異常,2021-06-18,,1,0,1,0
2021-07-14,1776,展宇,股權過度集中,,,1,0,1,0
2021-07-14,1776,展宇,監視第二次處置,,,,,,
2021-07-14,1776,展宇,,,,1,1,1,1
2021-07-14,2038,海光,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2038,海光,成交量過度異常,2021-05-13,,1,0,1,0
2021-07-14,2038,海光,股權過度集中,,,1,0,1,0
2021-07-14,2038,海光,監視第二次處置,,,,,,
2021-07-14,2038,海光,,,,1,1,1,1
2021-07-14,2351,順德,股價波動過度劇烈,2021-07-08,,1,0,1,0
2021-07-14,2351,順德,成交量過度異常,,,1,0,1,0
2021-07-14,2351,順德,股權過度集中,,,1,0,1,0
2021-07-14,2351,順德,監視第二次處置,,,,,,
2021-07-14,2351,順德,,,,1,1,1,1
2021-07-14,2373,震旦行,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2373,震旦行,成交量過度異常,2021-07-14,,1,0,1,0
2021-07-14,2373,震旦行,股權過度集中,,,1,0,1,0
2021-07-14,2373,震旦行,監視第二次處置,,,,,,
2021-07-14,2373,震旦行,,,,1,1,1,1
2021-07-14,2390,云辰,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2390,云辰,成交量過度異常,2021-06-15,,1,0,1,0
2021-07-14,2390,云辰,股權過度集中,,,1,0,1,0
2021-07-14,2390,云辰,監視第二次處置,,,,,,
2021-07-14,2390,云辰,,,,1,1,1,1
2021-07-14,2486,一詮,股價波動過度劇烈,2021-07-14,,1,0,1,0
2021-07-14,2486,一詮,成交量過度異常,,,1,0,1,0
2021-07-14,2486,一詮,股權過度集中,,,1,0,1,0
2021-07-14,2486,一詮,監視第二次處置,,,,,,
2021-07-14,2486,一詮,,,,1,1,1,1
2021-07-14,2496,卓越,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2496,卓越,成交量過度異常,2021-05-27,,1,0,1,0
2021-07-14,2496,卓越,股權過度集中,,,1,0,1,0
2021-07-14,2496,卓越,監視第二次處置,,,,,,
2021-07-14,2496,卓越,,,,1,1,1,1
2021-07-14,2601,益航,股價波動過度劇烈,2021-07-01,,1,0,1,0
2021-07-14,2601,益航,成交量過度異常,,,1,0,1,0
2021-07-14,2601,益航,股權過度集中,,,1,0,1,0
2021-07-14,2601,益航,監視第二次處置,,,,,,
2021-07-14,2601,益航,,,,1,1,1,1
2021-07-14,2603,長榮,股價波動過度劇烈,,,,,,
2021-07-14,2603,長榮,成交量過度異常,,,,,,
2021-07-14,2603,長榮,股權過度集中,,,,,,
2021-07-14,2603,長榮,監視第二次處置,2021-07-07,2021-07-21,6,0,1,0
2021-07-14,2603,長榮,,,,6,1,1,1
2021-07-14,2614,東森,股價波動過度劇烈,2021-06-29,,1,0,1,0
2021-07-14,2614,東森,成交量過度異常,,,1,0,1,0
2021-07-14,2614,東森,股權過度集中,,,1,0,1,0
2021-07-14,2614,東森,監視第二次處置,2021-07-14,2021-07-28,6,0,1,0
2021-07-14,2614,東森,,,,6,1,2,1
2021-07-14,2636,台驊投控,股價波動過度劇烈,2021-07-08,,1,0,1,0
2021-07-14,2636,台驊投控,成交量過度異常,2021-07-05,,1,0,1,0
2021-07-14,2636,台驊投控,股權過度集中,,,1,0,1,0
2021-07-14,2636,台驊投控,監視第二次處置,,,,,,
2021-07-14,2636,台驊投控,,,,1,1,1,1
2021-07-14,2642,宅配通,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2642,宅配通,成交量過度異常,2021-07-08,,1,0,1,0
2021-07-14,2642,宅配通,股權過度集中,,,1,0,1,0
2021-07-14,2642,宅配通,監視第二次處置,,,,,,
2021-07-14,2642,宅配通,,,,1,1,1,1
2021-07-14,2712,遠雄來,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2712,遠雄來,成交量過度異常,2021-06-08,2021-07-15,1,0,1,0
2021-07-14,2712,遠雄來,股權過度集中,2018-07-31,,1,0,1,0
2021-07-14,2712,遠雄來,監視第二次處置,,,,,,
2021-07-14,2712,遠雄來,,,,1,1,1,1
2021-07-14,2910,統領,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2910,統領,成交量過度異常,2020-02-06,,1,0,1,0
2021-07-14,2910,統領,股權過度集中,2002-06-05,,1,0,1,0
2021-07-14,2910,統領,監視第二次處置,,,,,,
2021-07-14,2910,統領,,,,1,1,1,1
2021-07-14,2936,客思達-KY,股價波動過度劇烈,,,1,0,1,0
2021-07-14,2936,客思達-KY,成交量過度異常,2021-06-23,,1,0,1,0
2021-07-14,2936,客思達-KY,股權過度集中,,,1,0,1,0
2021-07-14,2936,客思達-KY,監視第二次處置,,,,,,
2021-07-14,2936,客思達-KY,,,,1,1,1,1
2021-07-14,3130,一零四,股價波動過度劇烈,,,1,0,1,0
2021-07-14,3130,一零四,成交量過度異常,2019-12-20,,1,0,1,0
2021-07-14,3130,一零四,股權過度集中,,,1,0,1,0
2021-07-14,3130,一零四,監視第二次處置,,,,,,
2021-07-14,3130,一零四,,,,1,1,1,1
2021-07-14,3530,晶相光,股價波動過度劇烈,2021-06-24,,1,0,1,0
2021-07-14,3530,晶相光,成交量過度異常,,,1,0,1,0
2021-07-14,3530,晶相光,股權過度集中,,,1,0,1,0
2021-07-14,3530,晶相光,監視第二次處置,,,,,,
2021-07-14,3530,晶相光,,,,1,1,1,1
2021-07-14,3545,敦泰,股價波動過度劇烈,,,1,0,1,0
2021-07-14,3545,敦泰,成交量過度異常,2021-04-21,,1,0,1,0
2021-07-14,3545,敦泰,股權過度集中,,,1,0,1,0
2021-07-14,3545,敦泰,監視第二次處置,,,,,,
2021-07-14,3545,敦泰,,,,1,1,1,1
2021-07-14,4133,亞諾法,股價波動過度劇烈,,,1,0,1,0
2021-07-14,4133,亞諾法,成交量過度異常,2021-06-16,,1,0,1,0
2021-07-14,4133,亞諾法,股權過度集中,,,1,0,1,0
2021-07-14,4133,亞諾法,監視第二次處置,,,,,,
2021-07-14,4133,亞諾法,,,,1,1,1,1
2021-07-14,4557,永新-KY,股價波動過度劇烈,,,1,0,1,0
2021-07-14,4557,永新-KY,成交量過度異常,2021-06-09,,1,0,1,0
2021-07-14,4557,永新-KY,股權過度集中,,,1,0,1,0
2021-07-14,4557,永新-KY,監視第二次處置,,,,,,
2021-07-14,4557,永新-KY,,,,1,1,1,1
2021-07-14,4764,雙鍵,股價波動過度劇烈,,,1,0,1,0
2021-07-14,4764,雙鍵,成交量過度異常,2020-08-06,,1,0,1,0
2021-07-14,4764,雙鍵,股權過度集中,,,1,0,1,0
2021-07-14,4764,雙鍵,監視第二次處置,,,,,,
2021-07-14,4764,雙鍵,,,,1,1,1,1
2021-07-14,4766,南寶,股價波動過度劇烈,,,1,0,1,0
2021-07-14,4766,南寶,成交量過度異常,2021-07-06,,1,0,1,0
2021-07-14,4766,南寶,股權過度集中,,,1,0,1,0
2021-07-14,4766,南寶,監視第二次處置,,,,,,
2021-07-14,4766,南寶,,,,1,1,1,1
2021-07-14,5225,東科-KY,股價波動過度劇烈,,,1,0,1,0
2021-07-14,5225,東科-KY,成交量過度異常,2021-07-15,,1,0,1,0
2021-07-14,5225,東科-KY,股權過度集中,,,1,0,1,0
2021-07-14,5225,東科-KY,監視第二次處置,,,,,,
2021-07-14,5225,東科-KY,,,,1,1,1,1
2021-07-14,5538,東明-KY,股價波動過度劇烈,,,1,0,1,0
2021-07-14,5538,東明-KY,成交量過度異常,,,1,0,1,0
2021-07-14,5538,東明-KY,股權過度集中,2020-07-28,,1,0,1,0
2021-07-14,5538,東明-KY,監視第二次處置,,,,,,
2021-07-14,5538,東明-KY,,,,1,1,1,1
2021-07-14,5608,四維航,股價波動過度劇烈,,,1,0,1,0
2021-07-14,5608,四維航,成交量過度異常,2021-06-17,,1,0,1,0
2021-07-14,5608,四維航,股權過度集中,,,1,0,1,0
2021-07-14,5608,四維航,監視第二次處置,,,,,,
2021-07-14,5608,四維航,,,,1,1,1,1
2021-07-14,6405,悅城,股價波動過度劇烈,2021-07-14,,1,0,1,0
2021-07-14,6405,悅城,成交量過度異常,,,1,0,1,0
2021-07-14,6405,悅城,股權過度集中,,,1,0,1,0
2021-07-14,6405,悅城,監視第二次處置,,,,,,
2021-07-14,6405,悅城,,,,1,1,1,1
2021-07-14,6442,光聖,股價波動過度劇烈,,,1,0,1,0
2021-07-14,6442,光聖,成交量過度異常,2021-07-01,,1,0,1,0
2021-07-14,6442,光聖,股權過度集中,,,1,0,1,0
2021-07-14,6442,光聖,監視第二次處置,,,,,,
2021-07-14,6442,光聖,,,,1,1,1,1
2021-07-14,6464,台數科,股價波動過度劇烈,,,1,0,1,0
2021-07-14,6464,台數科,成交量過度異常,2021-07-05,,1,0,1,0
2021-07-14,6464,台數科,股權過度集中,,,1,0,1,0
2021-07-14,6464,台數科,監視第二次處置,,,,,,
2021-07-14,6464,台數科,,,,1,1,1,1
2021-07-14,6579,研揚,股價波動過度劇烈,,,1,0,1,0
2021-07-14,6579,研揚,成交量過度異常,2021-06-21,,1,0,1,0
2021-07-14,6579,研揚,股權過度集中,,,1,0,1,0
2021-07-14,6579,研揚,監視第二次處置,,,,,,
2021-07-14,6579,研揚,,,,1,1,1,1
2021-07-14,6641,基士德-KY,股價波動過度劇烈,,,1,0,1,0
2021-07-14,6641,基士德-KY,成交量過度異常,2021-06-23,,1,0,1,0
2021-07-14,6641,基士德-KY,股權過度集中,,,1,0,1,0
2021-07-14,6641,基士德-KY,監視第二次處置,,,,,,
